W,CalCOFI1108NH,8/6/2011,18:08,8/6/2011 18:08,8:00:00,8/7/2011 2:08,,,32.68317,-122.60433,DC,KW,UX,0.5,LR,100,,,,355,17,5,5,,,,62,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,"Mist and thick rain, visibility = 0.3 to 0.5 nm."
W,CalCOFI1108NH,8/6/2011,18:10,8/6/2011 18:10,8:00:00,8/7/2011 2:10,,,32.69050,-122.58050,DC,KW,P,2,LR,100,,,,355,18,5,5,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/6/2011,18:22,8/6/2011 18:22,8:00:00,8/7/2011 2:22,,,32.70383,-122.54183,DC,KW,P,5,LR,100,,,,355,17,5,5,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/7/2011,6:12,8/7/2011 6:12,8:00:00,8/7/2011 14:12,,,33.26017,-121.45583,DC,DC,P,6,OV,100,,,,330,20,5,6,,,,57,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"Departed st.83/70, KW down for array deployment."
W,CalCOFI1108NH,8/7/2011,7:28,8/7/2011 7:28,8:00:00,8/7/2011 15:28,,,33.34729,-121.25980,DC,KW,P,6,MI,100,,,,330,22,5,6,,,,56,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/7/2011,8:16,8/7/2011 8:16,8:00:00,8/7/2011 16:16,,,33.41300,-121.11767,DC,KW,P,6,OV,100,,,,330,22,5,6,,,,55,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/7/2011,9:17,8/7/2011 9:17,8:00:00,8/7/2011 17:17,,,33.49833,-120.93567,DC,KW,P,6,OV,100,,,,330,23,5,6,71,DC,3,56,150,2.3,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1108NH,8/7/2011,9:58,8/7/2011 9:58,8:00:00,8/7/2011 17:58,,,33.55267,-120.81433,DC,DC,P,6,OV,100,,,,335,23,5,6,,,,61,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,KW down to retrieve array.
W,CalCOFI1108NH,8/7/2011,12:55,8/7/2011 12:55,8:00:00,8/7/2011 20:55,,,33.59183,-120.78183,DC,DC,P,6,OV,100,,,,331,20,5,6,,,,319,,,,,,,,,,,,,,,,,OFF,6,OFF,7,,,,,,,,,,,,,"Transiting to st.83/55, KW assisting array deployment. Ship is off transect line, heading into swell until array deployment is completed."
W,CalCOFI1108NH,8/7/2011,13:54,8/7/2011 13:54,8:00:00,8/7/2011 21:54,,,33.66233,-120.64500,DC,KW,P,6,OV,100,,,,331,21,5,6,PINN17,DC,3,61,57,7,,,,,,,1,1,1,0,ZaCa,,,,ON,,ON,,3,,,,,,,,,,,,Resting with a resting flock of sooty shearwaters.
W,CalCOFI1108NH,8/7/2011,14:51,8/7/2011 14:51,8:00:00,8/7/2011 22:51,,,33.72250,-120.48033,DC,KW,P,6,OV,100,,,,331,21,5,6,,,,69,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/7/2011,17:45,8/7/2011 17:45,8:00:00,8/8/2011 1:45,,,33.75915,-120.47090,DC,KW,P,6,OV,100,,,,308,29,5,8,,,,77,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,"Transiting to st.83/51, no array. Off transect line due to drifting while on station. Need to head back to CalCOFI line."
W,CalCOFI1108NH,8/8/2011,6:28,8/8/2011 6:28,8:00:00,8/8/2011 14:28,,,34.22522,-119.42258,KW,KW,F,3,LF,100,,,,345,4,2,2,,,,67,,,,,,,,,,,,,,,,,OFF,6,OFF,1,,,,,,,,,,,,,Transiting from st.83/40 to SCCOOS st.83/39. DC down.
W,CalCOFI1108NH,8/8/2011,7:45,8/8/2011 7:45,8:00:00,8/8/2011 15:45,,,34.25850,-119.34583,DC,KW,F,4,LF,100,,,,180,5,2,2,,,,270,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Transiting to Prodo at Santa Barabara Basin st.82/47.
W,CalCOFI1108NH,8/8/2011,8:47,8/8/2011 8:47,8:00:00,8/8/2011 16:47,,,34.26450,-119.54967,DC,KW,F,3,LF,100,,,,180,5,2,3,,,,267,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CalCOFI1108NH,8/8/2011,9:18,8/8/2011 9:18,8:00:00,8/8/2011 17:18,,,34.25347,-119.65622,DC,KW,F,5,LF,100,,,,180,6,2,4,,,,271,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CalCOFI1108NH,8/8/2011,10:11,8/8/2011 10:11,8:00:00,8/8/2011 18:11,,,34.25731,-119.83937,DC,KW,F,5,LF,100,,,,180,7,2,4,,,,271,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CalCOFI1108NH,8/8/2011,11:24,8/8/2011 11:24,8:00:00,8/8/2011 19:24,,,34.26133,-120.07933,DC,KW,F,6,OV,100,,,,240,7,2,5,,,,347,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CalCOFI1108NH,8/8/2011,12:10,8/8/2011 12:10,8:00:00,8/8/2011 20:10,,,34.26200,-120.15767,DC,KW,G,6,OV,100,,,,240,6,2,4,,,,84,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Transiting to corrected station 82/47 position. 
W,CalCOFI1108NH,8/8/2011,15:28,8/8/2011 15:28,8:00:00,8/8/2011 23:28,,,34.25183,-120.04783,DC,KW,P,7,CL,18,236,291,SE,280,17,5,5,,,,295,,,,,,,,,,,,,,,,,ON,,OFF,6,,,,,,,,,,,,,"Transiting to st.80/50, no array."
W,CalCOFI1108NH,8/8/2011,16:26,8/8/2011 16:26,8:00:00,8/9/2011 0:26,,,34.31583,-120.21400,DC,KW,UX,6,CL,0,240,110,SE,290,27,5,7,,,,285,,,,,,,,,,,,,,,,,OFF,2A,OFF,2,,,,,,,,,,,,,"Ending observations, taking waves over bow."
W,CalCOFI1108NH,8/9/2011,6:25,8/9/2011 6:25,8:00:00,8/9/2011 14:25,,,34.18183,-121.18433,DC,DC,P,6,OV,100,,,,318,19,5,10,,,,339,,,,,,,,,,,,,,,,,OFF,6,OFF,7,,,,,,,,,,,,,"Departed st.80/60 heading to st.80/70. Off transect for array deployment, heading into swell. KW down to assist with array deployment."
W,CalCOFI1108NH,8/9/2011,7:30,8/9/2011 7:30,8:00:00,8/9/2011 15:30,,,34.09661,-121.34712,KW,KW,P,6,OV,100,,,,315,19,5,8,,,,235,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"KW down for breakfast, DC back from breakfast."
W,CalCOFI1108NH,8/9/2011,8:26,8/9/2011 8:26,8:00:00,8/9/2011 16:26,,,34.00017,-121.50950,DC,KW,P,6,OV,100,,,,315,18,5,8,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/9/2011,9:27,8/9/2011 9:27,8:00:00,8/9/2011 17:27,,,33.90600,-121.67967,DC,KW,P,6,OV,100,,,,315,17,5,8,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/9/2011,15:30,8/9/2011 15:30,8:00:00,8/9/2011 23:30,,,33.89133,-121.97817,DC,DC,P,6,OV,95,,,,329,18,5,8,,,,331,,,,,,,,,,,,,,,,,OFF,6,OFF,7,,,,,,,,,,,,,"Departed st.80/60, heading into swell for array deployment. KW down to assist with array deployment."
W,CalCOFI1108NH,8/9/2011,15:43,8/9/2011 15:43,8:00:00,8/9/2011 23:43,,,33.89450,-121.99583,DC,KW,P,6,OV,95,222,269,SL,329,18,5,8,,,,231,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,KW on obs.
W,CalCOFI1108NH,8/9/2011,16:26,8/9/2011 16:26,8:00:00,8/10/2011 0:26,,,33.81067,-122.10083,DC,KW,P,6,OV,95,,,,329,17,5,6,,,,231,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Brown booby, second year plumage. Attracted to ship, trying to rest on the deck."
W,CalCOFI1108NH,8/9/2011,17:25,8/9/2011 17:25,8:00:00,8/10/2011 1:25,,,33.70033,-122.25100,DC,KW,P,6,OV,95,,,,330,17,5,6,,,,225,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/9/2011,18:27,8/9/2011 18:27,8:00:00,8/10/2011 2:27,,,33.58483,-122.39850,DC,KW,P,6,OV,95,,,,330,17,5,6,,,,225,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,5:25,8/10/2011 5:25,8:00:00,8/10/2011 13:25,,,33.09667,-123.38117,DC,DC,F,5,OV,98,,,,340,16,4,5,,,,238,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"Begining mid-transit to st.80/100, KW deploying array."
W,CalCOFI1108NH,8/10/2011,6:23,8/10/2011 6:23,8:00:00,8/10/2011 14:23,,,33.01017,-123.54300,DC,KW,F,6,OV,98,,,,340,16,4,5,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,7:31,8/10/2011 7:31,8:00:00,8/10/2011 15:31,,,32.90950,-123.73483,DC,KW,F,6,OV,100,,,,340,16,4,5,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,11:14,8/10/2011 11:14,8:00:00,8/10/2011 19:14,,,32.83633,-123.92200,KW,KW,P,6,OV,85,,,,335,16,5,6,,,,333,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"Transiting to st.77/100, DC down to deploy array."
W,CalCOFI1108NH,8/10/2011,12:11,8/10/2011 12:11,8:00:00,8/10/2011 20:11,,,32.96250,-124.01250,DC,KW,P,7,OV,100,,,,357,14,4,6,,,,330,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,13:11,8/10/2011 13:11,8:00:00,8/10/2011 21:11,,,33.09578,-124.10955,DC,KW,P,7,OV,90,,,,337,19,5,6,,,,332,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,13:37,8/10/2011 13:37,8:00:00,8/10/2011 21:37,,,33.15500,-124.15148,DC,KW,P,3,LF,80,,,,336,19,5,7,,,,332,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,13:50,8/10/2011 13:50,8:00:00,8/10/2011 21:50,,,33.18443,-124.17347,DC,KW,UX,0.5,LR,89,,,,336,18,5,7,,,,332,,,,,,,,,,,,,,,,,OFF,2B,ON,,,,,,,,,,,,,,"Light rain, moved in to wheel house to observe."
W,CalCOFI1108NH,8/10/2011,14:24,8/10/2011 14:24,8:00:00,8/10/2011 22:24,,,33.26100,-124.23000,DC,KW,P,5,OV,92,,,,336,18,5,7,,,,333,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Back on bridge wings observing, rain has passed."
W,CalCOFI1108NH,8/10/2011,17:30,8/10/2011 17:30,8:00:00,8/11/2011 1:30,,,33.42283,-124.36067,DC,KW,P,7,OV,92,,,,345,19,5,8,,,,61,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Departed st.77/100, transiting to st.77/90."
W,CalCOFI1108NH,8/10/2011,18:32,8/10/2011 18:32,8:00:00,8/11/2011 2:32,,,33.48667,-124.17133,DC,KW,P,6,OV,80,,,,345,19,5,8,,,,67,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/10/2011,19:00,8/10/2011 19:00,8:00:00,8/11/2011 3:00,,,33.51267,-124.08783,DC,KW,P,5,LR,85,,,,345,19,5,8,,,,65,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,6:35,8/11/2011 6:35,8:00:00,8/11/2011 14:35,,,34.08383,-122.95817,DC,DC,P,6,OV,100,,,,340,19,5,6,,,,342,,,,,,,,,,,,,,,,,OFF,6,OFF,7,,,,,,,,,,,,,"Departed st.77/80, heading to st.77/70. KW down to deploy array. Ship heading is directed into swell until array is deployed."
W,CalCOFI1108NH,8/11/2011,7:42,8/11/2011 7:42,8:00:00,8/11/2011 15:42,,,34.17000,-122.78750,DC,KW,P,6,OV,100,,,,340,17,5,5,,,,64,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,8:10,8/11/2011 8:10,8:00:00,8/11/2011 16:10,,,34.20633,-122.70150,DC,KW,P,6,LF,100,,,,340,17,5,5,,,,63,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,8:40,8/11/2011 8:40,8:00:00,8/11/2011 16:40,,,34.24500,-122.61067,DC,KW,P,6,OV,100,,,,340,14,5,5,,,,65,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,9:43,8/11/2011 9:43,8:00:00,8/11/2011 17:43,,,34.32050,-122.41783,DC,KW,P,6,OV,100,,,,340,15,5,5,,,,65,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,12:52,8/11/2011 12:52,8:00:00,8/11/2011 20:52,,,34.42383,-122.26733,DC,DC,F,6,OV,100,,,,340,15,4,5,,,,63,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"Departing st.77/70, KW deploying array."
W,CalCOFI1108NH,8/11/2011,14:03,8/11/2011 14:03,8:00:00,8/11/2011 22:03,,,34.50317,-122.08317,DC,KW,F,6,OV,100,,,,340,15,4,5,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,15:05,8/11/2011 15:05,8:00:00,8/11/2011 23:05,,,34.56933,-121.92050,DC,KW,P,6,OV,100,,,,340,18,5,5,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,16:09,8/11/2011 16:09,8:00:00,8/12/2011 0:09,,,34.63513,-121.75939,DC,KW,P,6,OV,100,,,,340,16,5,5,109,DC,2,59,320,0.8,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1108NH,8/11/2011,17:07,8/11/2011 17:07,8:00:00,8/12/2011 1:07,,,34.70467,-121.60283,DC,DC,P,6,OV,100,,,,340,17,5,5,,,,60,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,9:14,8/12/2011 9:14,8:00:00,8/12/2011 17:14,,,34.72167,-121.54867,DC,KW,G,6,OV,100,,,,260,10,2,6,,,,144,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,Transiting from fishing detour off of Avila Beach to st.77/49. 
W,CalCOFI1108NH,8/12/2011,11:14,8/12/2011 11:14,8:00:00,8/12/2011 19:14,,,35.09889,-120.81422,DC,KW,G,5,OV,100,,,,260,8,2,4,,,,180,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"Transiting from st.77/49 to Port San Diego, taking an in-shore route."
W,CalCOFI1108NH,8/12/2011,12:16,8/12/2011 12:16,8:00:00,8/12/2011 20:16,,,34.92200,-120.83250,DC,KW,F,3,LF,100,,,,295,11,3,4,,,,190,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,Fog off port reducing visability to 3 nm. Starboard visibility is 6nm.
W,CalCOFI1108NH,8/12/2011,12:45,8/12/2011 12:45,8:00:00,8/12/2011 20:45,,,34.84367,-120.83533,DC,KW,G,6,OV,100,,,,290,11,3,4,,,,190,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,13:55,8/12/2011 13:55,8:00:00,8/12/2011 21:55,,,34.64750,-120.85731,DC,KW,G,6,OV,100,,,,295,14,3,5,,,,185,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,14:33,8/12/2011 14:33,8:00:00,8/12/2011 22:33,,,34.54584,-120.86868,DC,KW,G,6,OV,100,,,,295,13,3,5,,,,185,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,15:42,8/12/2011 15:42,8:00:00,8/12/2011 23:42,,,34.36833,-120.82783,DC,KW,G,7,OV,100,,,,300,16,4,4,,,,107,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,Course change.
W,CalCOFI1108NH,8/12/2011,16:44,8/12/2011 16:44,8:00:00,8/13/2011 0:44,,,34.31882,-120.62168,DC,KW,F,7,OV,100,,,,300,16,5,6,,,,106,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,17:49,8/12/2011 17:49,8:00:00,8/13/2011 1:49,,,34.27033,-120.40017,DC,KW,P,7,PC,70,,,,278,17,5,6,,,,99,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/12/2011,18:48,8/12/2011 18:48,8:00:00,8/13/2011 2:48,,,34.22717,-120.19100,DC,KW,P,7,PC,60,,,,283,20,5,6,,,,105,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,5:17,8/13/2011 5:17,8:00:00,8/13/2011 13:17,,,33.41100,-118.32667,KW,DC,F,5,LF,100,,,,150,6,1,2,,,,126,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"Beginning observations off the west side of Santa Catalina Island, heading to San Diego."
W,CalCOFI1108NH,8/13/2011,5:53,8/13/2011 5:53,8:00:00,8/13/2011 13:53,,,33.35433,-118.23500,KW,KW,F,5,LF,100,,,,150,6,1,2,,,,128,,,,,,,,,,,,,,,,,OFF,6,OFF,1,,,,,,,,,,,,,"DC down for array deployment, ship is reducing speed for array deployment. "
W,CalCOFI1108NH,8/13/2011,6:52,8/13/2011 6:52,8:00:00,8/13/2011 14:52,,,33.25533,-118.09000,KW,AS,G,5,OV,100,,,,150,6,1,2,126,,,133,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,7:17,8/13/2011 7:17,8:00:00,8/13/2011 15:17,,,33.20950,-118.03000,KW,AS,G,6,OV,100,,,,260,6,1,2,,,,133,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,8:15,8/13/2011 8:15,8:00:00,8/13/2011 16:15,,,33.08783,-117.89650,KW,AS,G,6,OV,100,,,,260,8,2,2,,,,130,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,9:06,8/13/2011 9:06,8:00:00,8/13/2011 17:06,,,32.98500,-117.76383,KW,DC,G,6,OV,100,,,,178,7,0,2,,,,132,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,10:19,8/13/2011 10:19,8:00:00,8/13/2011 18:19,,,32.85050,-117.57067,KW,DC,G,6,OV,100,,,,178,7,0,1,,,,133,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CalCOFI1108NH,8/13/2011,11:11,8/13/2011 11:11,8:00:00,8/13/2011 19:11,,,32.75167,-117.42783,KW,DC,G,6,OV,100,,,,240,10,1,1,,,,134,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,
