W,CalCOFI1311NH,11/17/2013,8:47,11/17/2013 8:47,8:00,11/17/2013 16:47,,,32.37500,-121.60883,KW,AB,F,6.5,OV,100,0,0,,290,10,3,6,42,KW,2,235,270,1.7,,,,,,,2,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,most like fin whale blows
W,CalCOFI1311NH,11/17/2013,9:14,11/17/2013 9:14,8:00,11/17/2013 17:14,,,32.33700,-121.68000,KW,AB,F,6.5,OV,100,0,0,,290,10,3,6,43,KW,1,238,196,2.1,,,,,,,6,5,7,0,Dd,,,,ON,,ON,,2,8,5,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,11:30,11/17/2013 11:30,8:00,11/17/2013 19:30,,,32.33500,-121.73717,KW,AB,F,6.5,OV,90,140,190,M,330,11,3,5,SH4,,,240,247,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving statin 87/70. Going to station 87/80.  Array deployed. One large barge.
W,CalCOFI1311NH,11/17/2013,12:08,11/17/2013 12:08,8:00,11/17/2013 20:08,,,32.28033,-121.83817,KW,AB,G,6.5,OV,88,150,180,SL,310,7,3,5,44,AB,3,241,251,,45,,,,,,23,21,25,0,Dd,,,,ON,,ON,,2,5,8,Y,KW,,161,167,,,,,
W,CalCOFI1311NH,11/17/2013,12:22,11/17/2013 12:22,8:00,11/17/2013 20:22,,,32.25917,-121.87600,KW,AB,G,6.5,OV,94,175,190,SL,310,7,3,5,45,KW,3,239,190,2.3,,,,,,,110,93,118,10,Dd,,,,ON,,ON,,2,5,8,Y,KW,,170,226,,,,,
W,CalCOFI1311NH,11/17/2013,12:30,11/17/2013 12:30,8:00,11/17/2013 20:30,,,32.23467,-121.91950,KW,AB,G,6.5,OV,90,190,210,SL,310,7,3,5,45,KW,3,239,210,1.5,,,,,,,147,145,153,10,Dd,,,,ON,,ON,,2,5,8,Y,KW,,170,226,,,,,
W,CalCOFI1311NH,11/17/2013,12:47,11/17/2013 12:47,8:00,11/17/2013 20:47,,,32.22067,-121.94417,KW,AB,G,6.5,OV,90,190,215,SL,310,4,2,4,46,KW,2,241,160,0.4,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,13:10,11/17/2013 13:10,8:00,11/17/2013 21:10,,,32.17167,-122.02550,KW,AB,G,6.5,OV,98,190,215,M,340,3,2,3,47,AB,3,240,317,,200,,180,317,,,92,90,96,0,Dd,,,,ON,,ON,,9,8,"2, 1",Y,KW,,209,335,,,,,"Dolphins in small groups, averaging 4-7 animals.  Sighting lasted for 40 min."
W,CalCOFI1311NH,11/17/2013,13:38,11/17/2013 13:38,8:00,11/17/2013 21:38,,,32.14033,-122.08750,KW,AB,G,6.5,OV,98,0,0,,340,3,2,3,48,KW,2,245,232,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,14:02,11/17/2013 14:02,8:00,11/17/2013 22:02,,,32.10667,-122.15950,KW,AB,G,6.5,OV,92,170,210,SE,320,3,2,3,49,AB,1,240,230,,340,,0.2,14,,,84,76,98,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,14:06,11/17/2013 14:06,8:00,11/17/2013 22:06,,,32.10617,-122.17167,KW,AB,G,6.5,OV,80,170,210,SE,320,3,2,3,50,AB,2,241,293,0.7,,,,,,,2,2,3,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
W,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,51,KW,2,244,198,0.3,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
W,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,52,KW,2,244,198,0.7,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,14:24,11/17/2013 14:24,8:00,11/17/2013 22:24,,,32.07367,-122.22383,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,53,AB,2,244,330,,200,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/17/2013,14:31,11/17/2013 14:31,8:00,11/17/2013 22:31,,,32.06167,-122.24733,KW,AB,G,6.5,PC,50,200,240,SE,320,3,2,3,54,KW,2,241,260,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,Y,KW,,352,403,,,,,"Swimming approx 10.5 kts.  Swam parallel to ship for at least 9 surfacings, then broke off."
W,CalCOFI1311NH,11/17/2013,14:51,11/17/2013 14:51,8:00,11/17/2013 22:51,,,32.03150,-122.30383,KW,AB,G,6.5,PC,50,210,235,SE,320,3,2,3,49,AB,1,241,230,,50,,,,,,84,76,98,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
W,CalCOFI1311NH,11/18/2013,6:26,11/18/2013 6:26,8:00,11/18/2013 14:26,,,31.57550,-123.95717,KW,AB,G,5,OV,80,0,0,,300,3,2,3,,,,333,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,"Begin day.  Leaving station 87-110, going to station 83-110.  Non-standard offshore transect."
W,CalCOFI1311NH,11/18/2013,6:44,11/18/2013 6:44,8:00,11/18/2013 14:44,,,31.61900,-123.98617,KW,AB,P,3,HR,100,0,0,,300,11,3,4,,,,333,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Observers moved inside bridge for rain--still on observations.  Array just deployed.
W,CalCOFI1311NH,11/18/2013,7:18,11/18/2013 7:18,8:00,11/18/2013 15:18,,,31.70217,-124.03983,KW,AB,G,5,CL,30,0,0,,300,5,3,5,,,,332,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Observers back outside.
W,CalCOFI1311NH,11/18/2013,8:16,11/18/2013 8:16,8:00,11/18/2013 16:16,,,31.84833,-124.13067,KW,AB,G,6,OV,80,0,0,,20,4,2,5,,,,333,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CalCOFI1311NH,11/18/2013,8:33,11/18/2013 8:33,8:00,11/18/2013 16:33,,,31.89033,-124.15533,KW,AB,G,6,OV,85,0,0,,20,4,2,5,55,KW,3,332,287,0.3,,,,,,,9,8,13,2,Pm,,,,ON,,OFF,2,1,,,Y,KW,,404,436,,,,,
W,CalCOFI1311NH,11/18/2013,10:49,11/18/2013 10:49,8:00,11/18/2013 18:49,,,31.91300,-124.15267,KW,AB,G,6,OV,90,0,0,,120,3,2,5,,,,20,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leaving station 83-110, going to station 83-100.  Array deployed."
W,CalCOFI1311NH,11/18/2013,11:58,11/18/2013 11:58,8:00,11/18/2013 19:58,,,32.02650,-123.97550,KW,AB,G,6.5,OV,90,0,0,,210,6,2,5,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/18/2013,13:24,11/18/2013 13:24,8:00,11/18/2013 21:24,,,32.14517,-123.71917,KW,AB,G,6,OV,95,0,0,,145,6,2,6,56,AB,3,60,110,0.8,,,,,,,55,48,67,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
W,CalCOFI1311NH,11/18/2013,13:41,11/18/2013 13:41,8:00,11/18/2013 21:41,,,32.17800,-123.66750,KW,AB,P,0.75,OV,LR,0,0,,145,6,2,6,,,,61,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Observers inside bridge during rain
W,CalCOFI1311NH,11/19/2013,6:35,11/19/2013 6:35,8:00,11/19/2013 14:35,,,33.12794,-121.66770,KW,AB,G,6,CL,15,0,0,,10,2,2,2,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  No array.  In transit from station 83-80, going to station 83-70."
W,CalCOFI1311NH,11/19/2013,6:52,11/19/2013 6:52,8:00,11/19/2013 14:52,,,33.15550,-121.61033,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,57,KW,2,57,340,0.3,,,,,,,3,3,4,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/19/2013,6:59,11/19/2013 6:59,8:00,11/19/2013 14:59,,,33.15967,-121.59700,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,58,KW,2,57,20,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/19/2013,10:32,11/19/2013 10:32,8:00,11/19/2013 18:32,,,33.25117,-121.42783,KW,AB,G,6.5,OV,85,130,160,SL,290,7,3,2,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leaving station 83-70, heading to station 83-60.  Array deployed."
W,CalCOFI1311NH,11/19/2013,11:35,11/19/2013 11:35,8:00,11/19/2013 19:35,,,33.34000,-121.24317,KW,AB,G,6.5,OV,90,0,0,,270,8,3,2,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/19/2013,11:51,11/19/2013 11:51,8:00,11/19/2013 19:51,,,33.36117,-121.19550,KW,AB,F,5.5,OV,98,0,0,,270,8,3,2,59,KW,2,57,25,,600,,,,,,1,1,1,0,Bp,,,,ON,,ON,,2,,,Y,KW,,437,448,,,,,Overcast and poor (low) lighting making for fair viewing conditions
W,CalCOFI1311NH,11/19/2013,12:30,11/19/2013 12:30,8:00,11/19/2013 20:30,,,33.41583,-121.07967,KW,AB,F,6,OV,100,0,0,,270,11,4,3,,,,57,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/19/2013,12:41,11/19/2013 12:41,8:00,11/19/2013 20:41,,,33.43217,-121.04817,KW,AB,F,6,OV,100,0,0,,270,11,4,3,60,KW,2,57,33,0.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,,,,,,,,,,Humpback or fin whale like
W,CalCOFI1311NH,11/19/2013,13:29,11/19/2013 13:29,8:00,11/19/2013 21:29,,,33.50250,-120.91200,KW,AB,P,6,OV,95,0,0,,270,17,5,4,,,,57,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,7:35,11/20/2013 7:35,8:00,11/20/2013 15:35,,,34.37550,-120.67950,KW,AB,G,5,OV,78,0,0,,235,2,2,2,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving station 80-53.  Going to station 80-55.  No array.
W,CalCOFI1311NH,11/20/2013,8:00,11/20/2013 8:00,8:00,11/20/2013 16:00,,,34.33933,-120.75450,KW,AB,P,1,HF,100,0,0,,235,2,1,2,,,,235,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,8:09,11/20/2013 8:09,8:00,11/20/2013 16:09,,,34.32750,-120.77433,KW,AB,G,5,OV,80,0,0,,235,2,2,2,PINN7,,,330,,,,,,,,,3,3,3,0,ZaCa,,,,ON,,ON,,,,,,,,,,,,,,Accumulative ZACA count w/in 50 miles of shore
W,CalCOFI1311NH,11/20/2013,10:42,11/20/2013 10:42,8:00,11/20/2013 18:42,,,34.31983,-120.80217,KW,AB,G,5,OV,95,0,0,,150,6,2,2,,,,330,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,"Leaving station 80-55, going to station 79-55.  Off all regular transects for additional stations."
W,CalCOFI1311NH,11/20/2013,12:34,11/20/2013 12:34,8:00,11/20/2013 20:34,,,34.49700,-120.91950,KW,AB,G,6,OV,78,0,0,,155,6,2,3,,,,327,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,"Leaving station 79-55, going to station to 78-55.  No array.  Off all standard transect lines for additional stations."
W,CalCOFI1311NH,11/20/2013,13:37,11/20/2013 13:37,8:00,11/20/2013 21:37,,,34.66333,-121.04283,KW,AB,G,5,LR,80,0,0,,155,6,2,3,PINN8,,,327,,,,,,,,,7,7,7,0,ZaCa,,,,ON,,OFF,7,,,,,,,,,,,,,Accumulative ZACA count w/in 50 miles of shore
W,CalCOFI1311NH,11/20/2013,14:24,11/20/2013 14:24,8:00,11/20/2013 22:24,,,34.66483,-121.03833,KW,AB,F,5,OV,100,0,0,,170,8,3,3,,,,170,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,"Leaving station 78-55, going to station 80-57.5.  Array deployed.  Off all standard transect lines for additional stations"
W,CalCOFI1311NH,11/20/2013,14:44,11/20/2013 14:44,8:00,11/20/2013 22:44,,,34.61617,-121.03167,KW,AB,P,3,HF,100,0,0,,170,8,3,3,,,,170,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,14:59,11/20/2013 14:59,8:00,11/20/2013 22:59,,,34.57833,-121.02683,KW,AB,F,4.5,LF,100,0,0,,170,8,3,3,PINN9,KW,3,170,140,,270,,,,,,1,1,1,0,UFS,,,,ON,,OFF,7,3,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,15:15,11/20/2013 15:15,8:00,11/20/2013 23:15,,,34.53567,-121.01983,KW,AB,P,1,HF,100,0,0,,170,8,3,3,61,AB,2,176,220,,1300,,,,,,2,2,2,0,Mn,,,,ON,,OFF,7,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,15:21,11/20/2013 15:21,8:00,11/20/2013 23:21,,,34.52150,-121.01767,KW,AB,P,1,HR,100,0,0,,170,7,3,3,,,,175,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,Observers inside bridge for rain
W,CalCOFI1311NH,11/20/2013,16:29,11/20/2013 16:29,8:00,11/21/2013 0:29,,,34.32750,-120.99750,KW,AB,P,0.5,HR,100,0,0,,120,6,3,3,,,,172,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,
W,CalCOFI1311NH,11/20/2013,16:42,11/20/2013 16:42,8:00,11/21/2013 0:42,,,34.28867,-120.98917,KW,AB,P,2,HR,100,0,0,,120,7,3,3,PINN10,,,173,,,,,,,,,5,5,5,0,ZaCa,,,,ON,,OFF,7,,,,,,,,,,,,,Accumulative ZACA count w/in 50 miles of shore
W,CalCOFI1311NH,11/21/2013,6:35,11/21/2013 6:35,8:00,11/21/2013 14:35,,,33.48333,-122.53333,KW,KW,UX,5,OV,100,0,0,,260,28,6,6,,,,245,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,UX weather.  Beaufort 6--gusting to 36 knots.  1 observer on weather watch.  Going to station 80-80.  No array.
W,CalCOFI1311NH,11/21/2013,7:21,11/21/2013 7:21,8:00,11/21/2013 15:21,,,33.49867,-122.48433,KW,KW,UX,5,OV,100,0,0,,290,29,6,6,,,,233,,,,,,,,,,,,,,,,,OFF,1,ON,,,,,,,,,,,,,,On station 80-80.  2 buoys deployed.
W,CalCOFI1311NH,11/21/2013,9:38,11/21/2013 9:38,8:00,11/21/2013 17:38,,,33.48750,-122.54867,KW,KW,UX,5,OV,100,0,0,,310,27,6,6,62,KW,3,243,250,,10,,,,,,80,56,100,0,Dd,,,,OFF,2A,ON,,2,5,8,Y,KW,,462,638,,,,,"On observer on weather watch.  Ship moving 5.5 knots for water sampling until 10:38.  Leaving station 80-80, going to station 80-90."
W,CalCOFI1311NH,11/21/2013,10:38,11/21/2013 10:38,8:00,11/21/2013 18:38,,,33.46550,-122.65783,KW,KW,UX,5,OV,100,0,0,,315,28,6,6,62,KW,3,243,250,,10,,,,,,80,56,100,0,Dd,,,,OFF,2A,ON,,2,5,8,Y,KW,,462,638,,,,,Ship back up to speed.
W,CalCOFI1311NH,11/21/2013,10:38,11/21/2013 10:38,8:00,11/21/2013 18:38,,,33.46550,-122.65783,KW,KW,UX,5,OV,100,0,0,,315,28,6,6,62,KW,3,243,250,,10,,,,,,80,56,100,0,Dd,,,,OFF,2A,ON,,2,5,8,Y,KW,,462,638,,,,,Ship back up to speed.
W,CalCOFI1311NH,11/21/2013,11:34,11/21/2013 11:34,8:00,11/21/2013 19:34,,,33.36467,-122.81933,AB,AB,UX,5,PC,40,170,210,SE,295,22,6,6,,,,243,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,Observer switch for lunch
W,CalCOFI1311NH,11/21/2013,12:18,11/21/2013 12:18,8:00,11/21/2013 20:18,,,33.29800,-122.93267,KW,AB,P,6,OV,88,180,230,SE,295,21,5,6,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,2 obervers back outside--on-effort obs--weather improvement
W,CalCOFI1311NH,11/21/2013,13:17,11/21/2013 13:17,8:00,11/21/2013 21:17,,,33.21083,-123.09250,KW,AB,P,6,OV,90,0,0,,285,24,5,5,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/21/2013,13:40,11/21/2013 13:40,8:00,11/21/2013 21:40,,,33.18017,-123.15617,AB,AB,UX,5,LR,100,0,0,,295,26,6,5,,,,245,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,Weather worsening--one observer inside for weather watch.
W,CalCOFI1311NH,11/22/2013,6:46,11/22/2013 6:46,8:00,11/22/2013 14:46,,,33.54217,-124.01867,KW,KW,UX,5,CL,10,0,0,,10,22,6,8,,,,60,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,Array in water.  Begin day.  Unacceptable weather.  8-10 ft swell.  1 observer on weather watch.  In transit from station 77-90 to 77-80.  
W,CalCOFI1311NH,11/22/2013,7:39,11/22/2013 7:39,8:00,11/22/2013 15:39,,,33.60850,-123.86500,KW,KW,UX,6,HZ,10,90,130,SE,20,21,6,8,,,,55,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/22/2013,11:16,11/22/2013 11:16,8:00,11/22/2013 19:16,,,33.74517,-123.65117,AB,KW,P,6,HZ,7,130,160,M,20,14,5,7,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leave station 77-80, going to station 77-70.  Array deployed."
W,CalCOFI1311NH,11/22/2013,11:36,11/22/2013 11:36,8:00,11/22/2013 19:36,,,33.77183,-123.58933,AB,KW,P,6,HZ,7,130,170,M,20,14,5,7,63,AB,2,60,340,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/22/2013,12:29,11/22/2013 12:29,8:00,11/22/2013 20:29,,,33.83350,-123.43700,AB,KW,P,6,HZ,7,0,0,,20,11,4,6,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/22/2013,13:31,11/22/2013 13:31,8:00,11/22/2013 21:31,,,33.91983,-123.25750,AB,KW,F,6,HZ,0,0,0,,20,11,4,6,64,AB,1,64,355,6.3,,,,,,,34,34,43,0,Dd,,,,ON,,ON,,2,8,5,Y,KW,,642,721,,,,,"Groups of 2-5, spaced out over several miles.  Dolphins spotted for 45 min"
W,CalCOFI1311NH,11/22/2013,14:14,11/22/2013 14:14,8:00,11/22/2013 22:14,,,33.97350,-123.13583,AB,KW,F,6,CL,20,0,0,,25,10,4,6,65,AB,2,65,8,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/22/2013,14:18,11/22/2013 14:18,8:00,11/22/2013 22:18,,,33.97867,-123.12400,AB,KW,F,6,CL,20,0,0,,25,10,4,6,64,AB,1,65,355,6.3,,,,,,,34,34,43,0,Dd,,,,ON,,ON,,2,8,5,Y,KW,,642,721,,,,,
W,CalCOFI1311NH,11/22/2013,15:15,11/22/2013 15:15,8:00,11/22/2013 23:15,,,34.04550,-122.96050,AB,KW,F,6,CL,20,0,0,,25,8,4,6,66,AB,1,67,35,1.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
W,CalCOFI1311NH,11/22/2013,15:22,11/22/2013 15:22,8:00,11/22/2013 23:22,,,34.05233,-122.94183,AB,KW,F,6,CL,15,0,0,,25,8,4,6,67,KW,2,60,120,1,,,,,,,3,3,3,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,
W,CalCOFI1311NH,11/23/2013,6:21,11/23/2013 6:21,8:00,11/23/2013 14:21,,,34.80917,-121.40900,AB,KW,P,5,PC,35,0,0,,160,7,2,5,,,,70,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  No array.  Transiting from station 77-60, going to station 77-55.  Poor light for observations."
W,CalCOFI1311NH,11/23/2013,7:09,11/23/2013 7:09,8:00,11/23/2013 15:09,,,34.85000,-121.25400,AB,KW,F,6,PC,30,90,140,M,170,7,2,5,,,,43,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Slight course change
W,CalCOFI1311NH,11/23/2013,9:38,11/23/2013 9:38,8:00,11/23/2013 17:38,,,34.89117,-121.19150,AB,KW,G,6,CL,15,135,170,M,175,3,2,4,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leave station 77-55 to 77-51.  Array deployed.
W,CalCOFI1311NH,11/23/2013,10:19,11/23/2013 10:19,8:00,11/23/2013 18:19,,,34.95183,-121.06617,AB,KW,G,6,PC,35,160,170,M,90,11,3,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1311NH,11/23/2013,12:45,11/23/2013 12:45,8:00,11/23/2013 20:45,,,35.02400,-120.88917,AB,KW,G,6,PC,30,0,0,,15,6,2,2,,,,56,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving station 77-51.  Going to station 77-49.  Array on board.
W,CalCOFI1311NH,11/23/2013,14:46,11/23/2013 14:46,8:00,11/23/2013 22:46,,,35.07317,-120.79100,AB,KW,F,6,PC,27,210,240,SE,280,10,3,2,,,,177,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,"Leaving SCOOS 77-79, heading to station 80-51.  Non-standard transect line."
W,CalCOFI1311NH,11/23/2013,16:55,11/23/2013 16:55,8:00,11/24/2013 0:55,,,34.71300,-120.71983,AB,KW,F,6,PC,20,0,0,,280,10,3,2,PINN13,,,170,,,,,,,,,10,10,10,0,ZaCa,,,,ON,,OFF,7,,,,,,,,,,,,,Accumulative ZACA count w/in 50 miles of shore.  Non-standard transect line.
W,CalCOFI1311NH,11/24/2013,7:06,11/24/2013 7:06,8:00,11/24/2013 15:06,,,34.25717,-119.32733,AB,KW,G,6,CL,2,0,0,,30,15,3,2,,,,233,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  Left station 83-39.4, going to SCOOS 83-40.6.  No buoys deployed."
W,CalCOFI1311NH,11/24/2013,8:49,11/24/2013 8:49,8:00,11/24/2013 16:49,,,34.20950,-119.42150,AB,KW,G,6,CL,0,0,0,,9,10,3,2,,,,247,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leave station 83-40.6, going to station 83-42."
W,CalCOFI1311NH,11/24/2013,11:02,11/24/2013 11:02,8:00,11/24/2013 19:02,,,34.17617,-119.50283,AB,KW,F,6.5,HZ,5,160,190,SE,5,2,2,2,,,,170,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,Leaving station 83-42.  Going to area between Santa Cruz and Anacapa islands throught Anacapa passage to stop for fishing.
W,CalCOFI1311NH,11/24/2013,11:39,11/24/2013 11:39,8:00,11/24/2013 19:39,,,34.07517,-119.48267,AB,KW,F,5.6,HZ,3,180,210,SE,5,6,2,2,68,KW,1,165,178,0.4,,,0.3,14,155,210,80,67,90,3,Dc,,,,ON,,OFF,7,2,4,8,Y,KW,,103,135,,,,,
W,CalCOFI1311NH,11/24/2013,11:56,11/24/2013 11:56,8:00,11/24/2013 19:56,,,34.02950,-119.47067,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,69,KW,2,165,210,1,,,,,,,10,7,13,0,Gg,,,,ON,,OFF,7,1,,,,,,,,,,,,
W,CalCOFI1311NH,11/24/2013,12:08,11/24/2013 12:08,8:00,11/24/2013 20:08,,,33.99917,-119.46383,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,PINN14,,,165,,,,,,,,,16,16,16,0,ZaCa,,,,ON,,OFF,7,,,,,,,,,,,,,Accumulative ZACA count w/in 50 miles of shore
W,CalCOFI1311NH,11/24/2013,14:05,11/24/2013 14:05,8:00,11/24/2013 22:05,,,33.99633,-119.41783,AB,KW,G,6.5,CL,0,0,0,,230,8,2,1,,,,95,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,Going to station 85.4-35.8.  Leaving Anacapa Island.  Array deployed.
W,CalCOFI1311NH,11/24/2013,14:38,11/24/2013 14:38,8:00,11/24/2013 22:38,,,34.00700,-119.30767,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,70,KW,1,84,118,0.2,,,,,,,38,26,43,ND,DSP,,,,ON,,OFF,7,2,8,,,,,,,,,,,
W,CalCOFI1311NH,11/24/2013,14:43,11/24/2013 14:43,8:00,11/24/2013 22:43,,,34.00450,-119.29117,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,71,KW,3,150,150,0.4,,,,,,,27,24,31,0,Gg,,,,ON,,OFF,7,2,8,,Y,KW,,182,326,,,,,"Sighting was on effort sighting, but should  be off effort immediately after sighting to turn and focus on group for 16 min."
W,CalCOFI1311NH,11/24/2013,14:59,11/24/2013 14:59,8:00,11/24/2013 22:59,,,33.96883,-119.27050,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,71,KW,3,150,120,,800,,,,,,27,24,31,0,Gg,,,,ON,,OFF,7,2,8,,Y,KW,,182,326,,,,,
W,CalCOFI1311NH,11/24/2013,15:03,11/24/2013 15:03,8:00,11/24/2013 23:03,,,33.96883,-119.27050,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,72,KW,3,79,110,,650,,,,,,17,15,18,2,Tt,,,,ON,,OFF,7,2,5,,Y,KW,,327,365,,,,,
W,CalCOFI1311NH,11/24/2013,15:29,11/24/2013 15:29,8:00,11/24/2013 23:29,,,33.98567,-119.17950,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,73,KW,1,79,158,0.1,,,,,,,30,25,40,ND,UD,,,,ON,,OFF,7,2,8,4,,,,,,,,,,
W,CalCOFI1311NH,11/24/2013,16:00,11/24/2013 16:00,8:00,11/25/2013 0:00,,,34.00350,-119.07483,AB,KW,G,6.5,CL,0,0,0,,220,5,2,1,118,,,,,,,,,,,,,,,,,,,,ON,,OFF,7,,,,,,,,,,,,,Position change.
