SB,CalCOFI1304SH,4/23/2013,18:35,41387.77,7:00:00,41388.07,,,35.31467,-121.93167,KW,AD,F,6,OV,100,0,0,,246,6,2,3,83,KW,3,277,262,2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,18:35,41387.77,7:00:00,41388.07,,,35.31467,-121.93167,KW,AD,F,6,OV,100,0,0,,246,6,2,3,83,KW,3,277,262,2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,18:45,41387.78,7:00:00,41388.07,,,35.31817,-121.96833,KW,AD,F,6,OV,100,0,0,,246,6,2,3,84,AD,2,17,346,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,18:45,41387.78,7:00:00,41388.07,,,35.31817,-121.96833,KW,AD,F,6,OV,100,0,0,,246,6,2,3,84,AD,2,17,346,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/24/2013,8:37,41388.36,7:00:00,41388.65,,,36.05567,-121.98467,KW,AD,G,6,OV,100,0,0,,120,12,3,3,85,KW,2,240,182,0.6,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,8:37,41388.36,7:00:00,41388.65,,,36.05567,-121.98467,KW,AD,G,6,OV,100,0,0,,120,12,3,3,85,KW,2,240,182,0.6,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,8:56,41388.37,7:00:00,41388.66,,,36.02633,-122.05183,KW,AD,G,6,OV,100,0,0,,120,12,3,3,86,KW,1,240,170,0.6,,,,,,,14,10,20,ND,Pd,,,,on,,on,,2,,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,8:56,41388.37,7:00:00,41388.66,,,36.02633,-122.05183,KW,AD,G,6,OV,100,0,0,,120,12,3,3,86,KW,1,240,170,0.6,,,,,,,14,10,20,ND,Pd,,,,on,,on,,2,,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,9:29,41388.40,7:00:00,41388.69,,,35.98017,-122.16033,KW,AD,G,6,OV,100,0,0,,120,15,3,3,87,KW,2,240,223,0.5,,,,,,,3,3,3,0,Mn,,,,on,,on,,1,8,34,Yes,KW,40D,1880,1913,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,9:29,41388.40,7:00:00,41388.69,,,35.98017,-122.16033,KW,AD,G,6,OV,100,0,0,,120,15,3,3,87,KW,2,240,223,0.5,,,,,,,3,3,3,0,Mn,,,,on,,on,,1,8,34,Yes,KW,40D,1880,1913,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,9:37,41388.40,7:00:00,41388.69,,,35.96717,-122.18583,KW,AD,G,6,OV,100,0,0,,170,13,3,3,88,AD,2,238,256,0.9,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,9:37,41388.40,7:00:00,41388.69,,,35.96717,-122.18583,KW,AD,G,6,OV,100,0,0,,170,13,3,3,88,AD,2,238,256,0.9,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,9:42,41388.40,7:00:00,41388.70,,,35.96067,-122.19950,KW,AD,G,6,OV,100,0,0,,120,14,3,3,89,AD,2,238,307,0.8,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,9:42,41388.40,7:00:00,41388.70,,,35.96067,-122.19950,KW,AD,G,6,OV,100,0,0,,120,14,3,3,90,AD,2,238,299,2.2,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,9:42,41388.40,7:00:00,41388.70,,,35.96067,-122.19950,KW,AD,G,6,OV,100,0,0,,120,14,3,3,89,AD,2,238,307,0.8,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,9:42,41388.40,7:00:00,41388.70,,,35.96067,-122.19950,KW,AD,G,6,OV,100,0,0,,120,14,3,3,90,AD,2,238,299,2.2,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,12:46,41388.53,7:00:00,41388.82,,,35.88430,-122.35900,KW,AD,G,7,OV,100,0,0,,160,7,2,3,91,AD,2,230,316,0.1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 70.
SH,CalCOFI1304SH,4/24/2013,12:46,41388.53,7:00:00,41388.82,,,35.88430,-122.35900,KW,AD,G,7,OV,100,0,0,,160,7,2,3,SH6,,,230,295,0.2,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"medium ship.  ""Gearbulk"" on side of ship.  Line 70."
SE,CalCOFI1304SH,4/24/2013,15:35,41388.65,7:00:00,41388.94,,,35.66233,-122.82267,KW,AD,G,7,OV,100,0,0,,130,10,2,3,100,AD,2,235,296,0.8,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/24/2013,16:14,41388.68,7:00:00,41388.97,,,35.61450,-122.92783,KW,AD,G,7,OV,100,0,0,,130,10,3,3,101,AD,2,240,265,0.1,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/24/2013,16:14,41388.68,7:00:00,41388.97,,,35.61450,-122.92783,KW,AD,G,7,OV,100,0,0,,130,10,3,3,101,AD,2,240,265,0.1,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/25/2013,7:09,41389.30,7:00:00,41389.59,,,35.31450,-123.57317,KW,AD,G,7,PC,30,0,0,,145,4,2,3,102,AD,3,240,220,,50,,1,4,280,330,340,300,348,ND,Lo,,,,on,,on,,5,1,2,Yes,,,,,AD,60D,695,714,swimming together with Lissodelphis Sighting 103.  Line 70.
SE,CalCOFI1304SH,4/25/2013,7:18,41389.30,7:00:00,41389.60,,,35.30433,-123.59350,KW,AD,G,7,PC,30,0,0,,145,4,2,3,102,AD,3,240,310,1,,,1,4,280,330,340,300,348,ND,Lo,,,,on,,on,,5,2,1,Yes,,,,,AD,60D,695,714,swimming together with Lissodelphis Sighting 103.  Line 70.
SB,CalCOFI1304SH,4/25/2013,7:18,41389.30,7:00:00,41389.60,,,35.30433,-123.59350,KW,AD,G,7,PC,30,0,0,,145,4,2,3,103,KW,1,340,310,1,,,1,4,280,330,120,100,190,ND,Lb,,,,on,,on,,2,1,,,,,,,,,,,swimming together with Lags Sighting 102.  Line 70.
SE,CalCOFI1304SH,4/25/2013,7:18,41389.30,7:00:00,41389.60,,,35.30433,-123.59350,KW,AD,G,7,PC,30,0,0,,145,4,2,3,103,KW,1,340,310,1,,,1,4,280,330,120,100,190,ND,Lb,,,,on,,on,,2,1,,,,,,,,,,,swimming together with Lags Sighting 102.  Line 70.
SB,CalCOFI1304SH,4/25/2013,8:05,41389.34,7:00:00,41389.63,,,35.25951,-123.68927,KW,AD,G,7,PC,30,0,0,,145,4,2,3,104,AD,3,241,250,5,,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,
SE,CalCOFI1304SH,4/25/2013,8:05,41389.34,7:00:00,41389.63,,,35.25951,-123.68927,KW,AD,G,7,PC,30,0,0,,145,4,2,3,104,AD,3,241,250,5,,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,
SB,CalCOFI1304SH,4/25/2013,11:29,41389.48,7:00:00,41389.77,,,35.16617,-123.88100,KW,AD,G,7,PC,40,0,0,,105,6,2,3,105,AD,1,240,235,3.2,,,,,,,30,25,40,0,Lo,,,,on,,on,,2,1,5,Yes,KW,40D,1964,1986,AD,60D,731,739,Line 70.
SE,CalCOFI1304SH,4/25/2013,11:29,41389.48,7:00:00,41389.77,,,35.16617,-123.88100,KW,AD,G,7,PC,40,0,0,,105,6,2,3,105,AD,1,240,235,3.2,,,,,,,30,25,40,0,Lo,,,,on,,on,,2,1,5,Yes,KW,40D,1964,1986,AD,60D,731,739,Line 70.
SB,CalCOFI1304SH,4/25/2013,13:32,41389.56,7:00:00,41389.86,,,35.06283,-124.11017,KW,AD,G,7,PC,70,0,0,,95,8,3,3,106,KW,3,240,121,2,,,,,,,3,3,4,ND,Pd,,,,on,,on,,1,2,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/25/2013,13:32,41389.56,7:00:00,41389.86,,,35.06283,-124.11017,KW,AD,G,7,PC,70,0,0,,95,8,3,3,106,KW,3,240,121,2,,,,,,,3,3,4,ND,Pd,,,,on,,on,,1,2,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/25/2013,15:58,41389.67,7:00:00,41389.96,,,34.93083,-124.38350,KW,AD,G,6,CL,24,145,180,M,105,9,2,3,107,KW,2,240,135,0.2,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/25/2013,15:58,41389.67,7:00:00,41389.96,,,34.93083,-124.38350,KW,AD,G,6,CL,24,145,180,M,105,9,2,3,107,KW,2,240,135,0.2,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/25/2013,18:20,41389.76,7:00:00,41390.06,,,34.92550,-124.40233,KW,AD,G,7,CL,0,0,0,,90,7,2,3,108,AD,1,58,68,1.7,,,,,,,7,5,10,ND,Pd,,,,on,,on,,2,1,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/25/2013,18:20,41389.76,7:00:00,41390.06,,,34.92550,-124.40233,KW,AD,G,7,CL,0,0,0,,90,7,2,3,108,AD,1,58,68,1.7,,,,,,,7,5,10,ND,Pd,,,,on,,on,,2,1,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/25/2013,18:35,41389.77,7:00:00,41390.07,,,34.94433,-124.36167,KW,AD,G,7,CL,0,0,0,,90,7,2,3,109,KW,1,58,10,0.5,,,,,350,30,450,370,580,ND,Lb,,,,on,,on,,2,8,,,,,,,,,,,Line 70.
SE,CalCOFI1304SH,4/25/2013,18:35,41389.77,7:00:00,41390.07,,,34.94433,-124.36167,KW,AD,G,7,CL,0,0,0,,90,7,2,3,109,KW,1,58,10,0.5,,,,,350,30,450,370,580,ND,Lb,,,,on,,on,,2,8,,,,,,,,,,,Line 70.
SB,CalCOFI1304SH,4/25/2013,18:36,41389.78,7:00:00,41390.07,,,34.94550,-124.35933,KW,AD,G,7,CL,0,0,0,,90,7,2,3,110,AD,1,58,90,2,,,,,,,7,6,10,ND,Pd,,,,on,,on,,2,,,,,,,,,,,,Chasing fish.  Line 70.
SB,CalCOFI1304SH,4/25/2013,18:45,41389.78,7:00:00,41390.07,,,34.95567,-124.33733,KW,AD,G,7,CL,0,0,0,,90,7,2,3,111,AD,1,58,69,4,,,,,,,9,7,12,0,Pd,,,,on,,on,,2,1,,Yes,,,,,AD,60D,742,743,Line 70.
SE,CalCOFI1304SH,4/25/2013,18:45,41389.78,7:00:00,41390.07,,,34.95567,-124.33733,KW,AD,G,7,CL,0,0,0,,90,7,2,3,111,AD,1,58,69,4,,,,,,,9,7,12,0,Pd,,,,on,,on,,2,1,,Yes,,,,,AD,60D,742,743,Line 70.
SB,CalCOFI1304SH,4/26/2013,12:39,41390.53,7:00:00,41390.82,,,36.09600,-123.54783,KW,AD,G,6,LF,45,0,0,,235,4,2,3,112,KW,3,62,50,0.7,,,,,,,5,4,6,1,USW,,,,on,,on,,1,,,,,,,,,,,,"Most like small beaked whale.  Wide, robust body.  Falcate dorsal.  Bigger than a dolphin.  Likely Cuvier's.  Line 67."
SE,CalCOFI1304SH,4/26/2013,12:39,41390.53,7:00:00,41390.82,,,36.09600,-123.54783,KW,AD,G,6,LF,45,0,0,,235,4,2,3,112,KW,3,62,50,0.7,,,,,,,5,4,6,1,USW,,,,on,,on,,1,,,,,,,,,,,,"Most like small beaked whale.  Wide, robust body.  Falcate dorsal.  Bigger than a dolphin.  Likely Cuvier's.  Line 67."
SB,CalCOFI1304SH,4/26/2013,15:37,41390.65,7:00:00,41390.94,,,36.19883,-123.31883,KW,AD,G,7,OV,90,0,0,,345,10,4,4,113,AD,3,60,75,,20,,,,,,5,4,7,0,Pd,,,,on,,on,,2,5,,Yes,KW,40D,2090,2094,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,15:37,41390.65,7:00:00,41390.94,,,36.19883,-123.31883,KW,AD,G,7,OV,90,0,0,,345,10,4,4,113,AD,3,60,75,,20,,,,,,5,4,7,0,Pd,,,,on,,on,,2,5,,Yes,KW,40D,2090,2094,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,16:01,41390.67,7:00:00,41390.96,,,36.23233,-123.24667,KW,AD,P,7,OV,100,0,0,,320,17,4,4,114,KW,1,60,51,0.1,,,,,,,1,1,2,0,Mn,,,,on,,on,,8,,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,16:01,41390.67,7:00:00,41390.96,,,36.23233,-123.24667,KW,AD,P,7,OV,100,0,0,,320,17,4,4,114,KW,1,60,51,0.1,,,,,,,1,1,2,0,Mn,,,,on,,on,,8,,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,16:47,41390.70,7:00:00,41390.99,,,36.29467,-123.11117,KW,AD,P,7,OV,100,0,0,,320,20,5,5,115,AD,2,61,76,0.5,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.  Most like humpback blow.
SE,CalCOFI1304SH,4/26/2013,16:47,41390.70,7:00:00,41390.99,,,36.29467,-123.11117,KW,AD,P,7,OV,100,0,0,,320,20,5,5,115,AD,2,61,76,0.5,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.  Most like humpback blow.
SE,CalCOFI1304SH,4/26/2013,16:55,41390.70,7:00:00,41391.00,,,36.30467,-123.08750,KW,AD,P,7,OV,100,0,0,,320,20,5,5,116,KW,2,61,48,0.1,,,,,,,2,2,2,1,Mn,,,,on,,on,,8,1,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,17:00,41390.71,7:00:00,41391.00,,,36.31017,-123.07383,KW,AD,P,7,OV,100,0,0,,320,20,5,5,117,AD,2,60,108,0.8,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,17:00,41390.71,7:00:00,41391.00,,,36.31017,-123.07383,KW,AD,P,7,OV,100,0,0,,320,20,5,5,117,AD,2,60,108,0.8,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,17:31,41390.73,7:00:00,41391.02,,,36.35383,-122.98033,KW,AD,P,7,OV,100,0,0,,320,20,5,5,118,KW,2,56,330,1,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,17:31,41390.73,7:00:00,41391.02,,,36.35383,-122.98033,KW,AD,P,7,OV,100,0,0,,320,20,5,5,118,KW,2,56,330,1,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,17:41,41390.74,7:00:00,41391.03,,,36.36700,-122.95150,KW,AD,P,7,OV,100,0,0,,320,20,5,5,119,AD,2,56,61,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,17:41,41390.74,7:00:00,41391.03,,,36.36700,-122.95150,KW,AD,P,7,OV,100,0,0,,320,20,5,5,119,AD,2,56,61,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,17:50,41390.74,7:00:00,41391.03,,,36.37933,-122.92633,KW,AD,P,7,OV,100,0,0,,320,20,5,5,120,KW,1,56,30,,60,,,,,,3,3,5,0,Pd,,,,on,,on,,2,5,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,17:50,41390.74,7:00:00,41391.03,,,36.37933,-122.92633,KW,AD,P,7,OV,100,0,0,,320,20,5,5,120,KW,1,56,30,,60,,,,,,3,3,5,0,Pd,,,,on,,on,,2,5,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/26/2013,18:13,41390.76,7:00:00,41391.05,,,36.41383,-122.85917,KW,AD,P,7,OV,100,0,0,,320,20,5,5,121,KW,2,58,75,0.5,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/26/2013,18:13,41390.76,7:00:00,41391.05,,,36.41383,-122.85917,KW,AD,P,7,OV,100,0,0,,320,20,5,5,121,KW,2,58,75,0.5,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/27/2013,8:10,41391.34,7:00:00,41391.63,,,36.65550,-122.34100,KW,AD,P,7,OV,100,0,0,,320,19,5,5,125,KW,2,62,51,,470,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,Line 67.
SE,CalCOFI1304SH,4/27/2013,8:10,41391.34,7:00:00,41391.63,,,36.65550,-122.34100,KW,AD,P,7,OV,100,0,0,,320,19,5,5,125,KW,2,62,51,,470,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,Line 67.
SB,CalCOFI1304SH,4/27/2013,8:55,41391.37,7:00:00,41391.66,,,36.70000,-122.20933,KW,AD,F,4,HF,100,0,0,,340,18,4,4,126,KW,1,61,48,,312,,1,14,340,150,480,340,560,ND,Lo,,,,on,,on,,2,5,"8, 1",Yes,KW,40D,2097,2122,AD,60D,825,936,Line 67.  Lo spread for 40 minutes.
SE,CalCOFI1304SH,4/27/2013,9:30,41391.40,7:00:00,41391.69,,,36.76533,-122.10033,KW,AD,F,3,HF,100,0,0,,330,13,2,3,126,KW,1,61,48,8,,,1,14,340,150,480,340,560,ND,Lo,,,,on,,on,,2,5,"8, 1",Yes,KW,40D,2097,2122,AD,60D,825,936,Line 67.  Lo spread for 40 minutes.
SB,CalCOFI1304SH,4/27/2013,11:28,41391.48,7:00:00,41391.77,,,36.80480,-122.11040,KW,AD,G,6,OV,100,0,0,,305,10,3,3,128,KW,2,310,30,0.5,,,,,,,1,1,1,ND,Mn,,,,on,,off,7,1,34,,Yes,KW,40D,2125,2127,,,,,
SE,CalCOFI1304SH,4/27/2013,11:28,41391.48,7:00:00,41391.77,,,36.80480,-122.11040,KW,AD,G,6,OV,100,0,0,,305,10,3,3,128,KW,2,310,30,0.5,,,,,,,1,1,1,ND,Mn,,,,on,,off,7,1,34,,Yes,KW,40D,2125,2127,,,,,
SB,CalCOFI1304SH,4/27/2013,11:28,41391.48,7:00:00,41391.77,,,36.80480,-122.11040,KW,AD,G,6,OV,100,0,0,,305,10,3,3,127,KW,2,310,345,0.3,,,,,,,2,1,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,Observer back on.
SE,CalCOFI1304SH,4/27/2013,11:28,41391.48,7:00:00,41391.77,,,36.80480,-122.11040,KW,AD,G,6,OV,100,0,0,,305,10,3,3,127,KW,2,310,345,0.3,,,,,,,2,1,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,Observer back on.
SB,CalCOFI1304SH,4/27/2013,11:34,41391.48,7:00:00,41391.77,,,36.81860,-122.12190,KW,AD,G,6,OV,100,0,0,,305,12,3,3,129,AD,2,310,340,1.2,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:34,41391.48,7:00:00,41391.77,,,36.81860,-122.12190,KW,AD,G,6,OV,100,0,0,,305,12,3,3,129,AD,2,310,340,1.2,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,11:36,41391.48,7:00:00,41391.78,,,36.82310,-122.12570,KW,AD,G,6,OV,100,0,0,,305,12,3,3,130,AD,2,325,330,0.6,,,,,,,4,4,4,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:36,41391.48,7:00:00,41391.78,,,36.82310,-122.12570,KW,AD,G,6,OV,100,0,0,,305,12,3,3,130,AD,2,325,330,0.6,,,,,,,4,4,4,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:38,41391.48,7:00:00,41391.78,,,36.82770,-122.12960,KW,AD,G,6,OV,100,0,0,,305,12,3,3,131,KW,2,325,319,2.4,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,11:44,41391.49,7:00:00,41391.78,,,36.84133,-122.14117,KW,AD,G,6,OV,100,0,0,,305,12,4,3,132,KW,2,325,310,2.5,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:44,41391.49,7:00:00,41391.78,,,36.84133,-122.14117,KW,AD,G,6,OV,100,0,0,,305,12,4,3,132,KW,2,325,310,2.5,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,11:46,41391.49,7:00:00,41391.78,,,36.84133,-122.14117,KW,AD,F,6,OV,100,0,0,,305,12,4,3,133,KW,2,325,305,0.7,,,,,,,4,4,4,0,Mn,,,,on,,off,7,1,8,34,Yes,KW,40D,2129,2150,,,,,
SE,CalCOFI1304SH,4/27/2013,11:46,41391.49,7:00:00,41391.78,,,36.84133,-122.14117,KW,AD,F,6,OV,100,0,0,,305,12,4,3,133,KW,2,325,305,0.7,,,,,,,4,4,4,0,Mn,,,,on,,off,7,1,8,34,Yes,KW,40D,2129,2150,,,,,
SB,CalCOFI1304SH,4/27/2013,11:51,41391.49,7:00:00,41391.79,,,36.85700,-122.15433,KW,AD,F,6,OV,100,0,0,,305,14,4,3,134,KW,2,325,304,1.3,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:51,41391.49,7:00:00,41391.79,,,36.85700,-122.15433,KW,AD,F,6,OV,100,0,0,,305,14,4,3,134,KW,2,325,304,1.3,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,11:57,41391.50,7:00:00,41391.79,,,36.86750,-122.16000,KW,AD,F,7,OV,100,0,0,,310,14,4,4,135,KW,2,326,305,0.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:57,41391.50,7:00:00,41391.79,,,36.86750,-122.16000,KW,AD,F,7,OV,100,0,0,,310,14,4,4,135,KW,2,326,305,0.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,11:59,41391.50,7:00:00,41391.79,,,36.87083,-122.16633,KW,AD,F,7,OV,100,0,0,,310,18,5,4,136,KW,2,326,265,0.7,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,11:59,41391.50,7:00:00,41391.79,,,36.87083,-122.16633,KW,AD,F,7,OV,100,0,0,,310,18,5,4,136,KW,2,326,265,0.7,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,12:18,41391.51,7:00:00,41391.80,,,36.90500,-122.19717,KW,AD,F,7,OV,100,0,0,,310,18,5,4,137,KW,2,325,255,0.3,,,,,,,5,5,6,ND,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,12:18,41391.51,7:00:00,41391.80,,,36.90500,-122.19717,KW,AD,F,7,OV,100,0,0,,310,18,5,4,137,KW,2,325,255,0.3,,,,,,,5,5,6,ND,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,12:31,41391.52,7:00:00,41391.81,,,36.92983,-122.21883,KW,AD,F,7,OV,100,0,0,,310,19,5,4,138,KW,2,325,270,0.5,,,,,,,3,3,4,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,12:31,41391.52,7:00:00,41391.81,,,36.92983,-122.21883,KW,AD,F,7,OV,100,0,0,,310,19,5,4,138,KW,2,325,270,0.5,,,,,,,3,3,4,0,Mn,,,,on,,off,7,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,12:45,41391.53,7:00:00,41391.82,,,36.95500,-122.24150,KW,AD,F,7,OV,100,0,0,,310,19,5,4,139,KW,2,325,265,0.5,,,,,,,2,2,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,Most like Mn
SE,CalCOFI1304SH,4/27/2013,12:45,41391.53,7:00:00,41391.82,,,36.95500,-122.24150,KW,AD,F,7,OV,100,0,0,,310,19,5,4,139,KW,2,325,265,0.5,,,,,,,2,2,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,Most like Mn
SB,CalCOFI1304SH,4/27/2013,13:17,41391.55,7:00:00,41391.85,,,37.00900,-122.29650,KW,AD,F,7,OV,100,0,0,,310,19,5,4,140,KW,1,320,245,0.1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/27/2013,13:17,41391.55,7:00:00,41391.85,,,37.00900,-122.29650,KW,AD,F,7,OV,100,0,0,,310,19,5,4,140,KW,1,320,245,0.1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/27/2013,17:03,41391.71,7:00:00,41392.00,,,36.75467,-122.96150,KW,AD,P,7,OV,100,0,0,,330,21,5,4,141,KW,1,243,205,0.5,,,,,,,1,1,2,ND,ULW,,,,on,,on,,,,,,,,,,,,,,Line 65.
SE,CalCOFI1304SH,4/27/2013,17:03,41391.71,7:00:00,41392.00,,,36.75467,-122.96150,KW,AD,P,7,OV,100,0,0,,330,21,5,4,141,KW,1,243,205,0.5,,,,,,,1,1,2,ND,ULW,,,,on,,on,,,,,,,,,,,,,,Line 65.
SB,CalCOFI1304SH,4/27/2013,18:20,41391.76,7:00:00,41392.06,,,36.65050,-123.19283,KW,AD,P,7,OV,100,0,0,,320,21,5,4,142,KW,1,245,200,0.3,,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,Line 65.
SE,CalCOFI1304SH,4/27/2013,18:20,41391.76,7:00:00,41392.06,,,36.65050,-123.19283,KW,AD,P,7,OV,100,0,0,,320,21,5,4,142,KW,1,245,200,0.3,,,,,,,1,1,1,0,Mn,,,,on,,on,,,,,,,,,,,,,,Line 65.
SB,CalCOFI1304SH,4/28/2013,17:06,41392.71,7:00:00,41393.00,,,36.61683,-124.10933,KW,KW,P,5,HZ,20,0,0,,315,27,6,9,143,KW,1,65,14,,320,,,,,,9,7,12,ND,Pd,,,,off,2a,on,,2,,,,,,,,,,,,
