SE,CalCOFI1203SH,4/2/2012,6:00,4/2/2012 6:00,8:00:00,4/2/2012 14:00,,,34.36217,-120.27050,KW,MB,P,6,CL,0,0,0,0,232,17,5,6,77,MB,2,295,240,,500,,,,,,2,2,2,0,Mn,,,,on,,off,1,2,,,,,,,,,,,,
SB,CalCOFI1203SH,4/2/2012,6:07,4/2/2012 6:07,8:00:00,4/2/2012 14:07,,,34.37100,-120.30017,KW,MB,P,6,CL,0,0,0,0,232,17,5,6,78,KW,1,295,262,1.8,,,3,7,120,200,390,367,410,1,Dc,,,,on,,off,1,2,4,8,yes,KW,,21,103,MB,,592,647,
SE,CalCOFI1203SH,4/2/2012,6:07,4/2/2012 6:07,8:00:00,4/2/2012 14:07,,,34.37100,-120.30017,KW,MB,P,6,CL,0,0,0,0,232,17,5,6,78,KW,1,295,262,1.8,,,3,7,120,200,390,367,410,1,Dc,,,,on,,off,1,2,4,8,yes,KW,,21,103,MB,,592,647,
SB,CalCOFI1203SH,4/2/2012,6:26,4/2/2012 6:26,8:00:00,4/2/2012 14:26,,,34.39017,-120.36217,KW,MB,P,6,CL,0,0,0,0,232,17,5,6,79,KW,1,295,212,1.2,,,,,,,1,1,1,0,ULW,,,,on,,off,1,1,,,no,,,,,,,,,hump or gray whale - like sized blow
SE,CalCOFI1203SH,4/2/2012,6:26,4/2/2012 6:26,8:00:00,4/2/2012 14:26,,,34.39017,-120.36217,KW,MB,p,6,CL,0,0,0,0,232,17,5,6,79,KW,1,295,212,1.2,,,,,,,1,1,1,0,ULW,,,,on,,off,1,1,,,no,,,,,,,,,hump or gray whale - like sized blow
SB,CalCOFI1203SH,4/2/2012,6:31,4/2/2012 6:31,8:00:00,4/2/2012 14:31,,,34.40283,-120.39783,KW,MB,UX,6,CL,0,0,0,0,360,28,6,7,80,KW,1,295,276,0.6,,,,,,,2,2,2,1,Er,,,,off,2A,off,1,1,,,yes,,,,,MB,,650,662,weather changing rapidly at Point Conception
SE,CalCOFI1203SH,4/2/2012,6:31,4/2/2012 6:31,8:00:00,4/2/2012 14:31,,,34.40283,-120.39783,KW,MB,UX,6,CL,0,0,0,0,360,28,6,7,80,KW,1,295,276,0.6,,,,,,,2,2,2,1,Er,,,,off,2A,off,1,1,,,yes,,,,,MB,,650,662,weather changing rapidly at Point Conception
SB,CalCOFI1203SH,4/2/2012,7:01,4/2/2012 7:01,8:00:00,4/2/2012 15:01,,,34.43167,-120.47850,KW,MB,P,6,CL,0,0,0,0,360,24,5,7,81,MB,1,296,300,1.8,,,,,,,4,3,4,0,Er,,,,on,,off,1,1,34,,yes,KW,,105,195,MB,,665,698,two buoys deployed within 0.5 mile of whales
SE,CalCOFI1203SH,4/2/2012,7:01,4/2/2012 7:01,8:00:00,4/2/2012 15:01,,,34.43167,-120.47850,KW,MB,P,6,CL,0,0,0,0,360,24,5,7,81,MB,1,296,300,1.8,,,,,,,4,3,4,0,Er,,,,on,,off,1,1,34,,yes,KW,,105,195,MB,,665,698,two buoys deployed within 0.5 mile of whales
SH,CalCOFI1203SH,4/2/2012,9:32,4/2/2012 9:32,8:00:00,4/2/2012 17:32,,,34.48017,-120.61733,KW,MB,UX,6,CL,0,0,0,0,320,28,6,7,SH10,,,294,280,,,,,,,,,,,,,,,,off,2A,off,1,,,,,,,,,,,,,oil rig launch
SB,CalCOFI1203SH,4/2/2012,10:02,4/2/2012 10:02,8:00:00,4/2/2012 18:02,,,34.52200,-120.71533,KW,MB,UX,6,CL,0,0,0,0,320,22,6,7,82,KW,2,300,252,1.6,,,,,,,1,1,1,nd,ULW,,,,off,2A,off,1,1,,,,,,,,,,,,humpback or gray whale
SE,CalCOFI1203SH,4/2/2012,10:02,4/2/2012 10:02,8:00:00,4/2/2012 18:02,,,34.52200,-120.71533,KW,MB,UX,6,CL,0,0,0,0,320,22,6,7,82,KW,2,300,252,1.6,,,,,,,1,1,1,nd,ULW,,,,off,2A,off,1,1,,,,,,,,,,,,humpback or gray whale
SB,CalCOFI1203SH,4/2/2012,13:04,4/2/2012 13:04,8:00:00,4/2/2012 21:04,,,35.03267,-120.78183,MB,MB,UX,6,CL,10,0,0,0,323,25,6,9,83,MB,2,358,57,,400,,,,,,1,1,2,0,Er,,,,off,2A,off,1,1,,,,,,,,,,,,"one, possibly two, travelling north"
SE,CalCOFI1203SH,4/2/2012,13:04,4/2/2012 13:04,8:00:00,4/2/2012 21:04,,,35.03267,-120.78183,MB,MB,UX,6,CL,10,0,0,0,323,25,6,9,83,MB,2,358,57,,400,,,,,,1,1,2,0,Er,,,,off,2A,off,1,1,,,,,,,,,,,,"one, possibly two, travelling north"
SB,CalCOFI1203SH,4/2/2012,17:07,4/2/2012 17:07,8:00:00,4/3/2012 1:07,,,35.02667,-120.94183,KW,MB,UX,6,HZ,18,265,278,SE,330,25,6,10,84,KW,2,233,229,0.3,,,,,,,2,2,3,0,Mn,,,,off,2A,on,,1,34,,yes,KW,,150,172,,,,,
SE,CalCOFI1203SH,4/2/2012,17:25,4/2/2012 17:25,8:00:00,4/3/2012 1:25,,,34.91533,-120.98600,KW,MB,UX,6,HZ,18,265,278,SE,330,25,6,10,84,KW,2,233,249,,365,,,,,,2,2,3,0,Mn,,,,off,2A,on,,1,34,,yes,KW,,150,172,,,,,
SB,CalCOFI1203SH,4/2/2012,17:57,4/2/2012 17:57,8:00:00,4/3/2012 1:57,,,34.93633,-121.15750,KW,MB,UX,4,HZ,15,265,278,SE,330,225,6,12,85,KW,1,245,220,4,,,,,,,8,4,8,nd,Unid_Cetac,,,,off,2A,on,,2,,,,,,,,,,,,bursts of speed and rooster tails but unconfirmed Dall's or dolphins
SE,CalCOFI1203SH,4/2/2012,17:57,4/2/2012 17:57,8:00:00,4/3/2012 1:57,,,34.93633,-121.15750,KW,MB,UX,4,HZ,15,265,278,SE,330,225,6,12,85,KW,1,245,220,4,,,,,,,8,4,8,nd,Unid_Cetac,,,,off,2A,on,,2,,,,,,,,,,,,bursts of speed and rooster tails but unconfirmed Dall's or dolphins
SB,CalCOFI1203SH,4/2/2012,18:11,4/2/2012 18:11,8:00:00,4/3/2012 2:11,,,34.92950,-121.14200,KW,MB,UX,4,HZ,25,0,0,0,333,25,6,12,86,KW,1,245,217,3.8,,,,,,,9,5,11,nd,Pd,,,,off,2A,on,,2,,,,,,,,,,,,darting in multidirections and roostertail splashes
SE,CalCOFI1203SH,4/2/2012,18:11,4/2/2012 18:11,8:00:00,4/3/2012 2:11,,,34.92950,-121.14200,KW,MB,UX,4,HZ,25,0,0,0,333,25,6,12,86,KW,1,245,217,3.8,,,,,,,9,5,11,nd,Pd,,,,off,2A,on,,2,,,,,,,,,,,,darting in multidirections and roostertail splashes
SB,CalCOFI1203SH,4/3/2012,11:34,4/3/2012 11:34,8:00:00,4/3/2012 19:34,,,34.02117,-123.06233,KW,MB,P,7,PC,45,110,189,M,338,16,5,7,87,KW,1,240,236,1.6,,,,,,,27,24,35,0,Pd,,,,on,,on,,2,5,22,,KW,,185,309,,,,,"came toward bow, some rode, others dropped down the port side of the ship and fell away, then went south"
SE,CalCOFI1203SH,4/3/2012,11:38,4/3/2012 11:38,8:00:00,4/3/2012 19:38,,,34.01533,-123.07517,KW,MB,P,7,PC,45,110,189,M,338,16,5,7,87,KW,1,240,102,4.5,,,,,,,27,24,35,0,Pd,,,,on,,on,,2,5,22,,KW,,185,309,,,,,
SB,CalCOFI1203SH,4/3/2012,11:46,4/3/2012 11:46,8:00:00,4/3/2012 19:46,,,34.00333,-123.09933,KW,MB,P,7,PC,45,140,218,M,320,14,4,7,88,MB,1,242,245,,100,,,,,,5,4,6,nd,Pd,,,,on,,on,,2,5,22,,,,,,,,,,approached bow and turned off to the north
SE,CalCOFI1203SH,4/3/2012,11:46,4/3/2012 11:46,8:00:00,4/3/2012 19:46,,,34.00333,-123.09933,KW,MB,P,7,PC,45,140,218,M,320,14,4,7,88,MB,1,242,245,,100,,,,,,5,4,6,nd,Pd,,,,on,,on,,2,5,22,,,,,,,,,,approached bow and turned off to the north
SB,CalCOFI1203SH,4/3/2012,16:59,4/3/2012 16:59,8:00:00,4/4/2012 0:59,,,33.69900,-123.71533,KW,MB,P,7,CL,13,260,275,SE,290,16,4,8,89,KW,2,240,228,0.6,,,,,,,2,2,3,nd,ULW,,,,on,,on,,0,,,,,,,,,,,,"hump, fin, or sperm whale sized blow"
SE,CalCOFI1203SH,4/3/2012,16:59,4/3/2012 16:59,8:00:00,4/4/2012 0:59,,,33.69900,-123.71533,KW,MB,P,7,CL,13,260,275,SE,290,16,4,8,89,KW,2,240,228,0.6,,,,,,,2,2,3,nd,ULW,,,,on,,on,,0,,,,,,,,,,,,"hump, fin, or sperm whale sized blow"
SB,CalCOFI1203SH,4/6/2012,9:12,4/6/2012 9:12,8:00:00,4/6/2012 17:12,,,34.29183,-120.86567,KW,MB,UX,6,CL,0,110,270,SE,347,26,6,9,90,MB,2,205,265,4.5,,,,,,,1,1,2,nd,ULW,,,,off,2A,off,5,0,,,,,,,,,,,,"most like hump blow, bushy and v-shaped"
SE,CalCOFI1203SH,4/6/2012,9:12,4/6/2012 9:12,8:00:00,4/6/2012 17:12,,,34.29183,-120.86567,KW,MB,UX,6,CL,0,110,270,SE,347,26,6,9,90,MB,2,205,265,4.5,,,,,,,1,1,2,nd,ULW,,,,off,2A,off,5,0,,,,,,,,,,,,"most like hump blow, bushy and v-shaped"
SB,CalCOFI1203SH,4/6/2012,10:43,4/6/2012 10:43,8:00:00,4/6/2012 18:43,,,34.14550,-121.04083,KW,MB,UX,6,CL,0,0,0,0,247,30,6,12,91,UNK,2,280,320,4,,,,,,,3,2,4,nd,ULW,,,,off,2A,off,5,1,,,yes,KW,,62,93,,,,,"possible one calf and like hump, fin, or gray one smaller individual"
SE,CalCOFI1203SH,4/6/2012,10:43,4/6/2012 10:43,8:00:00,4/6/2012 18:43,,,34.14550,-121.04083,KW,MB,UX,6,CL,0,0,0,0,247,30,6,12,91,UNK,2,280,320,4,,,,,,,3,2,4,nd,ULW,,,,off,2A,off,5,1,,,yes,KW,,62,93,,,,,"possible one calf and like hump, fin, or gray one smaller individual"
SB,CalCOFI1203SH,4/6/2012,11:06,4/6/2012 11:06,8:00:00,4/6/2012 19:06,,,34.15150,-121.11150,KW,MB,UX,6,CL,10,0,0,0,247,30,6,12,92,KW,2,278,240,,300,,,,,,1,1,1,nd,ULW,,,,off,2A,off,5,1,,,yes,KW,,97,98,MB,,709,711,hump or fin whale sized
SE,CalCOFI1203SH,4/6/2012,11:06,4/6/2012 11:06,8:00:00,4/6/2012 19:06,,,34.15150,-121.11150,KW,MB,UX,6,CL,10,0,0,0,247,30,6,12,92,KW,2,278,240,,300,,,,,,1,1,1,nd,ULW,,,,off,2A,off,5,1,,,yes,KW,,97,98,MB,,709,711,hump or fin whale sized
SB,CalCOFI1203SH,4/6/2012,16:16,4/6/2012 16:16,8:00:00,4/7/2012 0:16,,,33.85750,-120.45500,KW,MB,UX,6,HZ,15,0,0,0,329,26,6,9,93,MB,1,114,118,,100,,,,,,9,8,11,nd,Lo,,,,off,2A,off,4,1,2,22,yes,,,,,MB,,712,713,
SE,CalCOFI1203SH,4/6/2012,16:16,4/6/2012 16:16,8:00:00,4/7/2012 0:16,,,33.85750,-120.45500,KW,MB,UX,6,HZ,15,0,0,0,329,26,6,9,93,MB,1,114,118,,100,,,,,,9,8,11,nd,Lo,,,,off,2A,off,4,1,2,22,yes,,,,,MB,,712,713,
SB,CalCOFI1203SH,4/6/2012,17:17,4/6/2012 17:17,8:00:00,4/7/2012 1:17,,,33.75383,-120.19917,KW,MB,UX,6,PC,41,0,0,0,329,26,6,7,94,MB,1,116,110,0.7,,,,,,,2,1,2,nd,ULW,,,,off,2A,off,4,8,1,,yes,KW,,119,121,,,,,"seemingly humpback very large splash two times, blows seen three times"
SE,CalCOFI1203SH,4/6/2012,17:17,4/6/2012 17:17,8:00:00,4/7/2012 1:17,,,33.75383,-120.19917,KW,MB,UX,6,PC,41,0,0,0,329,26,6,7,94,MB,1,116,110,0.7,,,,,,,2,1,2,nd,ULW,,,,off,2A,off,4,8,1,,yes,KW,,119,121,,,,,"seemingly humpback very large splash two times, blows seen three times"
SB,CalCOFI1203SH,4/6/2012,17:44,4/6/2012 17:44,8:00:00,4/7/2012 1:44,,,33.71133,-120.08333,KW,MB,UX,6,PC,50,0,0,0,329,26,6,7,95,MB,1,115,75,6.5,,,,,,,2,2,2,0,Mn,,,,off,2A,off,4,8,1,,yes,KW,,122,145,MB,,714,729,
SE,CalCOFI1203SH,4/6/2012,17:44,4/6/2012 17:44,8:00:00,4/7/2012 1:44,,,33.71133,-120.08333,KW,MB,UX,6,PC,50,0,0,0,329,26,6,7,95,MB,1,115,75,6.5,,,,,,,2,2,2,0,Mn,,,,off,2A,off,4,8,1,,yes,KW,,122,145,MB,,714,729,
SB,CalCOFI1203SH,4/6/2012,17:50,4/6/2012 17:50,8:00:00,4/7/2012 1:50,,,33.70183,-120.05950,KW,MB,UX,6,PC,50,0,0,0,329,26,6,7,96,MB,3,115,15,,70,,,,,,5,3,8,nd,Lo,,,,off,2A,off,4,2,5,,,,,,,,,,,
