SB,CalCOFI0707NH,7/10/07,6:15,7/10/2007 6:15,7:00:00,7/10/2007 13:15,,,34.45000,-120.52333,,,,,,,,,,,,,,76,UNK,,255,280,,200,,,,,,8,5,12,0,DSP,,,,OFF,,OFF,,1,4?,,,,,,,,,,,"WHILE ON STATION 80/51, RECONSTRUCTED DATA-LOST DATASHEET OVERBOARD"
SB,CalCOFI0707NH,7/10/07,7:42,7/10/2007 7:42,7:00:00,7/10/2007 14:42,,,34.38000,-120.66000,AH,SY,,,,,,,,,,,,77,AH,,238,203,0.6,1827,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,RECONSTRUCTED DATA-LOST DATASHEET OVERBOARD; ANIMAL CLOSE TO BIG SHIP (DecLatLong estimated from event data)
SB,CalCOFI0707NH,7/10/07,7:42,7/10/2007 7:42,7:00:00,7/10/2007 14:42,,,34.38000,-120.66000,AH,SY,,,,,,,,,,,,78,AH,,238,215,0.3,2828,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,RECONSTRUCTED DATA-LOST DATASHEET OVERBOARD  (DecLatLong estimated from event data)
SB,CalCOFI0707NH,7/10/07,7:52,7/10/2007 7:52,7:00:00,7/10/2007 14:52,,,34.38000,-120.67600,AH,SY,,,,,,,,,,,,79,AH,,238,278,0.2,3500,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,"RECONSTRUCTED DATA-LOST DATASHEET OVERBOARD; USED JASON'S (BIRDER) TIME/LAT/LONG; JASON'S ANGLE AND DISTANCE: +20, 1.5 KM"
SB,CalCOFI0707NH,7/10/07,11:42,7/10/2007 11:42,7:00:00,7/10/2007 18:42,,,34.27083,-120.88567,AH,SY,G,10,OV,95,,,,,,2,1,80,AH,,241,217,0.7,1638,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/10/07,11:47,7/10/2007 11:47,7:00:00,7/10/2007 18:47,,,34.26550,-120.89900,AH,SY,,,,,,,,,,,,81,SY,,242,277,0.5,2067,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0707NH,7/10/07,11:47,7/10/2007 11:47,7:00:00,7/10/2007 18:47,,,34.26550,-120.89900,AH,SY,,,,,,,,,,,,80,AH,,242,144,0.6,1827,,,,,,0,,,,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/10/07,12:02,7/10/2007 12:02,7:00:00,7/10/2007 19:02,,,34.24800,-120.94383,AH,SY,,,,,,,,,,,,82,AH,,237,203,2.1,676,,,,,,8,5,12,0,UD,,,,ON,,ON,,1,,,,,,,,,,,,POSSIBLE DELPHINUS/LAG
SB,CalCOFI0707NH,7/10/07,15:59,7/10/2007 15:59,7:00:00,7/10/2007 22:59,,,34.11883,-121.20767,AH,SY,,,,,,,,,,,,83,SY,,242,247,0.5,2067,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,Unid large whale
SB,CalCOFI0707NH,7/10/07,16:40,7/10/2007 16:40,7:00:00,7/10/2007 23:40,,,34.06633,-121.31233,AH,SY,,,,,,,,,,,,84,SY,,243,293,0.8,1485,,,,,,3,,,0,UnSmCet,,,,ON,,ON,,1,,,,,,,,,,,,"TRIANGULAR DORSALS; BIG 15-17 FEET LONG, FAINT VISIBLE BLOW; POSSIBLE BEAKED WHALES"
SB,CalCOFI0707NH,7/11/07,9:16,7/11/2007 9:16,7:00:00,7/11/2007 16:16,,,33.24167,-123.03450,AH,SY,,,,,,,,,,,,85,AH,,237,233,0.4,2385,,,,,,7,5,11,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/11/07,9:20,7/11/2007 9:20,7:00:00,7/11/2007 16:20,,,33.23350,-123.04733,AH,SY,,,,,,,,,,,,86,AH,,240,210,,100,,,,,,5,4,9,ND,Dsp,,,,ON,,ON,,5,,,,,,,,,,,,APPRAOCHED BOW
SP,CalCOFI0707NH,7/11/07,9:20,7/11/2007 9:20,7:00:00,7/11/2007 16:20,,,33.23350,-123.04733,AH,SY,,,,,,,,,,,,85,SY,,237,267,0.8,1485,,,,,,0,,,,UD,,,,ON,,ON,,,,,,,,,,,,,,SCATTERED GROUPS
SB,CalCOFI0707NH,7/11/07,14:13,7/11/2007 14:13,7:00:00,7/11/2007 21:13,,,33.03767,-123.45517,AH,SY,,,,,,,,,,,,87,SY,,240,285,2,706,,,,,,3,1,6,ND,UD,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/12/07,7:06,7/12/2007 7:06,7:00:00,7/12/2007 14:06,,,33.76983,-123.53367,AH,SY,,,,,,,,,,,,88,SY,,57,112,0.3,2828,,,,,,47,31,65,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/12/07,7:53,7/12/2007 7:53,7:00:00,7/12/2007 14:53,,,33.84600,-123.38483,AH,SY,E,10,OV,100,,,,,,1,1,89,SY,,56,76,0.5,2067,,,,,,1,,,0,UnSmCet,,,,ON,,ON,,1,,,,,,,,,,,,TRIANGULAR DORSAL FIN ABOUT 2/3 WAY BACK ON BODY; NO VISIBLE BLOW; ROLLED THREE TIMES AND DOVE; POSSIBLE BEAKED WHALE
SB,CalCOFI0707NH,7/12/07,15:32,7/12/2007 15:32,7:00:00,7/12/2007 22:32,,,34.30567,-122.39733,AH,SY,E,10,OV,95,,,,,,2,1,90,AH,,51,348,0.8,1485,,,,,,14,6,27,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/12/07,16:10,7/12/2007 16:10,7:00:00,7/12/2007 23:10,,,34.36767,-122.29050,SY,SY,,,,,,,,,,,,91,SY,,54,84,2,706,,,,,,33,26,42,ND,Gm,,,,OFF,,ON,,1,,,,,,,,,,,,VERY TIGHT GROUP
SP,CalCOFI0707NH,7/12/07,16:20,7/12/2007 16:20,7:00:00,7/12/2007 23:20,,,34.38350,-122.26000,SY,SY,E,10,OV,95,,,,,,2,1,91,SY,,54,194,,2000,,,,,,0,,,,Gm,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI0707NH,7/12/07,18:46,7/12/2007 18:46,7:00:00,7/13/2007 1:46,,,34.43417,-122.14167,AH,SY,,,,,,,,,,,,92,AH,,57,15,0.7,1638,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,POSSIBLE MINKE
SB,CalCOFI0707NH,7/13/07,6:35,7/13/2007 6:35,7:00:00,7/13/2007 13:35,,,35.02300,-120.92000,,,,,,,,,,,,,,93,UNK,,10,100,,2000,,,,,,2,,,ND,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,originally 93a
SB,CalCOFI0707NH,7/13/07,6:35,7/13/2007 6:35,7:00:00,7/13/2007 13:35,,,35.02300,-120.92000,,,,,,,,,,,,,,93.1,UNK,,10,60,,1500,,,,,,1,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,STATION 77/51 originally 93b
SB,CalCOFI0707NH,7/13/07,7:19,7/13/2007 7:19,7:00:00,7/13/2007 14:19,,,35.03600,-120.89700,AH,SY,,,,,,,,,,,,93.2,AH,,70,8,0.2,3500,,,,,,2,,,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,originally 93c
SB,CalCOFI0707NH,7/13/07,7:19,7/13/2007 7:19,7:00:00,7/13/2007 14:19,,,35.03600,-120.89700,AH,SY,,,,,,,,,,,,94,AH,,70,357,0.8,1485,,,,,,1,,,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,7:20,7/13/2007 7:20,7:00:00,7/13/2007 14:20,,,35.03850,-120.90600,AH,SY,,,,,,,,,,,,95,AH,,70,43,0.1,4701,,,,,,2,,,1,Mn,,,,ON,,ON,,1,,,,,,,,,,,,"USING SHIP'S RADAR, LAND IS 9 MILES AWAY, SO RETICULE VALUE IS 0.1 FROM THE LAND"
SB,CalCOFI0707NH,7/13/07,7:28,7/13/2007 7:28,7:00:00,7/13/2007 14:28,,,35.04617,-120.86750,AH,SY,,,,,,,,,,,,96,AH,,68,21,0.3,2828,,,,,,1,,,0,Mn,,,,ON,,ON,,8,,,,,,,,,,,,"RETILE VALUE FROM LAND, ABOUT 7 MILES"
SB,CalCOFI0707NH,7/13/07,7:29,7/13/2007 7:29,7:00:00,7/13/2007 14:29,,,35.04800,-120.86200,AH,SY,,,,,,,,,,,,97,AH,,66,8,,2000,,,,,,1,,,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,FLUKE DIVE
SP,CalCOFI0707NH,7/13/07,7:35,7/13/2007 7:35,7:00:00,7/13/2007 14:35,,,35.05183,-120.85100,AH,SY,,,,,,,,,,,,96,AH,,66,336,0.2,3500,,,,,,0,,,,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,7:36,7/13/2007 7:36,7:00:00,7/13/2007 14:36,,,35.05517,-120.84100,AH,SY,,,,,,,,,,,,98,SY,,66,106,0.5,2067,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,PROB HUMPBACK
SB,CalCOFI0707NH,7/13/07,7:39,7/13/2007 7:39,7:00:00,7/13/2007 14:39,,,35.05867,-120.83133,AH,SY,,,,,,,,,,,,99,SY,,66,146,0.3,2828,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,PROBABLE HUMPBACK
SB,CalCOFI0707NH,7/13/07,7:42,7/13/2007 7:42,7:00:00,7/13/2007 14:42,,,35.06233,-120.82217,AH,SY,,,,,,,,,,,,100,AH,,66,336,0.1,4701,,,,,,2,,,ND,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,Unid large whale
SB,CalCOFI0707NH,7/13/07,7:42,7/13/2007 7:42,7:00:00,7/13/2007 14:42,,,35.06233,-120.82217,AH,SY,,,,,,,,,,,,101,AH,,66,341,0.8,1485,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,Unid large whale
SP,CalCOFI0707NH,7/13/07,7:42,7/13/2007 7:42,7:00:00,7/13/2007 14:42,,,35.06233,-120.82217,AH,SY,,,,,,,,,,,,97,AH,,66,6,0.6,1827,,,,,,0,,,,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,7:47,7/13/2007 7:47,7:00:00,7/13/2007 14:47,,,35.06900,-120.80450,AH,SY,,,,,,,,,,,,102,SY,,66,71,0.8,1485,,,,,,1,,,0,Mn,,,,ON,,ON,,1,,,,SEY,A,1,1,,,,,
SB,CalCOFI0707NH,7/13/07,7:48,7/13/2007 7:48,7:00:00,7/13/2007 14:48,,,35.07000,-120.80200,AH,SY,,,,,,,,,,,,103,SY,,66,76,1.5,902,,,,,,2,,,ND,Mn,,,,ON,,ON,,1,,,,,,,,AMH,B,"182-191, 209-227","182-191, 209-227",
SB,CalCOFI0707NH,7/13/07,7:52,7/13/2007 7:52,7:00:00,7/13/2007 14:52,,,35.07433,-120.79117,AH,SY,,,,,,,,,,,,104,AH,,66,61,0.5,2067,,,,,,1,,,0,Mn,,,,ON,,ON,,1,,,,,,,,AMH,B,"203-208, 231-236","203-208, 231-236",originally 104a
SB,CalCOFI0707NH,7/13/07,8:15,7/13/2007 8:15,7:00:00,7/13/2007 15:15,,,35.08950,-120.77867,,,,,,,,,,,,,,104.1,AH,,330,245,,800,,,,,,1,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,AMH,B,228,230,originally 104b
SB,CalCOFI0707NH,7/13/07,9:44,7/13/2007 9:44,7:00:00,7/13/2007 16:44,,,35.06617,-120.77250,AH,SY,,,,,,,,,,,,105,AH,,172,127,,800,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,9:46,7/13/2007 9:46,7:00:00,7/13/2007 16:46,,,35.05983,-120.77133,AH,SY,,,,,,,,,,,,106,SY,,176,201,0.9,1359,,,,,,1,,,0,Mn,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,9:49,7/13/2007 9:49,7:00:00,7/13/2007 16:49,,,35.05183,-120.76967,AH,SY,,,,,,,,,,,,107,AH,,174,147,,1200,,,,,,2,,,1,Mn,,,,ON,,OFF,,8,,,,,,,,AMH,B,240,243,
SB,CalCOFI0707NH,7/13/07,9:50,7/13/2007 9:50,7:00:00,7/13/2007 16:50,,,35.04983,-120.76933,AH,SY,,,,,,,,,,,,108,SY,,174,234,,150,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,9:56,7/13/2007 9:56,7:00:00,7/13/2007 16:56,,,35.03333,-120.76583,AH,SY,,,,,,,,,,,,109,SY,,172,179,1,1253,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,AMH,B,244,246,
SB,CalCOFI0707NH,7/13/07,9:59,7/13/2007 9:59,7:00:00,7/13/2007 16:59,,,35.02433,-120.76400,AH,SY,,,,,,,,,,,,110,AH,,172,140,,1500,,,,,,2,,,1,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:03,7/13/2007 10:03,7:00:00,7/13/2007 17:03,,,35.01317,-120.76167,AH,SY,,,,,,,,,,,,112,SY,,172,182,1,1253,,,,,,2,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,AMH,B,247,250,SKIPPED SIGHTING #111
SB,CalCOFI0707NH,7/13/07,10:10,7/13/2007 10:10,7:00:00,7/13/2007 17:10,,,34.99467,-120.75767,AH,SY,,,,,,,,,,,,113,SY,,171,231,0.3,2828,,,,,,3,,,0,Mn,,,,ON,,OFF,,8,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:28,7/13/2007 10:28,7:00:00,7/13/2007 17:28,,,34.94500,-120.75000,AH,SY,,,,,,,,,,,,114,SY,,175,225,0.1,4701,,,,,,2,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:32,7/13/2007 10:32,7:00:00,7/13/2007 17:32,,,34.93267,-120.74817,AH,SY,,,,,,,,,,,,115,SY,,174,224,0.1,4701,,,,,,1,,,0,Mn,,,,ON,,OFF,,8,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:37,7/13/2007 10:37,7:00:00,7/13/2007 17:37,,,34.91800,-120.74633,AH,SY,,,,,,,,,,,,116,SY,,176,206,0.4,2385,,,,,,2,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:48,7/13/2007 10:48,7:00:00,7/13/2007 17:48,,,34.88650,-120.74067,AH,SY,,,,,,,,,,,,117,SY,,174,204,0.5,2067,,,,,,2,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:51,7/13/2007 10:51,7:00:00,7/13/2007 17:51,,,34.87967,-120.73967,AH,SY,,,,,,,,,,,,118,AH,,176,133,,600,,,,,,2,,,0,Mn,,,,ON,,OFF,,1,8,,,SEY,A,22,25,AMH,B,254,277,MANY CRAB POTS IN THE AREA
SB,CalCOFI0707NH,7/13/07,10:54,7/13/2007 10:54,7:00:00,7/13/2007 17:54,,,34.87183,-120.73850,AH,SY,,,,,,,,,,,,119,SY,,174,219,,900,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,10:58,7/13/2007 10:58,7:00:00,7/13/2007 17:58,,,34.85983,-120.73667,AH,SY,,,,,,,,,,,,120,SY,,174,194,1,1253,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:04,7/13/2007 11:04,7:00:00,7/13/2007 18:04,,,34.84233,-120.73450,AH,SY,,,,,,,,,,,,121,SY,,174,179,1,1253,,,,,,3,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:06,7/13/2007 11:06,7:00:00,7/13/2007 18:06,,,34.83517,-120.73367,AH,SY,,,,,,,,,,,,122,SY,,174,184,0.6,1827,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:22,7/13/2007 11:22,7:00:00,7/13/2007 18:22,,,34.79150,-120.72617,SY,SY,G,9,CL,15,,,,,,3,2,123,SY,,173,218,1,1253,,,,,,9,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,ABOUT 9 ANIMALS ALL IN THE SAME GENERAL AREA
SB,CalCOFI0707NH,7/13/07,11:31,7/13/2007 11:31,7:00:00,7/13/2007 18:31,,,34.76533,-120.72200,SY,SY,,,,,,,,,,,,124,SY,,172,222,2,706,,,,,,2,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:37,7/13/2007 11:37,7:00:00,7/13/2007 18:37,,,34.74717,-120.71917,AH,AH,,,,,,,,,,,,125,AH,,172,220,1,1253,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:44,7/13/2007 11:44,7:00:00,7/13/2007 18:44,,,34.72733,-120.71600,AH,AH,,,,,,,,,,,,126,AH,,172,230,0.3,2828,,,,,,1,,,0,Mn,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,11:44,7/13/2007 11:44,7:00:00,7/13/2007 18:44,,,34.72733,-120.71600,AH,AH,,,,,,,,,,,,127,AH,,172,228,0.2,3500,,,,,,1,,,0,UNID_CETAC,,,,ON,,OFF,,1,,,,,,,,,,,,PROBABLE HUMPBACK
SB,CalCOFI0707NH,7/13/07,12:01,7/13/2007 12:01,7:00:00,7/13/2007 19:01,,,34.67600,-120.70933,,,,,,,,,,,,,,128,SY,,172,252,0.6,1827,,,,,,25,15,40,ND,UD,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,12:23,7/13/2007 12:23,7:00:00,7/13/2007 19:23,,,34.61350,-120.69733,SY,SY,G,9,CL,15,,,,,,3,2,129,SY,,173,258,,600,,,,,,325,260,450,2,Dc,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,12:30,7/13/2007 12:30,7:00:00,7/13/2007 19:30,,,34.59267,-120.69383,SY,SY,,,,,,,,,,,,130,SY,,173,103,,1500,,,,,,10,6,20,ND,UD,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,12:45,7/13/2007 12:45,7:00:00,7/13/2007 19:45,,,34.55217,-120.67933,SY,SY,,,,,,,,,,,,131,SY,,136,116,,2000,,,,,,2,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,13:44,7/13/2007 13:44,7:00:00,7/13/2007 20:44,,,34.43800,-120.51967,AH,AH,,,,,,,,,,,,132,AH,,126,167,0.3,2828,,,,,,1,,,0,UNID_CETAC,,,,OFF,,OFF,,1,,,,,,,,,,,,"LOW BUSHY BLOW, unid large whale"
SB,CalCOFI0707NH,7/13/07,14:10,7/13/2007 14:10,7:00:00,7/13/2007 21:10,,,34.39167,-120.45183,AH,AH,,,,,,,,,,,,133,AH,,126,158,0.7,1638,,,,,,1,,,0,UNID_CETAC,,,,OFF,,OFF,,1,,,,,,,,,,,,"LOW BUSHY BLOW, unid large whale"
SB,CalCOFI0707NH,7/13/07,14:24,7/13/2007 14:24,7:00:00,7/13/2007 21:24,,,34.36717,-120.41433,AH,AH,F,7,CL,10,,,,,,5,1,134,AH,,131,80,,750,,,,,,1,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0707NH,7/13/07,14:51,7/13/2007 14:51,7:00:00,7/13/2007 21:51,,,34.31517,-120.34217,SY,SY,,,,,,,,,,,,135,SY,,136,206,0.3,2828,,,,,,1,,,0,UNID_CETAC,,,,OFF,,OFF,,1,,,,,,,,,,,,"LOW BUSHY BLOW, unid large whale"
SB,CalCOFI0707NH,7/13/07,17:32,7/13/2007 17:32,7:00:00,7/14/2007 0:32,,,33.98217,-119.92300,AH,SY,,,,,,,,,,,,136,SY,,151,221,,500,,,,,,80,60,120,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
