SB,CalCOFI1110NH,10/28/2011,7:12,10/28/2011 7:12,8:00:00,10/28/2011 15:12,,,34.06283,-119.47383,KW,TK,G,6,CL,0,100,130,M,30,4,2,1,39,TK,1,33,100,1.5,,,,,100,150,70,50,70,ND,DSP,,,,ON,,ON,,2,8,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,7:12,10/28/2011 7:12,8:00:00,10/28/2011 15:12,,,34.06283,-119.47383,KW,TK,G,6,CL,0,100,130,M,30,4,2,1,39,TK,1,33,100,1.5,,,,,100,150,70,50,70,ND,DSP,,,,ON,,ON,,2,8,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,7:22,10/28/2011 7:22,8:00:00,10/28/2011 15:22,,,34.09300,-119.45200,KW,TK,G,6,CL,0,100,130,M,40,6,3,2,40,KW,1,42,20,1.2,,,,,,,47,40,53,2,Gg,,,,ON,,ON,,2,8,,Y,KW,20D,36,74,TK,7D,686,696,
SE,CalCOFI1110NH,10/28/2011,7:22,10/28/2011 7:22,8:00:00,10/28/2011 15:22,,,34.09300,-119.45200,KW,TK,G,6,CL,0,100,130,M,40,6,3,2,40,KW,1,42,20,1.2,,,,,,,47,40,53,2,Gg,,,,ON,,ON,,2,8,,Y,C,20D,36,74,TK,7D,686,696,
SB,CalCOFI1110NH,10/28/2011,7:41,10/28/2011 7:41,8:00:00,10/28/2011 15:41,,,34.13850,-119.41600,KW,TK,G,6,CL,0,110,140,M,35,6,3,2,41,TK,2,36,140,0.2,,,,,,,50,30,50,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,7:41,10/28/2011 7:41,8:00:00,10/28/2011 15:41,,,34.13850,-119.41600,KW,TK,G,6,CL,0,110,140,M,35,6,3,2,41,TK,2,36,140,0.2,,,,,,,50,30,50,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,8:04,10/28/2011 8:04,8:00:00,10/28/2011 16:04,,,34.19133,-119.37767,KW,TK,G,6,CL,0,110,140,M,35,6,3,2,42,KW,1,36,55,,710,,,,,,50,45,70,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,8:04,10/28/2011 8:04,8:00:00,10/28/2011 16:04,,,34.19133,-119.37767,KW,TK,G,6,CL,0,110,140,M,35,6,3,2,42,KW,1,36,55,,710,,,,,,50,45,70,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,9:11,10/28/2011 9:11,8:00:00,10/28/2011 17:11,,,34.25350,-119.35083,KW,TK,G,6,CL,10,130,140,M,240,5,2,2,43,KW,3,235,245,,400,,,,,,1,1,1,0,Ba,,,,ON,,OFF,1,1,,,,,,,,,,,,2 LOOKS AT MINKE
SB,CalCOFI1110NH,10/28/2011,9:11,10/28/2011 9:11,8:00:00,10/28/2011 17:11,,,34.25350,-119.35083,KW,TK,G,6,CL,10,130,140,M,240,5,2,2,44,KW,1,235,174,2.2,,,,,,,18,15,25,ND,DSP,,,,ON,,OFF,1,4,,,,,,,,,,,,WITH BIRDS OVERHEAD & DIVING
SE,CalCOFI1110NH,10/28/2011,9:11,10/28/2011 9:11,8:00:00,10/28/2011 17:11,,,34.25350,-119.35083,KW,TK,G,6,CL,10,130,140,M,240,5,2,2,43,KW,3,235,245,,400,,,,,,1,1,1,0,Ba,,,,ON,,OFF,1,1,,,,,,,,,,,,2 LOOKS AT MINKE
SE,CalCOFI1110NH,10/28/2011,9:11,10/28/2011 9:11,8:00:00,10/28/2011 17:11,,,34.25350,-119.35083,KW,TK,G,6,CL,10,130,140,M,240,5,2,2,44,KW,1,235,174,2.2,,,,,,,18,15,25,ND,DSP,,,,ON,,OFF,1,4,,,,,,,,,,,,WITH BIRDS OVERHEAD & DIVING
SB,CalCOFI1110NH,10/28/2011,9:25,10/28/2011 9:25,8:00:00,10/28/2011 17:25,,,34.23333,-119.38867,KW,TK,G,6,CL,10,0,0,0,240,4,2,2,45,KW,1,245,248,0.8,,,,,,,11,9,15,0,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,MOST LIKELY DC
SE,CalCOFI1110NH,10/28/2011,9:25,10/28/2011 9:25,8:00:00,10/28/2011 17:25,,,34.23333,-119.38867,KW,TK,G,6,CL,10,0,0,0,240,4,2,2,45,KW,1,245,248,0.8,,,,,,,11,9,15,0,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,MOST LIKELY DC
SB,CalCOFI1110NH,10/28/2011,9:33,10/28/2011 9:33,8:00:00,10/28/2011 17:33,,,34.22983,-119.40150,KW,TK,G,6,CL,10,0,0,0,240,4,2,2,46,TK,1,215,275,0.2,,,,,,,40,30,50,ND,UD,,,,OFF,1,OFF,1,4,,,,,,,,,,,,SIGHTED WHEN WE ENDED TRANSECT
SE,CalCOFI1110NH,10/28/2011,9:33,10/28/2011 9:33,8:00:00,10/28/2011 17:33,,,34.22983,-119.40150,KW,TK,G,6,CL,10,0,0,0,240,4,2,2,46,TK,1,215,275,0.2,,,,,,,40,30,50,ND,UD,,,,OFF,1,OFF,1,4,,,,,,,,,,,,SIGHTED WHEN WE ENDED TRANSECT
SB,CalCOFI1110NH,10/28/2011,11:06,10/28/2011 11:06,8:00:00,10/28/2011 19:06,,,34.19317,-119.47833,KW,TK,E,7,CL,20,0,0,0,240,4,2,1,47,KW,1,238,226,,1207,,,,,,46,38,60,ND,Dc,,,,ON,,OFF,1,2,,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,11:06,10/28/2011 11:06,8:00:00,10/28/2011 19:06,,,34.19317,-119.47833,KW,TK,E,7,CL,20,0,0,0,240,4,2,1,47,KW,1,238,226,,1207,,,,,,46,38,60,ND,Dc,,,,ON,,OFF,1,2,,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,14:09,10/28/2011 14:09,8:00:00,10/28/2011 22:09,,,34.35983,-119.73333,KW,TK,G,7,CL,0,220,250,M,280,8,3,2,48,TK,1,315,280,0.3,,,,,,,45,40,50,ND,DSP,,,,ON,,OFF,3,4,2,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,14:09,10/28/2011 14:09,8:00:00,10/28/2011 22:09,,,34.35983,-119.73333,KW,TK,G,7,CL,0,220,250,M,280,8,3,2,48,TK,1,315,280,0.3,,,,,,,45,40,50,ND,DSP,,,,ON,,OFF,3,4,2,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,14:20,10/28/2011 14:20,8:00:00,10/28/2011 22:20,,,34.37950,-119.77067,KW,TK,G,7,CL,0,220,250,M,280,8,3,2,49,TK,3,315,20,,200,,,,,,40,40,60,8,Dc,,,,ON,,OFF,3,2,8,,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,14:20,10/28/2011 14:20,8:00:00,10/28/2011 22:20,,,34.37950,-119.77067,KW,TK,G,7,CL,0,220,250,M,280,8,3,2,49,TK,3,315,20,,200,,,,,,40,40,60,8,Dc,,,,ON,,OFF,3,2,8,,,,,,,,,,,
SB,CalCOFI1110NH,10/28/2011,15:10,10/28/2011 15:10,8:00:00,10/28/2011 23:10,,,34.39317,-119.81367,KW,TK,G,7,CL,0,220,260,SE,260,9,3,2,50,TK,1,240,270,2.5,,,0.5,2.5,260,350,300,250,400,6,DSP,,,,ON,,ON,,2,8,4,,,,,,,,,,
SE,CalCOFI1110NH,10/28/2011,15:10,10/28/2011 15:10,8:00:00,10/28/2011 23:10,,,34.39317,-119.81367,KW,TK,G,7,CL,0,220,260,SE,260,9,3,2,50,TK,1,240,270,2.5,,,0.5,2.5,260,350,300,250,400,6,DSP,,,,ON,,ON,,2,8,4,,,,,,,,,,
SB,CalCOFI1110NH,10/29/2011,6:25,10/29/2011 6:25,8:00:00,10/29/2011 14:25,,,34.08300,-121.02900,KW,TK,F,6,CL,15,,,,320,17,4,6,51,KW,3,212,180,,100,,,,,,15,10,50,ND,Dd,,,,ON,,OFF,7,,,,,,,,,,,,,Transiting off transect to position for optimal Ozecki net trawl into station 80- 60.
SE,CalCOFI1110NH,10/29/2011,6:25,10/29/2011 6:25,8:00:00,10/29/2011 14:25,,,34.08300,-121.02900,KW,TK,F,6,CL,15,,,,320,17,4,6,51,KW,3,212,180,,100,,,,,,15,10,50,ND,Dd,,,,ON,,OFF,7,,,,,,,,,,,,,Transiting off transect to position for optimal Ozecki net trawl into station 80- 60.
SH,CalCOFI1110NH,10/29/2011,13:30,10/29/2011 13:30,8:00:00,10/29/2011 21:30,,,34.01200,-121.46833,KW,TK,P,7,CL,5,190,230,SE,340,20,5,6,SH5,,,257,275,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,LARGE TANKER
SB,CalCOFI1110NH,10/29/2011,13:54,10/29/2011 13:54,8:00:00,10/29/2011 21:54,,,33.95817,-121.55450,KW,TK,P,7,CL,5,200,240,SE,340,19,5,6,52,TK,3,257,300,0.7,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,,,,,,,,,,,,,"BLUE OR FIN WHALE, LARGE COLUMNAR BLOW"
SE,CalCOFI1110NH,10/29/2011,13:54,10/29/2011 13:54,8:00:00,10/29/2011 21:54,,,33.95817,-121.55450,KW,TK,P,7,CL,5,200,240,SE,340,19,5,6,52,TK,3,257,300,0.7,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,,,,,,,,,,,,,"BLUE OR FIN WHALE, LARGE COLUMNAR BLOW"
SB,CalCOFI1110NH,10/29/2011,14:24,10/29/2011 14:24,8:00:00,10/29/2011 22:24,,,33.92921,-121.60725,KW,TK,P,7,CL,3,200,280,SE,340,19,5,6,53,KW,2,244,180,0.8,,,,,,,3,3,4,ND,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1110NH,10/29/2011,14:24,10/29/2011 14:24,8:00:00,10/29/2011 22:24,,,33.92921,-121.60725,KW,TK,P,7,CL,3,200,280,SE,340,19,5,6,53,KW,2,244,180,0.8,,,,,,,3,3,4,ND,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1110NH,10/29/2011,14:53,10/29/2011 14:53,8:00:00,10/29/2011 22:53,,,33.89756,-121.67121,KW,TK,P,7,CL,0,200,250,SE,335,19,5,6,54,KW,2,245,130,2.4,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1110NH,10/29/2011,14:53,10/29/2011 14:53,8:00:00,10/29/2011 22:53,,,33.89756,-121.67121,KW,TK,P,7,CL,0,200,250,SE,335,19,5,6,54,KW,2,245,130,2.4,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1110NH,10/29/2011,14:57,10/29/2011 14:57,8:00:00,10/29/2011 22:57,,,33.89239,-121.68237,KW,TK,P,7,CL,0,200,250,SE,335,19,5,6,55,KW,2,254,140,3.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1110NH,10/29/2011,14:57,10/29/2011 14:57,8:00:00,10/29/2011 22:57,,,33.89239,-121.68237,KW,TK,P,7,CL,0,200,250,SE,335,19,5,6,55,KW,2,254,140,3.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1110NH,10/29/2011,15:00,10/29/2011 15:00,8:00:00,10/29/2011 23:00,,,33.87550,-121.71850,KW,TK,P,7,CL,0,200,250,SE,355,19,5,6,56,TK,2,254,180,1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"BLUE, FIN OR HUMPBACK"
SB,CalCOFI1110NH,10/29/2011,15:05,10/29/2011 15:05,8:00:00,10/29/2011 23:05,,,33.87550,-121.71850,KW,TK,P,7,CL,0,200,250,SE,355,19,5,6,56,TK,2,254,180,1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"BLUE, FIN OR HUMPBACK"
SB,CalCOFI1110NH,10/30/2011,12:42,10/30/2011 12:42,8:00:00,10/30/2011 20:42,,,33.01450,-123.48983,TK,KW,P,6,OV,100,0,0,0,345,22,5,6,57,KW,3,245,235,,120,,,,,,35,27,45,4,Dd,,,,ON,,ON,,2,5,,Y,20D,KW,109,226,,,,,Frame 122 may be a young juvenile Striped Dolphin ??? Looks different
SE,CalCOFI1110NH,10/30/2011,12:42,10/30/2011 12:42,8:00:00,10/30/2011 20:42,,,33.01450,-123.48983,TK,KW,P,6,OV,100,0,0,0,345,22,5,6,57,KW,3,245,235,,120,,,,,,35,27,45,4,Dd,,,,ON,,ON,,2,5,,Y,20D,KW,109,226,,,,,
SB,CalCOFI1110NH,11/2/2011,6:49,11/2/2011 6:49,8:00:00,11/2/2011 14:49,,,33.09400,-118.16900,TK,KW,P,2,HF,60,100,140,SE,230,3,1,2,58,KW,3,120,140,0.5,,,,,135,155,45,38,49,12,DSP,,,,ON,,OFF,1,1,,,Y,20D,KW,92,98,,,,,
SE,CalCOFI1110NH,11/2/2011,6:49,11/2/2011 6:49,8:00:00,11/2/2011 14:49,,,33.09400,-118.16900,TK,KW,P,2,HF,60,100,140,SE,230,3,1,2,58,KW,3,120,140,0.5,,,,,135,155,45,38,49,12,DSP,,,,ON,,OFF,1,1,,,Y,20D,KW,92,98,,,,,
SB,CalCOFI1110NH,11/2/2011,6:58,11/2/2011 6:58,8:00:00,11/2/2011 14:58,,,33.08133,-118.14267,TK,KW,P,5,HF,61,100,140,SE,230,3,1,2,59,TK,3,120,110,0.4,,,,,110,160,400,300,450,15,Dc,,,,ON,,OFF,1,1,2,4,Y,20D,KW,113-116,435-610,TK,7D,,704,"ALSO, BEH 8. ONE ON LONG EVENT OF DC FOR 20 MINUTES."
SB,CalCOFI1110NH,11/2/2011,7:04,11/2/2011 7:04,8:00:00,11/2/2011 15:04,,,33.07333,-118.12500,TK,KW,G,6,CL,10,100,140,SE,230,5,2,2,60,KW,3,120,130,5,,,,,,,5,5,7,0,Tt,,,,ON,,OFF,1,1,2,8,Y,20D,KW,100,110,,,,,TT IN THEIR OWN GROUP BOW RIDING SEPARATE FROM DC
SE,CalCOFI1110NH,11/2/2011,7:04,11/2/2011 7:04,8:00:00,11/2/2011 15:04,,,33.07333,-118.12500,TK,KW,G,6,CL,10,100,140,SE,230,5,2,2,60,KW,3,120,130,5,,,,,,,5,5,7,0,Tt,,,,ON,,OFF,1,1,2,8,Y,20D,KW,100,110,,,,,TT IN THEIR OWN GROUP BOW RIDING SEPARATE FROM DC
SE,CalCOFI1110NH,11/2/2011,7:20,11/2/2011 7:20,8:00:00,11/2/2011 15:20,,,33.07333,-118.12500,TK,KW,G,6,CL,10,100,140,SE,230,5,2,2,59,TK,3,120,130,14,,,0.5,14,360,360,3100,2800,3400,45,Dc,,,,ON,,OFF,1,1,2,8,Y,20D,KW,113-116,435-610,,,,,"ALSO, BEH 5 & 4. GROUP SIZE HAS BEEN UPDATED SINCE SIGHT BEGIN"
SB,CalCOFI1110NH,11/2/2011,8:03,11/2/2011 8:03,8:00:00,11/2/2011 16:03,,,32.98800,-117.94948,TK,KW,G,6,CL,10,100,140,SE,230,5,2,2,61,TK,1,135,100,0.7,,,,,,,100,75,120,ND,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,ACCUMULATIVE COUNT OF ZACA WITH IN 50 MILES EVERY 2 HOURS
SE,CalCOFI1110NH,11/2/2011,8:03,11/2/2011 8:03,8:00:00,11/2/2011 16:03,,,32.98800,-117.94948,TK,KW,G,6,CL,10,100,140,SE,230,5,2,2,61,TK,1,135,100,0.7,,,,,,,100,75,120,ND,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,
SB,CalCOFI1110NH,11/2/2011,8:09,11/2/2011 8:09,8:00:00,11/2/2011 16:09,,,32.97894,-117.93168,TK,KW,G,7,CL,0,110,150,SE,230,6,3,2,62,KW,1,135,128,0.8,,,,,,,15,12,26,ND,DSP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,8:09,11/2/2011 8:09,8:00:00,11/2/2011 16:09,,,32.97894,-117.93168,TK,KW,G,7,CL,0,110,150,SE,230,6,3,2,62,KW,1,135,128,0.8,,,,,,,15,12,26,ND,DSP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SH,CalCOFI1110NH,11/2/2011,8:41,11/2/2011 8:41,8:00:00,11/2/2011 16:41,,,32.92867,-117.83617,TK,KW,G,7,CL,0,110,155,SE,310,7,3,2,SH6,,,125,165,0.1,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,1 LARGE USCG SHIP
SB,CalCOFI1110NH,11/2/2011,8:54,11/2/2011 8:54,8:00:00,11/2/2011 16:54,,,32.90867,-117.79833,TK,KW,G,7,CL,0,110,155,SE,20,7,3,2,63,KW,1,125,150,2.3,,,0.3,2.3,145,160,250,220,270,ND,DSP,,,,ON,,OFF,1,2,,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,8:54,11/2/2011 8:54,8:00:00,11/2/2011 16:54,,,32.90867,-117.79833,TK,KW,G,7,CL,0,110,155,SE,20,7,3,2,63,KW,1,125,150,2.3,,,0.3,2.3,145,160,250,220,270,ND,DSP,,,,ON,,OFF,1,2,,,,,,,,,,,,
SB,CalCOFI1110NH,11/2/2011,9:19,11/2/2011 9:19,8:00:00,11/2/2011 17:19,,,32.87067,-117.72467,TK,KW,G,7,CL,0,110,155,SE,20,7,3,2,64,KW,1,125,120,1.2,,,,,,,40,32,48,ND,DSP,,,,ON,,OFF,1,2,,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,9:19,11/2/2011 9:19,8:00:00,11/2/2011 17:19,,,32.87067,-117.72467,TK,KW,G,7,CL,0,110,155,SE,20,7,3,2,64,KW,1,125,120,1.2,,,,,,,40,32,48,ND,DSP,,,,ON,,OFF,1,2,,,,,,,,,,,,
SH,CalCOFI1110NH,11/2/2011,10:14,11/2/2011 10:14,8:00:00,11/2/2011 18:14,,,32.78933,-117.56217,TK,KW,G,6,HZ,7,130,180,M,30,3,2,2,SH7,,,120,96,2,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,SMALL USCG CUTTER
SB,CalCOFI1110NH,11/2/2011,10:31,11/2/2011 10:31,8:00:00,11/2/2011 18:31,,,32.76400,-117.51067,TK,KW,G,6,HZ,10,135,180,M,30,3,2,2,65,TK,1,120,190,0.2,,,,,170,190,100,60,180,ND,UD,,,,ON,,OFF,1,2,,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,10:31,11/2/2011 10:31,8:00:00,11/2/2011 18:31,,,32.76400,-117.51067,TK,KW,G,6,HZ,10,135,180,M,30,3,2,2,65,TK,1,120,190,0.2,,,,,170,190,100,60,180,ND,UD,,,,ON,,OFF,1,2,,,,,,,,,,,,
SH,CalCOFI1110NH,11/2/2011,10:50,11/2/2011 10:50,8:00:00,11/2/2011 18:50,,,32.74333,-117.45383,TK,TK,G,6,HZ,10,150,180,M,320,5,2,2,SH8,,,120,140,0.1,,,,,,,,,,,,,,,OFF,6,OFF,1,,,,,,,,,,,,,100 FOOT SHIP
SH,CalCOFI1110NH,11/2/2011,11:00,11/2/2011 11:00,8:00:00,11/2/2011 19:00,,,32.71950,-117.42283,TK,TK,G,6,HZ,10,150,180,M,320,5,2,2,SH9,,,118,85,0.2,,,,,,,,,,,,,,,OFF,6,OFF,1,,,,,,,,,,,,,SUBMARINE
SB,CalCOFI1110NH,11/2/2011,11:03,11/2/2011 11:03,8:00:00,11/2/2011 19:03,,,32.71417,-117.41233,TK,TK,G,6,HZ,10,150,180,M,320,5,2,2,66,TK,1,118,40,0.2,,,,,,,10,10,15,ND,UD,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,THOUGHT I SAW GRAY COLOR POSSIBLE TT
SE,CalCOFI1110NH,11/2/2011,11:03,11/2/2011 11:03,8:00:00,11/2/2011 19:03,,,32.71417,-117.41233,TK,TK,G,6,HZ,10,150,180,M,320,5,2,2,66,TK,1,118,40,0.2,,,,,,,10,10,15,ND,UD,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,THOUGHT I SAW GRAY COLOR POSSIBLE TT
SB,CalCOFI1110NH,11/2/2011,11:09,11/2/2011 11:09,8:00:00,11/2/2011 19:09,,,32.70567,-117.39533,TK,TK,G,6,HZ,10,150,180,SE,320,5,2,2,67,TK,1,118,30,1,,,,,,,100,100,200,ND,DSP,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,11:09,11/2/2011 11:09,8:00:00,11/2/2011 19:09,,,32.70567,-117.39533,TK,TK,G,6,HZ,10,150,180,SE,320,5,2,2,67,TK,1,118,30,1,,,,,,,100,100,200,ND,DSP,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,
SB,CalCOFI1110NH,11/2/2011,11:14,11/2/2011 11:14,8:00:00,11/2/2011 19:14,,,32.69717,-117.37933,TK,TK,G,6,HZ,10,150,180,SE,320,5,2,2,68,TK,1,180,70,1.5,,,,,,,50,50,75,ND,DSP,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,11:14,11/2/2011 11:14,8:00:00,11/2/2011 19:14,,,32.69717,-117.37933,TK,TK,G,6,HZ,10,150,180,SE,320,5,2,2,68,TK,1,180,70,1.5,,,,,,,50,50,75,ND,DSP,,,,OFF,6,OFF,1,2,8,,,,,,,,,,,
SH,CalCOFI1110NH,11/2/2011,11:14,11/2/2011 11:14,8:00:00,11/2/2011 19:14,,,32.69717,-117.37933,TK,TK,G,6,HZ,10,150,180,SE,320,5,2,2,SH10,,,180,155,0.5,,,,,,,,,,,,,,,OFF,6,OFF,1,,,,,,,,,,,,,SMALL PLEASURE CRAFTS (50FT). OTHER SMALL BOATS NOT INCLUDED (3 TOTAL) SINCE ARRAY IS ON BOARD
SB,CalCOFI1110NH,11/2/2011,11:29,11/2/2011 11:29,8:00:00,11/2/2011 19:29,,,32.67433,-117.33517,TK,TK,G,6,HZ,10,170,200,SE,320,9,2,2,69,TK,1,115,150,0.5,,,,,,,100,50,100,ND,DSP,,,,OFF,6,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,11:29,11/2/2011 11:29,8:00:00,11/2/2011 19:29,,,32.67433,-117.33517,TK,TK,G,6,HZ,10,170,200,SE,320,9,2,2,69,TK,1,115,150,0.5,,,,,,,100,50,100,ND,DSP,,,,OFF,6,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1110NH,11/2/2011,11:30,11/2/2011 11:30,8:00:00,11/2/2011 19:30,,,32.67133,-117.32900,TK,TK,G,6,HZ,10,170,200,SE,320,9,2,2,70,TK,3,110,90,,200,,,,,,18,15,20,ND,Dc,,,,OFF,6,OFF,1,2,4,,,,,,,,,,,
SE,CalCOFI1110NH,11/2/2011,11:30,11/2/2011 11:30,8:00:00,11/2/2011 19:30,,,32.67133,-117.32900,TK,TK,G,6,HZ,10,170,200,SE,320,9,2,2,70,TK,3,110,90,,200,,,,,,18,15,20,ND,Dc,,,,OFF,6,OFF,1,2,4,,,,,,,,,,,
