SB,CalCOFI0808NH,8/20/2008,9:08,8/20/2008 9:08,8:00:00,8/20/2008 17:08,,,33.25750,-118.19983,DLC,AMH,,,,,,,,,,,,35,AMH,5,,100,1.2,,,1.2,0.6,90,120,55,43,67,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/20/2008,9:11,8/20/2008 9:11,8:00:00,8/20/2008 17:11,,,33.26150,-118.19067,DLC,AMH,,,,,,,,,,,,35,AMH,5,,170,2.1,,,2.1,1.2,155,185,55,43,67,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/20/2008,9:13,8/20/2008 9:13,8:00:00,8/20/2008 17:13,,,33.26533,-118.18133,DLC,AMH,,,,,,,,,,,,36,AMH,5,,120,2.4,,,2.4,1.9,100,140,42,36,51,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,"HEAD SLAPPING, POSSIBLE TRAILING SUBGROUP OF SIGHTING #35"
SE,CalCOFI0808NH,8/20/2008,9:16,8/20/2008 9:16,8:00:00,8/20/2008 17:16,,,33.26667,-118.17433,DLC,AMH,,,,,,,,,,,,36,AMH,5,,205,2,,,2.0,0.2,190,210,42,36,51,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,HEAD SLAPPING; ENV D. IS PROBABLY AN ERROR
SH,CalCOFI0808NH,8/20/2008,9:52,8/20/2008 9:52,8:00:00,8/20/2008 17:52,,,33.31300,-118.05417,DLC,AMH,,,,,,,,,,,,SH8,DLC,,,22,0.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"SMALL PERSONAL CRAFT, FISHING?"
SH,CalCOFI0808NH,8/20/2008,9:56,8/20/2008 9:56,8:00:00,8/20/2008 17:56,,,33.31733,-118.04083,DLC,AMH,,,,,,,,,,,,SH9,DLC,,,108,1.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,SAILBOAT
SB,CalCOFI0808NH,8/20/2008,10:03,8/20/2008 10:03,8:00:00,8/20/2008 18:03,,,33.32733,-118.01583,DLC,AMH,,,,,,,,,,,,37,DLC,2,,334,2,,,,,,,1,1,1,0,Bm,,,,OFF,,ON,,1,34,,,,,,,,,,,"SMALL BUSHY BLOW, FLUKE UP DIVE"
SE,CalCOFI0808NH,8/20/2008,10:03,8/20/2008 10:03,8:00:00,8/20/2008 18:03,,,33.32733,-118.01583,DLC,AMH,,,,,,,,,,,,37,DLC,,,,,,,,,,,1,1,1,0,Bm,,,,OFF,,ON,,1,34,,,,,,,,,,,"SMALL BUSHY BLOW, FLUKE UP DIVE"
SB,CalCOFI0808NH,8/20/2008,11:57,8/20/2008 11:57,8:00:00,8/20/2008 19:57,,,33.46917,-117.74950,AMH,DLC,,,,,,,,,,,,38,AMH,2,,230,0.8,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI0808NH,8/20/2008,11:57,8/20/2008 11:57,8:00:00,8/20/2008 19:57,,,33.46917,-117.74950,AMH,DLC,,,,,,,,,,,,38,AMH,,,,,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/20/2008,15:28,8/20/2008 15:28,8:00:00,8/20/2008 23:28,,,33.51767,-117.83767,DLC,AMH,,,,,,,,,,,,39,AMH,1,,310,0.5,,,,,,,16,13,22,ND,Tt,,,,ON,,ON,,9,8,,,,,,,,,,,ONE ANIMAL REPEATEDLY BREACHING
SP,CalCOFI0808NH,8/20/2008,15:30,8/20/2008 15:30,8:00:00,8/20/2008 23:30,,,33.52050,-117.84433,DLC,AMH,,,,,,,,,,,,39,AMH,1,,325,,1000,,10m,,315,335,16,13,22,ND,Tt,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0808NH,8/20/2008,15:33,8/20/2008 15:33,8:00:00,8/20/2008 23:33,,,33.52100,-117.85150,DLC,AMH,,,,,,,,,,,,39,AMH,1,,350,,800,,20m,,0,335,16,13,22,ND,Tt,,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0808NH,8/20/2008,15:39,8/20/2008 15:39,8:00:00,8/20/2008 23:39,,,33.50483,-117.86050,DLC,AMH,,,,,,,,,,,,40,AMH,1,,290,1.3,,,1.3,0.2,280,300,24,21,32,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,BIRDS ASSOCIATED; ENV. D PROBABLY AN ERROR
SE,CalCOFI0808NH,8/20/2008,15:41,8/20/2008 15:41,8:00:00,8/20/2008 23:41,,,33.49967,-117.86300,DLC,AMH,,,,,,,,,,,,40,AMH,1,,302,1.8,,,1.8,1.4,290,310,24,21,32,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,"SPLASHES AND BODIES SEEN, NO DIRECTIONAL TRAVEL"
SB,CalCOFI0808NH,8/20/2008,15:48,8/20/2008 15:48,8:00:00,8/20/2008 23:48,,,33.49367,-117.86550,DLC,AMH,,,,,,,,,,,,41,AMH,1,,305,1.2,,,1.2,0.8,290,320,18,12,23,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,MORE SPLASHES SEEN FURTHER OUT; BIRDS ASSOCIATED; FEEDING?
SE,CalCOFI0808NH,8/20/2008,15:48,8/20/2008 15:48,8:00:00,8/20/2008 23:48,,,33.49367,-117.86550,DLC,AMH,,,,,,,,,,,,41,AMH,,,,,,,,,,,18,12,23,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,
SB,CalCOFI0808NH,8/20/2008,15:50,8/20/2008 15:50,8:00:00,8/20/2008 23:50,,,33.47667,-117.87317,DLC,AMH,,,,,,,,,,,,42,AMH,1,,300,1.8,,,1.8,1.3,295,315,11,8,15,ND,Tt,,,,ON,,OFF,,9,,,,,,,,,,,,DON'T SEEM TO BE DIRECTIONALLY TRAVELING
SE,CalCOFI0808NH,8/20/2008,15:50,8/20/2008 15:50,8:00:00,8/20/2008 23:50,,,33.47667,-117.87317,DLC,AMH,,,,,,,,,,,,42,AMH,,,,,,,,,,,11,8,15,ND,Tt,,,,ON,,OFF,,9,,,,,,,,,,,,
SB,CalCOFI0808NH,8/20/2008,15:52,8/20/2008 15:52,8:00:00,8/20/2008 23:52,,,33.47133,-117.87533,DLC,AMH,,,,,,,,,,,,43,AMH,1,,305,0.3,,,0.3,0.2,300,310,13,7,25,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,
SE,CalCOFI0808NH,8/20/2008,15:52,8/20/2008 15:52,8:00:00,8/20/2008 23:52,,,33.47133,-117.87533,DLC,AMH,,,,,,,,,,,,43,AMH,,,,,,,,,,,13,7,25,ND,UD,,,,ON,,OFF,,9,,,,,,,,,,,,
SB,CalCOFI0808NH,8/21/2008,5:49,8/21/2008 5:49,8:00:00,8/21/2008 13:49,,,33.66400,-118.61067,AMH,DLC,,,,,,,,,,,,44,DLC,1,,137,0.3,,,,,,,13,10,17,ND,UD,,,,ON,,OFF,,0,,,,,,,,,,,,SMALL GROUP NEAR THE HORIZON
SE,CalCOFI0808NH,8/21/2008,5:49,8/21/2008 5:49,8:00:00,8/21/2008 13:49,,,33.66400,-118.61067,AMH,DLC,,,,,,,,,,,,44,DLC,,,,,,,,,,,13,10,17,ND,UD,,,,ON,,OFF,,0,,,,,,,,,,,,
SB,CalCOFI0808NH,8/21/2008,6:51,8/21/2008 6:51,8:00:00,8/21/2008 14:51,,,33.82583,-118.52867,AMH,DLC,,,,,,,,,,,,45,DLC,5,,94,,400,,,,,,1,1,1,0,Ba,,,,ON,,OFF,,2,,,,,,,,,,,,OFF EFFORT BECAUSE NOT ON CALCOFI LINE
SE,CalCOFI0808NH,8/21/2008,6:52,8/21/2008 6:52,8:00:00,8/21/2008 14:52,,,33.82783,-118.52717,AMH,DLC,,,,,,,,,,,,45,DLC,5,,144,1.6,,,,,,,1,1,1,0,Ba,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/21/2008,9:08,8/21/2008 9:08,8:00:00,8/21/2008 17:08,,,33.85850,-118.53417,AMH,DLC,,,,,,,,,,,,46,AMH,5,,200,7.4,,,,,,,48,44,57,1,Tt,Dsp,95,5,ON,,ON,,1,,,,,,,,,,,,"APPROACHED VESSEL, CALF IS TT, MIXED GROUP OF TT AND DSP"
SE,CalCOFI0808NH,8/21/2008,9:10,8/21/2008 9:10,8:00:00,8/21/2008 17:10,,,33.85683,-118.53900,AMH,DLC,,,,,,,,,,,,46,AMH,5,,75,,400,,50m,,57,78,48,44,57,1,Tt,Dsp,95,5,ON,,ON,,1,,,,,,,,,,,,BEST/HIGH/LOW PER SPECIES: DSP:2/4/2; TT:46/53/42+1 CALF
SB,CalCOFI0808NH,8/21/2008,9:28,8/21/2008 9:28,8:00:00,8/21/2008 17:28,,,33.83783,-118.59133,AMH,DLC,,,,,,,,,,,,47,DLC,1,,245,1.8,,,5m,,15,,5,3,8,0,Dsp,,,,ON,,ON,,4,1,,,,,,,,,,,GULLS AND CORMORANTS ASSOCIATED
SE,CalCOFI0808NH,8/21/2008,9:32,8/21/2008 9:32,8:00:00,8/21/2008 17:32,,,33.83383,-118.60233,AMH,DLC,,,,,,,,,,,,47,DLC,5,,310,12.7,,,,,,,5,3,8,0,Dsp,,,,ON,,ON,,4,1,,,,,,,,,,,HEAD SLAP AND SPLASHING
SB,CalCOFI0808NH,8/21/2008,9:35,8/21/2008 9:35,8:00:00,8/21/2008 17:35,,,33.82983,-118.61183,AMH,DLC,,,,,,,,,,,,48,AMH,1,,246,0.6,,,0.6,0.5,244,250,64,51,83,ND,Dsp,,,,ON,,ON,,2,,,,,,,,,,,,PORPOISING
SE,CalCOFI0808NH,8/21/2008,9:38,8/21/2008 9:38,8:00:00,8/21/2008 17:38,,,33.82617,-118.62100,AMH,DLC,,,,,,,,,,,,48,AMH,1,,302,1.2,,,1.2,0.8,290,312,64,51,83,ND,Dsp,,,,ON,,ON,,2,,,,,,,,,,,,DC? ANIMALS APPEAR DARKER IN COLORATION. NOT ABLE TO MAKE OUT EYE CLEARLY
SB,CalCOFI0808NH,8/21/2008,11:56,8/21/2008 11:56,8:00:00,8/21/2008 19:56,,,33.82350,-118.61933,AMH,DLC,,,,,,,,,,,,49,AMH,1,,97,,550,,,,,,12,8,16,ND,Tt ,,,,OFF,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/21/2008,11:56,8/21/2008 11:56,8:00:00,8/21/2008 19:56,,,33.82350,-118.61933,AMH,DLC,,,,,,,,,,,,49,AMH,,,,,,,,,,,12,8,16,ND,Tt ,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/21/2008,12:10,8/21/2008 12:10,8:00:00,8/21/2008 20:10,,,33.82817,-118.62100,AMH,DLC,,,,,,,,,,,,50,DLC,5,,278,2,,,,,,,1,1,1,0,Ba,,,,OFF,,ON,,9,1,,,,,,,,,,,HANGING AROUND VESSEL
SE,CalCOFI0808NH,8/21/2008,12:10,8/21/2008 12:10,8:00:00,8/21/2008 20:10,,,33.82817,-118.62100,AMH,DLC,,,,,,,,,,,,50,DLC,,,,,,,,,,,1,1,1,0,Ba,,,,OFF,,ON,,9,1,,,,,,,,,,,
SH,CalCOFI0808NH,8/21/2008,12:42,8/21/2008 12:42,8:00:00,8/21/2008 20:42,,,33.81033,-118.65900,AMH,DLC,,,,,,,,,,,,SH10,AMH,,,234,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,CARGO SHIP
SB,CalCOFI0808NH,8/21/2008,12:45,8/21/2008 12:45,8:00:00,8/21/2008 20:45,,,33.80267,-118.66600,AMH,DLC,,,,,,,,,,,,51,DLC,2,,257,1.8,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,VERY LIGHT BLOWS. PEDUNCLE SEEN. SMALL SIZE. MAY HAVE GONE DOWN ON DEEP DIVE
SB,CalCOFI0808NH,8/21/2008,12:49,8/21/2008 12:49,8:00:00,8/21/2008 20:49,,,33.79450,-118.67017,AMH,DLC,,,,,,,,,,,,52,AMH,5,,186,,100,,20m,,50,,22,19,31,ND,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,PASSED VESSEL AND CONTINUED ON ROUTE
SE,CalCOFI0808NH,8/21/2008,12:49,8/21/2008 12:49,8:00:00,8/21/2008 20:49,,,33.79450,-118.67017,AMH,DLC,,,,,,,,,,,,52,AMH,,,,,,,,,,,22,19,31,ND,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
SE,CalCOFI0808NH,8/21/2008,12:55,8/21/2008 12:55,8:00:00,8/21/2008 20:55,,,33.78267,-118.68517,AMH,DLC,,,,,,,,,,,,51,DLC,2,,321,2.3,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,VERY SMALL BLUE WHALE
SB,CalCOFI0808NH,8/21/2008,14:00,8/21/2008 14:00,8:00:00,8/21/2008 22:00,,,33.69917,-118.86400,AMH,DLC,,,,,,,,,,,,52A,DLC,,,300,0.3,,,0.3,0.2,293,308,88,70,125,ND,UD,,,,ON,,ON,,9,8,,,,,,,,,,,"FEEDING? BIRDS ASSOCIATED, SPLASHING, BREACHING"
SE,CalCOFI0808NH,8/21/2008,14:01,8/21/2008 14:01,8:00:00,8/21/2008 22:01,,,33.69817,-118.86683,AMH,DLC,,,,,,,,,,,,52A,DLC,,,322,0.8,,,0.8,0.4,313,332,88,70,125,ND,UD,,,,ON,,ON,,9,,,,,,,,,,,,FEEDING? CLOSED SIGHTING TO HEAD DOWN AND PULL IN ARRAY
SB,CalCOFI0808NH,8/21/2008,17:39,8/21/2008 17:39,8:00:00,8/22/2008 1:39,,,33.62833,-119.04683,AMH,DLC,,,,,,,,,,,,53,DLC,2,,163,0.8,,,,,,,1,1,1,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,"DORSAL FIN NOT SEEN, BUT LARGE DARK SKIN COLOR, TALL BLOW"
SE,CalCOFI0808NH,8/21/2008,17:39,8/21/2008 17:39,8:00:00,8/22/2008 1:39,,,33.62833,-119.04683,AMH,DLC,,,,,,,,,,,,53,DLC,,,,,,,,,,,1,1,1,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/22/2008,6:26,8/22/2008 6:26,8:00:00,8/22/2008 14:26,,,33.11267,-120.17300,DLC,AMH,,,,,,,,,,,,54,DLC,2,,184,1,,,,,,,2,1,2,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,"NO BODIES SEEN, ONLY BLOWS, LIKELY BALEONOPTERID, ONLY SEEN SURFACING ONCE"
SE,CalCOFI0808NH,8/22/2008,6:26,8/22/2008 6:26,8:00:00,8/22/2008 14:26,,,33.11267,-120.17300,DLC,AMH,,,,,,,,,,,,54,DLC,,,,,,,,,,,2,1,2,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,LOST ANIMAL AFTER INITIAL SIGHTING
SB,CalCOFI0808NH,8/22/2008,11:15,8/22/2008 11:15,8:00:00,8/22/2008 19:15,,,32.97367,-120.46133,DLC,AMH,,,,,,,,,,,,55,AMH,2,,283,0.3,,,,,,,1,1,1,0,ULW,,,,OFF,,ON,,0,,,,,,,,,,,,"TWO BLOWS SEEN, NO BODY"
SE,CalCOFI0808NH,8/22/2008,11:15,8/22/2008 11:15,8:00:00,8/22/2008 19:15,,,32.97367,-120.46133,DLC,AMH,,,,,,,,,,,,55,AMH,,,,,,,,,,,1,1,1,0,ULW,,,,OFF,,ON,,0,,,,,,,,,,,,LOST ANIMAL AFTER INITIAL SIGHTING
SB,CalCOFI0808NH,8/22/2008,12:56,8/22/2008 12:56,8:00:00,8/22/2008 20:56,,,32.80700,-120.75317,DLC,AMH,,,,,,,,,,,,56,DLC,2,,168,2.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,"BLOWS SEEN, LIKELY BALEONOPTERID"
SE,CalCOFI0808NH,8/22/2008,12:56,8/22/2008 12:56,8:00:00,8/22/2008 20:56,,,32.80700,-120.75317,DLC,AMH,,,,,,,,,,,,56,DLC,,,,,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,LOST ANIMAL AFTER INITIAL SIGHTING
SB,CalCOFI0808NH,8/22/2008,13:45,8/22/2008 13:45,8:00:00,8/22/2008 21:45,,,32.72783,-120.89517,DLC,AMH,,,,,,,,,,,,57,AMH,4,,254,,150,,,,,,7,6,10,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,APPROACHED VESSEL BRIEFLY AND WENT TO STERN OF SHIP
SE,CalCOFI0808NH,8/22/2008,13:45,8/22/2008 13:45,8:00:00,8/22/2008 21:45,,,32.72783,-120.89517,DLC,AMH,,,,,,,,,,,,57,AMH,,,,,,,,,,,7,6,10,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
SB,CalCOFI0808NH,8/22/2008,14:36,8/22/2008 14:36,8:00:00,8/22/2008 22:36,,,32.66383,-121.02150,DLC,AMH,,,,,,,,,,,,58,LMM,1,,334,,120,,,,,,12,6,14,ND,Dd,,,,OFF,,ON,,2,,,,,,,,,,,,"APPRAOCHED VESSEL, CIRCLING"
SE,CalCOFI0808NH,8/22/2008,14:36,8/22/2008 14:36,8:00:00,8/22/2008 22:36,,,32.66383,-121.02150,DLC,AMH,,,,,,,,,,,,58,LMM,,,,,,,,,,,12,6,14,ND,Dd,,,,OFF,,ON,,2,,,,,,,,,,,,
SH,CalCOFI0808NH,8/23/2008,11:20,8/23/2008 11:20,8:00:00,8/23/2008 19:20,,,31.64600,-123.14433,AMH,DLC,,,,,,,,,,,,SH11,DLC,,,129,0.2,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,CARGO SHIP
SH,CalCOFI0808NH,8/23/2008,11:37,8/23/2008 11:37,8:00:00,8/23/2008 19:37,,,31.62133,-123.18200,AMH,DLC,,,,,,,,,,,,SH11,AMH,,,162,0.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,POSITION UPDATE OF CARGO SHIP
SH,CalCOFI0808NH,8/23/2008,11:47,8/23/2008 11:47,8:00:00,8/23/2008 19:47,,,31.60183,-123.17767,AMH,DLC,,,,,,,,,,,,SH11,AMH,,,243,0.2,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,POSITION UPDATE OF CARGO SHIP
SB,CalCOFI0808NH,8/24/2008,9:04,8/24/2008 9:04,8:00:00,8/24/2008 17:04,,,32.46667,-123.04350,DLC,AMH,,,,,,,,,,,,59,AMH,4,,112,4,,,4.0,1.8,103,116,21,14,32,ND,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,APPROACHED VESSEL AND THEN MOVED TO STERN.
SE,CalCOFI0808NH,8/24/2008,9:04,8/24/2008 9:04,8:00:00,8/24/2008 17:04,,,32.46667,-123.04350,DLC,AMH,,,,,,,,,,,,59,AMH,,,,,,,,,,,21,14,32,ND,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,LOST ANIMALS ONCE THEY MOVED TO STERN.
SB,CalCOFI0808NH,8/25/2008,17:38,8/25/2008 17:38,8:00:00,8/26/2008 1:38,,,33.87933,-120.13633,AMH,DLC,,,,,,,,,,,,60,DLC,2,,186,0.7,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,NO BODY SEEN; PUFFY BLOW
SE,CalCOFI0808NH,8/25/2008,17:38,8/25/2008 17:38,8:00:00,8/26/2008 1:38,,,33.87933,-120.13633,AMH,DLC,,,,,,,,,,,,60,DLC,,,,,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,DID NOT RESIGHT ANIMAL
SB,CalCOFI0808NH,8/26/2008,8:22,8/26/2008 8:22,8:00:00,8/26/2008 16:22,,,34.28667,-120.11033,DLC,AMH,,,,,,,,,,,,61,AMH,1,,348,,600,,,,,,9,5,16,ND,UD,,,,ON,,ON,,0,,,,,,,,,,,,"BIRDS ASSOCIATED, LOTS OF SPLASHING, TIGHT GROUPING"
SE,CalCOFI0808NH,8/26/2008,8:22,8/26/2008 8:22,8:00:00,8/26/2008 16:22,,,34.28667,-120.11033,DLC,AMH,,,,,,,,,,,,61,AMH,,,,,,,,,,,9,5,16,ND,UD,,,,ON,,ON,,0,,,,,,,,,,,,LOST SIGHTING IN THE SWELL
SB,CalCOFI0808NH,8/26/2008,8:29,8/26/2008 8:29,8:00:00,8/26/2008 16:29,,,34.29317,-120.13167,DLC,AMH,,,,,,,,,,,,62,AMH,1,,304,,750,,50m,,200,,52,43,65,ND,DC,,,,ON,,ON,,1,5,,,,,,,,,,,
SE,CalCOFI0808NH,8/26/2008,8:35,8/26/2008 8:35,8:00:00,8/26/2008 16:35,,,34.29817,-120.15050,DLC,AMH,,,,,,,,,,,,62,AMH,1,,63,,300,,,,,,52,43,65,ND,DC,,,,ON,,ON,,1,,,,,,,,,,,,
SH,CalCOFI0808NH,8/26/2008,8:37,8/26/2008 8:37,8:00:00,8/26/2008 16:37,,,34.30017,-120.15850,DLC,AMH,,,,,,,,,,,,SH12,DLC,,,232,0.2,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,CRUISE SHIP?
SH,CalCOFI0808NH,8/26/2008,8:52,8/26/2008 8:52,8:00:00,8/26/2008 16:52,,,34.31367,-120.20367,DLC,AMH,,,,,,,,,,,,SH13,DLC,,,203,0.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,CARGO SHIP
SH,CalCOFI0808NH,8/26/2008,9:02,8/26/2008 9:02,8:00:00,8/26/2008 17:02,,,34.32200,-120.23667,DLC,AMH,,,,,,,,,,,,SH13,DLC,,,242,0.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,CARGO SHIP UPDATE
SB,CalCOFI0808NH,8/26/2008,18:26,8/26/2008 18:26,8:00:00,8/27/2008 2:26,,,34.15250,-121.14367,DLC,AMH,,,,,,,,,,,,64,AMH,5,,250,,200,,,,,,12,8,17,ND,Dd,,,,OFF,,ON,,1,,,,,,,,,,,,SIGHTING #63 GOT SKIPPED
SE,CalCOFI0808NH,8/26/2008,18:26,8/26/2008 18:26,8:00:00,8/27/2008 2:26,,,34.15250,-121.14367,DLC,AMH,,,,,,,,,,,,64,AMH,,,,,,,,,,,12,8,17,ND,Dd,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/26/2008,18:26,8/26/2008 18:26,8:00:00,8/27/2008 2:26,,,34.15250,-121.14367,DLC,AMH,,,,,,,,,,,,65,LMM,2,,250,,300,,,,,,1,1,1,0,ULW,,,,OFF,,ON,,0,,,,,,,,,,,,BRIDGE NOTIFIED LLM OF SIGHTING
SE,CalCOFI0808NH,8/26/2008,18:26,8/26/2008 18:26,8:00:00,8/27/2008 2:26,,,34.15250,-121.14367,DLC,AMH,,,,,,,,,,,,65,LMM,,,,,,,,,,,1,1,1,0,ULW,,,,OFF,,ON,,0,,,,,,,,,,,,
SB,CalCOFI0808NH,8/27/2008,6:05,8/27/2008 6:05,8:00:00,8/27/2008 14:05,,,33.58550,-122.34283,AMH,DLC,,,,,,,,,,,,66,AMH,5,,203,5.5,,,5.5,2.6,170,240,93,82,105,1,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,PORPOISING
SP,CalCOFI0808NH,8/27/2008,6:08,8/27/2008 6:08,8:00:00,8/27/2008 14:08,,,33.58117,-122.35133,AMH,DLC,,,,,,,,,,,,66,AMH,5,,221,,10,,,,,,8,7,10,0,Dd,,,,ON,,ON,,5,,,,,,,,,,,,"MAJORITY OF GROUP MOVED OFF, A FEW STAYED TO CONTINUE BOWRIDING"
SE,CalCOFI0808NH,8/27/2008,6:15,8/27/2008 6:15,8:00:00,8/27/2008 14:15,,,33.57083,-122.37033,AMH,DLC,,,,,,,,,,,,66,AMH,,,,,,,,,,,93,82,105,1,Dd,,,,ON,,ON,,,,,,,,,,,,,,REST OF GROUP MOVED OFF
SB,CalCOFI0808NH,8/27/2008,13:00,8/27/2008 13:00,8:00:00,8/27/2008 21:00,,,33.23150,-123.07350,AMH,DLC,,,,,,,,,,,,67,AMH,5,,226,2,,,2.0,1.8,221,229,26,21,32,2,Dd,,,,ON,,ON,,2,5,,,AMH,DIGITAL,35,39,,,,,"PORPOISING, APPROACHED VESSEL"
SE,CalCOFI0808NH,8/27/2008,13:05,8/27/2008 13:05,8:00:00,8/27/2008 21:05,,,33.22333,-123.08583,AMH,DLC,,,,,,,,,,,,67,AMH,,,,,,,,,,,26,21,32,2,Dd,,,,ON,,ON,,,,,,,,,,,,,,BOW RIDING FOR A BIT AND THEN TOOK OFF
SB,CalCOFI0808NH,8/28/2008,6:59,8/28/2008 6:59,8:00:00,8/28/2008 14:59,,,33.53533,-124.01433,DLC,AMH,,,,,,,,,,,,68,AMH,2,,77,1.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,"BLOW SORT OF BUSHY, NO BODY SEEN"
SE,CalCOFI0808NH,8/28/2008,6:59,8/28/2008 6:59,8:00:00,8/28/2008 14:59,,,33.53533,-124.01433,DLC,AMH,,,,,,,,,,,,68,AMH,,,,,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,DIDN'T RESIGHT ANIMAL
SB,CalCOFI0808NH,8/28/2008,7:32,8/28/2008 7:32,8:00:00,8/28/2008 15:32,,,33.58433,-123.91983,DLC,AMH,,,,,,,,,,,,69,AMH,2,,132,,300,,,,,,1,1,1,0,Bp,,,,OFF,6,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/28/2008,7:33,8/28/2008 7:33,8:00:00,8/28/2008 15:33,,,33.58683,-123.91550,DLC,AMH,,,,,,,,,,,,69,AMH,2,,205,,300,,,,,,1,1,1,0,Bp,,,,OFF,6,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/28/2008,7:35,8/28/2008 7:35,8:00:00,8/28/2008 15:35,,,33.58933,-123.91100,DLC,AMH,,,,,,,,,,,,70,DLC,2,,32,4.3,,,,,,,1,1,1,0,Bp,,,,OFF,6,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/28/2008,7:37,8/28/2008 7:37,8:00:00,8/28/2008 15:37,,,33.59283,-123.90383,DLC,AMH,,,,,,,,,,,,70,DLC,2,,336,2.3,,,,,,,1,1,1,0,Bp,,,,OFF,6,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/28/2008,7:50,8/28/2008 7:50,8:00:00,8/28/2008 15:50,,,33.61100,-123.86850,DLC,AMH,,,,,,,,,,,,71,DLC,2,,46,1.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"TALL, COLUMNAR BLOWS SEEN, NO BODY SEEN, BALEONOPTERID?"
SE,CalCOFI0808NH,8/28/2008,7:50,8/28/2008 7:50,8:00:00,8/28/2008 15:50,,,33.61100,-123.86850,DLC,AMH,,,,,,,,,,,,71,DLC,,,,,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/28/2008,8:29,8/28/2008 8:29,8:00:00,8/28/2008 16:29,,,33.66567,-123.74950,DLC,AMH,,,,,,,,,,,,72,DLC,2,,22,10.2,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/28/2008,8:32,8/28/2008 8:32,8:00:00,8/28/2008 16:32,,,33.66800,-123.74400,DLC,AMH,,,,,,,,,,,,72,DLC,2,,294,3.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
