SE,CalCOFI1311NH,11/17/2013,9:14,11/17/2013 9:14,8:00,11/17/2013 17:14,,,32.33700,-121.68000,KW,AB,F,6.5,OV,100,0,0,,290,10,3,6,43,KW,1,238,196,2.1,,,,,,,6,5,7,0,Dd,,,,ON,,ON,,2,8,5,,,,,,,,,,
SH,CalCOFI1311NH,11/17/2013,11:30,11/17/2013 11:30,8:00,11/17/2013 19:30,,,32.33500,-121.73717,KW,AB,F,6.5,OV,90,140,190,M,330,11,3,5,SH4,,,240,247,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving statin 87/70. Going to station 87/80.  Array deployed. One large barge.
SB,CalCOFI1311NH,11/17/2013,12:08,11/17/2013 12:08,8:00,11/17/2013 20:08,,,32.28033,-121.83817,KW,AB,G,6.5,OV,88,150,180,SL,310,7,3,5,44,AB,3,241,251,,45,,,,,,23,21,25,0,Dd,,,,ON,,ON,,2,5,8,Y,KW,,161,167,,,,,
SE,CalCOFI1311NH,11/17/2013,12:08,11/17/2013 12:08,8:00,11/17/2013 20:08,,,32.28033,-121.83817,KW,AB,G,6.5,OV,88,150,180,SL,310,7,3,5,44,AB,3,241,251,,45,,,,,,23,21,25,0,Dd,,,,ON,,ON,,2,5,8,Y,KW,,161,167,,,,,
SB,CalCOFI1311NH,11/17/2013,12:22,11/17/2013 12:22,8:00,11/17/2013 20:22,,,32.25917,-121.87600,KW,AB,G,6.5,OV,94,175,190,SL,310,7,3,5,45,KW,3,239,190,2.3,,,,,,,147,145,153,10,Dd,,,,ON,,ON,,2,5,8,Y,KW,,170,226,,,,,
SE,CalCOFI1311NH,11/17/2013,12:30,11/17/2013 12:30,8:00,11/17/2013 20:30,,,32.23467,-121.91950,KW,AB,G,6.5,OV,90,190,210,SL,310,7,3,5,45,KW,3,239,210,1.5,,,,,,,147,145,153,10,Dd,,,,ON,,ON,,2,5,8,Y,KW,,170,226,,,,,
SB,CalCOFI1311NH,11/17/2013,12:47,11/17/2013 12:47,8:00,11/17/2013 20:47,,,32.22067,-121.94417,KW,AB,G,6.5,OV,90,190,215,SL,310,4,2,4,46,KW,2,241,160,0.4,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/17/2013,12:47,11/17/2013 12:47,8:00,11/17/2013 20:47,,,32.22067,-121.94417,KW,AB,G,6.5,OV,90,190,215,SL,310,4,2,4,46,KW,2,241,160,0.4,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/17/2013,13:10,11/17/2013 13:10,8:00,11/17/2013 21:10,,,32.17167,-122.02550,KW,AB,G,6.5,OV,98,190,215,M,340,3,2,3,47,AB,3,240,317,,200,,180,317,,,92,90,96,0,Dd,,,,ON,,ON,,9,8,"2, 1",Y,KW,,209,335,,,,,"Dolphins in small groups, averaging 4-7 animals.  Sighting lasted for 40 min."
SB,CalCOFI1311NH,11/17/2013,13:38,11/17/2013 13:38,8:00,11/17/2013 21:38,,,32.14033,-122.08750,KW,AB,G,6.5,OV,98,0,0,,340,3,2,3,48,KW,2,245,232,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/17/2013,13:38,11/17/2013 13:38,8:00,11/17/2013 21:38,,,32.14033,-122.08750,KW,AB,G,6.5,OV,98,0,0,,340,3,2,3,48,KW,2,245,232,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/17/2013,13:55,11/17/2013 13:55,8:00,11/17/2013 21:55,,,32.11533,-122.14017,KW,AB,G,6.5,OV,98,190,215,M,340,3,2,3,47,AB,3,240,317,,200,,180,317,,,92,90,96,0,Dd,,,,ON,,ON,,9,8,"2, 1",Y,KW,,209,335,,,,,"Dolphins in small groups, averaging 4-7 animals.  Sighting lasted for 40 min."
SB,CalCOFI1311NH,11/17/2013,14:02,11/17/2013 14:02,8:00,11/17/2013 22:02,,,32.10667,-122.15950,KW,AB,G,6.5,OV,92,170,210,SE,320,3,2,3,49,AB,1,240,230,,340,,0.2,14,,,84,76,98,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SB,CalCOFI1311NH,11/17/2013,14:06,11/17/2013 14:06,8:00,11/17/2013 22:06,,,32.10617,-122.17167,KW,AB,G,6.5,OV,80,170,210,SE,320,3,2,3,50,AB,2,241,293,0.7,,,,,,,2,2,3,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
SE,CalCOFI1311NH,11/17/2013,14:06,11/17/2013 14:06,8:00,11/17/2013 22:06,,,32.10617,-122.17167,KW,AB,G,6.5,OV,80,170,210,SE,320,3,2,3,50,AB,2,241,293,0.7,,,,,,,2,2,3,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
SB,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,51,KW,2,244,198,0.3,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
SE,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,51,KW,2,244,198,0.3,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,With DD around them
SB,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,52,KW,2,244,198,0.7,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/17/2013,14:17,11/17/2013 14:17,8:00,11/17/2013 22:17,,,32.08367,-122.20433,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,52,KW,2,244,198,0.7,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/17/2013,14:24,11/17/2013 14:24,8:00,11/17/2013 22:24,,,32.07367,-122.22383,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,53,AB,2,244,330,,200,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/17/2013,14:24,11/17/2013 14:24,8:00,11/17/2013 22:24,,,32.07367,-122.22383,KW,AB,G,6.5,PC,60,200,240,SE,320,3,2,3,53,AB,2,244,330,,200,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/17/2013,14:31,11/17/2013 14:31,8:00,11/17/2013 22:31,,,32.06167,-122.24733,KW,AB,G,6.5,PC,50,200,240,SE,320,3,2,3,54,KW,2,241,260,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,Y,KW,,352,403,,,,,"Swimming approx 10.5 kts.  Swam parallel to ship for at least 9 surfacings, then broke off."
SE,CalCOFI1311NH,11/17/2013,14:31,11/17/2013 14:31,8:00,11/17/2013 22:31,,,32.06167,-122.24733,KW,AB,G,6.5,PC,50,200,240,SE,320,3,2,3,54,KW,2,241,260,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,Y,KW,,352,403,,,,,"Swimming approx 10.5 kts.  Swam parallel to ship for at least 9 surfacings, then broke off."
SE,CalCOFI1311NH,11/17/2013,14:51,11/17/2013 14:51,8:00,11/17/2013 22:51,,,32.03150,-122.30383,KW,AB,G,6.5,PC,50,210,235,SE,320,3,2,3,49,AB,1,241,230,,50,,,,,,84,76,98,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SB,CalCOFI1311NH,11/18/2013,8:33,11/18/2013 8:33,8:00,11/18/2013 16:33,,,31.89033,-124.15533,KW,AB,G,6,OV,85,0,0,,20,4,2,5,55,KW,3,332,287,0.3,,,,,,,9,8,13,2,Pm,,,,ON,,OFF,2,1,,,Y,KW,,404,436,,,,,
SE,CalCOFI1311NH,11/18/2013,8:33,11/18/2013 8:33,8:00,11/18/2013 16:33,,,31.89033,-124.15533,KW,AB,G,6,OV,85,0,0,,20,4,2,5,55,KW,3,332,287,0.3,,,,,,,9,8,13,2,Pm,,,,ON,,OFF,2,1,,,Y,KW,,404,436,,,,,
SB,CalCOFI1311NH,11/18/2013,13:24,11/18/2013 13:24,8:00,11/18/2013 21:24,,,32.14517,-123.71917,KW,AB,G,6,OV,95,0,0,,145,6,2,6,56,AB,3,60,110,0.8,,,,,,,55,48,67,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1311NH,11/18/2013,13:24,11/18/2013 13:24,8:00,11/18/2013 21:24,,,32.14517,-123.71917,KW,AB,G,6,OV,95,0,0,,145,6,2,6,56,AB,3,60,110,0.8,,,,,,,55,48,67,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1311NH,11/19/2013,6:52,11/19/2013 6:52,8:00,11/19/2013 14:52,,,33.15550,-121.61033,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,57,KW,2,57,340,0.3,,,,,,,3,3,4,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/19/2013,6:52,11/19/2013 6:52,8:00,11/19/2013 14:52,,,33.15550,-121.61033,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,57,KW,2,57,340,0.3,,,,,,,3,3,4,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/19/2013,6:59,11/19/2013 6:59,8:00,11/19/2013 14:59,,,33.15967,-121.59700,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,58,KW,2,57,20,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/19/2013,6:59,11/19/2013 6:59,8:00,11/19/2013 14:59,,,33.15967,-121.59700,KW,AB,G,6,CL,23,105,140,SE,10,6,2,2,58,KW,2,57,20,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/19/2013,11:51,11/19/2013 11:51,8:00,11/19/2013 19:51,,,33.36117,-121.19550,KW,AB,F,5.5,OV,98,0,0,,270,8,3,2,59,KW,2,57,25,,600,,,,,,1,1,1,0,Bp,,,,ON,,ON,,2,,,Y,KW,,437,448,,,,,Overcast and poor (low) lighting making for fair viewing conditions
SE,CalCOFI1311NH,11/19/2013,11:51,11/19/2013 11:51,8:00,11/19/2013 19:51,,,33.36117,-121.19550,KW,AB,F,5.5,OV,98,0,0,,270,8,3,2,59,KW,2,57,25,,600,,,,,,1,1,1,0,Bp,,,,ON,,ON,,2,,,Y,KW,,437,448,,,,,Overcast and poor (low) lighting making for fair viewing conditions
SB,CalCOFI1311NH,11/19/2013,12:41,11/19/2013 12:41,8:00,11/19/2013 20:41,,,33.43217,-121.04817,KW,AB,F,6,OV,100,0,0,,270,11,4,3,60,KW,2,57,33,0.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,,,,,,,,,,Humpback or fin whale like
SE,CalCOFI1311NH,11/19/2013,12:41,11/19/2013 12:41,8:00,11/19/2013 20:41,,,33.43217,-121.04817,KW,AB,F,6,OV,100,0,0,,270,11,4,3,60,KW,2,57,33,0.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,2,,,,,,,,,,,,Humpback or fin whale like
SB,CalCOFI1311NH,11/20/2013,15:15,11/20/2013 15:15,8:00,11/20/2013 23:15,,,34.53567,-121.01983,KW,AB,P,1,HF,100,0,0,,170,8,3,3,61,AB,2,176,220,,1300,,,,,,2,2,2,0,Mn,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/20/2013,15:15,11/20/2013 15:15,8:00,11/20/2013 23:15,,,34.53567,-121.01983,KW,AB,P,1,HF,100,0,0,,170,8,3,3,61,AB,2,176,220,,1300,,,,,,2,2,2,0,Mn,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/21/2013,9:38,11/21/2013 9:38,8:00,11/21/2013 17:38,,,33.48750,-122.54867,KW,KW,UX,5,OV,100,0,0,,310,27,6,6,62,KW,3,243,250,,10,,,,,,80,56,100,0,Dd,,,,OFF,2A,ON,,2,5,8,Y,KW,,462,638,,,,,"On observer on weather watch.  Ship moving 5.5 knots for water sampling until 10:38.  Leaving station 80-80, going to station 80-90."
SE,CalCOFI1311NH,11/21/2013,10:38,11/21/2013 10:38,8:00,11/21/2013 18:38,,,33.46550,-122.65783,KW,KW,UX,5,OV,100,0,0,,315,28,6,6,62,KW,3,243,250,,10,,,,,,80,56,100,0,Dd,,,,OFF,2A,ON,,2,5,8,Y,KW,,462,638,,,,,Ship back up to speed.
SB,CalCOFI1311NH,11/22/2013,11:36,11/22/2013 11:36,8:00,11/22/2013 19:36,,,33.77183,-123.58933,AB,KW,P,6,HZ,7,130,170,M,20,14,5,7,63,AB,2,60,340,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/22/2013,11:36,11/22/2013 11:36,8:00,11/22/2013 19:36,,,33.77183,-123.58933,AB,KW,P,6,HZ,7,130,170,M,20,14,5,7,63,AB,2,60,340,1.2,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1311NH,11/22/2013,13:31,11/22/2013 13:31,8:00,11/22/2013 21:31,,,33.91983,-123.25750,AB,KW,F,6,HZ,0,0,0,,20,11,4,6,64,AB,1,64,355,6.3,,,,,,,34,34,43,0,Dd,,,,ON,,ON,,2,8,5,Y,KW,,642,721,,,,,"Groups of 2-5, spaced out over several miles.  Dolphins spotted for 45 min"
SB,CalCOFI1311NH,11/22/2013,14:14,11/22/2013 14:14,8:00,11/22/2013 22:14,,,33.97350,-123.13583,AB,KW,F,6,CL,20,0,0,,25,10,4,6,65,AB,2,65,8,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/22/2013,14:14,11/22/2013 14:14,8:00,11/22/2013 22:14,,,33.97350,-123.13583,AB,KW,F,6,CL,20,0,0,,25,10,4,6,65,AB,2,65,8,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/22/2013,14:18,11/22/2013 14:18,8:00,11/22/2013 22:18,,,33.97867,-123.12400,AB,KW,F,6,CL,20,0,0,,25,10,4,6,64,AB,1,65,355,6.3,,,,,,,34,34,43,0,Dd,,,,ON,,ON,,2,8,5,Y,KW,,642,721,,,,,
SB,CalCOFI1311NH,11/22/2013,15:15,11/22/2013 15:15,8:00,11/22/2013 23:15,,,34.04550,-122.96050,AB,KW,F,6,CL,20,0,0,,25,8,4,6,66,AB,1,67,35,1.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SE,CalCOFI1311NH,11/22/2013,15:15,11/22/2013 15:15,8:00,11/22/2013 23:15,,,34.04550,-122.96050,AB,KW,F,6,CL,20,0,0,,25,8,4,6,66,AB,1,67,35,1.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SB,CalCOFI1311NH,11/22/2013,15:22,11/22/2013 15:22,8:00,11/22/2013 23:22,,,34.05233,-122.94183,AB,KW,F,6,CL,15,0,0,,25,8,4,6,67,KW,2,60,120,1,,,,,,,3,3,3,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1311NH,11/22/2013,15:22,11/22/2013 15:22,8:00,11/22/2013 23:22,,,34.05233,-122.94183,AB,KW,F,6,CL,15,0,0,,25,8,4,6,67,KW,2,60,120,1,,,,,,,3,3,3,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1311NH,11/24/2013,11:39,11/24/2013 11:39,8:00,11/24/2013 19:39,,,34.07517,-119.48267,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,68,KW,1,165,178,0.4,,,0.3,14,155,210,80,67,90,3,Dc,,,,ON,,OFF,7,2,4,8,Y,KW,,103,135,,,,,
SB,CalCOFI1311NH,11/24/2013,11:56,11/24/2013 11:56,8:00,11/24/2013 19:56,,,34.02950,-119.47067,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,69,KW,2,165,210,1,,,,,,,10,7,13,0,Gg,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/24/2013,11:56,11/24/2013 11:56,8:00,11/24/2013 19:56,,,34.02950,-119.47067,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,69,KW,2,165,210,1,,,,,,,10,7,13,0,Gg,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1311NH,11/24/2013,11:56,11/24/2013 11:56,8:00,11/24/2013 19:56,,,34.02950,-119.47067,AB,KW,F,6.5,HZ,3,180,210,SE,5,6,2,2,68,KW,1,165,178,,1000,,,,,,80,67,90,3,Dc,,,,ON,,OFF,7,2,4,8,Y,KW,,103,135,,,,,
SB,CalCOFI1311NH,11/24/2013,14:38,11/24/2013 14:38,8:00,11/24/2013 22:38,,,34.00700,-119.30767,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,70,KW,1,84,118,0.2,,,,,,,38,26,43,ND,DSP,,,,ON,,OFF,7,2,8,,,,,,,,,,,
SE,CalCOFI1311NH,11/24/2013,14:38,11/24/2013 14:38,8:00,11/24/2013 22:38,,,34.00700,-119.30767,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,70,KW,1,84,118,0.2,,,,,,,38,26,43,ND,DSP,,,,ON,,OFF,7,2,8,,,,,,,,,,,
SB,CalCOFI1311NH,11/24/2013,14:43,11/24/2013 14:43,8:00,11/24/2013 22:43,,,34.00450,-119.29117,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,71,KW,3,150,150,0.4,,,,,,,27,24,31,0,Gg,,,,ON,,OFF,7,2,8,,Y,KW,,182,326,,,,,"Sighting was on effort sighting, but should  be off effort immediately after sighting to turn and focus on group for 16 min."
SE,CalCOFI1311NH,11/24/2013,14:59,11/24/2013 14:59,8:00,11/24/2013 22:59,,,33.96883,-119.27050,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,71,KW,3,150,120,,800,,,,,,27,24,31,0,Gg,,,,ON,,OFF,7,2,8,,Y,KW,,182,326,,,,,
SB,CalCOFI1311NH,11/24/2013,15:03,11/24/2013 15:03,8:00,11/24/2013 23:03,,,33.96883,-119.27050,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,72,KW,3,79,110,,650,,,,,,17,15,18,2,Tt,,,,ON,,OFF,7,2,5,,Y,KW,,327,365,,,,,
SE,CalCOFI1311NH,11/24/2013,15:03,11/24/2013 15:03,8:00,11/24/2013 23:03,,,33.96883,-119.27050,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,72,KW,3,79,110,,650,,,,,,17,15,18,2,Tt,,,,ON,,OFF,7,2,5,,Y,KW,,327,365,,,,,
SB,CalCOFI1311NH,11/24/2013,15:29,11/24/2013 15:29,8:00,11/24/2013 23:29,,,33.98567,-119.17950,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,73,KW,1,79,158,0.1,,,,,,,30,25,40,ND,UD,,,,ON,,OFF,7,2,8,4,,,,,,,,,,
SE,CalCOFI1311NH,11/24/2013,15:29,11/24/2013 15:29,8:00,11/24/2013 23:29,,,33.98567,-119.17950,AB,KW,G,6.5,CL,0,0,0,,230,6,2,1,73,KW,1,79,158,0.1,,,,,,,30,25,40,ND,UD,,,,ON,,OFF,7,2,8,4,,,,,,,,,,
