SE,CalCOFI1210NH,10/27/2012,16:49,41209.70,8:00,10/28/12 0:49,,,33.11831,-120.11202,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,46,AB,1,239,257,0.3,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:57,41209.71,8:00,10/28/12 0:57,,,33.10728,-120.13103,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,47,KW,1,239,282,0.7,,,,,,,4,4,5,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:57,41209.71,8:00,10/28/12 0:57,,,33.10728,-120.13103,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,48,AB,1,239,279,0.1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:57,41209.71,8:00,10/28/12 0:57,,,33.10728,-120.13103,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,47,KW,1,239,282,0.7,,,,,,,4,4,5,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:57,41209.71,8:00,10/28/12 0:57,,,33.10728,-120.13103,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,48,AB,1,239,279,0.1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,17:00,41209.71,8:00,10/28/12 1:00,,,33.10353,-120.13850,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,49,KW,1,239,229,0.5,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,17:00,41209.71,8:00,10/28/12 1:00,,,33.10353,-120.13850,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,49,KW,1,239,229,0.5,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,17:04,41209.71,8:00,10/28/12 1:04,,,33.09813,-120.14857,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,50,KW,1,239,229,1,,,,,,,5,5,6,0,Bp,,,,ON,,ON,,1,,,Y,KW,,254,262,,,,,
SE,CalCOFI1210NH,10/27/2012,17:04,41209.71,8:00,10/28/12 1:04,,,33.09813,-120.14857,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,50,KW,1,239,229,1,,,,,,,5,5,6,0,Bp,,,,ON,,ON,,1,,,Y,KW,,254,262,,,,,
SB,CalCOFI1210NH,10/28/2012,7:01,41210.29,8:00,10/28/12 15:01,,,32.35601,-121.64576,KW,AB,P,5,OV,100,0,0,,315,20,5,6,51,KW,3,250,175,3.6,,,,,,,121,111,140,ND,Dd,,,,ON,,ON,,8,2,5,Y,KW,,295,358,AB,,4891,4922,
SE,CalCOFI1210NH,10/28/2012,7:01,41210.29,8:00,10/28/12 15:01,,,32.35601,-121.64576,KW,AB,P,5,OV,100,0,0,,315,20,5,6,51,KW,3,250,175,3.6,,,,,,,121,111,140,ND,Dd,,,,ON,,ON,,8,2,5,Y,KW,,295,358,AB,,4891,4922,
SB,CalCOFI1210NH,10/28/2012,7:18,41210.30,8:00,10/28/12 15:18,,,32.33233,-121.69645,KW,AB,P,5,OV,92,0,0,,315,20,5,6,52,KW,2,248,220,0.7,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SE,CalCOFI1210NH,10/28/2012,7:18,41210.30,8:00,10/28/12 15:18,,,32.33233,-121.69645,KW,AB,P,5,OV,92,0,0,,315,20,5,6,52,KW,2,248,220,0.7,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SB,CalCOFI1210NH,10/29/2012,12:58,41211.54,8:00,10/29/12 20:58,,,32.02794,-123.97936,KW,AB,P,5,OV,76,0,0,,33,20,5,7,53,KW,3,63,30,,482.8,,,,,,7,6,20,ND,DSP,,,,ON,,ON,,8,2,4,,,,,,,,,,
SE,CalCOFI1210NH,10/29/2012,12:58,41211.54,8:00,10/29/12 20:58,,,32.02794,-123.97936,KW,AB,P,5,OV,76,0,0,,33,20,5,7,53,KW,3,63,30,,482.8,,,,,,7,6,20,ND,DSP,,,,ON,,ON,,8,2,4,,,,,,,,,,
SB,CalCOFI1210NH,10/30/2012,7:32,41212.31,8:00,10/30/12 15:32,,,33.04728,-121.86637,KW,AB,G,6,OV,100,0,0,,28,9,3,5,54,AB,2,58,108,2.8,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/30/2012,7:32,41212.31,8:00,10/30/12 15:32,,,33.04728,-121.86637,KW,AB,G,6,OV,100,0,0,,28,9,3,5,54,AB,2,58,108,2.8,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/30/2012,8:17,41212.35,8:00,10/30/12 16:17,,,33.10744,-121.73704,KW,AB,G,6,OV,100,0,0,,28,9,3,5,55,AB,1,62,60,6.5,,,,,20,110,66,48,75,3,Dd,,,,ON,,ON,,2,8,5,Y,KW,,361,456,AB,,4923,4931,
SE,CalCOFI1210NH,10/30/2012,8:17,41212.35,8:00,10/30/12 16:17,,,33.10744,-121.73704,KW,AB,G,6,OV,100,0,0,,28,9,3,5,55,AB,1,62,60,6.5,,,,,20,110,66,48,75,3,Dd,,,,ON,,ON,,2,8,5,Y,KW,,361,456,AB,,4923,4931,
SB,CalCOFI1210NH,10/30/2012,15:30,41212.65,8:00,10/30/12 23:30,,,33.46963,-121.00079,KW,AB,G,7,OV,100,0,0,,0,6,2,4,56,KW,2,66,98,0.4,,,,,,,3,3,3,1,Bp,,,,ON,,ON,,4,,,Y,KW,,459,527,,,,,
SE,CalCOFI1210NH,10/30/2012,15:30,41212.65,8:00,10/30/12 23:30,,,33.46963,-121.00079,KW,AB,G,7,OV,100,0,0,,0,6,2,4,56,KW,2,66,98,0.4,,,,,,,3,3,3,1,Bp,,,,ON,,ON,,4,,,Y,KW,,459,527,,,,,
SB,CalCOFI1210NH,10/30/2012,15:37,41212.65,8:00,10/30/12 23:37,,,33.47869,-120.97875,KW,AB,G,7,OV,100,0,0,,0,6,2,4,57,AB,2,66,105,0.2,,,,,,,1,1,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/30/2012,15:37,41212.65,8:00,10/30/12 23:37,,,33.47869,-120.97875,KW,AB,G,7,OV,100,0,0,,0,6,2,4,57,AB,2,66,105,0.2,,,,,,,1,1,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/30/2012,15:40,41212.65,8:00,10/30/12 23:40,,,33.48252,-120.96937,KW,AB,G,7,OV,100,0,0,,0,6,2,4,58,AB,2,66,112,0.1,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/30/2012,15:40,41212.65,8:00,10/30/12 23:40,,,33.48252,-120.96937,KW,AB,G,7,OV,100,0,0,,0,6,2,4,58,AB,2,66,112,0.1,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/30/2012,15:51,41212.66,8:00,10/30/12 23:51,,,33.49644,-120.93478,KW,AB,G,7,OV,100,0,0,,0,6,2,4,59,KW,2,64,42,1,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,2,31,,Y,KW,,528,573,,,,,
SE,CalCOFI1210NH,10/30/2012,15:51,41212.66,8:00,10/30/12 23:51,,,33.49644,-120.93478,KW,AB,G,7,OV,100,0,0,,0,6,2,4,59,KW,2,64,42,1,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,2,31,,Y,KW,,528,573,,,,,
SB,CalCOFI1210NH,10/30/2012,16:04,41212.67,8:00,10/31/12 0:04,,,33.51350,-120.89337,KW,AB,G,7,OV,100,0,0,,0,6,2,4,60,KW,2,64,42,1,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,,,,,,,,,,,,,most like fin whale
SE,CalCOFI1210NH,10/30/2012,16:04,41212.67,8:00,10/31/12 0:04,,,33.51350,-120.89337,KW,AB,G,7,OV,100,0,0,,0,6,2,4,60,KW,2,64,42,1,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,,,,,,,,,,,,,most like fin whale
SB,CalCOFI1210NH,10/31/2012,6:51,41213.29,8:00,10/31/12 14:51,,,34.07975,-119.45252,KW,AB,G,5,OV,100,0,0,,284,4,2,1,61,KW,3,36,98,0.2,,,,,310,62,138,125,152,8,DSP,,,,ON,,ON,,1,8,,Y,KW,,581,603,,,,,
SE,CalCOFI1210NH,10/31/2012,6:51,41213.29,8:00,10/31/12 14:51,,,34.07975,-119.45252,KW,AB,G,5,OV,100,0,0,,284,4,2,1,61,KW,3,36,98,0.2,,,,,310,62,138,125,152,8,DSP,,,,ON,,ON,,1,8,,Y,KW,,581,603,,,,,
SB,CalCOFI1210NH,10/31/2012,9:27,41213.39,8:00,10/31/12 17:27,,,34.22453,-119.41087,KW,AB,G,5,OV,90,0,0,,280,4,2,1,62,AB,1,240,220,,300,,,,,,3,3,3,0,DSP,,,,OFF,1,ON,,1,,,,,,,,,,,,On station for sighting.
SE,CalCOFI1210NH,10/31/2012,9:27,41213.39,8:00,10/31/12 17:27,,,34.22453,-119.41087,KW,AB,G,5,OV,90,0,0,,280,4,2,1,62,AB,1,240,220,,300,,,,,,3,3,3,0,DSP,,,,OFF,1,ON,,1,,,,,,,,,,,,On station for sighting.
SB,CalCOFI1210NH,10/31/2012,10:44,41213.45,8:00,10/31/12 18:44,,,34.23242,-119.43120,KW,AB,G,5,HZ,60,0,0,,290,4,2,1,63,AB,3,236,255,,260,,,,,,7,7,8,0,Dc,,,,ON,,ON,,1,8,,,,,,,,,,,"Leaving station 83-40, going to station 83-42.  No array."
SE,CalCOFI1210NH,10/31/2012,10:44,41213.45,8:00,10/31/12 18:44,,,34.23242,-119.43120,KW,AB,G,5,HZ,60,0,0,,290,4,2,1,63,AB,3,236,255,,260,,,,,,7,7,8,0,Dc,,,,ON,,ON,,1,8,,,,,,,,,,,"Leaving station 83-40, going to station 83-42.  No array."
SB,CalCOFI1210NH,10/31/2012,13:25,41213.56,8:00,10/31/12 21:25,,,34.17538,-119.56136,KW,AB,G,6,HZ,48,0,0,,294,7,2,1,64,AB,3,325,246,,235,,,,,,1,1,1,0,UNID_CETAC,,,,ON,,OFF,1,1,,,,,,,,,,,,"Large, falcate dorsal fin.  Seemed to be most likely TT or BA"
SE,CalCOFI1210NH,10/31/2012,13:25,41213.56,8:00,10/31/12 21:25,,,34.17538,-119.56136,KW,AB,G,6,HZ,48,0,0,,294,7,2,1,64,AB,3,325,246,,235,,,,,,1,1,1,0,UNID_CETAC,,,,ON,,OFF,1,1,,,,,,,,,,,,"Large, falcate dorsal fin.  Seemed to be most likely TT or BA"
SB,CalCOFI1210NH,10/31/2012,14:31,41213.60,8:00,10/31/12 22:31,,,34.31673,-119.70543,KW,AB,G,6,HZ,60,206,270,M,264,10,3,1,65,AB,1,315,335,4,,,,,270,340,80,70,95,0,Dc,,,,ON,,OFF,1,1,2,"5,8",Y,KW,,839,875,,,,,
SE,CalCOFI1210NH,10/31/2012,14:31,41213.60,8:00,10/31/12 22:31,,,34.31673,-119.70543,KW,AB,G,6,HZ,60,206,270,M,264,10,3,1,65,AB,1,315,335,4,,,,,270,340,80,70,95,0,Dc,,,,ON,,OFF,1,1,2,"5,8",Y,KW,,839,875,,,,,
SB,CalCOFI1210NH,10/31/2012,14:50,41213.62,8:00,10/31/12 22:50,,,34.35615,-119.74906,KW,AB,G,6,HZ,60,206,270,M,264,10,3,1,66,AB,1,315,342,,400,,,,,,21,18,25,0,Dc,,,,ON,,OFF,1,1,,,Y,KW,,880,889,AB,,9,11,
SE,CalCOFI1210NH,10/31/2012,14:50,41213.62,8:00,10/31/12 22:50,,,34.35615,-119.74906,KW,AB,G,6,HZ,60,206,270,M,264,10,3,1,66,AB,1,315,342,,400,,,,,,21,18,25,0,Dc,,,,ON,,OFF,1,1,,,Y,KW,,880,889,AB,,9,11,
SB,CalCOFI1210NH,11/2/2012,7:15,41215.30,8:00,11/2/12 15:15,,,32.99590,-123.54961,KW,AB,G,6,PC,48,0,0,,290,12,3,6,67,AB,3,240,334,,20,,,,,,3,3,6,0,Dd,,,,ON,,ON,,2,5,,Y,,,,,AB,,13,17,
SE,CalCOFI1210NH,11/2/2012,7:15,41215.30,8:00,11/2/12 15:15,,,32.99590,-123.54961,KW,AB,G,6,PC,48,0,0,,290,12,3,6,67,AB,3,240,334,,20,,,,,,3,3,6,0,Dd,,,,ON,,ON,,2,5,,Y,,,,,AB,,13,17,
SB,CalCOFI1210NH,11/2/2012,7:43,41215.32,8:00,11/2/12 15:43,,,32.94930,-123.62400,KW,AB,G,6,PC,31,0,0,,330,10,3,6,68,AB,1,235,320,1.1,,,,,,,43,35,50,0,DSP,,,,ON,,ON,,2,8,,Y,KW,,1,18,,,,,Most likely Dd
SE,CalCOFI1210NH,11/2/2012,7:43,41215.32,8:00,11/2/12 15:43,,,32.94930,-123.62400,KW,AB,G,6,PC,31,0,0,,330,10,3,6,68,AB,1,235,320,1.1,,,,,,,43,35,50,0,DSP,,,,ON,,ON,,2,8,,Y,KW,,1,18,,,,,Most likely Dd
SB,CalCOFI1210NH,11/2/2012,8:27,41215.35,8:00,11/2/12 16:27,,,32.88819,-123.74915,KW,AB,G,6,PC,38,0,0,,330,10,3,6,69,AB,1,235,327,,150,,,,,,48,24,57,ND,Dd,,,,ON,,ON,,2,8,5,Y,KW,,21,104,AB,,19,46,
SE,CalCOFI1210NH,11/2/2012,8:27,41215.35,8:00,11/2/12 16:27,,,32.88819,-123.74915,KW,AB,G,6,PC,38,0,0,,330,10,3,6,69,AB,1,235,327,,150,,,,,,48,24,57,ND,Dd,,,,ON,,ON,,2,8,5,Y,KW,,21,104,AB,,19,46,
SB,CalCOFI1210NH,11/2/2012,8:43,41215.36,8:00,11/2/12 16:43,,,32.86660,-123.79467,KW,AB,G,6,CL,20,0,0,,300,10,3,6,70,KW,1,242,204,2,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,Y,KW,,107,125,,,,,
SE,CalCOFI1210NH,11/2/2012,8:43,41215.36,8:00,11/2/12 16:43,,,32.86660,-123.79467,KW,AB,G,6,CL,20,0,0,,300,10,3,6,70,KW,1,242,204,2,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,Y,KW,,107,125,,,,,
SB,CalCOFI1210NH,11/2/2012,8:54,41215.37,8:00,11/2/12 16:54,,,32.85232,-123.82644,KW,AB,G,6,CL,20,0,0,,300,10,3,6,71,KW,2,245,178,0.9,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,8:54,41215.37,8:00,11/2/12 16:54,,,32.85232,-123.82644,KW,AB,G,6,CL,20,0,0,,300,10,3,6,71,KW,2,245,178,0.9,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,11:38,41215.48,8:00,11/2/12 19:38,,,32.82348,-123.91699,AB,AB,G,7,PC,55,0,0,,330,9,3,6,72,AB,3,331,48,1.9,,,1.9,14,,,148,137,162,5,Dd,,,,OFF,6,OFF,2,2,5,8,Y,,,,,AB,,52,75,"Leaving station 80-100, heading to 77-100.  Non-standard offshore transect.  Array deployed."
SE,CalCOFI1210NH,11/2/2012,11:38,41215.48,8:00,11/2/12 19:38,,,32.82348,-123.91699,AB,AB,G,7,PC,55,0,0,,330,9,3,6,72,AB,3,331,48,1.9,,,1.9,14,,,148,137,162,5,Dd,,,,OFF,6,OFF,2,2,5,8,Y,,,,,AB,,52,75,"Leaving station 80-100, heading to 77-100.  Non-standard offshore transect.  Array deployed."
SB,CalCOFI1210NH,11/2/2012,11:51,41215.49,8:00,11/2/12 19:51,,,32.85056,-123.93660,KW,AB,G,7,PC,55,0,0,,330,9,3,6,73,KW,2,332,345,1.2,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,Y,,,,,AB,,77,78,
SE,CalCOFI1210NH,11/2/2012,11:51,41215.49,8:00,11/2/12 19:51,,,32.85056,-123.93660,KW,AB,G,7,PC,55,0,0,,330,9,3,6,73,KW,2,332,345,1.2,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,Y,,,,,AB,,77,78,
SB,CalCOFI1210NH,11/2/2012,11:54,41215.50,8:00,11/2/12 19:54,,,32.85726,-123.94164,KW,AB,G,7,PC,55,0,0,,330,9,3,6,74,AB,1,332,282,2.3,,,,,,,9,7,10,0,DSP,,,,ON,,OFF,2,2,5,8,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,11:54,41215.50,8:00,11/2/12 19:54,,,32.85726,-123.94164,KW,AB,G,7,PC,55,0,0,,330,9,3,6,74,AB,1,332,282,2.3,,,,,,,9,7,10,0,DSP,,,,ON,,OFF,2,2,5,8,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,12:04,41215.50,8:00,11/2/12 20:04,,,32.87983,-123.95856,KW,AB,G,7,PC,56,0,0,,330,9,3,6,75,KW,1,332,280,1.7,,,,,,,26,19,32,ND,DSP,,,,ON,,OFF,2,1,8,,,,,,,,,,,Broken into smaller groups of 5-9.
SE,CalCOFI1210NH,11/2/2012,12:04,41215.50,8:00,11/2/12 20:04,,,32.87983,-123.95856,KW,AB,G,7,PC,56,0,0,,330,9,3,6,75,KW,1,332,280,1.7,,,,,,,26,19,32,ND,DSP,,,,ON,,OFF,2,1,8,,,,,,,,,,,Broken into smaller groups of 5-9.
SB,CalCOFI1210NH,11/2/2012,12:19,41215.51,8:00,11/2/12 20:19,,,32.91327,-123.98485,KW,AB,G,7,PC,56,0,0,,330,9,3,6,76,AB,2,334,359,0.3,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,12:19,41215.51,8:00,11/2/12 20:19,,,32.91327,-123.98485,KW,AB,G,7,PC,56,0,0,,330,9,3,6,77,KW,2,334,280,1.1,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,12:19,41215.51,8:00,11/2/12 20:19,,,32.91327,-123.98485,KW,AB,G,7,PC,56,0,0,,330,9,3,6,76,AB,2,334,359,0.3,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,12:19,41215.51,8:00,11/2/12 20:19,,,32.91327,-123.98485,KW,AB,G,7,PC,56,0,0,,330,9,3,6,77,KW,2,334,280,1.1,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,2,1,,,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,12:38,41215.53,8:00,11/2/12 20:38,,,32.95585,-124.01750,KW,AB,G,7,PC,55,0,0,,320,9,3,6,78,AB,1,332,326,1,,,0.5,1,320,40,98,76,124,8,Dd,,,,ON,,OFF,2,2,5,8,Y,KW,,143,332,AB,,80,114,
SE,CalCOFI1210NH,11/2/2012,12:38,41215.53,8:00,11/2/12 20:38,,,32.95585,-124.01750,KW,AB,G,7,PC,55,0,0,,320,9,3,6,78,AB,1,332,326,1,,,0.5,1,320,40,98,76,124,8,Dd,,,,ON,,OFF,2,2,5,8,Y,KW,,143,332,AB,,80,114,
SB,CalCOFI1210NH,11/2/2012,14:43,41215.61,8:00,11/2/12 22:43,,,33.23487,-124.21210,AB,KW,G,7,OV,77,0,0,,320,8,2,6,79,KW,3,337,270,,130,,,,,,3,3,3,0,DSP,,,,ON,,OFF,2,2,5,8,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,14:43,41215.61,8:00,11/2/12 22:43,,,33.23487,-124.21210,AB,KW,G,7,OV,77,0,0,,320,8,2,6,79,KW,3,337,270,,130,,,,,,3,3,3,0,DSP,,,,ON,,OFF,2,2,5,8,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,14:49,41215.62,8:00,11/2/12 22:49,,,33.24817,-124.22141,AB,KW,G,7,OV,72,0,0,,320,8,2,6,80,KW,1,333,20,,180,,,,,,13,10,16,0,Dd,,,,ON,,OFF,2,2,8,5,,,,,,,,,,
SE,CalCOFI1210NH,11/2/2012,14:49,41215.62,8:00,11/2/12 22:49,,,33.24817,-124.22141,AB,KW,G,7,OV,72,0,0,,320,8,2,6,80,KW,1,333,20,,180,,,,,,13,10,16,0,Dd,,,,ON,,OFF,2,2,8,5,,,,,,,,,,
SB,CalCOFI1210NH,11/2/2012,15:07,41215.63,8:00,11/2/12 23:07,,,33.28904,-124.24939,AB,KW,G,7,OV,85,0,0,,320,8,2,6,81,KW,2,336,321,1.5,,,,,,,30,23,36,2,Dd,,,,ON,,OFF,2,2,8,5,Y,KW,,338,356,,,,,
SE,CalCOFI1210NH,11/2/2012,15:07,41215.63,8:00,11/2/12 23:07,,,33.28904,-124.24939,AB,KW,G,7,OV,85,0,0,,320,8,2,6,81,KW,2,336,321,1.5,,,,,,,30,23,36,2,Dd,,,,ON,,OFF,2,2,8,5,Y,KW,,338,356,,,,,
SB,CalCOFI1210NH,11/3/2012,6:52,41216.29,8:00,11/3/12 14:52,,,34.08998,-122.91851,KW,AB,G,7,CL,12,85,110,SE,310,11,3,5,82,KW,3,61,352,,70,,,,,,4,4,6,0,Dd,,,,ON,,ON,,1,8,5,Y,KW,,359,375,,,,,Both observers back.
SE,CalCOFI1210NH,11/3/2012,6:52,41216.29,8:00,11/3/12 14:52,,,34.08998,-122.91851,KW,AB,G,7,CL,12,85,110,SE,310,11,3,5,82,KW,3,61,352,,70,,,,,,4,4,6,0,Dd,,,,ON,,ON,,1,8,5,Y,KW,,359,375,,,,,Both observers back.
SB,CalCOFI1210NH,11/3/2012,7:37,41216.32,8:00,11/3/12 15:37,,,34.15260,-122.78362,KW,AB,F,7,PC,45,90,140,SE,310,14,4,5,83,AB,2,63,77,0.4,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,11/3/2012,7:37,41216.32,8:00,11/3/12 15:37,,,34.15260,-122.78362,KW,AB,F,7,PC,45,90,140,SE,310,14,4,5,83,AB,2,63,77,0.4,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,11/3/2012,7:52,41216.33,8:00,11/3/12 15:52,,,34.17330,-122.73877,KW,AB,F,7,PC,45,90,140,SE,310,14,4,5,84,AB,1,63,84,,230,,,,,,2,1,4,0,UD,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1210NH,11/3/2012,7:52,41216.33,8:00,11/3/12 15:52,,,34.17330,-122.73877,KW,AB,F,7,PC,45,90,140,SE,310,14,4,5,84,AB,1,63,84,,230,,,,,,2,1,4,0,UD,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1210NH,11/3/2012,8:23,41216.35,8:00,11/3/12 16:23,,,34.21530,-122.64775,KW,AB,F,7,PC,45,90,145,SE,310,14,4,5,85,KW,1,60,60,6,,,,,,,18,15,21,0,DSP,,,,ON,,ON,,1,8,5,,,,,,,,,,Probably Dd
SE,CalCOFI1210NH,11/3/2012,8:23,41216.35,8:00,11/3/12 16:23,,,34.21530,-122.64775,KW,AB,F,7,PC,45,90,145,SE,310,14,4,5,85,KW,1,60,60,6,,,,,,,18,15,21,0,DSP,,,,ON,,ON,,1,8,5,,,,,,,,,,Probably Dd
SB,CalCOFI1210NH,11/4/2012,6:46,41217.28,8:00,11/4/12 14:46,,,35.04126,-120.77874,KW,AB,G,6,HZ,15,100,120,M,90,10,3,3,86,AB,1,170,225,0.9,,,,,220,275,105,95,120,ND,DSP,,,,ON,,OFF,4,2,,,,,,,,,,,,
SE,CalCOFI1210NH,11/4/2012,6:46,41217.28,8:00,11/4/12 14:46,,,35.04126,-120.77874,KW,AB,G,6,HZ,15,100,120,M,90,10,3,3,86,AB,1,170,225,0.9,,,,,220,275,105,95,120,ND,DSP,,,,ON,,OFF,4,2,,,,,,,,,,,,
SB,CalCOFI1210NH,11/4/2012,6:56,41217.29,8:00,11/4/12 14:56,,,35.01489,-120.77377,KW,AB,G,6,HZ,15,100,128,M,90,10,3,3,87,AB,2,170,216,0.2,,,,,,,2,2,3,0,ULW,,,,ON,,OFF,4,1,,,,,,,,,,,,Most like humpback or gray
SB,CalCOFI1210NH,11/4/2012,6:56,41217.29,8:00,11/4/12 14:56,,,35.01489,-120.77377,KW,AB,G,6,HZ,15,100,128,M,90,10,3,3,88,AB,1,175,220,0.3,,,,,,,45,30,50,ND,UD,,,,ON,,OFF,4,2,,,,,,,,,,,,
SE,CalCOFI1210NH,11/4/2012,6:56,41217.29,8:00,11/4/12 14:56,,,35.01489,-120.77377,KW,AB,G,6,HZ,15,100,128,M,90,10,3,3,87,AB,2,170,216,0.2,,,,,,,2,2,3,0,ULW,,,,ON,,OFF,4,1,,,,,,,,,,,,Most like humpback or gray
SE,CalCOFI1210NH,11/4/2012,6:56,41217.29,8:00,11/4/12 14:56,,,35.01489,-120.77377,KW,AB,G,6,HZ,15,100,128,M,90,10,3,3,88,AB,1,175,220,0.3,,,,,,,45,30,50,ND,UD,,,,ON,,OFF,4,2,,,,,,,,,,,,
SB,CalCOFI1210NH,11/4/2012,9:47,41217.41,8:00,11/4/12 17:47,,,34.57704,-120.71205,KW,AB,G,6,HZ,10,120,170,M,200,6,2,4,89,KW,1,175,119,1.5,,,,,,,3,2,5,0,Pd,,,,ON,,OFF,4,2,,,Y,KW,376,397,,,,,,
SE,CalCOFI1210NH,11/4/2012,9:47,41217.41,8:00,11/4/12 17:47,,,34.57704,-120.71205,KW,AB,G,6,HZ,10,120,170,M,200,6,2,4,89,KW,1,175,119,1.5,,,,,,,3,2,5,0,Pd,,,,ON,,OFF,4,2,,,Y,KW,376,397,,,,,,
SB,CalCOFI1210NH,11/4/2012,11:07,41217.46,8:00,11/4/12 19:07,,,34.44173,-120.54226,KW,LV,G,6,HZ,10,130,185,SE,200,7,3,4,90,KW,1,132,120,0.3,,,,,,,115,105,130,ND,DSP,,,,ON,,OFF,4,2,,,Y,KW,402,423,,LV,116,120,,
SE,CalCOFI1210NH,11/4/2012,11:07,41217.46,8:00,11/4/12 19:07,,,34.44173,-120.54226,KW,LV,G,6,HZ,10,130,185,SE,200,7,3,4,90,KW,1,132,120,0.3,,,,,,,115,105,130,ND,DSP,,,,ON,,OFF,4,2,,,Y,KW,402,423,,LV,116,120,,
SB,CalCOFI1210NH,11/4/2012,12:57,41217.54,8:00,11/4/12 20:57,,,34.31496,-120.23571,KW,AB,G,6,HZ,10,170,240,SE,260,7,3,4,91,AB,1,116,110,0.6,,,,,,,15,13,17,ND,UD,,,,ON,,OFF,4,2,,,,,,,,,,,,
SE,CalCOFI1210NH,11/4/2012,12:57,41217.54,8:00,11/4/12 20:57,,,34.31496,-120.23571,KW,AB,G,6,HZ,10,170,240,SE,260,7,3,4,91,AB,1,116,110,0.6,,,,,,,15,13,17,ND,UD,,,,ON,,OFF,4,2,,,,,,,,,,,,
SB,CalCOFI1210NH,11/4/2012,13:07,41217.55,8:00,11/4/12 21:07,,,34.30298,-120.20804,KW,AB,G,6,HZ,10,170,240,SE,260,7,3,4,92,KW,1,120,107,0.1,,,,,,,170,158,185,ND,Dc,,,,ON,,OFF,4,2,5,8,Y,KW,428,562,,AB,121,137,,
