SE,CalCOFI1504NH,4/11/2015,17:12,4/11/2015 17:12,8:00:00,4/12/2015 1:12,,,33.27733,-119.77817,KT,KW,P,7,HZ,20,320,300,SE,300,18,5,6,41,KT,1,240,227,0.8,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,yes,KW,60D,321,329,KT,40D,95,101,most like fin whales
SB,CalCOFI1504NH,4/11/2015,17:39,4/11/2015 17:39,8:00:00,4/12/2015 1:39,,,33.24250,-119.83733,KT,KW,P,6,HZ,5,320,300,SE,300,18,5,6,42,KW,1,240,300,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,most like fin whale
SE,CalCOFI1504NH,4/11/2015,17:39,4/11/2015 17:39,8:00:00,4/12/2015 1:39,,,33.24250,-119.83733,KT,KW,P,6,HZ,5,320,300,SE,300,18,5,6,42,KW,1,240,300,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,most like fin whale
SB,CalCOFI1504NH,4/11/2015,17:52,4/11/2015 17:52,8:00:00,4/12/2015 1:52,,,33.22417,-119.87200,KT,KW,P,6,HZ,0,320,300,SE,300,18,5,6,43,KW,1,240,300,0.2,,,,,,,9,8,12,1,Pm,,,,ON,,ON,,3,,,,,,,,,,,,
SE,CalCOFI1504NH,4/11/2015,17:52,4/11/2015 17:52,8:00:00,4/12/2015 1:52,,,33.22417,-119.87200,KT,KW,P,6,HZ,0,320,300,SE,300,18,5,6,43,KW,1,240,300,0.2,,,,,,,9,8,12,1,Pm,,,,ON,,ON,,3,,,,,,,,,,,,
SB,CalCOFI1504NH,4/11/2015,17:54,4/11/2015 17:54,8:00:00,4/12/2015 1:54,,,33.22117,-119.87733,KT,KW,P,6,HZ,0,320,300,SE,300,18,5,6,44,KW,1,240,315,0.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"MN, BM or BP"
SE,CalCOFI1504NH,4/11/2015,17:54,4/11/2015 17:54,8:00:00,4/12/2015 1:54,,,33.22117,-119.87733,KT,KW,P,6,HZ,0,320,300,SE,300,18,5,6,44,KW,1,240,315,0.4,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"MN, BM or BP"
SB,CalCOFI1504NH,4/11/2015,18:05,4/11/2015 18:05,8:00:00,4/12/2015 2:05,,,33.20800,-119.90100,KT,KW,P,6,HZ,0,330,310,SE,300,18,5,6,45,KW,1,240,320,0.5,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,more like BP
SE,CalCOFI1504NH,4/11/2015,18:05,4/11/2015 18:05,8:00:00,4/12/2015 2:05,,,33.20800,-119.90100,KT,KW,P,6,HZ,0,330,310,SE,300,18,5,6,45,KW,1,240,320,0.5,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,more like BP
SB,CalCOFI1504NH,4/11/2015,18:15,4/11/2015 18:15,8:00:00,4/12/2015 2:15,,,33.19500,-119.92767,KT,KW,P,6,HZ,0,250,290,SE,300,18,5,6,46,KW,1,240,315,1.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,most like fin whale
SE,CalCOFI1504NH,4/11/2015,18:15,4/11/2015 18:15,8:00:00,4/12/2015 2:15,,,33.19500,-119.92767,KT,KW,P,6,HZ,0,250,290,SE,300,18,5,6,46,KW,1,240,315,1.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,most like fin whale
SB,CalCOFI1504NH,4/12/2015,14:44,4/12/2015 14:44,8:00:00,4/12/2015 22:44,,,32.24717,-121.94367,KT,KT,UX,6,PC,70,210,270,SE,310,25,6,8,47,KT,1,240,150,,10,,,,,,4,2,8,ND,Dsp,,,,OFF,2A,ON,,2,5,,,,,,,,,,,
SE,CalCOFI1504NH,4/12/2015,14:44,4/12/2015 14:44,8:00:00,4/12/2015 22:44,,,32.24717,-121.94367,KT,KT,UX,6,PC,70,210,270,SE,310,25,6,8,47,KT,1,240,150,,10,,,,,,4,2,8,ND,Dsp,,,,OFF,2A,ON,,2,5,,,,,,,,,,,
SB,CalCOFI1504NH,4/13/2015,7:32,4/13/2015 7:32,8:00:00,4/13/2015 15:32,,,32.44367,-122.84883,KW,KT,F,7,OV,100,0,0,0,330,15,3,5,48,KT,3,15,75,,40,,,,,,20,15,30,ND,Dsp,,,,ON,,OFF,7,2,5,,,,,,,,,,,
SE,CalCOFI1504NH,4/13/2015,7:32,4/13/2015 7:32,8:00:00,4/13/2015 15:32,,,32.44367,-122.84883,KW,KT,F,7,OV,100,0,0,0,330,15,3,5,48,KT,3,15,75,,40,,,,,,20,15,30,ND,Dsp,,,,ON,,OFF,7,2,5,,,,,,,,,,,
SB,CalCOFI1504NH,4/13/2015,8:10,4/13/2015 8:10,8:00:00,4/13/2015 16:10,,,32.53717,-122.81317,KW,KT,F,7,OV,100,0,0,0,330,15,3,5,49,KT,3,15,85,6,,,,,,,12,10,13,0,Dd,,,,ON,,OFF,7,2,5,8,,,,,,,,,,
SE,CalCOFI1504NH,4/13/2015,8:10,4/13/2015 8:10,8:00:00,4/13/2015 16:10,,,32.53717,-122.81317,KW,KT,F,7,OV,100,0,0,0,330,15,3,5,49,KT,3,15,85,6,,,,,,,12,10,13,0,Dd,,,,ON,,OFF,7,2,5,8,,,,,,,,,,
SB,CalCOFI1504NH,4/13/2015,11:21,4/13/2015 11:21,8:00:00,4/13/2015 19:21,,,32.64267,-122.72000,KW,KT,P,7,OV,100,0,0,0,330,15,4,5,50,KW,3,60,40,2.2,,,,,,,40,27,50,0,Dd,,,,ON,,ON,,5,2,8,yes,KW,60D,,,,,,,
SE,CalCOFI1504NH,4/13/2015,11:21,4/13/2015 11:21,8:00:00,4/13/2015 19:21,,,32.64267,-122.72000,KW,KT,P,7,OV,100,0,0,0,330,15,4,5,50,KW,3,60,40,2.2,,,,,,,40,27,50,0,Dd,,,,ON,,ON,,5,2,8,yes,KW,60D,,,,,,,
SH,CalCOFI1504NH,4/13/2015,13:15,4/13/2015 13:15,8:00:00,4/13/2015 21:15,,,32.78250,-122.41433,KW,KT,P,7,OV,95,0,0,0,330,16,4,5,SH4,KW,,62,45,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,1 large tanker
SB,CalCOFI1504NH,4/14/2015,12:42,4/14/2015 12:42,8:00:00,4/14/2015 20:42,,,33.89967,-119.96200,KT,JT,P,6,HZ,30,0,0,0,315,27,5,3,51,KT,1,80,65,4.5,,,,,,,110,103,118,0,Dc,,,,ON,,ON,,4,2,,yes,KT,40D,103,123,,,,,
SE,CalCOFI1504NH,4/14/2015,12:42,4/14/2015 12:42,8:00:00,4/14/2015 20:42,,,33.89967,-119.96200,KT,JT,P,6,HZ,30,0,0,0,315,27,5,3,51,KT,1,80,65,4.5,,,,,,,110,103,118,0,Dc,,,,ON,,ON,,4,2,,yes,KT,40D,103,123,,,,,
SB,CalCOFI1504NH,4/14/2015,13:38,4/14/2015 13:38,8:00:00,4/14/2015 21:38,,,33.92600,-119.78150,KT,JT,P,6,HZ,20,0,0,0,290,27,5,3,52,KT,1,80,85,3,,,,,,,50,40,75,0,Dc,,,,ON,,ON,,4,5,8,yes,KT,40D,125,158,,,,,
SE,CalCOFI1504NH,4/14/2015,13:38,4/14/2015 13:38,8:00:00,4/14/2015 21:38,,,33.92600,-119.78150,KT,JT,P,6,HZ,20,0,0,0,290,27,5,3,52,KT,1,80,85,3,,,,,,,50,40,75,0,Dc,,,,ON,,ON,,4,5,8,yes,KT,40D,125,158,,,,,
SB,CalCOFI1504NH,4/14/2015,14:00,4/14/2015 14:00,8:00:00,4/14/2015 22:00,,,33.93600,-119.71067,KT,JT,P,6,HZ,20,0,0,0,290,27,5,3,53,KT,1,80,45,1,,,,,,,475,300,600,ND,Dc,,,,ON,,ON,,4,5,8,yes,KT,40D,160,193,,,,,
SE,CalCOFI1504NH,4/14/2015,14:00,4/14/2015 14:00,8:00:00,4/14/2015 22:00,,,33.93600,-119.71067,KT,JT,P,6,HZ,20,0,0,0,290,27,5,3,53,KT,1,80,45,1,,,,,,,475,300,600,ND,Dc,,,,ON,,ON,,4,5,8,yes,KT,40D,160,193,,,,,
SB,CalCOFI1504NH,4/14/2015,15:48,4/14/2015 15:48,8:00:00,4/14/2015 23:48,,,34.11117,-119.49867,KT,KW,P,5,HZ,10,240,280,SE,310,12,4,5,54,KW,2,350,310,0.3,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,34,2,,,,,,,,,,,likely blue whale
SE,CalCOFI1504NH,4/14/2015,15:48,4/14/2015 15:48,8:00:00,4/14/2015 23:48,,,34.11117,-119.49867,KT,KW,P,5,HZ,10,240,280,SE,310,12,4,5,54,KW,2,350,310,0.3,,,,,,,1,1,2,0,ULW,,,,ON,,ON,,34,2,,,,,,,,,,,likely blue whale
SB,CalCOFI1504NH,4/15/2015,8:15,4/15/2015 8:15,8:00:00,4/15/2015 16:15,,,34.36650,-119.86917,KW,KT,G,7,CL,0,0,0,0,255,5,2,4,55,KW,1,230,245,1,,,,,,,19,15,26,ND,Dsp,,,,ON,,ON,,4,1,,,,,,,,,,,
SE,CalCOFI1504NH,4/15/2015,8:15,4/15/2015 8:15,8:00:00,4/15/2015 16:15,,,34.36650,-119.86917,KW,KT,G,7,CL,0,0,0,0,255,5,2,4,55,KW,1,230,245,1,,,,,,,19,15,26,ND,Dsp,,,,ON,,ON,,4,1,,,,,,,,,,,
SB,CalCOFI1504NH,4/15/2015,8:26,4/15/2015 8:26,8:00:00,4/15/2015 16:26,,,34.35000,-119.90000,KW,KT,G,7,CL,0,0,0,0,255,5,2,4,56,KW,2,230,170,1.1,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/15/2015,8:26,4/15/2015 8:26,8:00:00,4/15/2015 16:26,,,34.35000,-119.90000,KW,KT,G,7,CL,0,0,0,0,255,5,2,4,56,KW,2,230,170,1.1,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/16/2015,10:41,4/16/2015 10:41,8:00:00,4/16/2015 18:41,,,33.98000,-121.51100,KT,KW,F,7,CL,0,150,190,M,340,10,3,5,57,KT,1,240,180,6,,,,,,,10,8,14,0,Pd,,,,ON,,ON,,2,5,,yes,KT,40D,201,215,KW,60D,564,581,
SE,CalCOFI1504NH,4/16/2015,10:41,4/16/2015 10:41,8:00:00,4/16/2015 18:41,,,33.98000,-121.51100,KT,KW,F,7,CL,0,150,190,M,340,10,3,5,57,KT,1,240,180,6,,,,,,,10,8,14,0,Pd,,,,ON,,ON,,2,5,,yes,KT,40D,201,215,KW,60D,564,581,
SB,CalCOFI1504NH,4/16/2015,10:56,4/16/2015 10:56,8:00:00,4/16/2015 18:56,,,33.95783,-121.55333,KT,KW,F,7,CL,0,150,190,M,310,10,3,5,58,KW,1,240,265,14,,,,,,,14,13,16,0,Pd,,,,ON,,ON,,2,,,yes,KW,60D,587,594,,,,,
SE,CalCOFI1504NH,4/16/2015,10:56,4/16/2015 10:56,8:00:00,4/16/2015 18:56,,,33.95783,-121.55333,KT,KW,F,7,CL,0,150,190,M,310,10,3,5,58,KW,1,240,265,14,,,,,,,14,13,16,0,Pd,,,,ON,,ON,,2,,,yes,KW,60D,587,594,,,,,
SB,CalCOFI1504NH,4/16/2015,12:38,4/16/2015 12:38,8:00:00,4/16/2015 20:38,,,33.82133,-121.81350,KT,KW,F,7,CL,0,155,200,M,320,12,3,5,59,KT,3,236,200,,100,,,,,,31,28,40,0,Dd,,,,ON,,ON,,8,2,5,yes,KW,60D,611,640,KT,40D,217,250,"on station 80 70, from 80 60, array on ship, 2 bouys depoyed"
SE,CalCOFI1504NH,4/16/2015,12:38,4/16/2015 12:38,8:00:00,4/16/2015 20:38,,,33.82133,-121.81350,KT,KW,F,7,CL,0,155,200,M,320,12,3,5,59,KT,3,236,200,,100,,,,,,31,28,40,0,Dd,,,,ON,,ON,,8,2,5,yes,KW,60D,611,640,KT,40D,217,250,"on station 80 70, from 80 60, array on ship, 2 bouys depoyed"
SB,CalCOFI1504NH,4/16/2015,16:49,4/16/2015 16:49,8:00:00,4/17/2015 0:49,,,33.67100,-122.15000,KT,KW,G,7,CL,0,220,310,SE,340,8,3,5,60,KT,2,236,163,3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/16/2015,16:49,4/16/2015 16:49,8:00:00,4/17/2015 0:49,,,33.67100,-122.15000,KT,KW,G,7,CL,0,220,310,SE,340,8,3,5,60,KT,2,236,163,3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/16/2015,17:40,4/16/2015 17:40,8:00:00,4/17/2015 1:40,,,33.59433,-122.30383,KT,KW,G,7,CL,0,250,310,SE,340,7,3,5,61,KW,1,231,300,0.7,,,,,,,320,290,360,ND,Dd,,,,ON,,ON,,5,8,2,yes,KW,60D,648,680,KT,40D,253,323,
SE,CalCOFI1504NH,4/16/2015,17:40,4/16/2015 17:40,8:00:00,4/17/2015 1:40,,,33.59433,-122.30383,KT,KW,G,7,CL,0,250,310,SE,340,7,3,5,61,KW,1,231,300,0.7,,,,,,,320,290,360,ND,Dd,,,,ON,,ON,,5,8,2,yes,KW,60D,648,680,KT,40D,253,323,
SB,CalCOFI1504NH,4/17/2015,10:44,4/17/2015 10:44,8:00:00,4/17/2015 18:44,,,32.88350,-123.95783,KW,KT,P,7,CL,15,0,0,0,10,16,4,4,62,KW,1,330,20,2.7,,,,,,,27,25,34,5,Dd,,,,ON,,OFF,2,2,5,8,yes,KW,60D,683,700,KT,40D,325,347,
SE,CalCOFI1504NH,4/17/2015,10:44,4/17/2015 10:44,8:00:00,4/17/2015 18:44,,,32.88350,-123.95783,KW,KT,P,7,CL,15,0,0,0,10,16,4,4,62,KW,1,330,20,2.7,,,,,,,27,25,34,5,Dd,,,,ON,,OFF,2,2,5,8,yes,KW,60D,683,700,KT,40D,325,347,
SB,CalCOFI1504NH,4/17/2015,11:47,4/17/2015 11:47,8:00:00,4/17/2015 19:47,,,33.01567,-124.05550,KW,KT,P,7,CL,15,0,0,0,10,16,4,5,63,KT,2,333,25,,300,,,,,,1,1,2,0,Mn,,,,ON,,OFF,2,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/17/2015,11:47,4/17/2015 11:47,8:00:00,4/17/2015 19:47,,,33.01567,-124.05550,KW,KT,P,7,CL,15,0,0,0,10,16,4,5,63,KT,2,333,25,,300,,,,,,1,1,2,0,Mn,,,,ON,,OFF,2,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/17/2015,17:15,4/17/2015 17:15,8:00:00,4/18/2015 1:15,,,33.43417,-124.24067,KW,KT,P,7,PC,30,0,0,0,10,17,4,5,64,KT,1,61,45,,5,,,,,,3,3,5,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SE,CalCOFI1504NH,4/17/2015,17:15,4/17/2015 17:15,8:00:00,4/18/2015 1:15,,,33.43417,-124.24067,KW,KT,P,7,PC,30,0,0,0,10,17,4,5,64,KT,1,61,45,,5,,,,,,3,3,5,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SB,CalCOFI1504NH,4/18/2015,7:57,4/18/2015 7:57,8:00:00,4/18/2015 15:57,,,34.27600,-122.47383,KT,KW,F,6,OV,80,70,160,SE,320,14,4,5,65,KW,3,60,85,,250,,,,,,3,3,5,0,Dd,,,,ON,,ON,,1,5,,yes,KT,40D,349,359,,,,,
SE,CalCOFI1504NH,4/18/2015,7:57,4/18/2015 7:57,8:00:00,4/18/2015 15:57,,,34.27600,-122.47383,KT,KW,F,6,OV,80,70,160,SE,320,14,4,5,65,KW,3,60,85,,250,,,,,,3,3,5,0,Dd,,,,ON,,ON,,1,5,,yes,KT,40D,349,359,,,,,
SB,CalCOFI1504NH,4/18/2015,14:48,4/18/2015 14:48,8:00:00,4/18/2015 22:48,,,34.59483,-121.81550,KT,KW,F,7,PC,65,0,0,0,340,12,3,4,66,KT,1,60,50,2,,,,,,,27,25,35,4,Gm,,,,ON,,ON,,1,,,yes,KW,60D,703,752,KT,40D,361,419,
SE,CalCOFI1504NH,4/18/2015,14:48,4/18/2015 14:48,8:00:00,4/18/2015 22:48,,,34.59483,-121.81550,KT,KW,F,7,PC,65,0,0,0,340,12,3,4,66,KT,1,60,50,2,,,,,,,27,25,35,4,Gm,,,,ON,,ON,,1,,,yes,KW,60D,703,752,KT,40D,361,419,
SB,CalCOFI1504NH,4/18/2015,14:56,4/18/2015 14:56,8:00:00,4/18/2015 22:56,,,34.60617,-121.79083,KT,KW,F,7,PC,65,0,0,0,340,12,3,4,67,KW,1,60,125,1,,,0.4,1,110,160,90,75,130,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
SE,CalCOFI1504NH,4/18/2015,14:56,4/18/2015 14:56,8:00:00,4/18/2015 22:56,,,34.60617,-121.79083,KT,KW,F,7,PC,65,0,0,0,340,12,3,4,67,KW,1,60,125,1,,,0.4,1,110,160,90,75,130,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
SE,CalCOFI1504NH,4/18/2015,14:56,4/18/2015 14:56,8:00:00,4/18/2015 22:56,,,34.60617,-121.79083,KT,KW,F,7,PC,65,0,0,0,340,12,3,4,67,KW,1,60,125,1,,,0.4,1,110,160,90,75,130,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,6:05,4/19/2015 6:05,8:00:00,4/19/2015 14:05,,,34.88250,-120.74383,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,68,KW,3,178,185,0.7,,,,,110,190,170,155,200,ND,Dsp,,,,ON,,OFF,1,2,8,1,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,6:05,4/19/2015 6:05,8:00:00,4/19/2015 14:05,,,34.88250,-120.74383,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,68,KW,3,178,185,0.7,,,,,110,190,170,155,200,ND,Dsp,,,,ON,,OFF,1,2,8,1,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,7:53,4/19/2015 7:53,8:00:00,4/19/2015 15:53,,,34.60383,-120.70300,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,69,KW,3,180,240,3.2,,,,,,,4,4,6,ND,Dsp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,7:53,4/19/2015 7:53,8:00:00,4/19/2015 15:53,,,34.60383,-120.70300,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,69,KW,3,180,240,3.2,,,,,,,4,4,6,ND,Dsp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,8:02,4/19/2015 8:02,8:00:00,4/19/2015 16:02,,,34.56517,-120.69433,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,70,KW,3,180,220,4,,,,,,,2,2,2,0,Mn,,,,ON,,OFF,1,8,1,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,8:02,4/19/2015 8:02,8:00:00,4/19/2015 16:02,,,34.56517,-120.69433,KT,KW,G,6,OV,100,0,0,0,280,7,2,2,70,KW,3,180,220,4,,,,,,,2,2,2,0,Mn,,,,ON,,OFF,1,8,1,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,8:29,4/19/2015 8:29,8:00:00,4/19/2015 16:29,,,34.52217,-120.62000,KT,KW,G,6,CL,20,50,160,SE,180,11,3,2,71,KT,3,180,50,4,,,,,,,2,2,2,1,Mn,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,8:29,4/19/2015 8:29,8:00:00,4/19/2015 16:29,,,34.52217,-120.62000,KT,KW,G,6,CL,20,50,160,SE,180,11,3,2,71,KT,3,180,50,4,,,,,,,2,2,2,1,Mn,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,8:36,4/19/2015 8:36,8:00:00,4/19/2015 16:36,,,34.51417,-120.60000,KT,KW,G,6,CL,10,50,161,SE,180,8,2,2,72,KT,2,180,65,4,,,,,,,1,1,1,0,Mn,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,8:36,4/19/2015 8:36,8:00:00,4/19/2015 16:36,,,34.51417,-120.60000,KT,KW,G,6,CL,10,50,161,SE,180,8,2,2,72,KT,2,180,65,4,,,,,,,1,1,1,0,Mn,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,8:53,4/19/2015 8:53,8:00:00,4/19/2015 16:53,,,34.49217,-120.54600,KT,KW,G,6,CL,0,100,120,M,180,8,2,2,73,KT,2,119,120,3,,,,,,,1,1,1,0,ER,,,,ON,,OFF,1,34,4,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,8:53,4/19/2015 8:53,8:00:00,4/19/2015 16:53,,,34.49217,-120.54600,KT,KW,G,6,CL,0,100,120,M,180,8,2,2,73,KT,2,119,120,3,,,,,,,1,1,1,0,ER,,,,ON,,OFF,1,34,4,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,9:08,4/19/2015 9:08,8:00:00,4/19/2015 17:08,,,34.47217,-120.50017,KT,KW,G,6,CL,0,100,120,SL,180,8,2,2,74,KT,3,120,100,5,,,,,50,210,125,110,140,ND,LO,,,,ON,,OFF,1,1,,,yes,KW,60D,789,889,KT,40D,421,504,"cumullative ZACA count near shore, no bouys, no array, arrived at SCCOOS station 80-50.5"
SE,CalCOFI1504NH,4/19/2015,9:08,4/19/2015 9:08,8:00:00,4/19/2015 17:08,,,34.47217,-120.50017,KT,KW,G,6,CL,0,100,120,SL,180,8,2,2,74,KT,3,120,100,5,,,,,50,210,125,110,140,ND,LO,,,,ON,,OFF,1,1,,,yes,KW,60D,789,889,KT,40D,421,504,"cumullative ZACA count near shore, no bouys, no array, arrived at SCCOOS station 80-50.5"
SB,CalCOFI1504NH,4/19/2015,11:49,4/19/2015 11:49,8:00:00,4/19/2015 19:49,,,34.30633,-120.44983,KT,KW,G,7,CL,0,120,180,M,290,12,3,2,75,KW,3,153,185,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,11:49,4/19/2015 11:49,8:00:00,4/19/2015 19:49,,,34.30633,-120.44983,KT,KW,G,7,CL,0,120,180,M,290,12,3,2,75,KW,3,153,185,0.8,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,11:59,4/19/2015 11:59,8:00:00,4/19/2015 19:59,,,34.28250,-120.43267,KT,KW,G,7,CL,0,120,190,M,290,12,3,2,76,KW,3,153,225,0.5,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,11:59,4/19/2015 11:59,8:00:00,4/19/2015 19:59,,,34.28250,-120.43267,KT,KW,G,7,CL,0,120,190,M,290,12,3,2,76,KW,3,153,225,0.5,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,13:32,4/19/2015 13:32,8:00:00,4/19/2015 21:32,,,34.04817,-120.27933,KT,KW,F,7,CL,10,180,280,SE,280,12,4,2,77,KT,3,153,140,3,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,most like gray whale
SE,CalCOFI1504NH,4/19/2015,13:32,4/19/2015 13:32,8:00:00,4/19/2015 21:32,,,34.04817,-120.27933,KT,KW,F,7,CL,10,180,280,SE,280,12,4,2,77,KT,3,153,140,3,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,most like gray whale
SB,CalCOFI1504NH,4/19/2015,13:55,4/19/2015 13:55,8:00:00,4/19/2015 21:55,,,33.98217,-120.27650,KT,JT,F,7,CL,10,180,280,SE,280,14,4,3,78,KT,3,143,120,,300,,,,60,230,41,37,49,4,Dsp,,,,ON,,OFF,7,5,8,2,yes,KT,40D,506,517,,,,,dolphins around for 10 min
SE,CalCOFI1504NH,4/19/2015,13:55,4/19/2015 13:55,8:00:00,4/19/2015 21:55,,,33.98217,-120.27650,KT,JT,F,7,CL,10,180,280,SE,280,14,4,3,78,KT,3,143,120,,300,,,,60,230,41,37,49,4,Dsp,,,,ON,,OFF,7,5,8,2,yes,KT,40D,506,517,,,,,dolphins around for 10 min
SB,CalCOFI1504NH,4/19/2015,16:42,4/19/2015 16:42,8:00:00,4/20/2015 0:42,,,33.82100,-120.01433,KT,KW,P,7,CL,10,0,0,0,270,18,4,3,79,KT,2,115,95,2.5,,,,,305,0,50,45,75,ND,Dsp,,,,ON,,OFF,4,4,2,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,16:42,4/19/2015 16:42,8:00:00,4/20/2015 0:42,,,33.82100,-120.01433,KT,KW,P,7,CL,10,0,0,0,270,18,4,3,79,KT,2,115,95,2.5,,,,,305,0,50,45,75,ND,Dsp,,,,ON,,OFF,4,4,2,,,,,,,,,,,
SB,CalCOFI1504NH,4/19/2015,17:48,4/19/2015 17:48,8:00:00,4/20/2015 1:48,,,33.73583,-119.80967,KT,KW,P,7,CL,10,0,0,0,280,20,4,3,80,KT,2,115,50,4,,,,,,,1,1,1,0,Mn,,,,ON,,OFF,4,1,,,,,,,,,,,,
SE,CalCOFI1504NH,4/19/2015,17:48,4/19/2015 17:48,8:00:00,4/20/2015 1:48,,,33.73583,-119.80967,KT,KW,P,7,CL,10,0,0,0,280,20,4,3,80,KT,2,115,50,4,,,,,,,1,1,1,0,Mn,,,,ON,,OFF,4,1,,,,,,,,,,,,
