SE,CalCOFI1511OC,11/8/2015,7:20,11/8/2015 7:20,8:00:00,11/8/2015 15:20,,,35.08206,-120.80043,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,44,KW,1,170,230,4,,,,,,,15,15,20,ND,DSP,,,,On,,Off,1,2,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,7:24,11/8/2015 7:24,8:00:00,11/8/2015 15:24,,,35.06955,-120.79610,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,45,JT,1,170,130,3,,,,,,,90,80,110,ND,Dc,,,,On,,Off,1,1,5,, y,KW,40D,709,725,,,,,
SB,CalCOFI1511OC,11/8/2015,7:30,11/8/2015 7:30,8:00:00,11/8/2015 15:30,,,35.05248,-120.79037,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,46,JT,2,170,160,0.2,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,8,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,7:30,11/8/2015 7:30,8:00:00,11/8/2015 15:30,,,35.05248,-120.79037,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,46,JT,2,170,160,0.2,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,8,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,7:30,11/8/2015 7:30,8:00:00,11/8/2015 15:30,,,35.05248,-120.79037,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,47,JT,2,170,100,0.1,,,,,,,2,2,2,0,ULW,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,7:30,11/8/2015 7:30,8:00:00,11/8/2015 15:30,,,35.05248,-120.79037,JT,KW,F,6,CL,10,120,170,SE,107,10,3,4,47,JT,2,170,100,0.1,,,,,,,2,2,2,0,ULW,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,7:45,11/8/2015 7:45,8:00:00,11/8/2015 15:45,,,35.00497,-120.77682,JT,KW,F,6,CL,10,130,180,SE,107,10,3,4,45,JT,1,170,150,1,,,0.2,14,130,260,90,80,110,ND,Dc,,,,On,,Off,1,1,2,"5,8",y,KW,40D,709,725,,,,,
SB,CalCOFI1511OC,11/8/2015,8:10,11/8/2015 8:10,8:00:00,11/8/2015 16:10,,,34.92713,-120.76475,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,48,KW,3,170,200,1,,,0.2,10,180,240,25,18,35,ND,Lo,,,,On,,Off,1,4,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,8:10,11/8/2015 8:10,8:00:00,11/8/2015 16:10,,,34.92713,-120.76475,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,48,KW,3,170,200,1,,,0.2,10,180,240,25,18,35,ND,Lo,,,,On,,Off,1,4,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,8:20,11/8/2015 8:20,8:00:00,11/8/2015 16:20,,,34.89537,-120.76018,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,49,KW,2,170,230,0.2,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,8:20,11/8/2015 8:20,8:00:00,11/8/2015 16:20,,,34.89537,-120.76018,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,49,KW,2,170,230,0.2,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,8:26,11/8/2015 8:26,8:00:00,11/8/2015 16:26,,,34.87670,-120.75751,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,50,KW,2,170,200,0.1,,,,,190,210,4,4,5,ND,Mn,,,,On,,Off,1,1,8,34,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,8:26,11/8/2015 8:26,8:00:00,11/8/2015 16:26,,,34.87670,-120.75751,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,50,KW,2,170,200,0.1,,,,,190,210,4,4,5,ND,Mn,,,,On,,Off,1,1,8,34,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,8:42,11/8/2015 8:42,8:00:00,11/8/2015 16:42,,,34.82911,-120.75075,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,51,JT,2,170,130,0.2,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,8:42,11/8/2015 8:42,8:00:00,11/8/2015 16:42,,,34.82911,-120.75075,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,51,JT,2,170,130,0.2,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,8:42,11/8/2015 8:42,8:00:00,11/8/2015 16:42,,,34.82911,-120.75075,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,52,JT,2,170,120,1,,,,,,,2,2,2,ND,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,8:42,11/8/2015 8:42,8:00:00,11/8/2015 16:42,,,34.82911,-120.75075,JT,KW,F,6,CL,5,115,140,SE,103,11,3,4,52,JT,2,170,120,1,,,,,,,2,2,2,ND,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,8:46,11/8/2015 8:46,8:00:00,11/8/2015 16:46,,,34.81700,-120.74857,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,53,KW,3,170,210,3,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,,y,KW,60D,65,72,,,,,
SE,CalCOFI1511OC,11/8/2015,8:46,11/8/2015 8:46,8:00:00,11/8/2015 16:46,,,34.81700,-120.74857,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,53,KW,3,170,210,3,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,,y,KW,60D,65,72,,,,,
SB,CalCOFI1511OC,11/8/2015,8:54,11/8/2015 8:54,8:00:00,11/8/2015 16:54,,,34.79259,-120.74471,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,54,JT,2,170,155,0.1,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,34,,,y,KW,60D,76,91,,,,,
SE,CalCOFI1511OC,11/8/2015,8:54,11/8/2015 8:54,8:00:00,11/8/2015 16:54,,,34.79259,-120.74471,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,54,JT,2,170,155,0.1,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,34,,,y,KW,60D,76,91,,,,,
SB,CalCOFI1511OC,11/8/2015,9:07,11/8/2015 9:07,8:00:00,11/8/2015 17:07,,,34.75392,-120.73874,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,55,KW,2,170,250,1.6,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,9:07,11/8/2015 9:07,8:00:00,11/8/2015 17:07,,,34.75392,-120.73874,JT,KW,F,6,CL,5,115,140,SE,107,11,3,4,55,KW,2,170,250,1.6,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,9:21,11/8/2015 9:21,8:00:00,11/8/2015 17:21,,,34.71011,-120.73031,JT,KW,G,6,CL,10,120,160,SE,98,16,3,3,56,JT,2,175,140,0.2,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,1,,,y,KW,40D,725,729,,,,,
SE,CalCOFI1511OC,11/8/2015,9:21,11/8/2015 9:21,8:00:00,11/8/2015 17:21,,,34.71011,-120.73031,JT,KW,G,6,CL,10,120,160,SE,98,16,3,3,56,JT,2,175,140,0.2,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,1,,,y,KW,40D,725,729,,,,,
SB,CalCOFI1511OC,11/8/2015,9:29,11/8/2015 9:29,8:00:00,11/8/2015 17:29,,,34.68638,-120.72655,JT,KW,G,6,CL,10,120,165,SE,98,16,3,3,57,JT,2,170,85,4,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,9:29,11/8/2015 9:29,8:00:00,11/8/2015 17:29,,,34.68638,-120.72655,JT,KW,G,6,CL,10,120,165,SE,98,16,3,3,57,JT,2,170,85,4,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,9:40,11/8/2015 9:40,8:00:00,11/8/2015 17:40,,,34.65161,-120.72250,JT,KW,G,6,CL,10,120,160,SE,98,16,3,3,58,KW,3,170,180,,20,,,,,,5,5,7,0,Lo,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,9:40,11/8/2015 9:40,8:00:00,11/8/2015 17:40,,,34.65161,-120.72250,JT,KW,G,6,CL,10,120,160,SE,98,16,3,3,58,KW,3,170,180,,20,,,,,,5,5,7,0,Lo,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,10:09,11/8/2015 10:09,8:00:00,11/8/2015 18:09,,,34.56257,-120.70662,JT,KW,G,6,CL,10,130,180,SE,350,6,3,3,59,KW,2,170,210,,400,,,,,,1,1,1,0,Bp,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,10:09,11/8/2015 10:09,8:00:00,11/8/2015 18:09,,,34.56257,-120.70662,JT,KW,G,6,CL,10,130,180,SE,350,6,3,3,59,KW,2,170,210,,400,,,,,,1,1,1,0,Bp,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,10:44,11/8/2015 10:44,8:00:00,11/8/2015 18:44,,,34.46168,-120.67010,JT,KW,G,6,CL,10,130,200,SE,350,13,3,3,60,KW,3,160,160,,50,,,,,,170,150,200,3,Dc,,,,On,,Off,1,1,5,8,y,JT,60D,94,100,,,,,
SE,CalCOFI1511OC,11/8/2015,10:44,11/8/2015 10:44,8:00:00,11/8/2015 18:44,,,34.46168,-120.67010,JT,KW,G,6,CL,10,130,200,SE,350,13,3,3,60,KW,3,160,160,,50,,,,,,170,150,200,3,Dc,,,,On,,Off,1,1,5,8,y,JT,60D,94,100,,,,,
SH,CalCOFI1511OC,11/8/2015,10:58,11/8/2015 10:58,8:00:00,11/8/2015 18:58,,,34.41986,-120.65762,JT,KW,G,6,CL,10,130,200,SE,350,15,4,3,SH5,KW,,160,230,0.2,,,,,,,,,,,,,,,On,,Off,1,,,,,,,,,,,,,Large cargo ship.
SB,CalCOFI1511OC,11/8/2015,10:58,11/8/2015 10:58,8:00:00,11/8/2015 18:58,,,34.41986,-120.65762,JT,KW,G,6,CL,10,130,200,SE,350,15,4,3,61,JT,2,160,125,1,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,10:58,11/8/2015 10:58,8:00:00,11/8/2015 18:58,,,34.41986,-120.65762,JT,KW,G,6,CL,10,130,200,SE,350,15,4,3,61,JT,2,160,125,1,,,,,,,1,1,1,0,ULW,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,11:01,11/8/2015 11:01,8:00:00,11/8/2015 19:01,,,34.41043,-120.65485,JT,KW,F,6,CL,10,130,200,SE,320,17,4,4,62,JT,3,160,85,,15,,,,,,6,4,8,0,DSP,,,,On,,Off,1,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,11:01,11/8/2015 11:01,8:00:00,11/8/2015 19:01,,,34.41043,-120.65485,JT,KW,F,6,CL,10,130,200,SE,320,17,4,4,62,JT,3,160,85,,15,,,,,,6,4,8,0,DSP,,,,On,,Off,1,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,12:12,11/8/2015 12:12,8:00:00,11/8/2015 20:12,,,34.19181,-120.58763,JT,KW,F,6,CL,15,170,205,SE,320,17,4,4,63,KW,2,160,210,0.5,,,0.25,5,,,9,8,12,ND,ULW,,,,On,,Off,1,1,,,,,,,,,,,,Most like fin whales.
SE,CalCOFI1511OC,11/8/2015,12:12,11/8/2015 12:12,8:00:00,11/8/2015 20:12,,,34.19181,-120.58763,JT,KW,F,6,CL,15,170,205,SE,320,17,4,4,63,KW,2,160,210,0.5,,,0.25,5,,,9,8,12,ND,ULW,,,,On,,Off,1,1,,,,,,,,,,,,Most like fin whales.
SB,CalCOFI1511OC,11/8/2015,13:07,11/8/2015 13:07,8:00:00,11/8/2015 21:07,,,34.03447,-120.50021,JT,KW,F,6,CL,20,170,230,SE,318,18,4,4,64,JT,2,138,100,2,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,,,,,,,,,,,,,Course/heading change.
SE,CalCOFI1511OC,11/8/2015,13:07,11/8/2015 13:07,8:00:00,11/8/2015 21:07,,,34.03447,-120.50021,JT,KW,F,6,CL,20,170,230,SE,318,18,4,4,64,JT,2,138,100,2,,,,,,,2,2,2,0,Mn,,,,On,,Off,1,,,,,,,,,,,,,Course/heading change.
SB,CalCOFI1511OC,11/8/2015,13:54,11/8/2015 13:54,8:00:00,11/8/2015 21:54,,,33.96102,-120.34452,JT,KW,F,6,CL,20,175,200,SE,318,18,4,4,65,KW,2,112,170,0.6,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,13:54,11/8/2015 13:54,8:00:00,11/8/2015 21:54,,,33.96102,-120.34452,JT,KW,F,6,CL,20,175,200,SE,318,18,4,4,65,KW,2,112,170,0.6,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,34,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,16:49,11/8/2015 16:49,8:00:00,11/9/2015 0:49,,,33.85273,-120.20626,JT,KW,P,6,CL,5,210,270,SE,330,18,4,4,66,JT,2,240,190,1,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,16:49,11/8/2015 16:49,8:00:00,11/9/2015 0:49,,,33.85273,-120.20626,JT,KW,P,6,CL,5,210,270,SE,330,18,4,4,66,JT,2,240,190,1,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI1511OC,11/8/2015,16:59,11/8/2015 16:59,8:00:00,11/9/2015 0:59,,,33.83334,-120.23493,JT,KW,P,6,CL,5,210,270,SE,330,18,4,4,67,KW,1,240,215,0.3,,,,,,,110,90,130,ND,DSP,,,,On,,On,,8,5,2,,,,,,,,,,
SE,CalCOFI1511OC,11/8/2015,16:59,11/8/2015 16:59,8:00:00,11/9/2015 0:59,,,33.83334,-120.23493,JT,KW,P,6,CL,5,210,270,SE,330,18,4,4,67,KW,1,240,215,0.3,,,,,,,110,90,130,ND,DSP,,,,On,,On,,8,5,2,,,,,,,,,,
SH,CalCOFI1511OC,11/11/2015,14:13,11/11/2015 14:13,8:00:00,11/11/2015 22:13,,,32.83383,-120.68250,KW,JT,F,6,CL,0,0,0,0,15,14,4,5,SH6,,,60,10,0.1,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Large cargo ship
SB,CalCOFI1511OC,11/11/2015,15:54,11/11/2015 15:54,8:00:00,11/11/2015 23:54,,,32.98415,-120.35959,KW,JT,F,6,CL,0,0,0,0,15,14,4,5,68,JT,1,60,65,2.7,,,,,,,160,140,170,ND,Dd,,,,On,,On,8,2,1,,y,KW,60D,102,156,,,,,Two observers back on. Picture frame 121 with 2 remoras on it.
SE,CalCOFI1511OC,11/11/2015,15:54,11/11/2015 15:54,8:00:00,11/11/2015 23:54,,,32.98415,-120.35959,KW,JT,F,6,CL,0,0,0,0,15,14,4,5,68,JT,1,60,65,2.7,,,,,,,160,140,170,ND,Dd,,,,On,,On,8,2,1,,y,KW,60D,102,156,,,,,Two observers back on. Picture frame 121 with 2 remoras on it.
SB,CalCOFI1511OC,11/12/2015,6:32,11/12/2015 6:32,8:00:00,11/12/2015 14:32,,,33.38833,-119.29717,JT,KW,G,6,CL,10,0,0,0,34,6,2,3,69,KW,1,156,200,3,,,,,,,25,18,30,ND,DSP,,,,On,,Off,7,1,8,2,,,,,,,,,,
SE,CalCOFI1511OC,11/12/2015,6:32,11/12/2015 6:32,8:00:00,11/12/2015 14:32,,,33.38833,-119.29717,JT,KW,G,6,CL,10,0,0,0,34,6,2,3,69,KW,1,156,200,3,,,,,,,25,18,30,ND,DSP,,,,On,,Off,7,1,8,2,,,,,,,,,,
SB,CalCOFI1511OC,11/12/2015,6:46,11/12/2015 6:46,8:00:00,11/12/2015 14:46,,,33.34917,-119.27867,JT,KW,G,6,CL,10,95,110,SE,34,6,2,3,70,KW,1,155,195,1.5,,,0.6,10,90,170,90,80,120,ND,Dd,,,,On,,Off,7,5,8,"1,2",y,JT,60D,160,172,,,,,
SE,CalCOFI1511OC,11/12/2015,6:46,11/12/2015 6:46,8:00:00,11/12/2015 14:46,,,33.34917,-119.27867,JT,KW,G,6,CL,10,95,110,SE,34,6,2,3,70,KW,1,155,195,1.5,,,0.6,10,90,170,90,80,120,ND,Dd,,,,On,,Off,7,5,8,"1,2",y,JT,60D,160,172,,,,,
SB,CalCOFI1511OC,11/12/2015,7:28,11/12/2015 7:28,8:00:00,11/12/2015 15:28,,,33.22667,-119.23000,JT,KW,G,6,CL,10,100,115,SE,52,5,2,3,71,KW,1,170,240,1,,,,,,,35,30,50,ND,UD,,,,On,,Off,7,1,,,,,,,,,,,,
SE,CalCOFI1511OC,11/12/2015,7:28,11/12/2015 7:28,8:00:00,11/12/2015 15:28,,,33.22667,-119.23000,JT,KW,G,6,CL,10,100,115,SE,52,5,2,3,71,KW,1,170,240,1,,,,,,,35,30,50,ND,UD,,,,On,,Off,7,1,,,,,,,,,,,,
SB,CalCOFI1511OC,11/12/2015,7:50,11/12/2015 7:50,8:00:00,11/12/2015 15:50,,,33.16483,-119.21067,JT,KW,G,6,CL,10,110,135,SE,43,8,3,3,72,KW,1,155,220,0.2,,,,,,,115,100,135,ND,UD,,,,On,,Off,7,1,8,,,,,,,,,,,
SE,CalCOFI1511OC,11/12/2015,7:50,11/12/2015 7:50,8:00:00,11/12/2015 15:50,,,33.16483,-119.21067,JT,KW,G,6,CL,10,110,135,SE,43,8,3,3,72,KW,1,155,220,0.2,,,,,,,115,100,135,ND,UD,,,,On,,Off,7,1,8,,,,,,,,,,,
SB,CalCOFI1511OC,11/12/2015,7:55,11/12/2015 7:55,8:00:00,11/12/2015 15:55,,,33.15200,-119.20617,JT,KW,G,6,CL,10,110,135,SE,43,8,3,3,73,JT,1,160,100,0.2,,,0.1,14,90,170,1050,1000,1300,ND,DSP,,,,On,,Off,7,1,2,"8,5",y,JT,60D,175,229,,,,,Most like long-beaked common dolphins. Observed over 30 min span.
SB,CalCOFI1511OC,11/12/2015,8:22,11/12/2015 8:22,8:00:00,11/12/2015 16:22,,,33.06867,-119.17967,JT,KW,G,6,CL,15,100,160,SE,43,8,3,3,74,KW,2,155,155,0.4,,,,,,,7,7,10,ND,UNZIPH,,,,On,,Off,7,3,,,,,,,,,,,,Most like beaked whales recovering after dive.
SE,CalCOFI1511OC,11/12/2015,8:22,11/12/2015 8:22,8:00:00,11/12/2015 16:22,,,33.06867,-119.17967,JT,KW,G,6,CL,15,100,160,SE,43,8,3,3,74,KW,2,155,155,0.4,,,,,,,7,7,10,ND,UNZIPH,,,,On,,Off,7,3,,,,,,,,,,,,Most like beaked whales recovering after dive.
SE,CalCOFI1511OC,11/12/2015,8:32,11/12/2015 8:32,8:00:00,11/12/2015 16:32,,,33.02617,-119.16633,JT,KW,G,6,CL,15,100,160,SE,43,8,3,3,73,JT,1,160,100,0.2,,,0.1,14,90,170,1050,1000,1300,ND,DSP,,,,On,,Off,7,1,2,"8,5",y,JT,60D,175,229,,,,,
