SB,CalCOFI1501NH,1/23/2015,12:13,1/23/2015 12:13,8:00,1/23/2015 20:13,,,32.47467,-121.40633,KW,KR,F,7,CL,5,130,240,SE,350,10,4,3,43,KR,1,240,245,,15,,,,,,17,14,20,0,Dd,,,,On,,On,,"2, 5, 8",,,,KR,40D,374,384,,,,,
SE,CalCOFI1501NH,1/23/2015,12:13,1/23/2015 12:13,8:00,1/23/2015 20:13,,,32.47467,-121.40633,KW,KR,F,7,CL,5,130,240,SE,350,10,4,3,43,KR,1,240,245,,15,,,,,,17,14,20,0,Dd,,,,On,,On,,"2, 5, 8",,,,KR,40D,374,384,,,,,
SB,CalCOFI1501NH,1/23/2015,13:11,1/23/2015 13:11,8:00,1/23/2015 21:11,,,32.39667,-121.56167,KW,KR,G,7,CL,5,120,240,SE,350,10,4,3,44,KW,3,240,225,0.6,,,,,,,40,30,55,6,Dd,,,,On,,On,,"2 , 5, 8",,,,KR,40D,386,436,KW,50D,368,391,6-7 juveniles 
SE,CalCOFI1501NH,1/23/2015,13:33,1/23/2015 13:33,8:00,1/23/2015 21:33,,,32.36433,-121.62100,KW,KR,F,7,CL,0,130,240,SE,350,8,3,3,44,KW,3,240,225,0.6,,,,,,,40,30,55,6,Dd,,,,On,,On,,"2, 5, 8",,,,,,,,,,,,6-7 juveniles 
SB,CalCOFI1501NH,1/23/2015,16:11,1/23/2015 16:11,8:00,1/24/2015 0:11,,,32.29683,-121.76633,KW,KR,F,7,CL,20,210,270,SE,340,13,4,4,45,KW,3,240,200,2,,,,,,,27,25,40,0,Dd,,,,On,,On,,"2, 5, 8",,,,KR,40D,438,464,KW,50D,407,458,
SE,CalCOFI1501NH,1/23/2015,16:11,1/23/2015 16:11,8:00,1/24/2015 0:11,,,32.29683,-121.76633,KW,KR,F,7,CL,20,210,270,SE,340,13,4,4,45,KW,3,240,200,2,,,,,,,27,25,40,0,Dd,,,,On,,On,,"2, 5, 8",,,,KR,40D,438,464,KW,50D,407,458,
SB,CalCOFI1501NH,1/23/2015,17:07,1/23/2015 17:07,8:00,1/24/2015 1:07,,,32.22350,-121.91867,KW,KR,f,7,CL,20,210,270,SE,240,13,4,4,46,KW,3,240,200,0.6,,,,,,,2,2,2,ND,USW,,,,on,,on,,1,,,,,,,,,,,,small stoubt blows small whale
SE,CalCOFI1501NH,1/23/2015,17:07,1/23/2015 17:07,8:00,1/24/2015 1:07,,,32.22350,-121.91867,KW,KR,f,7,CL,20,210,270,SE,240,13,4,4,46,KW,3,240,200,0.6,,,,,,,2,2,2,ND,USW,,,,on,,on,,1,,,,,,,,,,,,small stoubt blows small whale
SB,CalCOFI1501NH,1/25/2015,7:01,1/25/2015 7:01,8:00,1/25/2015 15:01,,,32.84333,-122.25383,KW,KR,G,7,CL,0,100,120,M,15,7,2,3,47,KR,1,60,75,,10,,,,,,6,5,10,0,Dd,,,,On,,On,,"2, 5, 8",,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,7:01,1/25/2015 7:01,8:00,1/25/2015 15:01,,,32.84333,-122.25383,KW,KR,G,7,CL,0,100,120,M,15,7,2,3,47,KR,1,60,75,,10,,,,,,6,5,10,0,Dd,,,,On,,On,,"2, 5, 8",,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,7:40,1/25/2015 7:40,8:00,1/25/2015 15:40,,,32.87337,-122.16906,KW,KR,G,7,CL,0,90,120,SE,15,7,2,3,48,KW,1,60,55,1.2,,,,,,,32,27,44,0,Dd,,,,On,,On,,"1, 2",,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,7:40,1/25/2015 7:40,8:00,1/25/2015 15:40,,,32.87337,-122.16906,KW,KR,G,7,CL,0,90,120,SE,15,7,2,3,48,KW,1,60,55,1.2,,,,,,,32,27,44,0,Dd,,,,On,,On,,"1, 2",,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,10:11,1/25/2015 10:11,8:00,1/25/2015 18:11,,,32.92833,-122.09267,KW,KR,G,7,CL,0,0,0,0,15,10,3,3,49,KR,1,60,90,1,,,,,,,12,8,20,ND,Dd,,,,On,,On,,"1, 2, 8",,,,KR,50D,456,459,,,,,
SE,CalCOFI1501NH,1/25/2015,10:11,1/25/2015 10:11,8:00,1/25/2015 18:11,,,32.92833,-122.09267,KW,KR,G,7,CL,0,0,0,0,15,10,3,3,49,KR,1,60,90,1,,,,,,,12,8,20,ND,Dd,,,,On,,On,,"1, 2, 8",,,,KR,50D,456,459,,,,,
SB,CalCOFI1501NH,1/25/2015,10:24,1/25/2015 10:24,8:00,1/25/2015 18:24,,,32.94617,-122.05983,KW,KR,G,7,CL,0,0,0,0,15,10,3,3,50,KW,1,60,25,1,,,,,,,33,28,40,0,Dd,,,,On,,On,,"1, 2, 5, 8",,,,KW,50D,465,489,,,,,
SE,CalCOFI1501NH,1/25/2015,10:59,1/25/2015 10:59,8:00,1/25/2015 18:59,,,32.98917,-121.98150,KW,KR,G,7,CL,0,0,0,0,15,10,3,3,50,KW,1,60,25,1,,,,,,,33,28,40,0,Dd,,,,On,,On,,"1, 2, 5, 8",,,,KW,50D,465,489,,,,,several dolphins stayed for an additional 10-15 minutes bowriding post SE entry.
SB,CalCOFI1501NH,1/25/2015,11:40,1/25/2015 11:40,8:00,1/25/2015 19:40,,,33.04717,-121.85583,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,51,KR,1,60,110,2,,,,,,,15,11,20,ND,Dd,,,,On,,On,,"3, 5, 8",,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,11:40,1/25/2015 11:40,8:00,1/25/2015 19:40,,,33.04717,-121.85583,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,51,KR,1,60,110,2,,,,,,,15,11,20,ND,Dd,,,,On,,On,,"3, 5, 8",,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,12:36,1/25/2015 12:36,8:00,1/25/2015 20:36,,,33.12217,-121.70150,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,52,KW,2,60,20,0.2,,,,,,,2,1,2,0,Mn,,,,On,,On,,8,,,,KR,40d,477,490,KW,50D,497,543,pec and tail slapping and breaching
SE,CalCOFI1501NH,1/25/2015,12:36,1/25/2015 12:36,8:00,1/25/2015 20:36,,,33.12217,-121.70150,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,52,KW,2,60,20,0.2,,,,,,,2,1,2,0,Mn,,,,On,,On,,8,,,,KR,40d,477,490,KW,50D,497,543,pec and tail slapping and breaching
SB,CalCOFI1501NH,1/25/2015,12:46,1/25/2015 12:46,8:00,1/25/2015 20:46,,,33.13850,-121.67583,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,53,KR,1,330,130,1,,,,,,,10,5,15,ND,Dsp,,,,On,,On,,2,,,,,,,,,,,,"left transect line to investigate jumping Mn, deploy sona buoy"
SE,CalCOFI1501NH,1/25/2015,12:46,1/25/2015 12:46,8:00,1/25/2015 20:46,,,33.13850,-121.67583,KW,KR,G,7,CL,0,0,0,0,30,5,2,3,53,KR,1,330,130,1,,,,,,,10,5,15,ND,Dsp,,,,On,,On,,2,,,,,,,,,,,,"left transect line to investigate jumping Mn, deploy sona buoy"
SB,CalCOFI1501NH,1/25/2015,13:14,1/25/2015 13:14,8:00,1/25/2015 21:14,,,33.18535,-121.63355,KW,KR,G,7,PC,20,0,0,0,30,5,2,3,54,KR,1,70,120,0.75,,,,,,,10,5,15,ND,UD,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,13:14,1/25/2015 13:14,8:00,1/25/2015 21:14,,,33.18383,-121.55467,KW,KR,G,7,PC,20,0,0,0,30,5,2,3,54,KR,1,70,120,0.75,,,,,,,10,5,15,ND,UD,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,13:52,1/25/2015 13:52,8:00,1/25/2015 21:52,,,33.22217,-121.51533,KW,KR,G,7,PC,20,0,0,0,30,5,2,3,55,KR,1,75,95,1,,,,,,,83,70,115,6,Dd,,,,On,,On,,"1, 2",,,,KW,50D,548,566,KR,40D,519,588,
SE,CalCOFI1501NH,1/25/2015,13:52,1/25/2015 13:52,8:00,1/25/2015 21:52,,,33.22217,-121.51533,KW,KR,G,7,PC,20,0,0,0,30,5,2,3,55,KR,1,75,95,1,,,,,,,83,70,115,6,Dd,,,,On,,On,,"1, 2",,,,KW,50D,548,566,KR,40D,519,588,
SB,CalCOFI1501NH,1/25/2015,16:22,1/25/2015 16:22,8:00,1/26/2015 0:22,,,33.27183,-121.42017,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,56,KW,3,60,30,0.6,,,,,,,1,1,1,0,Mn,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,16:22,1/25/2015 16:22,8:00,1/26/2015 0:22,,,33.27183,-121.42017,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,56,KW,3,60,30,0.6,,,,,,,1,1,1,0,Mn,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,16:22,1/25/2015 16:22,8:00,1/26/2015 0:22,,,33.27183,-121.42017,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,57,KW,3,60,30,0.6,,,,,,,4,4,7,ND,Dd,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,16:22,1/25/2015 16:22,8:00,1/26/2015 0:22,,,33.27183,-121.42017,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,57,KW,3,60,30,0.6,,,,,,,4,4,7,ND,Dd,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1501NH,1/25/2015,16:46,1/25/2015 16:46,8:00,1/26/2015 0:46,,,33.31250,-121.34067,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,58,KW,3,60,30,0.6,,,,,,,45,31,55,ND,Dd,,,,On,,On,,"8, 2, 5",,,,,,,,,,,,
SE,CalCOFI1501NH,1/25/2015,16:46,1/25/2015 16:46,8:00,1/26/2015 0:46,,,33.31250,-121.34067,KW,KR,G,7,PC,60,0,0,0,30,6,2,3,58,KW,3,60,30,0.6,,,,,,,45,31,55,ND,Dd,,,,On,,On,,"8, 2, 5",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,7:03,1/26/2015 7:03,8:00,1/26/2015 15:03,,,33.92183,-119.80517,KR,KW,P,7,OV,90,105,115,M,40,2,1,1,59,KW,3,80,30,,200,,1,14,170,350,2600,2300,3000,17,Dc,,,,On,,On,,"1, 2, 8, 5",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,7:23,1/26/2015 7:23,8:00,1/26/2015 15:23,,,33.93283,-119.74033,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,60,KW,3,80,160,1,,,,,,,1,1,1,0,Mn,,,,On,,On,,"1, 34",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,7:23,1/26/2015 7:23,8:00,1/26/2015 15:23,,,33.93283,-119.74033,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,60,KW,3,80,160,1,,,,,,,1,1,1,0,Mn,,,,On,,On,,"1, 34",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,7:44,1/26/2015 7:44,8:00,1/26/2015 15:44,,,33.94500,-119.67167,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,59,KW,3,80,160,1,,,1,14,170,350,2600,2300,3000,17,Dc,,,,On,,On,,"2, 8, 1, 9",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,7:50,1/26/2015 7:50,8:00,1/26/2015 15:50,,,33.95000,-119.65100,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,136,KW,3,80,120,3,,,,,,,5,5,10,0,Tt,,,,On,,On,,"1, 8",,,,KW,50D,582,596,,,,,
SE,CalCOFI1501NH,1/26/2015,7:50,1/26/2015 7:50,8:00,1/26/2015 15:50,,,33.95000,-119.65100,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,136,KW,3,80,120,3,,,,,,,5,5,10,0,Tt,,,,On,,On,,"1, 8",,,,KW,50D,582,596,,,,,
SB,CalCOFI1501NH,1/26/2015,7:54,1/26/2015 7:54,8:00,1/26/2015 15:54,,,33.95267,-119.63950,KR,KW,G,7,OV,90,100,170,M,60,4,2,1,61,KW,3,80,110,3,,,0.4,14,0,130,3300,3000,4000,26,Dc,,,,On,,On,,"4, 8, 1, 5",,,,KW,50D,597,619,KR,40D,590,606,
SB,CalCOFI1501NH,1/26/2015,8:28,1/26/2015 8:28,8:00,1/26/2015 16:28,,,33.98017,-119.52967,KR,KW,G,7,OV,90,120,140,SL,60,4,2,1,62,KR,2,45,50,0.2,,,,,,,5,5,6,0,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,8:28,1/26/2015 8:28,8:00,1/26/2015 16:28,,,33.98017,-119.52967,KR,KW,G,7,OV,90,120,140,SL,60,4,2,1,62,KR,2,45,50,0.2,,,,,,,5,5,6,0,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,8:37,1/26/2015 8:37,8:00,1/26/2015 16:37,,,33.99617,-119.51333,KR,KW,G,7,OV,90,120,140,SL,60,4,2,1,63,KW,2,40,90,1,,,,,,,2,1,2,0,Mn,,,,On,,On,,"34, 1",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,8:37,1/26/2015 8:37,8:00,1/26/2015 16:37,,,33.99617,-119.51333,KR,KW,G,7,OV,90,120,140,SL,60,4,2,1,63,KW,2,40,90,1,,,,,,,2,1,2,0,Mn,,,,On,,On,,"34, 1",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,8:42,1/26/2015 8:42,8:00,1/26/2015 16:42,,,34.00750,-119.50183,KR,KW,G,7,OV,90,120,150,SL,60,4,2,1,64,KW,2,40,110,0.2,,,,,,,1,1,2,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,8:42,1/26/2015 8:42,8:00,1/26/2015 16:42,,,34.00750,-119.50183,KR,KW,G,7,OV,90,120,150,SL,60,4,2,1,64,KW,2,40,110,0.2,,,,,,,1,1,2,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,8:43,1/26/2015 8:43,8:00,1/26/2015 16:43,,,34.00750,-119.49500,KR,KW,G,7,OV,90,120,150,SL,60,4,2,1,61,KW,1,80,120,3,,,0.4,14,0,130,3300,3000,4000,26,Dc,,,,On,,On,,"4, 8, 2, 1",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,8:46,1/26/2015 8:46,8:00,1/26/2015 16:46,,,34.01550,-119.49350,KR,KW,G,7,OV,90,120,150,SL,60,4,2,1,65,KR,2,45,345,1,,,,,,,2,2,2,0,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,ship position changed. 
SE,CalCOFI1501NH,1/26/2015,8:46,1/26/2015 8:46,8:00,1/26/2015 16:46,,,34.01550,-119.49350,KR,KW,G,7,OV,90,120,150,SL,60,4,2,1,65,KR,2,45,345,1,,,,,,,2,2,2,0,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,ship position changed. 
SB,CalCOFI1501NH,1/26/2015,8:56,1/26/2015 8:56,8:00,1/26/2015 16:56,,,34.03933,-119.48633,KR,KW,G,7,OV,90,120,150,SL,310,3,2,1,66,KR,2,0,305,0.5,,,,,,,4,3,5,ND,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,8:56,1/26/2015 8:56,8:00,1/26/2015 16:56,,,34.03933,-119.48633,KR,KW,G,7,OV,90,120,150,SL,310,3,2,1,66,KR,2,0,305,0.5,,,,,,,4,3,5,ND,Er,,,,On,,On,,"1, 34",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,9:17,1/26/2015 9:17,8:00,1/26/2015 17:17,,,34.09617,-119.49517,KR,KW,G,7,OV,90,0,0,0,310,3,2,1,67,KW,3,350,10,1.5,,,0.2,14,60,340,15,15,20,2,Dc,,,,On,,On,,"1, 5",,,,KW,50D,633,634,,,,,
SE,CalCOFI1501NH,1/26/2015,9:17,1/26/2015 9:17,8:00,1/26/2015 17:17,,,34.09617,-119.49517,KR,KW,G,7,OV,90,0,0,0,310,3,2,1,67,KW,3,350,10,1.5,,,0.2,14,60,340,15,15,20,2,Dc,,,,On,,On,,"1, 5",,,,KW,50D,633,634,,,,,
SB,CalCOFI1501NH,1/26/2015,9:42,1/26/2015 9:42,8:00,1/26/2015 17:42,,,34.16783,-119.50683,KR,KW,G,7,OV,80,0,0,0,310,2,1,1,68,KW,3,350,10,5,,,,,,,22,19,30,3,Dc,,,,On,,On,,"9, 1, 5",,,,KR,40D,608,640,,,,,
SE,CalCOFI1501NH,1/26/2015,9:42,1/26/2015 9:42,8:00,1/26/2015 17:42,,,34.16783,-119.50683,KR,KW,G,7,OV,80,0,0,0,310,2,1,1,68,KW,3,350,10,5,,,,,,,22,19,30,3,Dc,,,,On,,On,,"9, 1, 5",,,,KR,40D,608,640,,,,,
SB,CalCOFI1501NH,1/26/2015,13:53,1/26/2015 13:53,8:00,1/26/2015 21:53,,,34.25000,-119.35267,KR,KW,G,6,HZ,90,0,0,0,210,2,1,1,69,KW,3,290,260,,150,,,,,,1,1,1,0,Tt,,,,On,,Off,1,1,,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,13:53,1/26/2015 13:53,8:00,1/26/2015 21:53,,,34.25000,-119.35267,KR,KW,G,6,HZ,90,0,0,0,210,2,1,1,69,KW,3,290,260,,150,,,,,,1,1,1,0,Tt,,,,On,,Off,1,1,,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,13:57,1/26/2015 13:57,8:00,1/26/2015 21:57,,,34.27017,-119.36417,KR,KW,G,6,HZ,90,0,0,0,210,2,1,1,70,KR,3,290,290,,20,,2,14,240,340,310,300,390,50,Dd,,,,On,,Off,1,"1, 5",,,,KW,50D,671,677,KR,40D,642,682,dolphins are wide spread
SE,CalCOFI1501NH,1/26/2015,14:25,1/26/2015 14:25,8:00,1/26/2015 22:25,,,34.29417,-119.44633,KR,KW,G,6,HZ,90,0,0,0,210,2,1,1,70,KR,3,290,290,,20,,2,14,240,340,310,300,390,50,Dd,,,,On,,Off,1,"1, 5",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,14:54,1/26/2015 14:54,8:00,1/26/2015 22:54,,,34.32167,-119.54417,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,71,KW,3,290,300,0.5,,,,,220,320,55,47,65,0,Lo,,,,On,,Off,1,"1, 5",,,,KW,50D,742,770,KR,40D,683,707,
SE,CalCOFI1501NH,1/26/2015,15:20,1/26/2015 15:20,8:00,1/26/2015 23:20,,,34.34633,-119.62167,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,71,KW,3,290,300,0.5,,,,,220,320,55,47,65,0,Lo,,,,On,,Off,1,"1, 5",,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,15:24,1/26/2015 15:24,8:00,1/26/2015 23:24,,,34.35270,-119.63679,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,72,KW,1,290,340,3.5,,,,,,,18,15,30,ND,UD,,,,On,,Off,1,4,,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,15:24,1/26/2015 15:24,8:00,1/26/2015 23:24,,,34.35270,-119.63679,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,72,KW,1,290,340,3.5,,,,,,,18,15,30,ND,UD,,,,On,,Off,1,4,,,,,,,,,,,,
SB,CalCOFI1501NH,1/26/2015,15:41,1/26/2015 15:41,8:00,1/26/2015 23:41,,,34.37025,-119.68835,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,73,KW,3,290,240,0.2,,,,,230,255,230,200,250,ND,UD,,,,On,,Off,1,"2,8",,,,,,,,,,,,most likely Dsp.
SE,CalCOFI1501NH,1/26/2015,15:41,1/26/2015 15:41,8:00,1/26/2015 23:41,,,34.37025,-119.68835,KR,KW,G,6,OV,100,0,0,0,210,2,1,1,73,KW,3,290,240,0.2,,,,,230,255,230,200,250,ND,UD,,,,On,,Off,1,"2,8",,,,,,,,,,,,most likely Dsp.
SB,CalCOFI1501NH,1/26/2015,15:52,1/26/2015 15:52,8:00,1/26/2015 23:52,,,34.38017,-119.71967,KR,KW,G,6,OV,100,0,0,0,210,7,3,1,74,KW,3,290,245,2,,,,,,,2,2,4,0,Dsp,,,,On,,Off,1,"2, 4",,,,,,,,,,,,
SE,CalCOFI1501NH,1/26/2015,15:52,1/26/2015 15:52,8:00,1/26/2015 23:52,,,34.38017,-119.71967,KR,KW,G,6,OV,100,0,0,0,210,7,3,1,74,KW,3,290,245,2,,,,,,,2,2,4,0,Dsp,,,,On,,Off,1,"2, 4",,,,,,,,,,,,
SB,CalCOFI1501NH,1/27/2015,10:58,1/27/2015 10:58,8:00,1/27/2015 18:58,,,33.99600,-121.46783,KW,KR,G,7,PC,50,120,190,SE,70,7,2,3,75,KW,3,240,175,,300,,,,,,1,1,1,ND,UNID_CETAC,,,,On,,On,,8,,,,,,,,,,,,juvenile dwarf sperm whale or possible pygmy sperm whale jumped out of water.  5ft long.
SE,CalCOFI1501NH,1/27/2015,10:58,1/27/2015 10:58,8:00,1/27/2015 18:58,,,33.99600,-121.46783,KW,KR,G,7,PC,50,120,190,SE,70,7,2,3,75,KW,3,240,175,,300,,,,,,1,1,1,ND,UNID_CETAC,,,,On,,On,,8,,,,,,,,,,,,juvenile dwarf sperm whale or possible pygmy sperm whale jumped out of water.  5ft long.
SB,CalCOFI1501NH,1/27/2015,11:57,1/27/2015 11:57,8:00,1/27/2015 19:57,,,33.88500,-121.62217,KW,KR,G,7,PC,50,120,190,SE,20,7,2,3,76,KR,3,240,290,,30,,,,,,8,6,15,0,Lb,,,,On,,On,,1,,,,KW,50D,773,829,KR,40D,709,714,
SE,CalCOFI1501NH,1/27/2015,11:57,1/27/2015 11:57,8:00,1/27/2015 19:57,,,33.88500,-121.62217,KW,KR,G,7,PC,50,120,190,SE,20,7,2,3,76,KR,3,240,290,,30,,,,,,8,6,15,0,Lb,,,,On,,On,,1,,,,KW,50D,773,829,KR,40D,709,714,
SB,CalCOFI1501NH,1/27/2015,13:14,1/27/2015 13:14,8:00,1/27/2015 21:14,,,33.81900,-121.83650,KW,KR,G,7,PC,60,180,250,SE,70,7,2,3,77,KW,3,240,220,0.5,,,,,,,15,10,30,ND,UD,,,,On,,On,,"8, 2",,,,,,,,,,,,
SE,CalCOFI1501NH,1/27/2015,13:14,1/27/2015 13:14,8:00,1/27/2015 21:14,,,33.81900,-121.83650,KW,KR,G,7,PC,60,180,250,SE,70,7,2,3,77,KW,3,240,220,0.5,,,,,,,15,10,30,ND,UD,,,,On,,On,,"8, 2",,,,,,,,,,,,
SB,CalCOFI1501NH,1/27/2015,14:54,1/27/2015 14:54,8:00,1/27/2015 22:54,,,33.81500,-121.84900,KW,KR,G,7,PC,60,230,260,SE,70,4,2,3,79,KW,2,240,230,1,,,0.5,14,160,250,55,50,80,ND,Lb,,,,Off,1,On,,"1, 2, 8, 5",,,,KW,50D,830,885,KR,40D,744,816,"Lisso sighting from 23:05 to 23:25 around boat.  Species Gm, Lb, and Mn at different times were observed together. "
SE,CalCOFI1501NH,1/27/2015,14:54,1/27/2015 14:54,8:00,1/27/2015 22:54,,,33.81500,-121.84900,KW,KR,G,7,PC,60,230,260,SE,70,4,2,3,79,KW,2,240,230,1,,,0.5,14,160,250,55,50,80,ND,Lb,,,,Off,1,On,,"1, 2, 8, 5",,,,KW,50D,830,885,KR,40D,744,816,"Lisso sighting from 23:05 to 23:25 around boat.  Species Gm, Lb, and Mn at different times were observed together. "
SB,CalCOFI1501NH,1/27/2015,14:54,1/27/2015 14:54,8:00,1/27/2015 22:54,,,33.81500,-121.84900,KW,KR,G,7,PC,60,230,260,SE,70,4,2,3,78,KW,2,240,260,1,,,0.5,1,160,230,75,60,80,5,Gm,,,,Off,1,On,,"1, 9",,,,KW,50D,830,885,KR,40D,716,743,"on Station sighting.  Species Gm, Lb, and Mn at different times were observed together. (Mn not documented in sighting data)  Gm sighting started at 22:30 and ended at 23:10"
SE,CalCOFI1501NH,1/27/2015,14:54,1/27/2015 14:54,8:00,1/27/2015 22:54,,,33.81500,-121.84900,KW,KR,G,7,PC,60,230,260,SE,70,4,2,3,78,KW,2,240,260,1,,,0.5,1,160,230,75,60,80,5,Gm,,,,Off,1,On,,"1, 9",,,,KW,50D,830,885,KR,40D,716,743,"on Station sighting.  Species Gm, Lb, and Mn at different times were observed together. (Mn not documented in sighting data)  Gm sighting started at 22:30 and ended at 23:10"
SB,CalCOFI1501NH,1/27/2015,15:46,1/27/2015 15:46,8:00,1/27/2015 23:46,,,33.78733,-121.90250,KW,KR,G,7,PC,60,220,260,SE,70,4,1,3,81,KW,3,240,200,,55,,,,,,7,5,11,0,Lb,,,,On,,On,,"2, 1 ",,,,KW,50D,914,1105,KR,40D,818,993,Lb in multiple species group with Dd
SE,CalCOFI1501NH,1/27/2015,15:46,1/27/2015 15:46,8:00,1/27/2015 23:46,,,33.78733,-121.90250,KW,KR,G,7,PC,60,220,260,SE,70,4,1,3,81,KW,3,240,200,,55,,,,,,7,5,11,0,Lb,,,,On,,On,,"2, 1 ",,,,KW,50D,914,1105,KR,40D,818,993,Lb in multiple species group with Dd
SB,CalCOFI1501NH,1/27/2015,15:46,1/27/2015 15:46,8:00,1/27/2015 23:46,,,33.78733,-121.90250,KW,KR,G,7,PC,60,220,260,SE,70,4,1,3,80,KW,3,240,210,1,,,0.2,14,150,310,4600,4200,5500,8,Dd,,,,On,,On,,"2, 1, 8, 5",,,,KW,50D,914,1105,KR,40D,818,993,Dd in multiple species group with Lb. Observed dolphins for over 2 hours from the boat to the horizon in patchy groups.  Still saw groupings after the sun set.  
SE,CalCOFI1501NH,1/27/2015,17:36,1/27/2015 17:36,8:00,1/28/2015 1:36,,,33.64433,-122.20317,KW,KR,G,7,PC,60,220,260,SE,70,4,1,3,80,KW,3,240,210,1,,,0.2,14,150,310,4600,4200,5500,8,Dd,,,,Off,,On,,"2, 1, 8, 5",,,,,,,,,,,,Dd still coming in from the west. 
SB,CalCOFI1501NH,1/28/2015,8:00,1/28/2015 8:00,8:00,1/28/2015 16:00,,,32.82500,-123.85017,KR,KW,G,7,OV,100,0,0,0,20,10,3,3,82,KR,1,240,200,4,,,,,,,7,7,10,0,Dd,,,,On,,On,,"8, 2",,,,,,,,,,,,
SE,CalCOFI1501NH,1/28/2015,8:00,1/28/2015 8:00,8:00,1/28/2015 16:00,,,32.82500,-123.85017,KR,KW,G,7,OV,100,0,0,0,20,10,3,3,82,KR,1,240,200,4,,,,,,,7,7,10,0,Dd,,,,On,,On,,"8, 2",,,,,,,,,,,,
SB,CalCOFI1501NH,1/28/2015,11:17,1/28/2015 11:17,8:00,1/28/2015 19:17,,,32.83017,-123.91617,KR,KW,G,7,OV,100,0,0,0,20,9,3,2,83,KR,3,330,330,,30,,,,,,38,30,50,3,Dd,,,,On,,Off,2,"1, 2, 5, 8",,,,KR,40D,1010,1029,,,,,leave line 80 station 100. going north to line 77 station 100.  Array deployed.  Off shore no standard transect.
SE,CalCOFI1501NH,1/28/2015,11:17,1/28/2015 11:17,8:00,1/28/2015 19:17,,,32.83017,-123.91617,KR,KW,G,7,OV,100,0,0,0,20,9,3,2,83,KR,3,330,330,,30,,,,,,38,30,50,3,Dd,,,,On,,Off,2,"1, 2, 5, 8",,,,KR,40D,1010,1029,,,,,leave line 80 station 100. going north to line 77 station 100.  Array deployed.  Off shore no standard transect.
