SE,CalCOFI0901NH,1/14/2009,,1/14/2009 13:52,8:00,1/14/2009 21:52,,,33.72017,-118.85650,DLC,AMH,,,,,,,,,,,,33,DLC,,,,,,,,,,,2,,,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SE,CalCOFI0901NH,1/14/2009,,1/14/2009 13:55,8:00,1/14/2009 21:55,,,33.71500,-118.86567,DLC,AMH,,,,,,,,,,,,32,DLC,1,,117,,800,,,,,,15,12,18,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,"NOT SHOWING MUCH OF BODY, SLOW TRAVELING. NOT SHIP ATTRACTED"
SP,CalCOFI0901NH,1/14/2009,,1/14/2009 14:07,8:00,1/14/2009 22:07,,,33.69817,-118.89567,DLC,AMH,,,,,,,,,,,,31,AMH,2,,254,0.6,,,,,,,2,,,ND,Mn,,,,ON,,ON,,9,,,,,,,,,,,,
SP,CalCOFI0901NH,1/14/2009,,1/14/2009 14:14,8:00,1/14/2009 22:14,,,33.68517,-118.91883,DLC,AMH,,,,,,,,,,,,31,AMH,2,,292,1,,,,,,,2,,,ND,Mn,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0901NH,1/14/2009,,1/14/2009 14:17,8:00,1/14/2009 22:17,,,33.68017,-118.92783,DLC,AMH,,,,,,,,,,,,31,AMH,2,,312,1.3,,,,,,,2,,,ND,Mn,,,,ON,,ON,,9,34,,,,,,,,,,,FLIPPER IN AIR
SB,CalCOFI0901NH,1/14/2009,,1/14/2009 14:28,8:00,1/14/2009 22:28,,,33.66700,-118.95267,DLC,AMH,,,,,,,,,,,,34,DLC,2,,235,0.3,,,,,,,1,,,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,BLOWS SEEN. COULD BE SIGHTING #33
SE,CalCOFI0901NH,1/14/2009,,1/14/2009 14:28,8:00,1/14/2009 22:28,,,33.66700,-118.95267,DLC,AMH,,,,,,,,,,,,34,DLC,,,,,,,,,,,1,,,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 7:07,8:00,1/15/2009 15:07,,,32.99850,-120.33183,AMH,DLC,,,,,,,,,,,,35,UNK,6,,252,,15,,,,,,4,,,0,Pd,,,,OFF,,ON,,5,,,,,,,,,,,,BOWRIDING WHILE COMING INTO STATION 87/60. UNK NOTIFIED OBSERVERS OF SIGHTING
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 7:07,8:00,1/15/2009 15:07,,,32.99850,-120.33183,AMH,DLC,,,,,,,,,,,,35,UNK,,,,,,,,,,,4,,,0,Pd,,,,OFF,,ON,,5,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 10:01,8:00,1/15/2009 18:01,,,32.95167,-120.39900,AMH,DLC,,,,,,,,,,,,36,AMH,3,,303,2.1,,,,,,,3,2,4,0,Pd,,,,ON,,ON,,1,,,,,,,,,,,,ROOSTER TAILING. POSSIBLE SAME GROUP AS SIGHTING 35
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 10:01,8:00,1/15/2009 18:01,,,32.95167,-120.39900,AMH,DLC,,,,,,,,,,,,36,AMH,,,,,,,,,,,3,2,4,0,Pd,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 10:04,8:00,1/15/2009 18:04,,,32.94667,-120.40933,AMH,DLC,,,,,,,,,,,,37,DLC,3,,263,5.8,,,,,,,4,4,5,0,Pd,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 10:09,8:00,1/15/2009 18:09,,,32.94100,-120.42083,AMH,DLC,,,,,,,,,,,,38,DLC,3,,232,1.1,,,,,,,10,9,11,0,Pd,,,,ON,,ON,,9,,,,DLC,DIG-1,89,101,,,,,
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 10:09,8:00,1/15/2009 18:09,,,32.94100,-120.42083,AMH,DLC,,,,,,,,,,,,37,DLC,3,,,,,,,,,,4,4,5,0,Pd,,,,ON,,ON,,1,,,,,,,,,,,,ANIMALS MOVED BEHIND VESSEL
SP,CalCOFI0901NH,1/15/2009,,1/15/2009 10:10,8:00,1/15/2009 18:10,,,32.93933,-120.42400,AMH,DLC,,,,,,,,,,,,38,DLC,5,,239,2,,,,,,,10,9,11,0,Pd,,,,ON,,ON,,9,,,,,,,,,,,,
SP,CalCOFI0901NH,1/15/2009,,1/15/2009 10:11,8:00,1/15/2009 18:11,,,32.93783,-120.42750,AMH,DLC,,,,,,,,,,,,38,DLC,5,,231,,20,,,,,,10,9,11,0,Pd,,,,ON,,ON,,9,5,,,,,,,,,,,6 ANIMALS APPROACHED THE VESSEL
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 10:18,8:00,1/15/2009 18:18,,,32.93700,-120.44683,AMH,DLC,,,,,,,,,,,,38,DLC,3,,77,3.2,,,,,,,10,9,11,0,Pd,,,,ON,,ON,,1,,,,,,,,,,,,MOVED OFF BEHIND VESSEL
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 12:48,8:00,1/15/2009 20:48,,,32.72567,-120.87483,AMH,DLC,,,,,,,,,,,,39,DLC,3,,216,0.7,,,,,,,10,8,14,ND,Pd,,,,ON,,ON,,2,,,,,,,,,,,,ROOSTER TAIL
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 12:52,8:00,1/15/2009 20:52,,,32.72000,-120.88717,AMH,DLC,,,,,,,,,,,,39,DLC,5,,152,2.2,,,,,,,10,8,14,ND,Pd,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 15:16,8:00,1/15/2009 23:16,,,32.65033,-121.01600,AMH,DLC,,,,,,,,,,,,40,LMM,2,,261,3.2,,,,,,,1,,,0,Bp,,,,OFF,,ON,,1,,,,LMM,DIG-2,1,5,,,,,SIGHTED ON STATION 87/70
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 15:16,8:00,1/15/2009 23:16,,,32.65033,-121.01600,AMH,DLC,,,,,,,,,,,,40,LMM,,,,,,,,,,,1,,,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/15/2009,,1/15/2009 18:03,8:00,1/16/2009 2:03,,,32.49583,-121.31233,AMH,DLC,,,,,,,,,,,,41,UNK,2,,146,,250,,,,,,1,1,3,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,NOTIFIED BY UNK. TWILIGHT BUT LIGHT ENOUGH TOO SEE ANIMAL. OBSERVERS SAW ONE ANIMAL BUT UNK CLAIMS THEY SAW THREE ANIMALS.
SE,CalCOFI0901NH,1/15/2009,,1/15/2009 18:03,8:00,1/16/2009 2:03,,,32.49583,-121.31233,AMH,DLC,,,,,,,,,,,,41,UNK,,,,,,,,,,,1,1,3,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 7:23,8:00,1/16/2009 15:23,,,31.73483,-122.91817,DLC,AMH,,,,,,,,,,,,42,AMH,1,,281,,250,,,,,,13,11,16,0,DSP,,,,ON,,ON,,1,,,,,,,,,,,,"SLOW TRAVEL NEAR VESSEL, BUT MOVED OFF. DORSAL FINS JUST BREAKING THE SURFACE-SHARKING."
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 7:23,8:00,1/16/2009 15:23,,,31.73483,-122.91817,DLC,AMH,,,,,,,,,,,,42,AMH,,,,,,,,,,,13,11,16,0,DSP,,,,ON,,ON,,1,,,,,,,,,,,,LOST SIGHTING
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 7:37,8:00,1/16/2009 15:37,,,31.71517,-122.95433,DLC,AMH,,,,,,,,,,,,43,DLC,1,,213,1,,,,,,,8,6,11,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 7:40,8:00,1/16/2009 15:40,,,31.71133,-122.96133,DLC,AMH,,,,,,,,,,,,43,DLC,1,,167,3.8,,,,,,,8,6,11,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 7:42,8:00,1/16/2009 15:42,,,31.70800,-122.96750,DLC,AMH,,,,,,,,,,,,43,DLC,1,,98,1.6,,,,,,,8,6,11,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 7:44,8:00,1/16/2009 15:44,,,31.70483,-122.97317,DLC,AMH,,,,,,,,,,,,44,DLC,1,,172,,100,,14,3.4,119,221,20,16,28,0,Dd,,,,ON,,ON,,9,5,,,DLC,DIG-2,6,26,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 7:49,8:00,1/16/2009 15:49,,,31.69750,-122.98650,DLC,AMH,,,,,,,,,,,,44,DLC,1,,176,,20,,14.8,1.9,71,249,36,32,41,0,Dd,,,,ON,,ON,,9,5,,,,,,,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 7:52,8:00,1/16/2009 15:52,,,31.69250,-122.99550,DLC,AMH,,,,,,,,,,,,44,AMH,1,,272,,400,,,,,,52,44,64,1,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,"NEW SUBGROUP, ADDITIONAL NUMBERS 16/23/12."
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 7:56,8:00,1/16/2009 15:56,,,31.68667,-123.00583,DLC,AMH,,,,,,,,,,,,44,DLC,1,,239,2.8,,,,,,,64,54,78,1,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,"ADDITIONAL SUBGROUP, NUMBERS 12/14/10. ABNORMAL COLOR PATTERN ON 1 INDIVIDUAL."
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 7:58,8:00,1/16/2009 15:58,,,31.68233,-123.01433,DLC,AMH,,,,,,,,,,,,44,AMH,5,,198,4.2,,,,,,,72,60,90,1,Dd,,,,ON,,ON,,1,,,,,,,,,,,,"ADDITIONAL ANIMALS, NUMBERS 8/12/6."
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 8:04,8:00,1/16/2009 16:04,,,31.67567,-123.02933,DLC,AMH,,,,,,,,,,,,44,AMH,5,,53,,,,,,,,72,60,90,1,Dd,,,,ON,,ON,,5,,,,,,,,,,,,ANIMALS MOVING OFF.
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 8:06,8:00,1/16/2009 16:06,,,31.67267,-123.03650,DLC,AMH,,,,,,,,,,,,44,DLC,5,,6,3.4,,,,,,,72,60,90,1,Dd,,,,ON,,ON,,1,,,,,,,,,,,,"LAST ANIMALS MOVING OFF BEHIND VESSEL, RIDING WAKE AT STERN."
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 10:22,8:00,1/16/2009 18:22,,,31.64083,-123.11267,DLC,AMH,,,,,,,,,,,,45,AMH,1,,261,1.2,,,,,,,27,22,34,ND,Dd,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 10:25,8:00,1/16/2009 18:25,,,31.63617,-123.12133,DLC,AMH,,,,,,,,,,,,45,AMH,1,,244,6.2,,,6,0.8,219,271,27,22,34,1,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,"APPROACHED VESSLE TO BOW RIDE, DORSAL FINS JUST BREAKING THE SURFACE, SHARKING."
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 10:34,8:00,1/16/2009 18:34,,,31.62200,-123.14700,DLC,AMH,,,,,,,,,,,,45,AMH,,,,,,,,,,,27,22,34,1,Dd,,,,ON,,ON,,,,,,,,,,,,,,BOW RIDERS MOVED OFF.
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 10:48,8:00,1/16/2009 18:48,,,31.60200,-123.18417,DLC,AMH,,,,,,,,,,,,46,DLC,5,,232,0.8,,,,,,,24,,,0,Dd,,,,ON,,ON,,8,,,,,,,,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 10:52,8:00,1/16/2009 18:52,,,31.59600,-123.19617,DLC,AMH,,,,,,,,,,,,46,DLC,1,,285,,20,,14.8,1.3,244,329,24,18,32,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,NOT ALL ANIMALS APPROACHED THE BOAT.
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 11:00,8:00,1/16/2009 19:00,,,31.58517,-123.21717,DLC,AMH,,,,,,,,,,,,46,DLC,,,,,,,,,,,24,18,32,0,Dd,,,,ON,,ON,,,,,,,,,,,,,,"NO LONGER BOW RIDING, ALL MOVED OFF."
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 11:11,8:00,1/16/2009 19:11,,,31.56900,-123.24800,DLC,AMH,,,,,,,,,,,,47,DLC,1,,205,0.6,,,,,,,40,35,58,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,PORPOISING
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 11:17,8:00,1/16/2009 19:17,,,31.56017,-123.26483,DLC,AMH,,,,,,,,,,,,47,DLC,5,,226,0.8,,,,,216,234,40,35,58,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,"PORPOISING. TIGHT LINE OF ANIMALS, NO DEPTH PERCEIVABLE."
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 11:23,8:00,1/16/2009 19:23,,,31.55283,-123.27983,DLC,AMH,,,,,,,,,,,,47,DLC,5,,188,1.5,,,1.5,0.8,164,212,40,35,58,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,"NO DIRECTIONAL TRAVEL, SHALLOW SURFACINGS, DORSALS JUST BREAKING THE SURFACE, SHARKING."
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 11:31,8:00,1/16/2009 19:31,,,31.54050,-123.30450,DLC,AMH,,,,,,,,,,,,47,AMH,1,,130,0.8,,,,,,,40,35,58,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 11:50,8:00,1/16/2009 19:50,,,31.51450,-123.35817,DLC,AMH,,,,,,,,,,,,48,DLC,2,,264,1.8,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0901NH,1/16/2009,,1/16/2009 11:54,8:00,1/16/2009 19:54,,,31.51083,-123.36633,DLC,AMH,,,,,,,,,,,,48,DLC,2,,319,4.5,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 11:56,8:00,1/16/2009 19:56,,,31.50750,-123.37417,DLC,AMH,,,,,,,,,,,,48,DLC,2,,26,2,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/16/2009,,1/16/2009 17:36,8:00,1/17/2009 1:36,,,31.49450,-123.83767,DLC,AMH,,,,,,,,,,,,49,AMH,5,,322,7.3,,,,,,,5,3,8,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,SURFACED A FEW TIMES AND WERE NOT RESIGHTED.
SE,CalCOFI0901NH,1/16/2009,,1/16/2009 17:36,8:00,1/17/2009 1:36,,,31.49450,-123.83767,DLC,AMH,,,,,,,,,,,,49,AMH,,,,,,,,,,,5,3,8,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,LOST SIGHTING.
SB,CalCOFI0901NH,1/17/2009,,1/17/2009 11:34,8:00,1/17/2009 19:34,,,32.63967,-122.68517,AMH,DLC,,,,,,,,,,,,50,DLC,2,,56,2,,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,DLC,DIG-2,30,36,,,,,
SP,CalCOFI0901NH,1/17/2009,,1/17/2009 11:39,8:00,1/17/2009 19:39,,,32.64533,-122.67383,AMH,DLC,,,,,,,,,,,,50,DLC,2,,321,9,,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0901NH,1/17/2009,,1/17/2009 11:40,8:00,1/17/2009 19:40,,,32.64850,-122.66717,AMH,DLC,,,,,,,,,,,,50,DLC,2,,259,2.1,,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,"2 BP, 1 SURFACED CLOSE TO THE SHIP THE OTHER SURFACED MUCH FURTHER TO THE STERN (SHIP AVOIDANCE?)."
SB,CalCOFI0901NH,1/17/2009,,1/17/2009 11:50,8:00,1/17/2009 19:50,,,32.66233,-122.63950,AMH,DLC,,,,,,,,,,,,51,AMH,5,,39,1.8,,,,,,,23,17,27,ND,Dd,,,,ON,,ON,,1,,,,,,,,,,,,CHORUS LINE- TIGHT IN LINE FORMATION SURFACING TOGETHER.
SE,CalCOFI0901NH,1/17/2009,,1/17/2009 11:55,8:00,1/17/2009 19:55,,,32.66950,-122.62533,AMH,DLC,,,,,,,,,,,,51,AMH,5,,272,1.6,,,,,,,23,17,27,ND,Dd,,,,ON,,ON,,1,,,,,,,,,,,,MAINTAINED CHORUS LINE FORMATION AND NEVER APPROACHED VESSEL.
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 13:52,8:00,1/18/2009 21:52,,,33.88683,-120.06133,AMH,DLC,,,,,,,,,,,,52,AMH,2,,4,,500,,,,,,1,,,0,Mn,,,,ON,,ON,,0,,,,,,,,,,,,"BLOW, ROLLING OF BACK, DORSAL FIN SEEN."
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 13:52,8:00,1/18/2009 21:52,,,33.88683,-120.06133,AMH,DLC,,,,,,,,,,,,52,AMH,,,,,,,,,,,1,,,0,Mn,,,,ON,,ON,,0,,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:24,8:00,1/18/2009 22:24,,,33.89917,-119.96300,AMH,DLC,,,,,,,,,,,,53,DLC,1,,82,,2000,,,,,,65,58,75,ND,Dc,,,,ON,,ON,,1,,,,,,,,,,,,"SLOW TRAVEL, CROSSED BOW, SHARKING."
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:27,8:00,1/18/2009 22:27,,,33.89783,-119.95050,AMH,DLC,,,,,,,,,,,,54,DLC,2,,106,0.2,,,,,,,3,,,0,Er,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 14:32,8:00,1/18/2009 22:32,,,33.89617,-119.93900,AMH,DLC,,,,,,,,,,,,53,DLC,1,,233,3.3,,,,,,,65,58,75,ND,Dc,,,,ON,,ON,,1,,,,AMH,DIG-2,37,42,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:34,8:00,1/18/2009 22:34,,,33.89483,-119.92967,AMH,DLC,,,,,,,,,,,,56,DLC,4,,94,1,,,,,,,15,12,19,0,Gg,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:34,8:00,1/18/2009 22:34,,,33.89483,-119.92967,AMH,DLC,,,,,,,,,,,,55,DLC,1,,96,0.5,,,,,,,10,9,12,ND,Tt,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 14:34,8:00,1/18/2009 22:34,,,33.89483,-119.92967,AMH,DLC,,,,,,,,,,,,54,DLC,2,,96,0.2,,,,,,,3,,,0,Er,,,,ON,,ON,,9,,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 14:38,8:00,1/18/2009 22:38,,,33.89333,-119.91750,AMH,DLC,,,,,,,,,,,,56,DLC,4,,96,3.6,,,,,,,15,12,19,0,Gg,,,,ON,,ON,,1,8,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 14:40,8:00,1/18/2009 22:40,,,33.89317,-119.91067,AMH,DLC,,,,,,,,,,,,56,DLC,4,,170,8,,,,,,,15,12,19,0,Gg,,,,ON,,ON,,1,,,,AMH,DIG-2,43,53,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 14:42,8:00,1/18/2009 22:42,,,33.89400,-119.90500,AMH,DLC,,,,,,,,,,,,55,DLC,1,,97,0.8,,,,,,,10,9,12,ND,Tt,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 14:44,8:00,1/18/2009 22:44,,,33.89483,-119.89933,AMH,DLC,,,,,,,,,,,,54,DLC,2,,89,0.8,,,,,,,3,,,0,Er,,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:48,8:00,1/18/2009 22:48,,,33.89650,-119.88833,AMH,DLC,,,,,,,,,,,,57,DLC,2,,83,1,,,,,,,2,,,0,Er,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:48,8:00,1/18/2009 22:48,,,33.89650,-119.88833,AMH,DLC,,,,,,,,,,,,60,DLC,2,,89,0.3,,,,,,,3,,,0,Er,,,,ON,,ON,,9,,,,,,,,,,,,ORIGINALLY CALLED THIS SIGHTING #54 BUT AFTER REVIEWING DATA REALIZED IT WAS THE SB FOR SIGHTING 60.
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 14:53,8:00,1/18/2009 22:53,,,33.89900,-119.86983,AMH,DLC,,,,,,,,,,,,55,DLC,1,,152,7.6,,,,,,,10,9,12,ND,Tt,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 14:53,8:00,1/18/2009 22:53,,,33.89900,-119.86983,AMH,DLC,,,,,,,,,,,,57,DLC,2,,133,1.4,,,,,,,2,,,0,Er,,,,ON,,ON,,1,,,,AMH,DIG-2,54,65,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 14:58,8:00,1/18/2009 22:58,,,33.88900,-119.85683,AMH,DLC,,,,,,,,,,,,58,AMH,2,,46,,600,,,,,,2,,,0,Er,,,,ON,,ON,,1,,,,,,,,,,,,TWO BLOWS SEEN
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 14:58,8:00,1/18/2009 22:58,,,33.88900,-119.85683,AMH,DLC,,,,,,,,,,,,58,AMH,,,,,,,,,,,2,,,0,Er,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 14:59,8:00,1/18/2009 22:59,,,33.90150,-119.85150,AMH,DLC,,,,,,,,,,,,54,DLC,2,,114,0.8,,,,,,,3,3,4,0,Er,,,,ON,,ON,,9,34,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 15:02,8:00,1/18/2009 23:02,,,33.90250,-119.84367,AMH,DLC,,,,,,,,,,,,59,AMH,1,,17,,300,,,,,,7,6,8,0,Tt,,,,ON,,ON,,5,8,,,LMM,DIG-2,66,110,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:05,8:00,1/18/2009 23:05,,,33.90400,-119.83150,AMH,DLC,,,,,,,,,,,,60,DLC,2,,158,0.4,,,,,,,3,2,4,0,Er,,,,ON,,ON,,9,,,,,,,,,,,,"PEC FINS IN AIR, ROLLING, CHURNING WATER, FLUKE TIPS BREAKING SURFACE"
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 15:05,8:00,1/18/2009 23:05,,,33.90400,-119.83150,AMH,DLC,,,,,,,,,,,,54,DLC,2,,168,0.8,,,,,,,3,,,0,Er,,,,ON,,ON,,9,"34, 8",,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 15:08,8:00,1/18/2009 23:08,,,33.90483,-119.82467,AMH,DLC,,,,,,,,,,,,61,AMH,5,,12,,100,,,,,,27,22,34,ND,Tt,,,,ON,,ON,,9,8,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:10,8:00,1/18/2009 23:10,,,33.90600,-119.81450,AMH,DLC,,,,,,,,,,,,54,DLC,2,,206,0.6,,,,,,,9,8,10,0,Er,,,,ON,,ON,,9,34,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:15,8:00,1/18/2009 23:15,,,33.90767,-119.80100,AMH,DLC,,,,,,,,,,,,59,AMH,,,,,,,,,,,7,6,8,0,Tt,,,,ON,,ON,,5,,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 15:15,8:00,1/18/2009 23:15,,,33.90767,-119.80100,AMH,DLC,,,,,,,,,,,,61,AMH,1,,101,4.6,,,,,,,33,28,44,ND,Tt,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:16,8:00,1/18/2009 23:16,,,33.90817,-119.79633,AMH,DLC,,,,,,,,,,,,61,AMH,1,,220,2,,,,,,,33,28,44,ND,Tt,,,,ON,,ON,,9,,,,LMM,DIG-2,111,116,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 15:25,8:00,1/18/2009 23:25,,,33.91150,-119.76983,AMH,DLC,,,,,,,,,,,,62,AMH,5,,51,,500,,,,,,1,,,0,Er,,,,ON,,ON,,1,34,,,,,,,,,,,
SP,CalCOFI0901NH,1/18/2009,,1/18/2009 15:27,8:00,1/18/2009 23:27,,,33.91283,-119.76033,AMH,DLC,,,,,,,,,,,,62,AMH,1,,344,,250,,,,,,1,,,0,Er,,,,ON,,ON,,1,31,,,,,,,,,,,"SURFACED, MADE A QUICK BLOW AND BACK DOWN. LOOKED LIKE AN ABORTED SURFACING, SHIP AVOIDANCE."
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:31,8:00,1/18/2009 23:31,,,33.91400,-119.73383,AMH,DLC,,,,,,,,,,,,62,AMH,1,,287,,500,,,,,,1,,,0,Er,,,,ON,,ON,,1,34,,,LMM,DIG-2,117,121,,,,,CHANGED DIRECTION OF TRAVEL.
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 15:41,8:00,1/18/2009 23:41,,,33.91783,-119.71717,AMH,DLC,,,,,,,,,,,,63,DLC,5,,4,,550,,,,,,108,90,130,ND,Tt,Dsp,77,23,ON,,ON,,9,,,,,,,,,,,,"DSP# 25/30/20, TT# 83/100/70"
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 15:42,8:00,1/18/2009 23:42,,,33.91850,-119.71200,AMH,DLC,,,,,,,,,,,,63,DLC,5,,322,,400,,14,13.8,300,345,108,90,130,ND,Tt,Dsp,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0901NH,1/18/2009,,1/18/2009 16:50,8:00,1/19/2009 0:50,,,33.94250,-119.49550,AMH,DLC,,,,,,,,,,,,64,DLC,5,,116,0.6,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,"A FEW BLOWS, ROLLED BACK, AND THEN DOWN"
SE,CalCOFI0901NH,1/18/2009,,1/18/2009 16:50,8:00,1/19/2009 0:50,,,33.94250,-119.49550,AMH,DLC,,,,,,,,,,,,64,DLC,,,,,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/19/2009,,1/19/2009 10:30,8:00,1/19/2009 18:30,,,34.32467,-119.97433,DLC,AMH,,,,,,,,,,,,66,DLC,5,,356,,500,,,,,,1,,,0,Ba,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0901NH,1/19/2009,,1/19/2009 10:30,8:00,1/19/2009 18:30,,,34.32467,-119.97433,DLC,AMH,,,,,,,,,,,,65,DLC,4,,350,,450,,,,,,30,25,36,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,TIGHTLY GROUPED
