SE,CalCOFI1411NH,11/19/2014,16:20,11/19/2014 16:20,8:00:00,11/20/2014 0:20,,,33.42400,-122.65267,KW,RG,P,6,OV,100,0,0,0,290,19,5,8,42,KW,1,240,210,3,,,,,,,47,44,55,5,Dd,,,,on,,on,,2,8,5,YES,RG,60D,1705,1710,,,,,
SH,CalCOFI1411NH,11/20/2014,6:45,11/20/2014 6:45,8:00:00,11/20/2014 14:45,,,33.28400,-124.24517,AS,KW,F,7,OV,90,0,0,0,320,8,4,8,SH5,,,330,350,0.1,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,Large Cargo Ship
SB,CalCOFI1411NH,11/20/2014,13:05,11/20/2014 13:05,8:00:00,11/20/2014 21:05,,,33.65700,-123.76033,RG,KW,F,7,PC,40,0,0,0,310,12,4,6,43,KW,1,60,70,0.5,,,,,50,110,340,310,400,15,Dd,,,,on,,on,,4,8,5,YES,KW,60D,1773,1802,,,,,
SE,CalCOFI1411NH,11/20/2014,13:05,11/20/2014 13:05,8:00:00,11/20/2014 21:05,,,33.65700,-123.76033,RG,KW,F,7,PC,40,0,0,0,310,12,4,6,43,KW,1,60,70,0.5,,,,,50,110,340,310,400,15,Dd,,,,on,,on,,4,8,5,YES,KW,60D,1773,1802,,,,,
SB,CalCOFI1411NH,11/21/2014,7:22,11/21/2014 7:22,8:00:00,11/21/2014 15:22,,,34.68070,-121.61230,RG,KW,F,7,CL,10,0,0,0,310,14,4,4,44,KW,3,60,50,2.5,,,,,,,48,43,55,2,Dd,,,,on,,on,,2,8,5,YES,RG,60D,1806,1821,KW,40D,5670,5680,
SE,CalCOFI1411NH,11/21/2014,7:22,11/21/2014 7:22,8:00:00,11/21/2014 15:22,,,34.68070,-121.61230,RG,KW,F,7,CL,10,0,0,0,310,14,4,4,44,KW,3,60,50,2.5,,,,,,,48,43,55,2,Dd,,,,on,,on,,2,8,5,YES,RG,60D,1806,1821,KW,40D,5670,5680,
SB,CalCOFI1411NH,11/21/2014,7:40,11/21/2014 7:40,8:00:00,11/21/2014 15:40,,,34.69517,-121.57900,RG,KW,F,7,CL,11,100,150,SE,310,14,4,4,45,RG,1,60,20,1,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1411NH,11/21/2014,7:40,11/21/2014 7:40,8:00:00,11/21/2014 15:40,,,34.69517,-121.57900,RG,KW,F,7,CL,11,100,150,SE,310,14,4,4,45,RG,1,60,20,1,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1411NH,11/21/2014,10:33,11/21/2014 10:33,8:00:00,11/21/2014 18:33,,,34.75050,-121.47183,AS,KW,F,7,CL,10,120,180,SE,320,14,4,4,46,AS,2,60,0,,,,,,0,30,7,6,8,ND,Pm,,,,ON,,ON,,1,34,,,,,,,,,,,
SE,CalCOFI1411NH,11/21/2014,10:33,11/21/2014 10:33,8:00:00,11/21/2014 18:33,,,34.75050,-121.47183,AS,KW,F,7,CL,10,120,180,SE,320,14,4,4,46,AS,2,60,0,,,,,,0,30,7,6,8,ND,Pm,,,,ON,,ON,,1,34,,,,,,,,,,,
SB,CalCOFI1411NH,11/21/2014,15:07,11/21/2014 15:07,8:00:00,11/21/2014 23:07,,,34.98750,-121.00667,RG,KW,G,7,CL,10,0,0,0,330,12,3,4,47,RG,2,60,140,,400,,,,,,2,2,2,0,Oo,,,,ON,,ON,,1,,,NO,,,,,,,,,Male dorsal fin was a transient type
SE,CalCOFI1411NH,11/21/2014,15:07,11/21/2014 15:07,8:00:00,11/21/2014 23:07,,,34.98750,-121.00667,RG,KW,G,7,CL,10,0,0,0,330,12,3,4,47,RG,2,60,140,,400,,,,,,2,2,2,0,Oo,,,,ON,,ON,,1,,,NO,,,,,,,,,Male dorsal fin was a transient type
SB,CalCOFI1411NH,11/21/2014,15:15,11/21/2014 15:15,8:00:00,11/21/2014 23:15,,,34.99900,-120.97683,RG,KW,G,7,CL,10,0,0,0,330,12,3,4,48,KW,1,60,80,1.2,,,1,4,90,140,630,580,730,ND,Dd,,,,ON,,ON,,2,8,"5,1",YES,RG,60D,1822,1870,KW,40D,5683,5729,
SE,CalCOFI1411NH,11/21/2014,15:15,11/21/2014 15:15,8:00:00,11/21/2014 23:15,,,34.99900,-120.97683,RG,KW,G,7,CL,10,0,0,0,330,12,3,4,48,KW,1,60,80,1.2,,,1,4,90,140,630,580,730,ND,Dd,,,,ON,,ON,,2,8,"5,1",YES,RG,60D,1822,1870,KW,40D,5683,5729,
SB,CalCOFI1411NH,11/22/2014,7:41,11/22/2014 7:41,8:00:00,11/22/2014 15:41,,,34.30533,-119.99817,AS,KW,P,6,HZ,15,115,150,SE,260,19,5,5,49,KW,1,58,120,0.2,,,,,,,30,25,40,ND,UD,,,,on,,on,,8,2,5,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,7:41,11/22/2014 7:41,8:00:00,11/22/2014 15:41,,,34.30533,-119.99817,AS,KW,P,6,HZ,15,115,150,SE,260,19,5,5,49,KW,1,58,120,0.2,,,,,,,30,25,40,ND,UD,,,,on,,on,,8,2,5,,,,,,,,,,
SB,CalCOFI1411NH,11/22/2014,8:10,11/22/2014 8:10,8:00:00,11/22/2014 16:10,,,34.34850,-119.91417,AS,KW,P,6,HZ,15,120,150,SE,260,18,4,5,50,KW,1,58,80,1,,,0.6,3,120,250,210,200,250,ND,Dsp,,,,on,,on,,2,8,"5,4",,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,8:10,11/22/2014 8:10,8:00:00,11/22/2014 16:10,,,34.34850,-119.91417,AS,KW,P,6,HZ,15,120,150,SE,260,18,4,5,50,KW,1,58,80,1,,,0.6,3,120,250,210,200,250,ND,Dsp,,,,on,,on,,2,8,"5,4",,,,,,,,,,
SB,CalCOFI1411NH,11/22/2014,8:20,11/22/2014 8:20,8:00:00,11/22/2014 16:20,,,34.36167,-119.88367,AS,KW,P,7,HZ,15,120,150,SE,260,16,4,5,52,RG,2,58,130,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Blue whale sized blow
SE,CalCOFI1411NH,11/22/2014,8:20,11/22/2014 8:20,8:00:00,11/22/2014 16:20,,,34.36167,-119.88367,AS,KW,P,7,HZ,15,120,150,SE,260,16,4,5,52,RG,2,58,130,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Blue whale sized blow
SB,CalCOFI1411NH,11/22/2014,8:20,11/22/2014 8:20,8:00:00,11/22/2014 16:20,,,34.36167,-119.88367,AS,KW,P,6,HZ,15,120,150,SE,260,16,4,5,51,KW,2,58,145,1,,,,,,,2,2,2,1,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like humpback whales (Mn)
SE,CalCOFI1411NH,11/22/2014,8:20,11/22/2014 8:20,8:00:00,11/22/2014 16:20,,,34.36167,-119.88367,AS,KW,P,6,HZ,15,120,150,SE,260,16,4,5,51,KW,2,58,145,1,,,,,,,2,2,2,1,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like humpback whales (Mn)
SB,CalCOFI1411NH,11/22/2014,9:38,11/22/2014 9:38,8:00:00,11/22/2014 17:38,,,34.34767,-119.72767,AS,KW,G,7,HZ,20,100,150,SE,270,5,3,4,53,KW,1,130,180,1.2,,,,,,,7,7,15,ND,Dsp,,,,on,,off,1,1,,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,9:38,11/22/2014 9:38,8:00:00,11/22/2014 17:38,,,34.34767,-119.72767,AS,KW,G,7,HZ,20,100,150,SE,270,5,3,4,53,KW,1,130,180,1.2,,,,,,,7,7,15,ND,Dsp,,,,on,,off,1,1,,,,,,,,,,,,
SB,CalCOFI1411NH,11/22/2014,10:24,11/22/2014 10:24,8:00:00,11/22/2014 18:24,,,34.27333,-119.62933,RG,KW,G,7,CL,10,120,140,SE,270,4,2,4,54,KW,3,130,200,0.7,,,,,,,28,25,35,ND,Dsp,,,,on,,off,1,1,,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,10:24,11/22/2014 10:24,8:00:00,11/22/2014 18:24,,,34.27333,-119.62933,RG,KW,G,7,CL,10,120,140,SE,270,4,2,4,54,KW,3,130,200,0.7,,,,,,,28,25,35,ND,Dsp,,,,on,,off,1,1,,,,,,,,,,,,
SB,CalCOFI1411NH,11/22/2014,10:32,11/22/2014 10:32,8:00:00,11/22/2014 18:32,,,34.25783,-119.60950,RG,KW,G,7,CL,10,120,140,SE,230,4,2,4,55,KW,3,133,190,1,,,,,,,1,1,1,0,ULW,,,,on,,off,1,2,,,,,,,,,,,,Most likely Fin whale
SE,CalCOFI1411NH,11/22/2014,10:32,11/22/2014 10:32,8:00:00,11/22/2014 18:32,,,34.25783,-119.60950,RG,KW,G,7,CL,10,120,140,SE,230,4,2,4,55,KW,3,133,190,1,,,,,,,1,1,1,0,ULW,,,,on,,off,1,2,,,,,,,,,,,,Most likely Fin whale
SB,CalCOFI1411NH,11/22/2014,10:32,11/22/2014 10:32,8:00:00,11/22/2014 18:32,,,34.25783,-119.60950,RG,KW,G,7,CL,10,120,140,SE,230,4,2,4,56,RG,2,135,180,1,,,1,10,150,240,581,530,650,ND,Dc,,,,on,,off,1,1,2,"4,8",YES,KW,60D,1888,1929,,,,,Most likely Fin whale
SB,CalCOFI1411NH,11/22/2014,10:45,11/22/2014 10:45,8:00:00,11/22/2014 18:45,,,34.23217,-119.57617,RG,KW,G,7,CL,10,120,140,SE,233,4,2,4,57,KW,3,136,148,3.5,,,,,,,1,1,1,0,BA,,,,on,,off,1,2,,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,10:45,11/22/2014 10:45,8:00:00,11/22/2014 18:45,,,34.23217,-119.57617,RG,KW,G,7,CL,10,120,140,SE,233,4,2,4,57,KW,3,136,148,3.5,,,,,,,1,1,1,0,BA,,,,on,,off,1,2,,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,11:00,11/22/2014 11:00,8:00:00,11/22/2014 19:00,,,34.20550,-119.54150,RG,KW,G,7,CL,10,120,140,SE,233,4,2,4,56,RG,3,133,180,1,,,1,10,150,240,581,530,650,ND,Dc,,,,on,,off,1,1,2,"4,8",YES,KW,60D,1888,1929,,,,,
SB,CalCOFI1411NH,11/22/2014,12:56,11/22/2014 12:56,8:00:00,11/22/2014 20:56,,,34.19710,-119.47410,AS,KW,G,7,CL,15,0,0,0,215,6,2,4,62,KW,1,60,120,3,,,,,,,72,60,90,ND,UD,,,,on,,on,,2,8,,,,,,,,,,,Leaving 83/42.  Going to 83/40.6
SE,CalCOFI1411NH,11/22/2014,12:56,11/22/2014 12:56,8:00:00,11/22/2014 20:56,,,34.19710,-119.47410,AS,KW,G,7,CL,15,0,0,0,215,6,2,4,62,KW,1,60,120,3,,,,,,,72,60,90,ND,UD,,,,on,,on,,2,8,,,,,,,,,,,Leaving 83/42.  Going to 83/40.6
SB,CalCOFI1411NH,11/22/2014,13:01,11/22/2014 13:01,8:00:00,11/22/2014 21:01,,,34.20380,-119.45840,AS,KW,G,7,CL,15,0,0,0,215,6,2,4,58,KW,1,58,91,3.5,,,,,,,120,100,135,ND,Dsp,,,,on,,on,,2,,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,13:01,11/22/2014 13:01,8:00:00,11/22/2014 21:01,,,34.20380,-119.45840,AS,KW,G,7,CL,15,0,0,0,215,6,2,4,58,KW,1,58,91,3.5,,,,,,,120,100,135,ND,Dsp,,,,on,,on,,2,,,,,,,,,,,,
SH,CalCOFI1411NH,11/22/2014,15:38,11/22/2014 15:38,8:00:00,11/22/2014 23:38,,,34.17430,-119.31700,AS,KW,P,7,CL,5,220,250,SE,230,8,4,5,SH6,,,130,150,0.2,,,,,,,,,,,,,,,on,,off,1,,,,,,,,,,,,,Large container ship.  Changed ship course
SB,CalCOFI1411NH,11/22/2014,16:06,11/22/2014 16:06,8:00:00,11/23/2014 0:06,,,34.11683,-119.24300,AS,KW,F,7,CL,10,220,250,SE,120,8,4,6,59,KW,3,130,155,4,,,,,,,8,7,12,0,Lo,,,,on,,off,1,1,,,YES,KW,60D,1932,1937,,,,,
SE,CalCOFI1411NH,11/22/2014,16:06,11/22/2014 16:06,8:00:00,11/23/2014 0:06,,,34.11683,-119.24300,AS,KW,F,7,CL,10,220,250,SE,120,8,4,6,59,KW,3,130,155,4,,,,,,,8,7,12,0,Lo,,,,on,,off,1,1,,,YES,KW,60D,1932,1937,,,,,
SB,CalCOFI1411NH,11/22/2014,16:11,11/22/2014 16:11,8:00:00,11/23/2014 0:11,,,34.10850,-119.22900,AS,KW,F,7,CL,10,220,250,SE,120,8,4,6,60,AS,3,130,124,,150,,,,,,26,22,34,2,Dc,,,,on,,off,1,2,5,,YES,KW,60D,1942,1959,,,,,
SE,CalCOFI1411NH,11/22/2014,16:11,11/22/2014 16:11,8:00:00,11/23/2014 0:11,,,34.10850,-119.22900,AS,KW,F,7,CL,10,220,250,SE,120,8,4,6,60,AS,3,130,124,,150,,,,,,26,22,34,2,Dc,,,,on,,off,1,2,5,,YES,KW,60D,1942,1959,,,,,
SB,CalCOFI1411NH,11/22/2014,16:30,11/22/2014 16:30,8:00:00,11/23/2014 0:30,,,34.07817,-119.16567,AS,KW,F,7,CL,10,0,0,0,120,8,4,6,61,KW,3,130,170,2,,,,,,,75,70,90,ND,Dsp,,,,on,,off,1,2,8,,,,,,,,,,,
SE,CalCOFI1411NH,11/22/2014,16:30,11/22/2014 16:30,8:00:00,11/23/2014 0:30,,,34.07817,-119.16567,AS,KW,F,7,CL,10,0,0,0,120,8,4,6,61,KW,3,130,170,2,,,,,,,75,70,90,ND,Dsp,,,,on,,off,1,2,8,,,,,,,,,,,
