SB,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,40,KW,3,300,230,,570,,,,230,370,71,65,85,7,DC,,,,ON,,OFF,1,5,8,"1,2",YES,KW,60D,154,161,,,,,
SE,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,40,KW,3,300,230,,570,,,,230,370,71,65,85,7,DC,,,,ON,,OFF,1,5,8,"1,2",YES,KW,60D,154,161,,,,,
SB,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,41,AS,3,300,345,,400,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,34,,YES,,,,,AS,40D,62,68,
SE,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,41,AS,3,300,345,,400,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,34,,YES,,,,,AS,40D,62,68,
SB,CC1604SH,4/7/2016,9:10,4/7/2016 9:10,7:00:00,4/7/2016 16:10,33 30.40,117 49.67,33.50666667,-117.8278333,KW,AS,F,4,LR,100,0,0,0,220,4,2,1,42,AS,3,300,317,,1600,,,,,,141,130,150,ND,DSP,,,,ON,,OFF,1,1,8,,,,,,,,,,,
SE,CC1604SH,4/7/2016,9:10,4/7/2016 9:10,7:00:00,4/7/2016 16:10,33 30.40,117 49.67,33.50666667,-117.8278333,KW,AS,F,4,LR,100,0,0,0,220,4,2,1,42,AS,3,300,317,,1600,,,,,,141,130,150,ND,DSP,,,,ON,,OFF,1,1,8,,,,,,,,,,,
SB,CC1604SH,4/7/2016,9:39,4/7/2016 9:39,7:00:00,4/7/2016 16:39,33 32.75,117 54.82,33.54583333,-117.9136667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,43,AS,3,300,334,1,,,,,,,35,28,42,ND,DSP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CC1604SH,4/7/2016,9:39,4/7/2016 9:39,7:00:00,4/7/2016 16:39,33 32.75,117 54.82,33.54583333,-117.9136667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,43,AS,3,300,334,1,,,,,,,35,28,42,ND,DSP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CC1604SH,4/7/2016,9:55,4/7/2016 9:55,7:00:00,4/7/2016 16:55,33 32.59,117 57.07,33.54316667,-117.9511667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,44,KW,3,300,300,0.5,,,,,,,67,60,80,0,DC,,,,ON,,OFF,1,4,5,2,YES,,,,,AS,40D,71,91,
SE,CC1604SH,4/7/2016,9:55,4/7/2016 9:55,7:00:00,4/7/2016 16:55,33 32.59,117 57.07,33.54316667,-117.9511667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,44,KW,3,300,300,0.5,,,,,,,67,60,80,0,DC,,,,ON,,OFF,1,4,5,2,YES,,,,,AS,40D,71,91,
SB,CC1604SH,4/7/2016,9:59,4/7/2016 9:59,7:00:00,4/7/2016 16:59,33 33.84,117 57.78,33.564,-117.963,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,45,KW,3,310,300,0.3,,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CC1604SH,4/7/2016,9:59,4/7/2016 9:59,7:00:00,4/7/2016 16:59,33 33.84,117 57.78,33.564,-117.963,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,45,KW,3,310,300,0.3,,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CC1604SH,4/7/2016,12:49,4/7/2016 12:49,7:00:00,4/7/2016 19:49,33 38.55,118 12.95,33.6425,-118.2158333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,46,KW,3,10,260,1,,,,,,,170,155,190,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
SE,CC1604SH,4/7/2016,12:49,4/7/2016 12:49,7:00:00,4/7/2016 19:49,33 38.55,118 12.95,33.6425,-118.2158333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,46,KW,3,10,260,1,,,,,,,170,155,190,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
SB,CC1604SH,4/7/2016,13:11,4/7/2016 13:11,7:00:00,4/7/2016 20:11,33 39.01,118 16.73,33.65016667,-118.2788333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,47,AS,2,10,350,0.5,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,1,,,,,,,,,,,,,
SE,CC1604SH,4/7/2016,13:11,4/7/2016 13:11,7:00:00,4/7/2016 20:11,33 39.01,118 16.73,33.65016667,-118.2788333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,47,AS,2,10,350,0.5,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,1,,,,,,,,,,,,,
SB,CC1604SH,4/7/2016,13:35,4/7/2016 13:35,7:00:00,4/7/2016 20:35,33 40.41,118 20.68,33.6735,-118.3446667,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,48,KW,2,10,240,1,,,,,,,2,2,2,1,BP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CC1604SH,4/7/2016,13:35,4/7/2016 13:35,7:00:00,4/7/2016 20:35,33 40.41,118 20.68,33.6735,-118.3446667,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,48,KW,2,10,240,1,,,,,,,2,2,2,1,BP,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CC1604SH,4/7/2016,13:41,4/7/2016 13:41,7:00:00,4/7/2016 20:41,33 40.97,118 22.07,33.68283333,-118.3678333,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,49,AS,3,10,340,0.7,,,,,,,140,130,155,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
SE,CC1604SH,4/7/2016,13:41,4/7/2016 13:41,7:00:00,4/7/2016 20:41,33 40.97,118 22.07,33.68283333,-118.3678333,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,49,AS,3,10,340,0.7,,,,,,,140,130,155,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
SB,CC1604SH,4/7/2016,13:55,4/7/2016 13:55,7:00:00,4/7/2016 20:55,33 42.14,118 24.65,33.70233333,-118.4108333,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,50,AS,3,10,330,0.3,,,0.5,14,240,320,1780,1600,2200,22,DC,,,,ON,,OFF,1,2,8,"4,5",,,,,,,,,,
SE,CC1604SH,4/7/2016,14:15,4/7/2016 14:15,7:00:00,4/7/2016 21:15,33 45.96,118 28.42,33.766,-118.4736667,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,50,AS,3,10,330,0.3,,,0.5,14,240,320,1780,1600,2200,22,DC,,,,ON,,OFF,1,2,8,"4,5",,,,,,,,,,
SB,CC1604SH,4/8/2016,7:09,4/8/2016 7:09,7:00:00,4/8/2016 14:09,34 06.36,119 32.42,34.106,-119.5403333,KW,AS,P,4,LR,100,0,0,0,270,6,2,2,51,KW,3,120,90,3.5,,,,,,,63,49,72,ND,DC,,,,ON,,OFF,6,5,8,,,,,,,,,,,Begin day. Observations on bridge due to rain. No array. Going to station 86/40 from 83/40. Off transect due to altered course for naval operations.
SE,CC1604SH,4/8/2016,7:09,4/8/2016 7:09,7:00:00,4/8/2016 14:09,34 06.36,119 32.42,34.106,-119.5403333,KW,AS,P,4,LR,100,0,0,0,270,6,2,2,51,KW,3,120,90,3.5,,,,,,,63,49,72,ND,DC,,,,ON,,OFF,6,5,8,,,,,,,,,,,Begin day. Observations on bridge due to rain. No array. Going to station 86/40 from 83/40. Off transect due to altered course for naval operations.
SB,CC1604SH,4/8/2016,9:04,4/8/2016 9:04,7:00:00,4/8/2016 16:04,33 59.49,119 10.74,33.9915,-119.179,KW,AS,P,4,MI,100,0,0,0,340,5,2,2,52,AS,1,120,140,,60,,,,,,1,1,1,0,MN,,,,ON,,OFF,6,1,,,,,,,,,,,,
SE,CC1604SH,4/8/2016,9:04,4/8/2016 9:04,7:00:00,4/8/2016 16:04,33 59.49,119 10.74,33.9915,-119.179,KW,AS,P,4,MI,100,0,0,0,340,5,2,2,52,AS,1,120,140,,60,,,,,,1,1,1,0,MN,,,,ON,,OFF,6,1,,,,,,,,,,,,
SB,CC1604SH,4/8/2016,9:20,4/8/2016 9:20,7:00:00,4/8/2016 16:20,33 58.11,119 07.97,33.9685,-119.1328333,KW,AS,F,4,MI,100,0,0,0,340,5,2,2,53,KW,3,120,60,1,,,,,,,8,7,15,ND,DSP,,,,ON,,OFF,6,8,2,,,,,,,,,,,
SE,CC1604SH,4/8/2016,9:20,4/8/2016 9:20,7:00:00,4/8/2016 16:20,33 58.11,119 07.97,33.9685,-119.1328333,KW,AS,F,4,MI,100,0,0,0,340,5,2,2,53,KW,3,120,60,1,,,,,,,8,7,15,ND,DSP,,,,ON,,OFF,6,8,2,,,,,,,,,,,
SB,CC1604SH,4/8/2016,9:29,4/8/2016 9:29,7:00:00,4/8/2016 16:29,33 56.83,119 06.98,33.94716667,-119.1163333,KW,AS,F,5,MI,100,0,0,0,340,4,2,2,54,KW,3,120,90,0.7,,,,,,,23,20,35,ND,UD,,,,ON,,OFF,6,4,8,,,,,,,,,,,
SE,CC1604SH,4/8/2016,9:29,4/8/2016 9:29,7:00:00,4/8/2016 16:29,33 56.83,119 06.98,33.94716667,-119.1163333,KW,AS,F,5,MI,100,0,0,0,340,4,2,2,54,KW,3,120,90,0.7,,,,,,,23,20,35,ND,UD,,,,ON,,OFF,6,4,8,,,,,,,,,,,
SB,CC1604SH,4/8/2016,9:54,4/8/2016 9:54,7:00:00,4/8/2016 16:54,33 52.90,119 05.00,33.88166667,-119.0833333,KW,AS,F,6,MI,100,0,0,0,340,4,2,2,55,KW,3,160,160,1,,,,,,,45,40,60,0,DC,,,,ON,,OFF,6,4,8,2,5,,,,,,,,,
SE,CC1604SH,4/8/2016,9:54,4/8/2016 9:54,7:00:00,4/8/2016 16:54,33 52.90,119 05.00,33.88166667,-119.0833333,KW,AS,F,6,MI,100,0,0,0,340,4,2,2,55,KW,3,160,160,1,,,,,,,45,40,60,0,DC,,,,ON,,OFF,6,4,8,2,5,,,,,,,,,
SB,CC1604SH,4/8/2016,10:39,4/8/2016 10:39,7:00:00,4/8/2016 17:39,33 45.80,119 01.56,33.76333333,-119.026,KW,AS,P,5,MI,100,0,0,0,340,4,2,2,56,KW,3,100,160,0.2,,,0.2,14,70,200,3400,3200,3700,13,DC,,,,ON,,OFF,6,4,8,"1,2,5",,,,,,,,,,
SE,CC1604SH,4/8/2016,11:20,4/8/2016 11:20,7:00:00,4/8/2016 18:20,33 39.39,118 58.38,33.6565,-118.973,KW,AS,P,5,MI,100,0,0,0,340,4,2,2,56,KW,3,160,160,0.2,,,0.2,14,70,200,3400,3200,3700,13,DC,,,,ON,,OFF,6,4,8,"1,2,5",,,,,,,,,,
SB,CC1604SH,4/8/2016,14:50,4/8/2016 14:50,7:00:00,4/8/2016 21:50,33 35.99,119 08.78,33.59983333,-119.1463333,KW,AS,G,6,OV,101,0,0,0,225,6,2,1,57,KW,3,231,207,1.5,,,,,,,1,1,1,0,ER,,,,ON,,ON,,7,,,YES,AS,40D,102,108,KW,60D,163,173,Rolling in kelp
SE,CC1604SH,4/8/2016,14:50,4/8/2016 14:50,7:00:00,4/8/2016 21:50,33 35.99,119 08.78,33.59983333,-119.1463333,KW,AS,G,6,OV,101,0,0,0,225,6,2,1,57,KW,3,231,207,1.5,,,,,,,1,1,1,0,ER,,,,ON,,ON,,7,,,YES,AS,40D,102,108,KW,60D,163,173,Rolling in kelp
SB,CC1604SH,4/8/2016,15:20,4/8/2016 15:20,7:00:00,4/8/2016 22:20,33 32.19,119 13.79,33.5365,-119.2298333,KW,AS,G,6,PC,65,0,0,0,225,6,1,1,58,AS,1,231,210,,420,,,,,,1,1,2,0,USC,,,,ON,,ON,,,0,,,,,,,,,,,
SE,CC1604SH,4/8/2016,15:20,4/8/2016 15:20,7:00:00,4/8/2016 22:20,33 32.19,119 13.79,33.5365,-119.2298333,KW,AS,G,6,PC,65,0,0,0,225,6,1,1,58,AS,1,231,210,,420,,,,,,1,1,2,0,USC,,,,ON,,ON,,,0,,,,,,,,,,,
SB,CC1604SH,4/8/2016,15:20,4/8/2016 15:20,7:00:00,4/8/2016 22:20,33 32.19,119 13.79,33.5365,-119.2298333,KW,AS,G,6,PC,65,0,0,0,225,6,1,1,59,AS,3,231,263,2.2,,,,,,,14,12,18,ND,DC,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1604SH,4/8/2016,15:20,4/8/2016 15:20,7:00:00,4/8/2016 22:20,33 32.19,119 13.79,33.5365,-119.2298333,KW,AS,G,6,PC,65,0,0,0,225,6,1,1,59,AS,3,231,263,2.2,,,,,,,14,12,18,ND,DC,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1604SH,4/8/2016,15:41,4/8/2016 15:41,7:00:00,4/8/2016 22:41,33 30.20,119 17.33,33.50333333,-119.2888333,KW,AS,G,6,PC,70,0,0,0,225,6,1,1,60,KW,3,231,200,1,,,,,,,1,1,1,0,MN,,,,ON,,ON,,34,,,,,,,,,,,,
SE,CC1604SH,4/8/2016,15:41,4/8/2016 15:41,7:00:00,4/8/2016 22:41,33 30.20,119 17.33,33.50333333,-119.2888333,KW,AS,G,6,PC,70,0,0,0,225,6,1,1,60,KW,3,231,200,1,,,,,,,1,1,1,0,MN,,,,ON,,ON,,34,,,,,,,,,,,,
SB,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,61,AS,3,240,250,0.8,,,,,,,35,28,40,ND,LO,,,,ON,,ON,,4,8,,YES,AS,40D,116,132,KW,60D,245,278,
SE,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,61,AS,3,240,250,0.8,,,,,,,35,28,40,ND,LO,,,,ON,,ON,,4,8,,YES,AS,40D,116,132,KW,60D,245,278,
SB,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,65,AS,3,240,250,0.8,,,,,,,7,7,13,0,GG,,,,ON,,ON,,2,8,,YES,AS,40D,116,132,KW,60D,245,278,
SE,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,65,AS,3,240,250,0.8,,,,,,,7,7,13,0,GG,,,,ON,,ON,,2,8,,YES,AS,40D,116,132,KW,60D,245,278,
SB,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,66,AS,3,240,250,0.8,,,,,,,26,22,30,ND,UD,,,,ON,,ON,,1,8,,YES,AS,40D,116,132,KW,60D,245,278,
SE,CC1604SH,4/8/2016,18:07,4/8/2016 18:07,7:00:00,4/9/2016 1:07,33 28.78,119 19.87,33.47966667,-119.3311667,KW,AS,G,6,PC,100,280,320,SE,200,4,1,1,66,AS,3,240,250,0.8,,,,,,,26,22,30,ND,UD,,,,ON,,ON,,1,8,,YES,AS,40D,116,132,KW,60D,245,278,
SH,CC1604SH,4/8/2016,18:28,4/8/2016 18:28,7:00:00,4/9/2016 1:28,33 26.54,119 23.55,33.44233333,-119.3925,KW,AS,G,6,PC,40,260,320,SE,200,4,1,1,SH2,,,240,295,0.3,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,One large tanker
SB,CC1604SH,4/8/2016,18:37,4/8/2016 18:37,7:00:00,4/9/2016 1:37,33 25.66,119 25.43,33.42766667,-119.4238333,KW,AS,G,6,PC,30,260,320,SE,200,4,1,1,62,KW,3,240,240,0.2,,,,,,,37,35,50,4,GG,,,,ON,,ON,,1,4,"2,8",YES,,,,,KW,60D,281,368,
SE,CC1604SH,4/8/2016,18:37,4/8/2016 18:37,7:00:00,4/9/2016 1:37,33 25.66,119 25.43,33.42766667,-119.4238333,KW,AS,G,6,PC,30,260,320,SE,200,4,1,1,62,KW,3,240,240,0.2,,,,,,,37,35,50,4,GG,,,,ON,,ON,,1,4,"2,8",YES,,,,,KW,60D,281,368,
SB,CC1604SH,4/8/2016,19:02,4/8/2016 19:02,7:00:00,4/9/2016 2:02,33 23.06,119 31.12,33.38433333,-119.5186667,KW,AS,F,6,PC,40,0,0,0,201,4,1,1,63,AS,3,240,210,,600,,,,,,7,7,10,1,TT,,,,ON,,ON,,5,8,"1,2",YES,AS,40D,,,KW,60D,381,458,
SE,CC1604SH,4/8/2016,19:02,4/8/2016 19:02,7:00:00,4/9/2016 2:02,33 23.06,119 31.12,33.38433333,-119.5186667,KW,AS,F,6,PC,40,0,0,0,201,4,1,1,63,AS,3,240,210,,600,,,,,,7,7,10,1,TT,,,,ON,,ON,,5,8,"1,2",YES,AS,40D,,,KW,60D,381,458,
SB,CC1604SH,4/9/2016,7:15,4/9/2016 7:15,7:00:00,4/9/2016 14:15,32 50.60,120 37.58,32.84333333,-120.6263333,KW,AS,G,7,CL,10,0,0,0,130,9,2,2,64,AS,1,250,275,2.2,,,,,,,35,30,40,ND,LO,,,,ON,,ON,,8,2,,,,,,,,,,,Begin day going to 87/70. Array deployed. 
SE,CC1604SH,4/9/2016,7:15,4/9/2016 7:15,7:00:00,4/9/2016 14:15,32 50.60,120 37.58,32.84333333,-120.6263333,KW,AS,G,7,CL,10,0,0,0,130,9,2,2,64,AS,1,250,275,2.2,,,,,,,35,30,40,ND,LO,,,,ON,,ON,,8,2,,,,,,,,,,,Begin day going to 87/70. Array deployed. 
SB,CC1604SH,4/9/2016,12:59,4/9/2016 12:59,7:00:00,4/9/2016 19:59,32 34.82,121 11.40 ,32.58033333,-121.0233333,KW,AS,F,7,OV,95,0,0,0,105,12,4,4,67,KW,1,240,200,0.7,,,,,,,15,12,30,ND,UD,,,,ON,,ON,,2,8,,,,,,,,,,,Array deployed. Leaving 87/70 going to 87/80
SE,CC1604SH,4/9/2016,12:59,4/9/2016 12:59,7:00:00,4/9/2016 19:59,32 34.82,121 11.40 ,32.58033333,-121.0233333,KW,AS,F,7,OV,95,0,0,0,105,12,4,4,67,KW,1,240,200,0.7,,,,,,,15,12,30,ND,UD,,,,ON,,ON,,2,8,,,,,,,,,,,Array deployed. Leaving 87/70 going to 87/80
SH,CC1604SH,4/9/2016,15:39,4/9/2016 15:39,7:00:00,4/9/2016 22:39,32 21.22,121 38.26,32.35366667,-121.6376667,KW,AS,P,7,LR,100,0,0,0,200,12,4,4,SH3,,,240,200,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Navy ship
SB,CC1604SH,4/10/2016,7:46,4/10/2016 7:46,7:00:00,4/10/2016 14:46,31 26.18,123 30.62,31.43633333,-123.5103333,KW,AS,F,7,CL,20,0,0,0,280,8,3,4,68,KW,1,240,190,2,,,,,,,27,25,30,0,DD,,,,ON,,ON,,8,5,2,YES,KW,60D,461,485,,,,,Begin day with array deployed in transit to station 87/110
SE,CC1604SH,4/10/2016,7:46,4/10/2016 7:46,7:00:00,4/10/2016 14:46,31 26.18,123 30.62,31.43633333,-123.5103333,KW,AS,F,7,CL,20,0,0,0,280,8,3,4,68,KW,1,240,190,2,,,,,,,27,25,30,0,DD,,,,ON,,ON,,8,5,2,YES,KW,60D,461,485,,,,,Begin day with array deployed in transit to station 87/110
SB,CC1604SH,4/10/2016,11:57,4/10/2016 11:57,7:00:00,4/10/2016 18:57,31 25.93,123 49.55,31.43216667,-123.8258333,KW,AS,G,7,CL,20,0,0,0,310,7,2,4,69,KW,1,330,280,1.6,,,,,,,47,45,58,O,DD,,,,ON,,OFF,2,5,2,8,YES,KW,60D,477,543,,,,,
SE,CC1604SH,4/10/2016,11:57,4/10/2016 11:57,7:00:00,4/10/2016 18:57,31 25.93,123 49.55,31.43216667,-123.8258333,KW,AS,G,7,CL,20,0,0,0,310,7,2,4,69,KW,1,330,280,1.6,,,,,,,47,45,58,O,DD,,,,ON,,OFF,2,5,2,8,YES,KW,60D,477,543,,,,,
SB,CC1604SH,4/10/2016,12:19,4/10/2016 12:19,7:00:00,4/10/2016 19:19,31 29.18,123 51.66,31.48633333,-123.861,KW,AS,G,7,CL,15,0,0,0,320,7,2,4,70,AS,1,330,330,0.7,,,,,,,80,65,100,1,DD,SC,95,5,ON,,OFF,2,5,2,8,YES,KW,60D,547,576,AS,40D,226,263,Frames at 550 might be Striped dolphins! 
SE,CC1604SH,4/10/2016,12:19,4/10/2016 12:19,7:00:00,4/10/2016 19:19,31 29.18,123 51.66,31.48633333,-123.861,KW,AS,G,7,CL,15,0,0,0,320,7,2,4,70,AS,1,330,330,0.7,,,,,,,80,65,100,1,DD,SC,95,5,ON,,OFF,2,5,2,8,YES,KW,60D,547,576,AS,40D,226,263,Frames at 550 might be Striped dolphins! 
SB,CC1604SH,4/10/2016,14:56,4/10/2016 14:56,7:00:00,4/10/2016 21:56,31 51.40,124 07.90,31.85666667,-124.1316667,KW,AS,G,7,PC,70,0,0,0,290,8,3,4,71,KW,1,320,280,3,,,,,,,12,9,15,0,DC,,,,ON,,OFF,2,8,5,2,YES,,,,,AS,40D,265,274,
SE,CC1604SH,4/10/2016,14:56,4/10/2016 14:56,7:00:00,4/10/2016 21:56,31 51.40,124 07.90,31.85666667,-124.1316667,KW,AS,G,7,PC,70,0,0,0,290,8,3,4,71,KW,1,320,280,3,,,,,,,12,9,15,0,DC,,,,ON,,OFF,2,8,5,2,YES,,,,,AS,40D,265,274,
SB,CC1604SH,4/10/2016,17:30,4/10/2016 17:30,7:00:00,4/11/2016 0:30,31 55.11,124 08.75,31.9185,-124.1458333,KW,AS,G,7,OV,95,0,0,0,290,6,3,4,72,AS,1,60,260,,500,,,,,,1,1,1,0,MN,,,,ON,,ON,,1,,,,,,,,,,,,Leaving station 83/110 going to 83/100. One large tanker. 
SE,CC1604SH,4/10/2016,17:30,4/10/2016 17:30,7:00:00,4/11/2016 0:30,31 55.11,124 08.75,31.9185,-124.1458333,KW,AS,G,7,OV,95,0,0,0,290,6,3,4,72,AS,1,60,260,,500,,,,,,1,1,1,0,MN,,,,ON,,ON,,1,,,,,,,,,,,,Leaving station 83/110 going to 83/100. One large tanker. 
SH,CC1604SH,4/10/2016,17:30,4/10/2016 17:30,7:00:00,4/11/2016 0:30,31 55.11,124 08.75,31.9185,-124.1458333,KW,AS,G,7,OV,95,0,0,0,290,6,3,4,SH3,AS,1,60,60,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving station 83/110 going to 83/100. One large tanker. 
SB,CC1604SH,4/10/2016,18:09,4/10/2016 18:09,7:00:00,4/11/2016 1:09,31 58.42,124 02.38,31.97366667,-124.0396667,KW,AS,G,7,OV,95,0,0,0,290,6,3,4,73,AS,1,60,78,2.4,,,,,,,36,26,48,ND,DC,,,,ON,,ON,,2,8,5,YES,,,,,AS,40D,276,285,
SE,CC1604SH,4/10/2016,18:09,4/10/2016 18:09,7:00:00,4/11/2016 1:09,31 58.42,124 02.38,31.97366667,-124.0396667,KW,AS,G,7,OV,95,0,0,0,290,6,3,4,73,AS,1,60,78,2.4,,,,,,,36,26,48,ND,DC,,,,ON,,ON,,2,8,5,YES,,,,,AS,40D,276,285,
SB,CC1604SH,4/10/2016,19:12,4/10/2016 19:12,7:00:00,4/11/2016 2:12,32 04.04,123 51.54,32.06733333,-123.859,KW,AS,G,7,OV,90,0,0,0,290,6,3,4,74,AS,3,60,85,1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1604SH,4/10/2016,19:12,4/10/2016 19:12,7:00:00,4/11/2016 2:12,32 04.04,123 51.54,32.06733333,-123.859,KW,AS,G,7,OV,90,0,0,0,290,6,3,4,74,AS,3,60,85,1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1604SH,4/11/2016,12:23,4/11/2016 12:23,7:00:00,4/11/2016 19:23,33 00.80,121 54.84,33.01333333,-121.914,KW,AS,G,6,OV,80,0,0,0,330,12,3,4,75,KW,1,60,5,2.1,,,,,,,17,16,23,0,DD,,,,ON,,ON,,5,8,2,YES,KW,60D,577,605,,,,,
SE,CC1604SH,4/11/2016,12:23,4/11/2016 12:23,7:00:00,4/11/2016 19:23,33 00.80,121 54.84,33.01333333,-121.914,KW,AS,G,6,OV,80,0,0,0,330,12,3,4,75,KW,1,60,5,2.1,,,,,,,17,16,23,0,DD,,,,ON,,ON,,5,8,2,YES,KW,60D,577,605,,,,,
SB,CC1604SH,4/11/2016,13:08,4/11/2016 13:08,7:00:00,4/11/2016 20:08,33 04.88,121 46.86,33.08133333,-121.781,KW,AS,F,6,CL,20,0,0,0,330,14,4,4,76,AS,1,60,20,1,,,,,,,60,55,80,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
SE,CC1604SH,4/11/2016,13:08,4/11/2016 13:08,7:00:00,4/11/2016 20:08,33 04.88,121 46.86,33.08133333,-121.781,KW,AS,F,6,CL,20,0,0,0,330,14,4,4,76,AS,1,60,20,1,,,,,,,60,55,80,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
SB,CC1604SH,4/11/2016,19:12,4/11/2016 19:12,7:00:00,4/12/2016 2:12,33 23.55,121 08.42,33.3925,-121.1403333,KW,AS,F,6,CL,10,0,0,0,330,12,4,4,77,KW,1,60,15,,200,,,,,,7,6,12,O,DSP,,,,ON,,ON,,5,2,,,,,,,,,,,Leaving 83/70 going to 83/60. Array deployed.
SE,CC1604SH,4/11/2016,19:12,4/11/2016 19:12,7:00:00,4/12/2016 2:12,33 23.55,121 08.42,33.3925,-121.1403333,KW,AS,F,6,CL,10,0,0,0,330,12,4,4,77,KW,1,60,15,,200,,,,,,7,6,12,O,DSP,,,,ON,,ON,,5,2,,,,,,,,,,,Leaving 83/70 going to 83/60. Array deployed.
SB,CC1604SH,4/12/2016,8:04,4/12/2016 8:04,7:00:00,4/12/2016 15:04,33 51.94,120 02.96,33.86566667,-120.0493333,KW,AS,P,6,HZ,15,60,130,SE,330,14,4,4,78,AS,2,60,138,0.8,,,,,,,1,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CC1604SH,4/12/2016,8:04,4/12/2016 8:04,7:00:00,4/12/2016 15:04,33 51.94,120 02.96,33.86566667,-120.0493333,KW,AS,P,6,HZ,15,60,130,SE,330,14,4,4,78,AS,2,60,138,0.8,,,,,,,1,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CC1604SH,4/12/2016,9:50,4/12/2016 9:50,7:00:00,4/12/2016 16:50,34 02.19,119 58.13,34.0365,-119.9688333,KW,AS,P,7,CL,10,0,0,0,320,19,4,3,79,AS,2,350,345,2,,,,,,,3,3,4,ND,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
