SE,CalCOFI1202NH,2/3/2012,10:21,2/3/2012 10:21,8:00:00,2/3/2012 18:21,,,33.89000,-118.49000,KW,MB,G,7,HZ,18,0,0,0,160,3,2,2,41,KW,3,301,222,,380,,,,,,1,1,1,0,Bp,,,,off,1,on,,1,,,yes,KW,,712,730,MB,,8245,8253,
SB,CalCOFI1202NH,2/3/2012,11:17,2/3/2012 11:17,8:00:00,2/3/2012 19:17,,,33.93600,-118.65283,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,42,KW,2,290,200,0.2,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,"most likely Bm due to ~35ft tall blow, large animal"
SE,CalCOFI1202NH,2/3/2012,11:17,2/3/2012 11:17,8:00:00,2/3/2012 19:17,,,33.93600,-118.65283,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,42,KW,2,290,200,0.2,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,"most likely Bm due to ~35ft tall blow, large animal"
SB,CalCOFI1202NH,2/3/2012,11:20,2/3/2012 11:20,8:00:00,2/3/2012 19:20,,,33.93850,-118.66117,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,43,KW,3,290,196,0.1,,,,,,,1,1,1,0,ULW,,,,on,,on,,0,,,,,,,,,,,,
SE,CalCOFI1202NH,2/3/2012,11:20,2/3/2012 11:20,8:00:00,2/3/2012 19:20,,,33.93850,-118.66117,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,43,KW,3,290,196,0.1,,,,,,,1,1,1,0,ULW,,,,on,,on,,0,,,,,,,,,,,,
SB,CalCOFI1202NH,2/3/2012,11:39,2/3/2012 11:39,8:00:00,2/3/2012 19:39,,,33.95000,-118.72167,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,44,KW,1,290,5,1.1,,,,,,,56,42,68,nd,Dsp,,,,on,,on,,2,,,,,,,,,,,,
SE,CalCOFI1202NH,2/3/2012,11:39,2/3/2012 11:39,8:00:00,2/3/2012 19:39,,,33.95000,-118.72167,KW,MB,G,7,HZ,10,0,0,0,170,6,2,2,44,KW,1,290,5,1.1,,,,,,,56,42,68,nd,Dsp,,,,on,,on,,2,,,,,,,,,,,,
SB,CalCOFI1202NH,2/3/2012,11:50,2/3/2012 11:50,8:00:00,2/3/2012 19:50,,,33.97133,-118.75733,KW,MB,G,7,CL,5,0,0,0,170,6,2,1,45,MB,3,290,305,,1609.34,,,,,,6,4,8,nd,Tt,,,,on,,on,,1,,,yes,,,,,MB,,8254,8255,
SE,CalCOFI1202NH,2/3/2012,11:50,2/3/2012 11:50,8:00:00,2/3/2012 19:50,,,33.97133,-118.75733,KW,MB,G,7,CL,5,0,0,0,170,6,2,1,45,MB,3,290,305,,1609.34,,,,,,6,4,8,nd,Tt,,,,on,,on,,1,,,yes,,,,,MB,,8254,8255,
SB,CalCOFI1202NH,2/3/2012,13:02,2/3/2012 13:02,8:00:00,2/3/2012 21:02,,,33.99900,-118.82583,KW,MB,G,7,CL,10,176,208,SE,150,11,2,1,46,MB,1,132,166,0.8,,,,,,,40,32,49,nd,UD,,,,on,,on,,1,2,,,,,,,,,,,likely D. sp
SE,CalCOFI1202NH,2/3/2012,13:02,2/3/2012 13:02,8:00:00,2/3/2012 21:02,,,33.99900,-118.82583,KW,MB,G,7,CL,10,176,208,SE,150,11,2,1,46,MB,1,132,166,0.8,,,,,,,40,32,49,nd,UD,,,,on,,on,,1,2,,,,,,,,,,,likely D. sp
SH,CalCOFI1202NH,2/3/2012,13:33,2/3/2012 13:33,8:00:00,2/3/2012 21:33,,,33.93367,-118.83300,KW,MB,G,7,CL,0,176,208,SE,154,7,2,1,SH5,,,132,195,0,,,,,,,1,1,1,0,,,,,on,,on,,,,,,,,,,,,,,"large ship, tanker?"
SB,CalCOFI1202NH,2/3/2012,14:13,2/3/2012 14:13,8:00:00,2/3/2012 22:13,,,33.85317,-118.66200,KW,MB,G,7,CL,5,114,120,M,150,4,1,1,47,KW,3,130,65,2,,,,,,,4,3,4,0,Bp,,,,on,,on,,1,4,,yes,KW,,792,799,,,,,"same area as earlier in the day, same whales?"
SE,CalCOFI1202NH,2/3/2012,14:13,2/3/2012 14:13,8:00:00,2/3/2012 22:13,,,33.85317,-118.66200,KW,MB,G,7,CL,5,114,120,M,150,4,1,1,47,KW,3,130,65,2,,,,,,,4,3,4,0,Bp,,,,on,,on,,1,4,,yes,KW,,792,799,,,,,"same area as earlier in the day, same whales?"
SB,CalCOFI1202NH,2/3/2012,14:27,2/3/2012 14:27,8:00:00,2/3/2012 22:27,,,33.82583,-118.62883,KW,MB,G,7,CL,8,124,120,M,150,4,1,1,48,MB,3,130,130,,800,,,,,,1,1,1,0,Bm,,,,on,,on,,1,4,,yes,KW,,827,979,MB,,8279,8365,"strange extended surface swim, prolonged drift with head and dorsal fin up.  Then saw him 5 more times with 4-5 minute dive in between surfacings."
SB,CalCOFI1202NH,2/3/2012,14:49,2/3/2012 14:49,8:00:00,2/3/2012 22:49,,,33.82333,-118.62833,KW,MB,G,7,CL,8,124,120,SE,150,4,1,1,49,KW,3,230,280,0.8,,,,,,,1,1,1,0,Bp,,,,off,1,on,,1,,,,KW,,980,982,,,,,fin whale was heading toward and in the same direction as blue whale
SE,CalCOFI1202NH,2/3/2012,14:57,2/3/2012 14:57,8:00:00,2/3/2012 22:57,,,33.82283,-118.62883,KW,MB,G,7,CL,8,124,120,SE,150,4,1,1,48,MB,3,220,265,0.4,,,,,,,1,1,1,0,Bm,,,,off,1,on,,1,4,,yes,KW,,827,979,MB,,8279,8365,"strange extended surface swim, prolonged drift with head and dorsal fin up.  Then saw him 5 more times with 4-5 minute dive in between surfacings."
SE,CalCOFI1202NH,2/3/2012,14:57,2/3/2012 14:57,8:00:00,2/3/2012 22:57,,,33.82283,-118.62883,KW,MB,G,7,CL,8,124,120,SE,150,4,1,1,49,MB,3,220,273,0.5,,,,,,,1,1,1,0,Bp,,,,off,1,on,,1,,,yes,KW,,980,983,,,,,fin whale was heading toward and in the same direction as blue whale
