SE,CalCOFI1301SH,1/17/2013,10:08,1/17/2013 10:08,8:00:00,1/17/2013 18:08,,,33.54941,-117.92098,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,40,KW,1,300,240,0.4,,,,,225,264,230,180,251,ND,Dsp,,,,ON,,OFF,1,2,8,4,N,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,10:26,1/17/2013 10:26,8:00:00,1/17/2013 18:26,,,33.57245,-117.97638,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,41,KW,1,300,273,0.5,,,0.5,3,262,345,228,197,253,3,Dsp,,,,ON,,OFF,1,2,8,"4, 5",N,LR,20D,196,204,,,,,SMALL GROUPS SPREAD OUT.
SE,CalCOFI1301SH,1/17/2013,10:41,1/17/2013 10:41,8:00:00,1/17/2013 18:41,,,33.59266,-118.02052,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,41,KW,1,300,273,0.5,,,0.5,3,262,345,228,197,253,3,Dsp,,,,ON,,OFF,1,2,8,"4, 5",N,LR,20D,196,204,,,,,SMALL GROUPS SPREAD OUT.
SB,CalCOFI1301SH,1/17/2013,10:50,1/17/2013 10:50,8:00:00,1/17/2013 18:50,,,33.60650,-118.04983,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,42,KW,1,300,233,8,,,,,,,111,85,124,ND,Dsp,,,,ON,,OFF,1,1,8,,N,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,10:50,1/17/2013 10:50,8:00:00,1/17/2013 18:50,,,33.60650,-118.04983,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,42,KW,1,300,233,8,,,,,,,111,85,124,ND,Dsp,,,,ON,,OFF,1,1,8,,N,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,10:57,1/17/2013 10:57,8:00:00,1/17/2013 18:57,,,33.61500,-118.06817,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,43,LR,3,300,316,1.3,,,,,300,325,220,193,240,ND,Dsp,,,,ON,,OFF,1,1,,,Y,KW,40D,1236,1269,LR,20D,205,216,*205
SE,CalCOFI1301SH,1/17/2013,10:57,1/17/2013 10:57,8:00:00,1/17/2013 18:57,,,33.61500,-118.06817,KW,LR,E,6,HZ,6,0,0,,3,2,1,1,43,LR,3,300,316,1.3,,,,,300,325,220,193,240,ND,Dsp,,,,ON,,OFF,1,1,,,Y,KW,40D,1236,1269,LR,20D,205,216,*205
SB,CalCOFI1301SH,1/17/2013,12:24,1/17/2013 12:24,8:00:00,1/17/2013 20:24,,,33.64800,-118.16833,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,44,KW,1,252,218,0.5,,,,,140,310,80,72,100,ND,Dsp,,,,ON,,OFF,1,1,2,8,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,12:24,1/17/2013 12:24,8:00:00,1/17/2013 20:24,,,33.64800,-118.16833,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,44,KW,1,252,218,0.5,,,,,140,310,80,72,100,ND,Dsp,,,,ON,,OFF,1,1,2,8,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,12:33,1/17/2013 12:33,8:00:00,1/17/2013 20:33,,,33.64300,-118.20083,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,45,LR,1,252,304,2.7,,,,,,,6,5,7,0,Lo,,,,ON,,OFF,1,1,,,Y,KW,40D,1271,1281,LR,20D,218,220,
SE,CalCOFI1301SH,1/17/2013,12:33,1/17/2013 12:33,8:00:00,1/17/2013 20:33,,,33.64300,-118.20083,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,45,LR,1,252,304,2.7,,,,,,,6,5,7,0,Lo,,,,ON,,OFF,1,1,,,Y,KW,40D,1271,1281,LR,20D,218,220,
SB,CalCOFI1301SH,1/17/2013,12:46,1/17/2013 12:46,8:00:00,1/17/2013 20:46,,,33.64483,-118.24533,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,46,KW,2,263,250,4.7,,,,,140,270,90,71,115,ND,Dsp,,,,ON,,OFF,1,1,5,,Y,KW,40D,1284,1371,LR,20D,222,231,LONG LINE BUT TIGHTLY SPACED.
SE,CalCOFI1301SH,1/17/2013,12:46,1/17/2013 12:46,8:00:00,1/17/2013 20:46,,,33.64483,-118.24533,KW,LR,G,5,HZ,18,0,0,,280,4,1,2,46,KW,2,263,250,4.7,,,,,140,270,90,71,115,ND,Dsp,,,,ON,,OFF,1,1,5,,Y,KW,40D,1284,1371,LR,20D,222,231,LONG LINE BUT TIGHTLY SPACED.
SB,CalCOFI1301SH,1/17/2013,13:29,1/17/2013 13:29,8:00:00,1/17/2013 21:29,,,33.69200,-118.38050,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,47,LR,1,260,315,0.2,,,,,315,330,550,400,650,ND,Dsp,,,,ON,,OFF,1,1,2,,N,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,13:29,1/17/2013 13:29,8:00:00,1/17/2013 21:29,,,33.69200,-118.38050,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,47,LR,1,260,315,0.2,,,,,315,330,550,400,650,ND,Dsp,,,,ON,,OFF,1,1,2,,N,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,13:29,1/17/2013 13:29,8:00:00,1/17/2013 21:29,,,33.69200,-118.38050,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,48,LR,2,260,320,0.2,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,Y,KW,40D,1374,1447,LR,20D,233,248,
SE,CalCOFI1301SH,1/17/2013,13:29,1/17/2013 13:29,8:00:00,1/17/2013 21:29,,,33.69200,-118.38050,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,48,LR,2,260,320,0.2,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,Y,KW,40D,1374,1447,LR,20D,233,248,
SB,CalCOFI1301SH,1/17/2013,13:35,1/17/2013 13:35,8:00:00,1/17/2013 21:35,,,33.70050,-118.39683,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,49,KW,3,261,300,1.8,,,,,,,2,2,3,0,Bp,,,,ON,,OFF,1,1,4,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,13:35,1/17/2013 13:35,8:00:00,1/17/2013 21:35,,,33.70050,-118.39683,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,49,KW,3,261,300,1.8,,,,,,,2,2,3,0,Bp,,,,ON,,OFF,1,1,4,,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,13:46,1/17/2013 13:46,8:00:00,1/17/2013 21:46,,,33.71567,-118.42717,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,50,KW,3,301,300,0.4,,,,,,,2,1,2,0,Bp,,,,ON,,OFF,1,1,4,,N,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,13:46,1/17/2013 13:46,8:00:00,1/17/2013 21:46,,,33.71567,-118.42717,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,50,KW,3,301,300,0.4,,,,,,,2,1,2,0,Bp,,,,ON,,OFF,1,1,4,,N,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,13:48,1/17/2013 13:48,8:00:00,1/17/2013 21:48,,,33.72083,-118.43617,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,51,LR,3,300,30,,330,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,13:48,1/17/2013 13:48,8:00:00,1/17/2013 21:48,,,33.72083,-118.43617,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,51,LR,3,300,30,,330,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,13:51,1/17/2013 13:51,8:00:00,1/17/2013 21:51,,,33.72600,-118.44617,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,52,LR,3,300,312,0.4,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,13:51,1/17/2013 13:51,8:00:00,1/17/2013 21:51,,,33.72600,-118.44617,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,52,LR,3,300,312,0.4,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,14:03,1/17/2013 14:03,8:00:00,1/17/2013 22:03,,,33.75733,-118.46933,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,53,KW,3,333,302,0.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,14:03,1/17/2013 14:03,8:00:00,1/17/2013 22:03,,,33.75733,-118.46933,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,53,KW,3,333,302,0.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,14:14,1/17/2013 14:14,8:00:00,1/17/2013 22:14,,,33.78500,-118.48650,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,54,KW,3,20,270,0.5,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,POSITION CHANGE. 
SE,CalCOFI1301SH,1/17/2013,14:14,1/17/2013 14:14,8:00:00,1/17/2013 22:14,,,33.78500,-118.48650,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,54,KW,3,20,270,0.5,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,POSITION CHANGE. 
SB,CalCOFI1301SH,1/17/2013,14:18,1/17/2013 14:18,8:00:00,1/17/2013 22:18,,,33.79417,-118.48317,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,55,KW,3,20,350,0.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,14:18,1/17/2013 14:18,8:00:00,1/17/2013 22:18,,,33.79417,-118.48317,KW,LR,G,6,HZ,15,0,0,,280,4,1,2,55,KW,3,20,350,0.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/17/2013,14:26,1/17/2013 14:26,8:00:00,1/17/2013 22:26,,,33.81667,-118.47300,KW,LR,G,6,HZ,15,0,0,,280,3,1,2,56,KW,3,20,10,,110,,,,,,3,3,5,0,Dsp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/17/2013,14:26,1/17/2013 14:26,8:00:00,1/17/2013 22:26,,,33.81667,-118.47300,KW,LR,G,6,HZ,15,0,0,,280,3,1,2,56,KW,3,20,10,,110,,,,,,3,3,5,0,Dsp,,,,ON,,OFF,1,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/18/2013,10:11,1/18/2013 10:11,8:00:00,1/18/2013 18:11,,,33.19700,-119.91433,KW,LR,E,7,HZ,6,140,165,M,270,3,1,2,57,KW,3,240,246,0.3,,,,,,,5,4,5,ND,Oo,,,,ON,,ON,,,,,,KW,40D,1480,1549,LR,20D,249,268,"2 LARGE MALES, 3 FEMALE-TYPES. "
SE,CalCOFI1301SH,1/18/2013,10:32,1/18/2013 10:32,8:00:00,1/18/2013 18:32,,,33.16567,-119.98583,KW,LR,E,7,HZ,6,140,165,M,270,3,1,2,57,KW,3,240,122,1,,,,,,,5,4,5,ND,Oo,,,,ON,,ON,,,,,,KW,40D,1480,1549,LR,20D,249,268,"2 LARGE MALES, 3 FEMALE-TYPES. "
SB,CalCOFI1301SH,1/18/2013,15:36,1/18/2013 15:36,8:00:00,1/18/2013 23:36,,,33.05267,-120.20033,KW,LR,E,6,CL,27,100,250,M,280,2,1,2,58,KW,3,232,210,3,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SE,CalCOFI1301SH,1/18/2013,15:36,1/18/2013 15:36,8:00:00,1/18/2013 23:36,,,33.05267,-120.20033,KW,LR,E,6,CL,27,100,250,M,280,2,1,2,58,KW,3,232,210,3,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SB,CalCOFI1301SH,1/18/2013,15:49,1/18/2013 15:49,8:00:00,1/18/2013 23:49,,,33.03517,-120.23983,KW,LR,E,6,CL,27,110,270,M,280,2,1,2,59,KW,1,232,218,0.6,,,,,,,7,6,10,ND,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,"MEDIUM-SIZED ODONTOCETES. LARGE, HEAVY BODIES, MOVED LIKE DOLPHINS."
SE,CalCOFI1301SH,1/18/2013,15:49,1/18/2013 15:49,8:00:00,1/18/2013 23:49,,,33.03517,-120.23983,KW,LR,E,6,CL,27,110,270,M,280,2,1,2,59,KW,1,232,218,0.6,,,,,,,7,6,10,ND,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,"MEDIUM-SIZED ODONTOCETES. LARGE, HEAVY BODIES, MOVED LIKE DOLPHINS."
SB,CalCOFI1301SH,1/18/2013,16:01,1/18/2013 16:01,8:00:00,1/19/2013 0:01,,,33.01983,-120.24533,KW,LR,E,6,CL,27,110,270,M,280,2,1,2,60,KW,3,234,200,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,34,,,,,,,,,,,,,"VERY LARGE, BLUE-LIKE WHALE."
SE,CalCOFI1301SH,1/18/2013,16:01,1/18/2013 16:01,8:00:00,1/19/2013 0:01,,,33.01983,-120.24533,KW,LR,E,6,CL,27,110,270,M,280,2,1,2,60,KW,3,234,200,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,34,,,,,,,,,,,,,"VERY LARGE, BLUE-LIKE WHALE."
SB,CalCOFI1301SH,1/18/2013,16:32,1/18/2013 16:32,8:00:00,1/19/2013 0:32,,,32.99250,-120.35217,KW,KW,E,6,CL,27,110,270,M,280,2,1,1,61,KW,3,334,280,0.3,,,,,,,6,6,6,1,Oo,,,,OFF,6,ON,,1,4,,,,,,,,,,,"FED ON A SEA LION. BIRDS ALL AROUND. 3 MALES, 2 FEMALE-TYPES, 1 BABY. "
SE,CalCOFI1301SH,1/18/2013,16:32,1/18/2013 16:32,8:00:00,1/19/2013 0:32,,,32.99250,-120.35217,KW,KW,E,6,CL,27,110,270,M,280,2,1,1,61,KW,3,334,280,0.3,,,,,,,6,6,6,1,Oo,,,,OFF,6,ON,,1,4,,,,,,,,,,,"FED ON A SEA LION. BIRDS ALL AROUND. 3 MALES, 2 FEMALE-TYPES, 1 BABY. "
SB ,CalCOFI1301SH,1/18/2013,16:57,1/18/2013 16:57,8:00:00,1/19/2013 0:57,,,32.99450,-120.35367,KW,LR,E,6,CL,27,110,270,M,280,7,1,1,62,KW,3,18,275,0.1,,,,,,,1,1,1,0,Mn,,,,OFF,1,ON,,1,,,,,,,,,,,,VERY SLOW AND QUIET. OBSERVED WHILE ON STATION 87/60. 
SE,CalCOFI1301SH,1/18/2013,16:57,1/18/2013 16:57,8:00:00,1/19/2013 0:57,,,32.99450,-120.35367,KW,LR,E,6,CL,27,110,270,M,280,7,1,1,62,KW,3,18,275,0.1,,,,,,,1,1,1,0,Mn,,,,OFF,1,ON,,1,,,,,,,,,,,,VERY SLOW AND QUIET. OBSERVED WHILE ON STATION 87/60. 
SB,CalCOFI1301SH,1/19/2013,7:30,1/19/2013 7:30,8:00:00,1/19/2013 15:30,,,32.22567,-121.91517,KW,LR,E,6,HZ,1,0,0,,280,3,1,1,63,KW,1,240,225,0.5,,,0.5,14,150,335,92,81,136,15,Dd,,,,ON,,ON,,1,2,"5, 8",Y,KW,40D,1552,2011,LR,20D,271,293,"POSSIBLE BROWNELLI IN GROUP. ANIMALS ALL AROUND SHIP, COMING FROM DIFFERENT DIRECTIONS."
SE,CalCOFI1301SH,1/19/2013,7:51,1/19/2013 7:51,8:00:00,1/19/2013 15:51,,,32.19717,-121.97033,KW,LR,E,6,HZ,1,0,0,,280,3,1,1,63,KW,1,240,225,0.5,,,0.5,14,150,335,92,81,136,15,Dd,,,,ON,,ON,,1,2,"5, 8",Y,KW,40D,1552,2011,LR,20D,271,293,"POSSIBLE BROWNELLI IN GROUP. ANIMALS ALL AROUND SHIP, COMING FROM DIFFERENT DIRECTIONS."
SB,CalCOFI1301SH,1/19/2013,8:03,1/19/2013 8:03,8:00:00,1/19/2013 16:03,,,32.17967,-122.00450,KW,LR,E,6,HZ,5,0,0,,280,2,1,1,64,LR,3,240,241,4,,,4,12,185,295,67,54,82,0,Dd,,,,ON,,ON,,2,5,8,Y,KW,40D,2017,2111,LR,20D,295,311,
SE,CalCOFI1301SH,1/19/2013,8:03,1/19/2013 8:03,8:00:00,1/19/2013 16:03,,,32.17967,-122.00450,KW,LR,E,6,HZ,5,0,0,,280,2,1,1,64,LR,3,240,241,4,,,4,12,185,295,67,54,82,0,Dd,,,,ON,,ON,,2,5,8,Y,KW,40D,2017,2111,LR,20D,295,311,
SB,CalCOFI1301SH,1/19/2013,9:27,1/19/2013 9:27,8:00:00,1/19/2013 17:27,,,32.05917,-122.24467,KW,LR,E,6,HZ,5,0,0,,280,2,1,1,65,KW,1,240,212,1.3,,,,,,,10,9,13,ND,Dd,,,,ON,,ON,,1,2,,Y,KW,40D,2119,2123,,,,,
SE,CalCOFI1301SH,1/19/2013,9:27,1/19/2013 9:27,8:00:00,1/19/2013 17:27,,,32.05917,-122.24467,KW,LR,E,6,HZ,5,0,0,,280,2,1,1,65,KW,1,240,212,1.3,,,,,,,10,9,13,ND,Dd,,,,ON,,ON,,1,2,,Y,KW,40D,2119,2123,,,,,
SH,CalCOFI1301SH,1/20/2013,8:07,1/20/2013 8:07,8:00:00,1/20/2013 16:07,,,32.10950,-123.76133,KW,LR,G,7,CL,12,110,135,SE,22,12,3,1,SH5,,,60,77,0,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,LARGE CRUISE SHIP.
SH,CalCOFI1301SH,1/20/2013,12:18,1/20/2013 12:18,8:00:00,1/20/2013 20:18,,,32.31300,-123.41633,KW,KW,G,7,CL,0,0,0,,30,10,3,3,SH6,,,60,34,0,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,"EURONAV TANKER ""FINESSE"". LAUREN CHECKING ON ARRAY."
SB,CalCOFI1301SH,1/20/2013,13:55,1/20/2013 13:55,8:00:00,1/20/2013 21:55,,,32.44083,-123.12433,KW,LR,G,7,CL,0,0,0,,30,7,2,2,66,KW,1,64,45,0.2,,,,,,,148,130,157,ND,Dsp,,,,ON,,ON,,2,8,,,,,,,,,,,
SE,CalCOFI1301SH,1/20/2013,13:55,1/20/2013 13:55,8:00:00,1/20/2013 21:55,,,32.44083,-123.12433,KW,LR,G,7,CL,0,0,0,,30,7,2,2,66,KW,1,64,45,0.2,,,,,,,148,130,157,ND,Dsp,,,,ON,,ON,,2,8,,,,,,,,,,,
SB,CalCOFI1301SH,1/20/2013,15:01,1/20/2013 15:01,8:00:00,1/20/2013 23:01,,,32.52750,-122.93033,KW,LR,G,7,CL,0,0,0,,30,7,2,6,67,KW,2,65,51,0.2,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,2,32,34,Y,KW,40D,2185,2271,,,,,"WHALES SWIMMING FAST. TURNING, MORE RAPID BREATHS WITH LB SWIMMING ON WHALES FACES AND DOWN SIDES."
SB,CalCOFI1301SH,1/20/2013,15:01,1/20/2013 15:01,8:00:00,1/20/2013 23:01,,,32.52750,-122.93033,KW,LR,G,7,CL,0,0,0,,30,7,2,6,68,KW,3,65,51,0.2,,,,,,,5,5,7,ND,Lb,,,,ON,,ON,,2,,,Y,KW,40D,2185,2271,,,,,MIXED SPECIES. LB SWIMMING DIRECTLY AROUND MN FCES AND BODIES. 
SE,CalCOFI1301SH,1/20/2013,15:29,1/20/2013 15:29,8:00:00,1/20/2013 23:29,,,32.56333,-122.84833,KW,KW,G,7,CL,0,0,0,,30,7,2,6,67,KW,2,65,175,1,,,,,,,3,3,3,0,Mn,,,,OFF,6,ON,,2,32,34,Y,KW,40D,2185,2271,,,,,"WHALES SWIMMING FAST. TURNING, MORE RAPID BREATHS WITH LB SWIMMING ON WHALES FACES AND DOWN SIDES."
SE,CalCOFI1301SH,1/20/2013,15:29,1/20/2013 15:29,8:00:00,1/20/2013 23:29,,,32.56333,-122.84833,KW,KW,G,7,CL,0,0,0,,30,7,2,6,68,KW,3,65,175,1,,,,,,,5,5,7,ND,Lb,,,,OFF,6,ON,,2,,,Y,KW,40D,2185,2271,,,,,MIXED SPECIES. LB SWIMMING DIRECTLY AROUND MN FCES AND BODIES. 
SB,CalCOFI1301SH,1/21/2013,7:20,1/21/2013 7:20,8:00:00,1/21/2013 15:20,,,33.41683,-121.08367,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,69,LR,2,60,0,4.5,,,,,,,5,5,6,ND,Mn,,,,ON,,ON,,1,31,34,Y,KW,40D,2275,2324,LR,20D,313,323,BEGIN DAY. 2 OBSERVERS. NO ARRAY. IN TRANSIT TO 83/60. HEADING EAST.
SE,CalCOFI1301SH,1/21/2013,7:20,1/21/2013 7:20,8:00:00,1/21/2013 15:20,,,33.41683,-121.08367,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,69,LR,2,60,0,4.5,,,,,,,5,5,6,ND,Mn,,,,ON,,ON,,1,31,34,Y,KW,40D,2275,2324,LR,20D,313,323,BEGIN DAY. 2 OBSERVERS. NO ARRAY. IN TRANSIT TO 83/60. HEADING EAST.
SB,CalCOFI1301SH,1/21/2013,7:29,1/21/2013 7:29,8:00:00,1/21/2013 15:29,,,33.42967,-121.05717,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,70,LR,1,60,10,5.3,,,,,,,4,3,6,ND,USM,,,,ON,,ON,,2,8,,,,,,,,,,,UMM EITHER ZACA OR LB. SWIMMING CLOSE TO MN S#69.
SE,CalCOFI1301SH,1/21/2013,7:29,1/21/2013 7:29,8:00:00,1/21/2013 15:29,,,33.42967,-121.05717,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,70,LR,1,60,10,5.3,,,,,,,4,3,6,ND,USM,,,,ON,,ON,,2,8,,,,,,,,,,,UMM EITHER ZACA OR LB. SWIMMING CLOSE TO MN S#69.
SB,CalCOFI1301SH,1/21/2013,7:46,1/21/2013 7:46,8:00:00,1/21/2013 15:46,,,33.45433,-121.00600,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,72,LR,3,60,340,4,,,,,,,5,2,5,ND,Gg,,,,ON,,ON,,1,,,,,,,,,,,,"LOTS OF FAST, TILTED BLOWS. RECOVERY BREATHING IN STATIONARY POSITION."
SE,CalCOFI1301SH,1/21/2013,7:46,1/21/2013 7:46,8:00:00,1/21/2013 15:46,,,33.45433,-121.00600,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,72,LR,3,60,340,4,,,,,,,5,2,5,ND,Gg,,,,ON,,ON,,1,,,,,,,,,,,,"LOTS OF FAST, TILTED BLOWS. RECOVERY BREATHING IN STATIONARY POSITION."
SB,CalCOFI1301SH,1/21/2013,7:46,1/21/2013 7:46,8:00:00,1/21/2013 15:46,,,33.45433,-121.00600,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,71,KW,2,60,345,0.7,,,,,,,2,2,3,ND,Pm,,,,ON,,ON,,3,34,,,,,,,,,,,"LOTS OF FAST, TILTED BLOWS. RECOVERY BREATHING IN STATIONARY POSITION."
SE,CalCOFI1301SH,1/21/2013,7:46,1/21/2013 7:46,8:00:00,1/21/2013 15:46,,,33.45433,-121.00600,KW,LR,G,6,HZ,6,105,130,SE,324,7,3,2,71,KW,2,60,345,0.7,,,,,,,2,2,3,ND,Pm,,,,ON,,ON,,3,34,,,,,,,,,,,"LOTS OF FAST, TILTED BLOWS. RECOVERY BREATHING IN STATIONARY POSITION."
SB,CalCOFI1301SH,1/21/2013,8:24,1/21/2013 8:24,8:00:00,1/21/2013 16:24,,,33.50783,-120.89067,KW,LR,G,6,HZ,6,115,140,SE,324,7,3,2,73,KW,1,60,60,1.7,,,,,,,14,14,18,ND,Pd,,,,ON,,ON,,2,5,1,Y,KW,40D,2325,2539,LR,20D,325,357,
SE,CalCOFI1301SH,1/21/2013,8:24,1/21/2013 8:24,8:00:00,1/21/2013 16:24,,,33.50783,-120.89067,KW,LR,G,6,HZ,6,115,140,SE,324,7,3,2,73,KW,1,60,60,1.7,,,,,,,14,14,18,ND,Pd,,,,ON,,ON,,2,5,1,Y,KW,40D,2325,2539,LR,20D,325,357,
SB,CalCOFI1301SH,1/21/2013,9:05,1/21/2013 9:05,8:00:00,1/21/2013 17:05,,,33.56900,-120.77583,KW,KW,G,6,HZ,6,120,165,SE,320,7,3,2,75,KW,1,62,105,6,,,,,,,3,3,3,ND,UD,,,,OFF,6,ON,,2,,,,,,,,,,,,"SMALL, LOST SIGHTING IN GLARE."
SE,CalCOFI1301SH,1/21/2013,9:05,1/21/2013 9:05,8:00:00,1/21/2013 17:05,,,33.56900,-120.77583,KW,KW,G,6,HZ,6,120,165,SE,320,7,3,2,75,KW,1,62,105,6,,,,,,,3,3,3,ND,UD,,,,OFF,6,ON,,2,,,,,,,,,,,,"SMALL, LOST SIGHTING IN GLARE."
SB,CalCOFI1301SH,1/21/2013,9:05,1/21/2013 9:05,8:00:00,1/21/2013 17:05,,,33.56900,-120.77583,KW,KW,G,6,HZ,6,120,165,SE,320,7,3,2,74,KW,2,62,110,4.1,,,,,,,2,2,2,0,Mn,,,,OFF,6,ON,,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/21/2013,9:05,1/21/2013 9:05,8:00:00,1/21/2013 17:05,,,33.56900,-120.77583,KW,KW,G,6,HZ,6,120,165,SE,320,7,3,2,74,KW,2,62,110,4.1,,,,,,,2,2,2,0,Mn,,,,OFF,6,ON,,1,,,,,,,,,,,,
SB,CalCOFI1301SH,1/21/2013,12:07,1/21/2013 12:07,8:00:00,1/21/2013 20:07,,,33.62167,-120.68550,KW,LR,G,6,HZ,5,0,0,,354,12,3,4,76,KW,1,68,38,1,,,,,,,23,20,28,ND,Pd,,,,ON,,ON,,1,2,,,,,,,,,,,
SE,CalCOFI1301SH,1/21/2013,12:07,1/21/2013 12:07,8:00:00,1/21/2013 20:07,,,33.62167,-120.68550,KW,LR,G,6,HZ,5,0,0,,354,12,3,4,76,KW,1,68,38,1,,,,,,,23,20,28,ND,Pd,,,,ON,,ON,,1,2,,,,,,,,,,,
SB,CalCOFI1301SH,1/21/2013,12:25,1/21/2013 12:25,8:00:00,1/21/2013 20:25,,,33.64583,-120.62850,KW,LR,G,6,HZ,5,0,0,,354,12,3,4,77,LR,1,68,80,6,,,,,,,1,1,1,ND,Pd,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1301SH,1/21/2013,12:25,1/21/2013 12:25,8:00:00,1/21/2013 20:25,,,33.64583,-120.62850,KW,LR,G,6,HZ,5,0,0,,354,12,3,4,77,LR,1,68,80,6,,,,,,,1,1,1,ND,Pd,,,,ON,,ON,,1,,,,,,,,,,,,
SH,CalCOFI1301SH,1/21/2013,12:49,1/21/2013 12:49,8:00:00,1/21/2013 20:49,,,33.67767,-120.55667,KW,LR,G,6,HZ,5,0,0,,354,12,3,4,SH7,,,60,20,2.2,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,COAST GUARD.
SB,CalCOFI1301SH,1/21/2013,16:50,1/21/2013 16:50,8:00:00,1/22/2013 0:50,,,33.83700,-120.22317,KW,LR,G,5,HZ,25,0,0,,360,7,3,3,78,KW,3,64,50,,1609.3,,,,,,2,2,2,0,Oo,,,,ON,,ON,,1,,,Y,KW,40D,2578,2630,LR,20D,360,395,JUVENILE-TYPE  AND ONE LARGE MALE. SWIMMING SLOWLY.
