SB,CalCOFI0701JD,1/28/2007,8:27,1/28/2007 8:27,8:00:00,1/28/2007 16:27,,,34.58350,-120.69467,GSC,ABD,,,,,,,,,,,,79,GSC,,349,329,0.2,4385,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,1/28/2007,8:34,1/28/2007 8:34,8:00:00,1/28/2007 16:34,,,34.60550,-120.69983,GSC,ABD,,,,,,,,,,,,80,GSC,,351,314,0.3,3585,,,,,,3,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,1/28/2007,8:38,1/28/2007 8:38,8:00:00,1/28/2007 16:38,,,34.61967,-120.70300,GSC,ABD,,,,,,,,,,,,81,UNK,,350,350,1,1642,,,,,,3,,,0,Er,,,,Off,,Off,,1,,,,,,,,,,,,COULD BE SAME AS #78
SB,CalCOFI0701JD,1/28/2007,8:45,1/28/2007 8:45,8:00:00,1/28/2007 16:45,,,34.63717,-120.70650,GSC,ABD,,,,,,,,,,,,82,ABD,,351,51,,250,,,,,,5,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,FLUKE UP DIVE OF 4 WHALES
SB,CalCOFI0701JD,1/28/2007,8:50,1/28/2007 8:50,8:00:00,1/28/2007 16:50,,,34.65150,-120.70900,GSC,ABD,,,,,,,,,,,,83,ABD,,355,65,,300,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,8:53,1/28/2007 8:53,8:00:00,1/28/2007 16:53,,,34.66300,-120.71050,GSC,ABD,,,,,,,,,,,,84,GSC,,355,340,0.2,4385,,,,,,1,,,0,Er,,,,On,,Off,,,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,8:59,1/28/2007 8:59,8:00:00,1/28/2007 16:59,,,34.67750,-120.71217,GSC,ABD,,,,,,,,,,,,85,GSC,,355,300,4,507,,,,,,2,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:00,1/28/2007 9:00,8:00:00,1/28/2007 17:00,,,34.68467,-120.71283,GSC,ABD,,,,,,,,,,,,86,ABD,,355,25,1,1642,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:04,1/28/2007 9:04,8:00:00,1/28/2007 17:04,,,34.69300,-120.71417,GSC,ABD,,,,,,,,,,,,87,ABD,,353,5,1,1642,,,,,,1,,,0,Er,,,,On,,Off,,0,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,1/28/2007,9:05,1/28/2007 9:05,8:00:00,1/28/2007 17:05,,,34.71433,-120.71433,GSC,ABD,,,,,,,,,,,,88,GSC,,353,333,0.8,1936,,,,,,2,,,0,Er,,,,On,,Off,,0,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,1/28/2007,9:06,1/28/2007 9:06,8:00:00,1/28/2007 17:06,,,34.70000,-120.71517,GSC,ABD,,,,,,,,,,,,89,GSC,,353,351,0.5,2660,,,,,,1,,,0,Er,,,,On,,Off,,0,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:09,1/28/2007 9:09,8:00:00,1/28/2007 17:09,,,34.70733,-120.71633,GSC,ABD,,,,,,,,,,,,90,GSC,,351,311,4,507,,,,,,34,20,36,ND,Dsp,,,,On,,Off,,2,,,,,,,,,,,,CLUSTER OF ANIMALS
SB,CalCOFI0701JD,1/28/2007,9:13,1/28/2007 9:13,8:00:00,1/28/2007 17:13,,,34.72050,-120.71867,GSC,ABD,,,,,,,,,,,,91,GSC,,352,301,1.8,1026,,,,,,2,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:19,1/28/2007 9:19,8:00:00,1/28/2007 17:19,,,34.73567,-120.72133,GSC,ABD,,,,,,,,,,,,92,GSC,,355,318,1.2,1427,,,,,,20,12,24,ND,Dsp,,,,On,,Off,,9,,,,,,,,,,,,"NON DIRECTIONAL FAST DIVES, POSSIBLY FEEDING"
SB,CalCOFI0701JD,1/28/2007,9:25,1/28/2007 9:25,8:00:00,1/28/2007 17:25,,,34.75433,-120.72367,GSC,ABD,,,,,,,,,,,,93,ABD,,354,27,0.5,2660,,,,,,1,,,0,Er,,,,On,,Off,,0,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:25,1/28/2007 9:25,8:00:00,1/28/2007 17:25,,,34.75433,-120.72367,GSC,ABD,,,,,,,,,,,,94,GSC,,355,280,1.5,1193,,,,,,2,,,0,Er,,,,On,,Off,,,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:32,1/28/2007 9:32,8:00:00,1/28/2007 17:32,,,34.77167,-120.72567,GSC,ABD,,,,,,,,,,,,95,ABD,,356,76,1.1,1526,,,,,,2,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:36,1/28/2007 9:36,8:00:00,1/28/2007 17:36,,,34.78517,-120.72700,GSC,ABD,,,,,,,,,,,,96,GSC,,355,310,0.3,3585,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:36,1/28/2007 9:36,8:00:00,1/28/2007 17:36,,,34.78517,-120.72700,GSC,ABD,,,,,,,,,,,,97,GSC,,355,295,1.3,1339,,,,,,3,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:41,1/28/2007 9:41,8:00:00,1/28/2007 17:41,,,34.80067,-120.72817,GSC,ABD,,,,,,,,,,,,98,GSC,,358,287,1.1,1526,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,9:58,1/28/2007 9:58,8:00:00,1/28/2007 17:58,,,34.84700,-120.73750,GSC,ABD,,,,,,,,,,,,99,ABD,,1,13,0.9,1776,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,10:09,1/28/2007 10:09,8:00:00,1/28/2007 18:09,,,34.88317,-120.73783,GSC,ABD,,,,,,,,,,,,100,ABD,,6,36,,800,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SP,CalCOFI0701JD,1/28/2007,10:09,1/28/2007 10:09,8:00:00,1/28/2007 18:09,,,34.88317,-120.73783,GSC,ABD,,,,,,,,,,,,99,ABD,,6,96,,300,,,,,,1,,,0,Er,,,,On,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,10:14,1/28/2007 10:14,8:00:00,1/28/2007 18:14,,,34.89600,-120.73633,GSC,ABD,,,,,,,,,,,,101,GSC,,4,359,0.5,2660,,,,,,280,200,400,ND,Gg,,,,On,,Off,,1,8,,,ABD,D6,,,,,,,"AERIAL ACTIVITY AND TRAVEL HEADING 180 DEGREES, HEAD SLAPS, GROUP ENVELOPE ABOUT 400m x100m"
SP,CalCOFI0701JD,1/28/2007,10:19,1/28/2007 10:19,8:00:00,1/28/2007 18:19,,,34.91033,-120.73467,GSC,ABD,,,,,,,,,,,,101,GSC,,4,274,,300,,,,,,6,,,,Gg,,,,On,,Off,,,,,,,,,,,,,,SMALL PART OF GROUP ABOUT 6 ANIMALS PASSED DOWN PORT SIDE REST NORTH ABOUT 400m
SP,CalCOFI0701JD,1/28/2007,10:24,1/28/2007 10:24,8:00:00,1/28/2007 18:24,,,34.92533,-120.73267,GSC,ABD,,,,,,,,,,,,101,GSC,,8,248,1,1642,,,,,,0,,,,Gg,,,,On,,Off,,,,,,,,,,,,,,ARRAY IN WATER AND GETTING GOOD RECORDINGS
SB,CalCOFI0701JD,1/28/2007,10:28,1/28/2007 10:28,8:00:00,1/28/2007 18:28,,,34.93717,-120.73183,GSC,ABD,,,,,,,,,,,,102,ABD,,1,61,,200,,,,,,2,,,0,Er,,,,Off,,Off,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,11:39,1/28/2007 11:39,8:00:00,1/28/2007 19:39,,,35.08250,-120.77900,ABD,ABD,,,,,,,,,,,,103,ABD,,237,317,,100,,,,,,1,,,0,Ba,,,,Off,,Off,,9,,,,,,,,,,,,MILLING AROUND SHIP
SB,CalCOFI0701JD,1/28/2007,15:00,1/28/2007 15:00,8:00:00,1/28/2007 23:00,,,35.08467,-120.80533,ABD,NTR,,,,,,,,,,,,104,NTR,,235,265,1,1642,,,,,,2,,,0,UNID_CETAC,,,,On,,On,,0,,,,,,,,,,,,Unid whale
SB,CalCOFI0701JD,1/28/2007,15:00,1/28/2007 15:00,8:00:00,1/28/2007 23:00,,,35.08467,-120.80533,ABD,NTR,,,,,,,,,,,,105,ABD,,235,225,0.1,5784,,,,,,2,,,0,Er,,,,On,,On,,0,,,,,,,,,,,,
SP,CalCOFI0701JD,1/28/2007,15:07,1/28/2007 15:07,8:00:00,1/28/2007 23:07,,,35.07317,-120.82417,ABD,NTR,,,,,,,,,,,,105,NTR,,234,239,0.5,2660,,,,,,2,,,0,Er,,,,On,,On,,0,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,15:13,1/28/2007 15:13,8:00:00,1/28/2007 23:13,,,35.06167,-120.84433,ABD,NTR,,,,,,,,,,,,106,ABD,,232,214,1,1642,,,,,,2,,,0,Er,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/28/2007,15:21,1/28/2007 15:21,8:00:00,1/28/2007 23:21,,,35.04867,-120.86350,ABD,NTR,,,,,,,,,,,,107,ABD,,232,216,4,507,,,,,,3,,,0,Pd,,,,On,,On,,2,,,,,,,,,,,,BOW RIDING ON AND SWIMMING WITH ER FROM #108
SB,CalCOFI0701JD,1/28/2007,15:22,1/28/2007 15:22,8:00:00,1/28/2007 23:22,,,35.04700,-120.85000,ABD,NTR,,,,,,,,,,,,108,ABD,,236,206,5,412,,,,,,4,,,0,Er,,,,On,,On,,1,,,,,,,,,,,,WITH DALL'S PORPOISE SIT #107
SB,CalCOFI0701JD,1/28/2007,16:09,1/28/2007 16:09,8:00:00,1/29/2007 0:09,,,35.02783,-120.91550,ABD,NTR,,,,,,,,,,,,109,ABD,,278,258,0.3,3585,,,,,,1,,,0,UNID_CETAC,,,,Off,,On,,1,,,,,,,,,,,,Unid whale
SB,CalCOFI0701JD,1/29/2007,16:23,1/29/2007 16:23,8:00:00,1/30/2007 0:23,,,33.77400,-123.52300,ABD,NTR,,,,,,,,,,,,110,ABD,,239,196,,3413,,,,,,5,5,6,0,UNZIPH,,,,On,,On,,1,,,,,,,,,,,,"WHALES APPEAR DARK WITH WIDE BACKS, DORSAL FIN VISIBLE EACH SURFACE SMALL TRIANGULAR DORSAL FIN HEAD DOMED WITH SMALL BEAK (LIKE CUVIER'S) ANIMALS TRAVEL CLOSE TOGETHER NO BLOWS SEEN TRAVEL DIRECTION ABOUT 230"
SB,CalCOFI0701JD,1/29/2007,17:00,1/29/2007 17:00,8:00:00,1/30/2007 1:00,,,33.72283,-123.63000,ABD,NTR,,,,,,,,,,,,111,ABD,,225,141,,2223,,,,,,26,18,34,ND,Dsp,,,,Off,,On,,9,,,,,,,,,,,,BIRDS PRESENT (OPPORTUNISTIC SIGHTING BY OFF EFFORT OBSERVER ON BIG EYES)
SB,CalCOFI0701JD,1/30/2007,11:59,1/30/2007 11:59,8:00:00,1/30/2007 19:59,,,34.85800,-123.35650,NTR,NTR,,,,,,,,,,,,112,NTR,,30,90,,50,,,,,,3,3,4,0,Pd,,,,Off,,Off,,2,5,,,,,,,,,,,
SB,CalCOFI0701JD,1/30/2007,12:21,1/30/2007 12:21,8:00:00,1/30/2007 20:21,,,34.90817,-123.32033,NTR,NTR,,,,,,,,,,,,113,NTR,,32,6,2.6,747,,,,,,6,5,6,0,Pd,,,,Off,,Off,,2,,,,,,,,,,,,FAST TRAVEL DID NOT APPROACH BOAT
SB,CalCOFI0701JD,1/30/2007,13:42,1/30/2007 13:42,8:00:00,1/30/2007 21:42,,,35.09267,-123.18533,NTR,NTR,,,,,,,,,,,,114,NTR,,37,352,2,938,,,,,,2,2,3,0,Pd,,,,Off,,Off,,2,,,,,,,,,,,,DID NOT APPROACH BOW
SB,CalCOFI0701JD,1/30/2007,15:01,1/30/2007 15:01,8:00:00,1/30/2007 23:01,,,35.26867,-123.03200,NTR,NTR,,,,,,,,,,,,115,NTR,,38,358,1.5,1193,,,,,,11,10,12,0,Pd,,,,Off,,Off,,2,,,,,,,,,,,,
SB,CalCOFI0701JD,1/30/2007,15:43,1/30/2007 15:43,8:00:00,1/30/2007 23:43,,,35.36217,-122.93833,NTR,NTR,,,,,,,,,,,,116,NTR,,38,60,3.8,531,,,,,,4,,,0,Pd,,,,Off,,Off,,2,5,,,,,,,,,,,
SB,CalCOFI0701JD,1/30/2007,15:49,1/30/2007 15:49,8:00:00,1/30/2007 23:49,,,35.37500,-122.92667,NTR,NTR,,,,,,,,,,,,117,NTR,,36,61,5,412,,,,,,5,,,0,Pd,,,,Off,,Off,,2,5,,,,,,,,,,,APP BOW WHITE PATCH IN DORSAL FIN SMALL SUB GROUPS CONTINUE TO APPROACH BOW
SP,CalCOFI0701JD,1/30/2007,15:54,1/30/2007 15:54,8:00:00,1/30/2007 23:54,,,35.38700,-122.91617,NTR,NTR,,,,,,,,,,,,117,NTR,,37,357,,10,,,,,,5,,,0,Pd,,,,Off,,Off,,5,,,,,,,,,,,,STILL WITH SHIP
SB,CalCOFI0701JD,1/30/2007,16:18,1/30/2007 16:18,8:00:00,1/31/2007 0:18,,,35.44483,-122.86800,NTR,NTR,,,,,,,,,,,,118,NTR,,35,358,2.5,773,,,,,,26,18,34,ND,Lo,,,,Off,,Off,,9,4,,,,,,,,,,,BIRDS IN TIGHT FLOCK OVER DOLPHINS GROUP ENVELOPE 100Mx80M
SB,CalCOFI0701JD,1/30/2007,16:47,1/30/2007 16:47,8:00:00,1/31/2007 0:47,,,35.51617,-122.81117,NTR,NTR,,,,,,,,,,,,119,NTR,,34,334,4.5,455,,,,,,5,5,6,0,Pd,,,,Off,,Off,,2,,,,,,,,,,,,NO APPROACH
SB,CalCOFI0701JD,1/31/2007,7:40,1/31/2007 7:40,8:00:00,1/31/2007 15:40,,,36.62667,-121.86000,NTR,ABD,,,,,,,,,,,,120,NTR,,0,220,,1000,,,,,,2,,,0,Er,,,,Off,,Off,,1,,,,,,,,,,,,OFF MONTEREY FLUKE UP DIVE
SB,CalCOFI0701JD,1/31/2007,10:41,1/31/2007 10:41,8:00:00,1/31/2007 18:41,,,36.79267,-122.01417,NTR,ABD,,,,,,,,,,,,121,NTR,,265,250,1.6,1131,,,,,,6,5,7,0,Pd,,,,On,,On,,9,,,,,,,,,,,,
SB,CalCOFI0701JD,1/31/2007,10:43,1/31/2007 10:43,8:00:00,1/31/2007 18:43,,,36.78883,-122.02133,NTR,ABD,,,,,,,,,,,,122,NTR,,264,224,0.1,5784,,,,,,1,,,0,UNID_CETAC,,,,On,,On,,0,,,,,,,,,,,,Unid whale
SB,CalCOFI0701JD,1/31/2007,10:45,1/31/2007 10:45,8:00:00,1/31/2007 18:45,,,36.78833,-122.02867,NTR,ABD,,,,,,,,,,,,123,NTR,,264,232,0.3,3585,,,,,,3,,,0,Pd,,,,Off,,On,,2,,,,,,,,,,,,
SB,CalCOFI0701JD,1/31/2007,12:10,1/31/2007 12:10,8:00:00,1/31/2007 20:10,,,36.76583,-122.09150,NTR,ABD,,,,,,,,,,,,124,ABD,,195,218,1.5,1193,,,,,,2,,,0,Er,,,,Off,,On,,1,,,,,,,,,,,,
SB,CalCOFI0701JD,1/31/2007,12:30,1/31/2007 12:30,8:00:00,1/31/2007 20:30,,,36.76500,-122.09400,NTR,ABD,,,,,,,,,,,,125,ABD,,267,353,0.7,2127,,,,,,4,,,0,Er,,,,Off,,On,,1,,,,,,,,,,,,FLUKE UP DIVE POSSIBLE YOUNG ANIMAL TRAVEL SOUTH
SB,CalCOFI0701JD,1/31/2007,12:34,1/31/2007 12:34,8:00:00,1/31/2007 20:34,,,36.76517,-122.09633,NTR,ABD,,,,,,,,,,,,126,ABD,,266,284,0.5,2660,,,,,,3,,,0,Er,,,,Off,,On,,,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,1/31/2007,15:52,1/31/2007 15:52,8:00:00,1/31/2007 23:52,,,36.65417,-122.34283,NTR,ABD,,,,,,,,,,,,127,NTR,,239,233,0.5,2660,,,,,,1,,,ND,UNID_CETAC,,,,On,,On,,,,,,,,,,,,,,BLOW STRAIGHT AND HIGH PROBABLY HUMPBACK
SB,CalCOFI0701JD,1/31/2007,15:56,1/31/2007 15:56,8:00:00,1/31/2007 23:56,,,36.64867,-122.35450,NTR,ABD,,,,,,,,,,,,128,NTR,,240,232,0.1,5784,,,,,,5,4,6,0,Mn,,,,On,,On,,7,15,,,,,,,,,,,MULTIPLE BLOWS
SP,CalCOFI0701JD,1/31/2007,16:16,1/31/2007 16:16,8:00:00,2/1/2007 0:16,,,36.62117,-122.41383,NTR,ABD,,,,,,,,,,,,128,NTR,,300,157,0.3,3585,,,,,,5,,,0,Mn,,,,Off,,On,,7,15,,,,,,,,,,,SPECIES IDENTIFIED AT THIS TIME
SB,CalCOFI0701JD,1/31/2007,16:23,1/31/2007 16:23,8:00:00,2/1/2007 0:23,,,36.62267,-122.41433,NTR,ABD,,,,,,,,,,,,129,ABD,,4,131,1.8,1026,,,,,,150,50,300,ND,Lo,,,,Off,,On,,9,2,,,,,,,,,,,WIDELY DISPERSED GROUP GROUP ENVELOPE ABOUT 400Mx600M  MIXED WITH LISSODELPHIS
SB,CalCOFI0701JD,1/31/2007,16:36,1/31/2007 16:36,8:00:00,2/1/2007 0:36,,,36.62267,-122.41433,NTR,ABD,,,,,,,,,,,,130,ABD,,29,139,0.8,1936,,,,,,30,6,40,ND,Lb,,,,Off,,On,,2,,,,,,,,,,,,MIXED WITH LAGS 
SB,CalCOFI0701JD,2/1/2007,7:40,2/1/2007 7:40,8:00:00,2/1/2007 15:40,,,35.97267,-123.80067,NTR,ABD,,,,,,,,,,,,131,NTR,,240,210,3.5,573,,,,,,24,19,29,ND,Pd,,,,On,,On,,2,9,,,,,,,,,,,GROUP OF 4 CROSSED BOW  REST OF GROUP REMAINED IN TIGHT CLUSTER
SB,CalCOFI0701JD,2/1/2007,8:27,2/1/2007 8:27,8:00:00,2/1/2007 16:27,,,35.95617,-123.83617,NTR,ABD,,,,,,,,,,,,132,ABD,,321,330,0.8,1936,,,,,,2,,,0,Pd,,,,Off,,On,,2,,,,,,,,,,,,
SB,CalCOFI0701JD,2/1/2007,10:03,2/1/2007 10:03,8:00:00,2/1/2007 18:03,,,35.89133,-123.97650,NTR,ABD,,,,,,,,,,,,133,ABD,,238,277,1.8,1026,,,,,,2,,,0,Pd,,,,On,,On,,2,,,,,,,,,,,,
SB,CalCOFI0701JD,2/1/2007,10:38,2/1/2007 10:38,8:00:00,2/1/2007 18:38,,,35.84050,-124.08333,NTR,ABD,,,,,,,,,,,,134,ABD,,238,338,0.5,2660,,,,,,3,2,4,ND,Pd,,,,On,,On,,2,,,,,,,,,,,,
SB,CalCOFI0701JD,2/2/2007,13:51,2/2/2007 13:51,8:00:00,2/2/2007 21:51,,,33.96750,-120.48333,NTR,ABD,,,,,,,,,,,,135,NTR,,120,30,0.8,1936,,,,,,50,40,80,ND,Dsp,,,,Off,,Off,,2,,,,,,,,,,,,TRAVEL NORTH
SB,CalCOFI0701JD,2/2/2007,16:20,2/2/2007 16:20,8:00:00,2/3/2007 0:20,,,33.77667,-120.01417,ABD,NTR,,,,,,,,,,,,136,ABD,,115,87,1.5,1193,,,,,,2,,,0,Gg,,,,Off,,Off,,1,8,,,,,,,,,,,
SB,CalCOFI0701JD,2/2/2007,16:28,2/2/2007 16:28,8:00:00,2/3/2007 0:28,,,33.76567,-119.98850,ABD,NTR,,,,,,,,,,,,137,ABD,,117,93,0.7,2127,,,,,,2,,,0,Er,,,,Off,,Off,,1,,,,,,,,,,,,FLUKE UP DIVE
SB,CalCOFI0701JD,2/2/2007,16:35,2/2/2007 16:35,8:00:00,2/3/2007 0:35,,,33.75667,-119.96767,ABD,NTR,,,,,,,,,,,,138,ABD,,118,105,0.2,4385,,,,,,1600,800,2000,6,DC,,,,Off,,Off,,9,"4, 5",,,ABD,162,169,,,,,,"UNDER FLOCK OF GULLS INITIALLY HEADED SOUTH, THEN AT RESIGHT CHANGE OF DIRECTION TO NORTH"
SB,CalCOFI0701JD,2/2/2007,16:52,2/2/2007 16:52,8:00:00,2/3/2007 0:52,,,33.73283,-119.91317,ABD,NTR,,,,,,,,,,,,139,NTR,,120,135,0.4,3049,,,,,,1,,,0,UNID_CETAC,,,,Off,,Off,,0,,,,,,,,,,,,"BLOW SEEN AMONG DOLPHINS AND BIRDS, unid whale"
SP,CalCOFI0701JD,2/2/2007,16:57,2/2/2007 16:57,8:00:00,2/3/2007 0:57,,,33.72500,-119.89650,ABD,NTR,,,,,,,,,,,,138,NTR,,116,131,2,938,,,,,,0,,,,DC,,,,Off,,Off,,5,,,,,,,,,,,,HEADED NORTH AND APPROACH BOW
