SB,CalCOFI1001NH,1/27/10 14:41,,1/27/2010 14:41,8:00:00,1/27/2010 22:41,,,34.28370,-120.01220,JK,KW,,,,,,,,,,,,47,JK,1,225.7051,73,3.00,,,,,,,1,1,2,nd,Er,,,,OFF,,OFF,,,,,,,,,,,,,,"TD, no fluke raised"
SE,CalCOFI1001NH,1/27/10 14:41,,1/27/2010 14:41,8:00:00,1/27/2010 22:41,,,34.28370,-120.01220,JK,KW,,,,,,,,,,,,47,JK,1,225.7051,73,3.00,,,,,,,1,1,2,nd,Er,,,,OFF,,OFF,,,,,,,,,,,,,,"TD, no fluke raised"
SB,CalCOFI1001NH,1/28/10 7:48,,1/28/2010 7:48,8:00:00,1/28/2010 15:48,,,34.14733,-121.23860,JK,JK,,,,,,,,,,,,49,JK,1,231.1244,230,,300,,,,,,1,1,2,0,Mn,,,,OFF,,ON,,,,,,,,,,,,,,good look at dorsal and then fluked on a
SE,CalCOFI1001NH,1/28/10 7:48,,1/28/2010 7:48,8:00:00,1/28/2010 15:48,,,34.14733,-121.23860,JK,JK,,,,,,,,,,,,49,JK,1,231.1244,230,,300,,,,,,1,1,2,0,Mn,,,,OFF,,ON,,,,,,,,,,,,,,good look at dorsal and then fluked on a
SB,CalCOFI1001NH,1/28/10 15:37,,1/28/2010 15:37,8:00:00,1/28/2010 23:37,,,33.67960,-122.12950,JK,KW,,,,,,,,,,,,50,KW,5,236.1866,276,2.00,,,,,,,1,1,1,nd,Mn,,,,ON,,ON,,,,,,,,,,,,,,jumping humpback .peck fin slap. ship turned to get better look.photos taken.
SE,CalCOFI1001NH,1/28/10 15:37,,1/28/2010 15:37,8:00:00,1/28/2010 23:37,,,33.67960,-122.12950,JK,KW,,,,,,,,,,,,50,KW,5,236.1866,276,2.00,,,,,,,1,1,1,nd,Mn,,,,ON,,ON,,,,,,,,,,,,,,jumping humpback .peck fin slap. ship turned to get better look.photos taken.
SB,CalCOFI1001NH,1/28/10 16:04,,1/28/2010 16:04,8:00:00,1/29/2010 0:04,,,33.67152,-122.17980,JK,KW,,,,,,,,,,,,51,JK,1,226.1544,204,0.10,,,,,,,5,2,8,nd,Pm,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/28/10 16:04,,1/28/2010 16:04,8:00:00,1/29/2010 0:04,,,33.67152,-122.17980,JK,KW,,,,,,,,,,,,51,JK,1,226.1544,204,0.10,,,,,,,5,2,8,nd,Pm,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/29/10 8:25,,1/29/2010 8:25,8:00:00,1/29/2010 16:25,,,32.87511,-123.80610,JK,KW,,,,,,,,,,,,52,JK,1,243.8495,205,,200,,,,,,1,1,3,nd,Unid_Cetac,,,,ON,,ON,,,,,,,,,,,,,,"only saw a small blow, no body, no fluke... minke sized blow"
SE,CalCOFI1001NH,1/29/10 8:25,,1/29/2010 8:25,8:00:00,1/29/2010 16:25,,,32.87511,-123.80610,JK,KW,,,,,,,,,,,,52,JK,1,243.8495,205,,200,,,,,,1,1,3,nd,Unid_Cetac,,,,ON,,ON,,,,,,,,,,,,,,"only saw a small blow, no body, no fluke... minke sized blow"
SB,CalCOFI1001NH,1/29/10 8:40,,1/29/2010 8:40,8:00:00,1/29/2010 16:40,,,32.85314,-123.84540,KW,KW,,,,,,,,,,,,53,KW,3,234.1226,238,,,,,,,,1,1,2,nd,ULW,,,,OFF,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/29/10 8:40,,1/29/2010 8:40,8:00:00,1/29/2010 16:40,,,32.85314,-123.84540,KW,KW,,,,,,,,,,,,53,KW,3,234.1226,238,,,,,,,,1,1,2,nd,ULW,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/29/10 12:19,,1/29/2010 12:19,8:00:00,1/29/2010 20:19,,,32.90849,-123.99050,JK,KW,,,,,,,,,,,,54,KW,2,331.5966,337,3.00,,,,,,,1,1,3,nd,UNID_OBJCT,,,,ON,,OFF,,,,,,,,,,,,,,unidentified body moving and creating a long splask.possible fish or odontecete
SE,CalCOFI1001NH,1/29/10 12:19,,1/29/2010 12:19,8:00:00,1/29/2010 20:19,,,32.90849,-123.99050,JK,KW,,,,,,,,,,,,54,KW,2,331.5966,337,3.00,,,,,,,1,1,3,nd,UNID_OBJCT,,,,ON,,OFF,,,,,,,,,,,,,,unidentified body moving and creating a long splask.possible fish or odontecete
SB,CalCOFI1001NH,1/29/10 15:15,,1/29/2010 15:15,8:00:00,1/29/2010 23:15,,,33.29503,-124.25650,JK,KW,,,,,,,,,,,,55,KW,1,324.9019,320,2.00,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,,,,,,,,,,,,,,SIZE OF BACK and blow makes me think it was Mn or Pm
SE,CalCOFI1001NH,1/29/10 15:15,,1/29/2010 15:15,8:00:00,1/29/2010 23:15,,,33.29503,-124.25650,JK,KW,,,,,,,,,,,,55,KW,1,324.9019,320,2.00,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,,,,,,,,,,,,,,SIZE OF BACK and blow makes me think it was Mn or Pm
SB,CalCOFI1001NH,1/30/10 6:46,,1/30/2010 6:46,8:00:00,1/30/2010 14:46,,,34.01810,-123.02950,KW,KW,,,,,,,,,,,,56,KW,3,65.14934,170,,320,,,,,,24,20,30,0,Dd,,,,OFF,,ON,,,,,,,,,,,,,,daylight just starting when dolphins were sighted off effort
SE,CalCOFI1001NH,1/30/10 6:46,,1/30/2010 6:46,8:00:00,1/30/2010 14:46,,,34.01810,-123.02950,KW,KW,,,,,,,,,,,,56,KW,3,65.14934,170,,320,,,,,,24,20,30,0,Dd,,,,OFF,,ON,,,,,,,,,,,,,,daylight just starting when dolphins were sighted off effort
SB,CalCOFI1001NH,1/30/10 10:04,,1/30/2010 10:04,8:00:00,1/30/2010 18:04,,,34.07334,-122.89920,JK,KW,,,,,,,,,,,,57,JK,1,59.91172,320,0.50,,,,,,,1,1,2,nd,ULW,,,,ON,,ON,,,,,,,,,,,,,,possilby Bp or Bm
SE,CalCOFI1001NH,1/30/10 10:04,,1/30/2010 10:04,8:00:00,1/30/2010 18:04,,,34.07334,-122.89920,JK,KW,,,,,,,,,,,,57,JK,1,59.91172,320,0.50,,,,,,,1,1,2,nd,ULW,,,,ON,,ON,,,,,,,,,,,,,,possilby Bp or Bm
SB,CalCOFI1001NH,1/30/10 10:57,,1/30/2010 10:57,8:00:00,1/30/2010 18:57,,,34.14480,-122.76080,JK,KW,,,,,,,,,,,,58,KW,1,58.27614,102,0.20,,,,,,,8,6,12,1,Pm,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/30/10 10:57,,1/30/2010 10:57,8:00:00,1/30/2010 18:57,,,34.14480,-122.76080,JK,KW,,,,,,,,,,,,58,KW,1,58.27614,102,0.20,,,,,,,8,6,12,1,Pm,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/30/10 13:46,,1/30/2010 13:46,8:00:00,1/30/2010 21:46,,,34.35959,-122.30180,KW,KW,,,,,,,,,,,,60,KW,2,60.27054,,,300,,,,,,8,7,10,0,Pd,,,,OFF,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/30/10 13:46,,1/30/2010 13:46,8:00:00,1/30/2010 21:46,,,34.35959,-122.30180,KW,KW,,,,,,,,,,,,60,KW,2,60.27054,,,300,,,,,,8,7,10,0,Pd,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 8:51,,1/31/2010 8:51,8:00:00,1/31/2010 16:51,,,35.06630,-120.86150,JK,KW,,,,,,,,,,,,61,JK,1,72.68914,63,1.00,,,,,,,2,2,3,1,ULW,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 8:51,,1/31/2010 8:51,8:00:00,1/31/2010 16:51,,,35.06630,-120.86150,JK,KW,,,,,,,,,,,,61,JK,1,72.68914,63,1.00,,,,,,,2,2,3,1,ULW,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 8:59,,1/31/2010 8:59,8:00:00,1/31/2010 16:59,,,35.07278,-120.83600,JK,KW,,,,,,,,,,,,62,KW,1,73.09568,142,,300,,,,,,1,1,1,nd,Er,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 8:59,,1/31/2010 8:59,8:00:00,1/31/2010 16:59,,,35.07278,-120.83600,JK,KW,,,,,,,,,,,,62,KW,1,73.09568,142,,300,,,,,,1,1,1,nd,Er,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 9:06,,1/31/2010 9:06,8:00:00,1/31/2010 17:06,,,35.07832,-120.81340,JK,KW,,,,,,,,,,,,63,KW,1,72.84795,145,0.10,,,,,,,7,7,10,2,ULW,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 9:06,,1/31/2010 9:06,8:00:00,1/31/2010 17:06,,,35.07832,-120.81340,JK,KW,,,,,,,,,,,,63,KW,1,72.84795,145,0.10,,,,,,,7,7,10,2,ULW,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 9:09,,1/31/2010 9:09,8:00:00,1/31/2010 17:09,,,35.08126,-120.80170,JK,KW,,,,,,,,,,,,64,JK,1,72.21525,40,4.00,,,,,,,1,1,1,nd,Er,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 9:09,,1/31/2010 9:09,8:00:00,1/31/2010 17:09,,,35.08126,-120.80170,JK,KW,,,,,,,,,,,,64,JK,1,72.21525,40,4.00,,,,,,,1,1,1,nd,Er,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 10:39,,1/31/2010 10:39,8:00:00,1/31/2010 18:39,,,35.08974,-120.79100,JK,KW,,,,,,,,,,,,65,KW,1,301.4274,,7.00,,,,,,,2,2,2,0,Gg,,,,OFF,,ON,,,,,,,,,,,,,,off effort
SB,CalCOFI1001NH,1/31/10 10:39,,1/31/2010 10:39,8:00:00,1/31/2010 18:39,,,35.08974,-120.79100,JK,KW,,,,,,,,,,,,66,KW,1,301.4274,,3.00,,,,,,,2,2,2,ND,Er,,,,OFF,,ON,,,,,,,,,,,,,,off effort
SE,CalCOFI1001NH,1/31/10 10:39,,1/31/2010 10:39,8:00:00,1/31/2010 18:39,,,35.08974,-120.79100,JK,KW,,,,,,,,,,,,65,KW,1,301.4274,,7.00,,,,,,,2,2,2,0,Gg,,,,OFF,,ON,,,,,,,,,,,,,,off effort
SE,CalCOFI1001NH,1/31/10 10:39,,1/31/2010 10:39,8:00:00,1/31/2010 18:39,,,35.08974,-120.79100,JK,KW,,,,,,,,,,,,66,KW,1,301.4274,,3.00,,,,,,,2,2,2,ND,Er,,,,OFF,,ON,,,,,,,,,,,,,,off effort
SB,CalCOFI1001NH,1/31/10 10:53,,1/31/2010 10:53,8:00:00,1/31/2010 18:53,,,35.09591,-120.81310,JK,KW,,,,,,,,,,,,67,JK,3,289.0663,190,7.00,,,,,,,2,2,2,0,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 10:53,,1/31/2010 10:53,8:00:00,1/31/2010 18:53,,,35.09591,-120.81310,JK,KW,,,,,,,,,,,,67,JK,3,289.0663,190,7.00,,,,,,,2,2,2,0,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 10:57,,1/31/2010 10:57,8:00:00,1/31/2010 18:57,,,35.09957,-120.82480,JK,KW,,,,,,,,,,,,116,JK,2,295.0385,280,,,,,,,,18,15,28,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 10:57,,1/31/2010 10:57,8:00:00,1/31/2010 18:57,,,35.09957,-120.82480,JK,KW,,,,,,,,,,,,116,JK,2,295.0385,280,,,,,,,,18,15,28,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:01,,1/31/2010 11:01,8:00:00,1/31/2010 19:01,,,35.10591,-120.83460,JK,KW,,,,,,,,,,,,68,JK,1,310.7725,250,0.30,,,,,,,3,3,4,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:01,,1/31/2010 11:01,8:00:00,1/31/2010 19:01,,,35.10591,-120.83460,JK,KW,,,,,,,,,,,,68,JK,1,310.7725,250,0.30,,,,,,,3,3,4,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:07,,1/31/2010 11:07,8:00:00,1/31/2010 19:07,,,35.11621,-120.84760,JK,KW,,,,,,,,,,,,69,JK,1,315.4084,315,3.00,,,,,,,2,2,2,1,ULW,,,,ON,,OFF,,,,,,,,,,,,,,probably Er
SE,CalCOFI1001NH,1/31/10 11:07,,1/31/2010 11:07,8:00:00,1/31/2010 19:07,,,35.11621,-120.84760,JK,KW,,,,,,,,,,,,69,JK,1,315.4084,315,3.00,,,,,,,2,2,2,1,ULW,,,,ON,,OFF,,,,,,,,,,,,,,probably Er
SB,CalCOFI1001NH,1/31/10 11:24,,1/31/2010 11:24,8:00:00,1/31/2010 19:24,,,35.14689,-120.88510,JK,KW,,,,,,,,,,,,67A,KW,2,314.3483,330,0.30,,,,,,,3,3,4,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:24,,1/31/2010 11:24,8:00:00,1/31/2010 19:24,,,35.14689,-120.88510,JK,KW,,,,,,,,,,,,67A,KW,2,314.3483,330,0.30,,,,,,,3,3,4,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:30,,1/31/2010 11:30,8:00:00,1/31/2010 19:30,,,35.15788,-120.89870,JK,KW,,,,,,,,,,,,68A,KW,1,314.7739,345,0.60,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:30,,1/31/2010 11:30,8:00:00,1/31/2010 19:30,,,35.15788,-120.89870,JK,KW,,,,,,,,,,,,68A,KW,1,314.7739,345,0.60,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:35,,1/31/2010 11:35,8:00:00,1/31/2010 19:35,,,35.16840,-120.91170,JK,KW,,,,,,,,,,,,67C,KW,2,314.7058,345,0.70,,,,,,,48,40,60,nd,UD,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:35,,1/31/2010 11:35,8:00:00,1/31/2010 19:35,,,35.16840,-120.91170,JK,KW,,,,,,,,,,,,67C,KW,2,314.7058,345,0.70,,,,,,,48,40,60,nd,UD,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:46,,1/31/2010 11:46,8:00:00,1/31/2010 19:46,,,35.19257,-120.93000,JK,KW,,,,,,,,,,,,68C,JK,2,328.1286,290,0.50,,,,,,,9,5,12,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:46,,1/31/2010 11:46,8:00:00,1/31/2010 19:46,,,35.19257,-120.93000,JK,KW,,,,,,,,,,,,68C,JK,2,328.1286,290,0.50,,,,,,,9,5,12,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:49,,1/31/2010 11:49,8:00:00,1/31/2010 19:49,,,35.19790,-120.93400,JK,KW,,,,,,,,,,,,69,JK,1,328.6833,330,1.00,,,,,,,3,3,3,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:49,,1/31/2010 11:49,8:00:00,1/31/2010 19:49,,,35.19790,-120.93400,JK,KW,,,,,,,,,,,,69,JK,1,328.6833,330,1.00,,,,,,,3,3,3,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:53,,1/31/2010 11:53,8:00:00,1/31/2010 19:53,,,35.20682,-120.94070,JK,KW,,,,,,,,,,,,70,JK,1,328.2833,250,3.00,,,,,,,3,3,4,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:53,,1/31/2010 11:53,8:00:00,1/31/2010 19:53,,,35.20682,-120.94070,JK,KW,,,,,,,,,,,,70,JK,1,328.2833,250,3.00,,,,,,,3,3,4,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 11:56,,1/31/2010 11:56,8:00:00,1/31/2010 19:56,,,35.21441,-120.94640,JK,KW,,,,,,,,,,,,71,JK,1,328.3528,290,0.50,,,,,,,4,3,5,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 11:56,,1/31/2010 11:56,8:00:00,1/31/2010 19:56,,,35.21441,-120.94640,JK,KW,,,,,,,,,,,,71,JK,1,328.3528,290,0.50,,,,,,,4,3,5,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:02,,1/31/2010 12:02,8:00:00,1/31/2010 20:02,,,35.22699,-120.95590,JK,KW,,,,,,,,,,,,72,KW,2,327.966,330,1.50,,,,,,,20,18,25,8,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:02,,1/31/2010 12:02,8:00:00,1/31/2010 20:02,,,35.22699,-120.95590,JK,KW,,,,,,,,,,,,72,KW,2,327.966,330,1.50,,,,,,,20,18,25,8,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:07,,1/31/2010 12:07,8:00:00,1/31/2010 20:07,,,35.24004,-120.96580,JK,KW,,,,,,,,,,,,73,KW,1,327.7057,330,0.50,,,,,,,1,1,1,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:07,,1/31/2010 12:07,8:00:00,1/31/2010 20:07,,,35.24004,-120.96580,JK,KW,,,,,,,,,,,,73,KW,1,327.7057,330,0.50,,,,,,,1,1,1,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:23,,1/31/2010 12:23,8:00:00,1/31/2010 20:23,,,35.27421,-120.99210,JK,KW,,,,,,,,,,,,74,JK,1,328.3778,306,0.76,,,,,,,2,2,2,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:23,,1/31/2010 12:23,8:00:00,1/31/2010 20:23,,,35.27421,-120.99210,JK,KW,,,,,,,,,,,,74,JK,1,328.3778,306,0.76,,,,,,,2,2,2,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:29,,1/31/2010 12:29,8:00:00,1/31/2010 20:29,,,35.28669,-121.00180,JK,KW,,,,,,,,,,,,75,JK,1,327.7335,2,0.20,,,,,,,2,2,2,1,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:29,,1/31/2010 12:29,8:00:00,1/31/2010 20:29,,,35.28669,-121.00180,JK,KW,,,,,,,,,,,,75,JK,1,327.7335,2,0.20,,,,,,,2,2,2,1,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:39,,1/31/2010 12:39,8:00:00,1/31/2010 20:39,,,35.30800,-121.01860,JK,KW,,,,,,,,,,,,76,KW,1,326.5245,350,,,,,,,,2,2,3,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:39,,1/31/2010 12:39,8:00:00,1/31/2010 20:39,,,35.30800,-121.01860,JK,KW,,,,,,,,,,,,76,KW,1,326.5245,350,,,,,,,,2,2,3,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 12:40,,1/31/2010 12:40,8:00:00,1/31/2010 20:40,,,35.31246,-121.02200,JK,KW,,,,,,,,,,,,77,JK,1,327.7798,330,1.00,,,,,,,2,2,3,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 12:40,,1/31/2010 12:40,8:00:00,1/31/2010 20:40,,,35.31246,-121.02200,JK,KW,,,,,,,,,,,,77,JK,1,327.7798,330,1.00,,,,,,,2,2,3,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 13:09,,1/31/2010 13:09,8:00:00,1/31/2010 21:09,,,35.37765,-121.06700,KW,KW,,,,,,,,,,,,78,KW,1,333.2699,334,0.20,,,,,,,1,1,1,0,Er,,,,OFF,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 13:09,,1/31/2010 13:09,8:00:00,1/31/2010 21:09,,,35.37765,-121.06700,KW,KW,,,,,,,,,,,,78,KW,1,333.2699,334,0.20,,,,,,,1,1,1,0,Er,,,,OFF,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 14:19,,1/31/2010 14:19,8:00:00,1/31/2010 22:19,,,35.53609,-121.17860,JK,KW,,,,,,,,,,,,79,KW,1,329.2903,313,2.00,,,,,,,1,1,1,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 14:19,,1/31/2010 14:19,8:00:00,1/31/2010 22:19,,,35.53609,-121.17860,JK,KW,,,,,,,,,,,,79,KW,1,329.2903,313,2.00,,,,,,,1,1,1,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 14:29,,1/31/2010 14:29,8:00:00,1/31/2010 22:29,,,35.56014,-121.19610,JK,KW,,,,,,,,,,,,80,KW,2,330.3863,10,,,,,,,,13,10,20,0,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 14:29,,1/31/2010 14:29,8:00:00,1/31/2010 22:29,,,35.56014,-121.19610,JK,KW,,,,,,,,,,,,80,KW,2,330.3863,10,,,,,,,,13,10,20,0,Gg,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 14:36,,1/31/2010 14:36,8:00:00,1/31/2010 22:36,,,35.57602,-121.20710,JK,KW,,,,,,,,,,,,81,JK,1,330.9244,273,0.20,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 14:36,,1/31/2010 14:36,8:00:00,1/31/2010 22:36,,,35.57602,-121.20710,JK,KW,,,,,,,,,,,,81,JK,1,330.9244,273,0.20,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 14:43,,1/31/2010 14:43,8:00:00,1/31/2010 22:43,,,35.58875,-121.21580,JK,KW,,,,,,,,,,,,83,JK,2,331.3749,315,,300,,,,,,12,7,18,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,surfing in the swell
SE,CalCOFI1001NH,1/31/10 14:43,,1/31/2010 14:43,8:00:00,1/31/2010 22:43,,,35.58875,-121.21580,JK,KW,,,,,,,,,,,,83,JK,2,331.3749,315,,300,,,,,,12,7,18,nd,Gg,,,,ON,,OFF,,,,,,,,,,,,,,surfing in the swell
SB,CalCOFI1001NH,1/31/10 14:52,,1/31/2010 14:52,8:00:00,1/31/2010 22:52,,,35.60918,-121.22900,KW,KW,,,,,,,,,,,,84,KW,2,332.3328,190,3.50,,,,,,,200,170,230,nd,UD,,,,OFF,4,OFF,,,,,,,,,,,,,,0off effort-behind us
SE,CalCOFI1001NH,1/31/10 14:52,,1/31/2010 14:52,8:00:00,1/31/2010 22:52,,,35.60918,-121.22900,KW,KW,,,,,,,,,,,,84,KW,2,332.3328,190,3.50,,,,,,,200,170,230,nd,UD,,,,OFF,4,OFF,,,,,,,,,,,,,,0off effort-behind us
SB,CalCOFI1001NH,1/31/10 16:19,,1/31/2010 16:19,8:00:00,2/1/2010 0:19,,,35.62716,-121.28390,JK,KW,,,,,,,,,,,,85,JK,2,236.8499,302,2.00,,,,,,,67,34,108,7,Dsp,,,,ON,,ON,,,,,,,,,,,,,,mixed bird spp in with group of dolphins
SE,CalCOFI1001NH,1/31/10 16:19,,1/31/2010 16:19,8:00:00,2/1/2010 0:19,,,35.62716,-121.28390,JK,KW,,,,,,,,,,,,85,JK,2,236.8499,302,2.00,,,,,,,67,34,108,7,Dsp,,,,ON,,ON,,,,,,,,,,,,,,mixed bird spp in with group of dolphins
SB,CalCOFI1001NH,1/31/10 16:24,,1/31/2010 16:24,8:00:00,2/1/2010 0:24,,,35.62000,-121.29780,JK,KW,,,,,,,,,,,,86,JK,2,237.5214,160,0.30,,,,,,,2,2,2,1,Er,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 16:24,,1/31/2010 16:24,8:00:00,2/1/2010 0:24,,,35.62000,-121.29780,JK,KW,,,,,,,,,,,,86,JK,2,237.5214,160,0.30,,,,,,,2,2,2,1,Er,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 16:30,,1/31/2010 16:30,8:00:00,2/1/2010 0:30,,,35.61228,-121.31490,JK,KW,,,,,,,,,,,,87,JK,2,241.6355,160,0.30,,,,,,,1,1,1,0,Er,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 16:30,,1/31/2010 16:30,8:00:00,2/1/2010 0:30,,,35.61228,-121.31490,JK,KW,,,,,,,,,,,,87,JK,2,241.6355,160,0.30,,,,,,,1,1,1,0,Er,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 16:40,,1/31/2010 16:40,8:00:00,2/1/2010 0:40,,,35.59855,-121.34590,JK,KW,,,,,,,,,,,,88,JK,2,241.2871,187,1.00,,,,,,,3,3,4,nd,Mn,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 16:40,,1/31/2010 16:40,8:00:00,2/1/2010 0:40,,,35.59855,-121.34590,JK,KW,,,,,,,,,,,,88,JK,2,241.2871,187,1.00,,,,,,,3,3,4,nd,Mn,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 17:03,,1/31/2010 17:03,8:00:00,2/1/2010 1:03,,,35.57056,-121.40750,KW,KW,,,,,,,,,,,,89,KW,2,238.5739,210,,,,,,,,2,2,3,nd,UD,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 17:03,,1/31/2010 17:03,8:00:00,2/1/2010 1:03,,,35.57056,-121.40750,KW,KW,,,,,,,,,,,,89,KW,2,238.5739,210,,,,,,,,2,2,3,nd,UD,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,1/31/10 17:09,,1/31/2010 17:09,8:00:00,2/1/2010 1:09,,,35.56237,-121.42360,KW,KW,,,,,,,,,,,,90,KW,2,237.7271,261,2.10,,,,,,,4,4,6,nd,UD,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,1/31/10 17:09,,1/31/2010 17:09,8:00:00,2/1/2010 1:09,,,35.56237,-121.42360,KW,KW,,,,,,,,,,,,90,KW,2,237.7271,261,2.10,,,,,,,4,4,6,nd,UD,,,,ON,,ON,,,,,,,,,,,,,,
